Medida;Latitude;Longitude;Altitude;Distancia_3D_m;RSSI_DL_medido;RSSI_DL_previsto_shadowing
114;-23.0052;-46.835724;760.8;48.93;-68.5;-67.9
115;-23.0052;-46.835725;760.8;49.01;-68.5;-67.92
116;-23.005201;-46.835725;760.8;48.94;-67.5;-67.9
117;-23.005203;-46.835727;760.9;48.93;-68.5;-67.9
118;-23.005204;-46.835728;761.0;48.91;-70.0;-67.9
119;-23.005205;-46.835729;761.2;48.86;-66.5;-67.88
120;-23.005207;-46.83573;761.3;48.78;-72.0;-67.86
121;-23.005208;-46.835731;761.4;48.76;-70.0;-67.86
122;-23.005208;-46.835732;761.8;48.73;-66.5;-67.85
123;-23.005209;-46.835732;762.0;48.61;-70.0;-67.81
124;-23.005209;-46.835731;762.1;48.5;-72.0;-67.79
125;-23.005208;-46.835731;762.5;48.46;-68.5;-67.77
126;-23.005209;-46.835731;762.7;48.34;-67.5;-67.74
127;-23.005209;-46.835732;762.8;48.39;-68.5;-67.76
128;-23.005209;-46.835732;762.9;48.37;-68.5;-67.75
129;-23.005209;-46.835732;763.2;48.29;-68.5;-67.73
130;-23.00521;-46.835732;763.7;48.1;-67.5;-67.68
131;-23.00521;-46.835732;763.8;48.08;-67.5;-67.67
132;-23.00521;-46.835732;764.0;48.03;-66.5;-67.66
133;-23.00521;-46.835732;764.2;47.98;-67.5;-67.65
134;-23.005211;-46.835732;764.4;47.87;-67.5;-67.62
135;-23.005211;-46.835732;764.8;47.78;-66.5;-67.59
136;-23.005211;-46.835732;764.8;47.78;-66.5;-67.59
137;-23.005211;-46.835732;764.8;47.78;-66.5;-67.59
138;-23.005211;-46.835732;764.8;47.78;-66.5;-67.59
139;-23.005212;-46.835732;768.4;47.04;-68.5;-67.39
140;-23.005212;-46.835731;768.7;46.92;-68.5;-67.35
141;-23.005212;-46.835731;769.3;46.84;-68.5;-67.33
142;-23.005211;-46.835731;769.6;46.87;-70.0;-67.34
143;-23.005211;-46.83573;769.6;46.79;-70.0;-67.32
144;-23.00521;-46.83573;769.7;46.84;-70.0;-67.33
145;-23.005209;-46.83573;769.9;46.89;-70.0;-67.34
146;-23.005209;-46.835731;770.1;46.94;-70.0;-67.36
147;-23.005208;-46.835731;769.9;47.03;-68.5;-67.39
148;-23.005208;-46.83573;770.0;46.94;-67.5;-67.36
149;-23.005207;-46.835729;770.0;46.93;-67.5;-67.36
150;-23.005207;-46.835729;770.3;46.9;-68.5;-67.35
151;-23.005207;-46.835729;770.4;46.88;-67.5;-67.34
152;-23.005207;-46.835729;770.5;46.87;-67.5;-67.34
153;-23.005206;-46.835729;770.7;46.92;-66.5;-67.35
154;-23.005207;-46.835729;771.0;46.82;-70.0;-67.33
155;-23.005207;-46.835729;771.3;46.8;-72.0;-67.32
156;-23.005207;-46.835729;771.3;46.8;-68.5;-67.32
157;-23.005206;-46.835729;771.3;46.87;-68.5;-67.34
158;-23.005206;-46.835731;771.9;46.98;-68.5;-67.37
159;-23.005206;-46.835732;772.2;47.04;-68.5;-67.39
161;-23.005206;-46.835731;771.8;46.98;-68.5;-67.37
162;-23.005206;-46.835733;771.7;47.15;-75.0;-67.42
163;-23.005207;-46.835732;771.3;47.04;-73.0;-67.39
164;-23.005207;-46.835731;771.0;46.99;-76.0;-67.37
165;-23.005208;-46.83573;770.6;46.88;-73.0;-67.34
166;-23.005209;-46.835729;770.3;46.76;-76.0;-67.31
167;-23.00521;-46.835727;770.0;46.56;-73.0;-67.26
168;-23.005211;-46.835726;769.9;46.43;-74.0;-67.22
169;-23.005211;-46.835724;769.8;46.28;-74.0;-67.18
170;-23.005212;-46.835724;769.8;46.21;-76.0;-67.16
171;-23.005213;-46.835722;769.7;46.0;-73.0;-67.1
172;-23.005214;-46.835722;769.6;45.94;-76.0;-67.08
173;-23.005214;-46.835721;769.6;45.86;-82.5;-67.06
174;-23.005214;-46.83572;769.5;45.79;-73.0;-67.04
175;-23.005215;-46.83572;769.4;45.74;-71.0;-67.02
176;-23.005216;-46.83572;769.1;45.71;-74.0;-67.01
177;-23.005216;-46.83572;768.9;45.74;-71.0;-67.02
178;-23.005215;-46.83572;768.7;45.84;-75.0;-67.05
179;-23.005215;-46.835721;768.6;45.93;-68.5;-67.08
180;-23.005212;-46.835742;768.5;47.84;-71.0;-67.61
181;-23.005207;-46.835766;768.5;50.13;-63.5;-68.22
182;-23.0052;-46.835796;768.1;53.13;-65.5;-68.97
183;-23.00519;-46.835831;768.2;56.69;-72.0;-69.82
184;-23.005177;-46.835871;767.9;60.92;-70.0;-70.76
185;-23.005143;-46.83596;766.5;70.77;-71.0;-72.71
186;-23.005128;-46.836008;766.1;75.86;-74.0;-73.61
187;-23.005113;-46.836056;765.6;80.98;-74.0;-74.46
188;-23.005099;-46.836101;765.2;85.78;-72.0;-75.21
189;-23.005074;-46.83617;765.1;93.28;-70.0;-76.31
190;-23.005062;-46.836198;764.1;96.53;-82.5;-76.75
191;-23.005049;-46.836228;763.7;99.94;-76.0;-77.21
192;-23.005038;-46.836245;763.1;102.11;-71.0;-77.49
193;-23.00503;-46.83626;762.8;103.91;-75.0;-77.71
194;-23.005019;-46.83629;761.5;107.33;-74.0;-78.13
195;-23.005013;-46.836309;763.1;109.15;-74.0;-78.35
196;-23.005007;-46.836319;762.3;110.45;-74.0;-78.51
197;-23.005005;-46.836325;762.6;111.06;-75.0;-78.58
198;-23.005003;-46.836329;762.7;111.51;-73.0;-78.63
199;-23.005001;-46.83633;763.6;111.61;-74.0;-78.64
200;-23.005;-46.836332;763.8;111.82;-77.5;-78.67
201;-23.004998;-46.836332;764.0;111.9;-73.0;-78.68
202;-23.004997;-46.836332;764.2;111.93;-73.0;-78.68
203;-23.004995;-46.836334;764.8;112.16;-72.0;-78.71
204;-23.004994;-46.836334;764.9;112.2;-73.0;-78.71
205;-23.004994;-46.836335;765.2;112.26;-72.0;-78.72
206;-23.004993;-46.836336;765.4;112.38;-73.0;-78.73
207;-23.004993;-46.836337;765.6;112.46;-72.0;-78.74
208;-23.004992;-46.836338;766.3;112.54;-75.0;-78.75
209;-23.004991;-46.83634;766.8;112.73;-73.0;-78.77
210;-23.004991;-46.836341;767.2;112.79;-71.0;-78.78
211;-23.004991;-46.844534;767.5;939.46;-72.0;-106.4
212;-23.00499;-46.836344;767.7;113.08;-72.0;-78.81
213;-23.00499;-46.836345;768.2;113.14;-71.0;-78.82
214;-23.00499;-46.836346;768.5;113.21;-73.0;-78.83
215;-23.00499;-46.836348;768.9;113.37;-72.0;-78.85
216;-23.00499;-46.836349;769.3;113.43;-73.0;-78.86
217;-23.00499;-46.83635;769.6;113.51;-75.0;-78.86
218;-23.00499;-46.836351;769.8;113.59;-75.0;-78.87
219;-23.00499;-46.836351;769.9;113.58;-73.0;-78.87
220;-23.00499;-46.836352;770.0;113.67;-72.0;-78.88
221;-23.00499;-46.836353;770.2;113.75;-73.0;-78.89
222;-23.00499;-46.836354;770.6;113.82;-72.0;-78.9
223;-23.00499;-46.836355;770.7;113.91;-73.0;-78.91
224;-23.00499;-46.836355;770.9;113.9;-74.0;-78.91
225;-23.004991;-46.836356;770.9;113.94;-76.0;-78.91
226;-23.004991;-46.836356;770.8;113.95;-76.0;-78.91
227;-23.004992;-46.836357;770.8;113.99;-73.0;-78.92
228;-23.004992;-46.836357;770.8;113.99;-73.0;-78.92
229;-23.004992;-46.836357;770.6;113.99;-74.0;-78.92
230;-23.004993;-46.836358;770.7;114.03;-74.0;-78.92
231;-23.004993;-46.836358;770.6;114.03;-73.0;-78.92
232;-23.004994;-46.836358;770.6;113.98;-73.0;-78.92
233;-23.004994;-46.836358;770.5;113.99;-72.0;-78.92
234;-23.004994;-46.836358;770.4;113.99;-73.0;-78.92
235;-23.004995;-46.836358;770.5;113.94;-72.0;-78.91
236;-23.004995;-46.836358;770.6;113.93;-71.0;-78.91
237;-23.004995;-46.836358;770.6;113.93;-72.0;-78.91
238;-23.004996;-46.836359;770.8;113.96;-73.0;-78.92
239;-23.004996;-46.83636;770.8;114.05;-73.0;-78.93
240;-23.004997;-46.836361;770.8;114.09;-73.0;-78.93
241;-23.004997;-46.836361;770.8;114.09;-73.0;-78.93
242;-23.004997;-46.836361;770.6;114.1;-75.0;-78.93
243;-23.005;-46.84455;770.4;941.02;-74.0;-106.42
244;-23.004997;-46.836361;770.0;114.13;-74.0;-78.94
245;-23.004998;-46.83636;769.6;114.01;-71.0;-78.92
246;-23.004997;-46.836364;769.5;114.43;-72.0;-78.97
247;-23.004995;-46.83637;769.1;115.09;-76.0;-79.05
248;-23.004991;-46.836385;768.2;116.71;-70.0;-79.23
249;-23.004977;-46.836436;766.5;122.18;-68.5;-79.82
250;-23.004968;-46.836471;766.3;125.84;-68.5;-80.21
251;-23.004956;-46.83651;765.9;130.03;-70.0;-80.63
252;-23.004943;-46.836551;765.3;134.47;-73.0;-81.07
253;-23.004914;-46.836629;763.3;143.2;-74.0;-81.89
254;-23.004898;-46.83667;762.4;147.81;-74.0;-82.3
255;-23.004883;-46.836711;761.6;152.37;-75.0;-82.7
256;-23.004868;-46.836753;760.9;157.02;-94.5;-83.09
257;-23.004852;-46.836795;760.1;161.72;-88.0;-83.48
258;-23.00482;-46.836877;759.3;170.86;-78.5;-84.19
259;-23.004806;-46.836917;759.0;175.24;-79.5;-84.52
260;-23.004793;-46.836948;758.6;178.75;-83.5;-84.78
261;-23.004784;-46.836971;757.6;181.39;-89.0;-84.97
262;-23.004769;-46.836996;756.0;184.56;-90.0;-85.2
263;-23.004764;-46.837013;756.2;186.34;-81.5;-85.32
264;-23.00476;-46.83703;755.6;188.16;-90.0;-85.45
265;-23.00475;-46.837053;755.2;190.79;-83.5;-85.63
266;-23.004749;-46.837056;755.3;191.11;-83.5;-85.65
267;-23.004749;-46.837056;755.2;191.12;-84.5;-85.65
268;-23.004748;-46.837057;755.2;191.25;-87.0;-85.66
269;-23.00475;-46.837062;755.5;191.59;-87.0;-85.68
270;-23.004751;-46.837064;755.4;191.74;-88.0;-85.69
271;-23.004753;-46.837065;755.3;191.75;-86.0;-85.7
272;-23.004754;-46.837066;755.1;191.82;-86.0;-85.7
273;-23.004755;-46.837068;755.3;191.94;-89.0;-85.71
274;-23.004757;-46.837072;755.6;192.19;-83.5;-85.73
275;-23.004758;-46.837074;755.7;192.32;-83.5;-85.73
276;-23.004759;-46.837076;755.8;192.45;-83.5;-85.74
277;-23.004759;-46.837078;756.0;192.61;-84.5;-85.75
278;-23.004761;-46.837083;756.3;192.96;-84.5;-85.78
279;-23.004761;-46.837084;756.4;193.04;-84.5;-85.78
280;-23.004762;-46.837085;756.2;193.11;-86.0;-85.79
281;-23.004762;-46.837086;756.2;193.2;-84.5;-85.79
282;-23.004763;-46.837088;756.3;193.33;-84.5;-85.8
283;-23.004764;-46.837091;756.8;193.52;-84.5;-85.82
284;-23.004764;-46.837093;757.0;193.69;-84.5;-85.83
285;-23.004765;-46.837095;757.0;193.83;-84.5;-85.84
286;-23.004766;-46.837096;757.0;193.88;-84.5;-85.84
287;-23.004766;-46.837098;757.0;194.06;-84.5;-85.85
288;-23.004767;-46.837099;756.9;194.12;-84.5;-85.86
289;-23.004767;-46.8371;757.0;194.21;-86.0;-85.86
290;-23.004767;-46.8371;756.9;194.21;-81.5;-85.86
291;-23.004766;-46.837101;756.8;194.36;-81.5;-85.87
292;-23.004767;-46.837102;756.7;194.42;-81.5;-85.88
293;-23.004767;-46.837102;756.7;194.42;-84.5;-85.88
294;-23.004766;-46.837102;756.8;194.46;-86.0;-85.88
295;-23.004766;-46.837102;756.8;194.46;-86.0;-85.88
296;-23.004765;-46.837102;757.1;194.47;-87.0;-85.88
297;-23.004765;-46.837102;757.1;194.47;-82.5;-85.88
298;-23.004764;-46.837102;757.3;194.5;-83.5;-85.88
299;-23.004764;-46.837101;757.4;194.39;-90.0;-85.87
300;-23.004763;-46.837101;757.5;194.43;-95.5;-85.88
301;-23.004763;-46.837099;757.6;194.23;-93.5;-85.86
302;-23.004762;-46.837097;756.8;194.17;-89.0;-85.86
303;-23.004761;-46.837095;756.3;194.07;-90.0;-85.85
304;-23.00476;-46.837094;756.3;194.03;-91.0;-85.85
305;-23.004759;-46.837092;756.0;193.92;-88.0;-85.84
306;-23.004759;-46.83709;755.8;193.75;-86.0;-85.83
307;-23.004758;-46.83709;755.8;193.79;-86.0;-85.83
308;-23.004758;-46.83709;756.1;193.76;-86.0;-85.83
309;-23.004758;-46.837089;756.0;193.68;-82.5;-85.83
310;-23.004757;-46.837087;755.9;193.55;-83.5;-85.82
311;-23.004756;-46.837086;755.1;193.59;-86.0;-85.82
312;-23.004756;-46.837085;755.1;193.49;-86.0;-85.81
313;-23.004756;-46.837083;754.6;193.36;-83.5;-85.8
314;-23.004755;-46.837081;754.3;193.25;-86.0;-85.8
315;-23.004754;-46.837078;753.7;193.09;-82.5;-85.79
316;-23.004753;-46.837076;753.3;192.99;-87.0;-85.78
317;-23.004753;-46.837074;752.7;192.88;-87.0;-85.77
318;-23.004752;-46.837072;752.0;192.82;-84.5;-85.77
319;-23.004752;-46.83707;751.5;192.7;-84.5;-85.76
320;-23.00475;-46.837065;750.1;192.51;-84.5;-85.75
321;-23.00475;-46.837064;749.8;192.45;-87.0;-85.74
322;-23.00475;-46.837062;749.6;192.3;-83.5;-85.73
323;-23.00475;-46.837061;749.2;192.26;-83.5;-85.73
324;-23.00475;-46.837061;749.4;192.23;-87.0;-85.73
325;-23.004751;-46.83706;749.2;192.12;-89.0;-85.72
326;-23.004751;-46.837061;749.3;192.2;-82.5;-85.73
327;-23.004752;-46.837064;749.7;192.37;-84.5;-85.74
328;-23.004749;-46.83707;749.5;193.09;-81.5;-85.79
329;-23.004749;-46.837082;749.1;194.25;-79.5;-85.86
330;-23.004749;-46.837105;748.8;196.42;-82.5;-86.01
331;-23.004742;-46.837133;748.6;199.35;-84.5;-86.2
332;-23.004731;-46.837168;749.1;203.03;-88.0;-86.44
333;-23.004702;-46.837253;748.8;212.25;-88.0;-87.02
334;-23.004685;-46.837297;748.1;217.18;-82.5;-87.32
335;-23.004667;-46.837345;747.5;222.52;-89.0;-87.63
336;-23.004648;-46.837394;747.1;227.97;-86.0;-87.95
337;-23.004617;-46.837479;746.3;237.35;-88.0;-88.47
338;-23.004601;-46.837519;745.7;241.85;-93.5;-88.72
339;-23.004584;-46.837561;745.4;246.55;-92.0;-88.97
340;-23.004567;-46.837605;745.2;251.42;-94.5;-89.23
341;-23.004557;-46.837647;746.1;255.67;-92.0;-89.44
342;-23.004529;-46.837738;748.6;265.13;-95.5;-89.92
343;-23.004516;-46.837782;749.6;269.72;-106.5;-90.14
344;-23.004502;-46.837816;749.9;273.48;-105.0;-90.32
345;-23.00449;-46.837844;749.9;276.63;-96.5;-90.47
346;-23.004477;-46.837886;750.4;281.09;-94.5;-90.68
347;-23.004479;-46.837895;750.4;281.84;-95.5;-90.71
348;-23.00448;-46.837899;750.8;282.14;-92.0;-90.73
349;-23.004477;-46.837901;751.2;282.42;-87.0;-90.74
350;-23.004476;-46.8379;751.8;282.32;-87.0;-90.74
351;-23.004475;-46.837903;753.9;282.48;-90.0;-90.74
352;-23.004475;-46.837903;753.9;282.48;-90.0;-90.74
353;-23.004471;-46.837912;753.5;283.53;-93.5;-90.79
354;-23.00447;-46.837914;753.7;283.74;-94.5;-90.8
355;-23.004469;-46.837915;753.8;283.87;-109.0;-90.81
356;-23.004469;-46.837916;753.9;283.96;-92.0;-90.81
357;-23.004469;-46.837918;754.1;284.13;-90.0;-90.82
358;-23.004469;-46.837919;754.2;284.22;-92.0;-90.82
359;-23.00447;-46.837921;754.3;284.36;-91.0;-90.83
360;-23.004471;-46.837922;754.4;284.4;-93.5;-90.83
361;-23.004472;-46.837924;754.8;284.52;-90.0;-90.84
362;-23.004472;-46.837925;754.9;284.6;-92.0;-90.84
363;-23.004473;-46.837926;755.1;284.64;-88.0;-90.84
364;-23.004473;-46.837927;755.1;284.73;-90.0;-90.85
365;-23.004473;-46.837928;755.3;284.81;-88.0;-90.85
366;-23.004474;-46.83793;755.6;284.94;-90.0;-90.86
367;-23.004474;-46.83793;755.5;284.94;-89.0;-90.86
368;-23.004474;-46.83793;755.6;284.94;-92.0;-90.86
369;-23.004474;-46.837931;755.6;285.03;-93.5;-90.86
370;-23.004474;-46.83793;755.6;284.94;-93.5;-90.86
371;-23.004473;-46.837931;755.5;285.08;-92.0;-90.86
372;-23.004473;-46.837931;755.5;285.08;-93.5;-90.86
373;-23.004473;-46.837931;755.4;285.09;-92.0;-90.86
374;-23.004473;-46.837931;755.4;285.09;-92.0;-90.86
375;-23.004473;-46.837931;755.3;285.1;-91.0;-90.86
376;-23.004473;-46.837931;755.3;285.1;-91.0;-90.86
377;-23.004473;-46.837931;755.3;285.1;-91.0;-90.86
378;-23.004473;-46.837931;755.2;285.1;-92.0;-90.86
379;-23.004474;-46.837932;755.3;285.15;-92.0;-90.87
380;-23.004478;-46.837936;756.0;285.3;-91.0;-90.87
381;-23.004479;-46.837937;756.2;285.34;-92.0;-90.87
382;-23.00448;-46.837938;756.4;285.38;-92.0;-90.88
383;-23.004482;-46.83794;756.8;285.46;-89.0;-90.88
384;-23.004483;-46.837941;756.9;285.5;-90.0;-90.88
385;-23.004483;-46.837942;757.2;285.58;-92.0;-90.89
386;-23.004483;-46.837943;757.3;285.67;-91.0;-90.89
387;-23.004483;-46.837943;757.2;285.67;-91.0;-90.89
388;-23.004483;-46.837943;757.4;285.66;-91.0;-90.89
389;-23.004483;-46.837943;757.4;285.66;-91.0;-90.89
390;-23.004481;-46.837943;757.4;285.74;-91.0;-90.89
391;-23.00448;-46.837943;757.2;285.8;-91.0;-90.9
392;-23.00448;-46.837942;757.2;285.7;-91.0;-90.89
393;-23.004479;-46.837942;757.3;285.74;-90.0;-90.89
394;-23.004479;-46.837942;757.3;285.74;-90.0;-90.89
395;-23.004478;-46.837942;757.2;285.79;-90.0;-90.89
396;-23.004477;-46.837941;757.2;285.74;-93.5;-90.89
397;-23.004475;-46.83794;757.1;285.74;-90.0;-90.89
398;-23.004474;-46.83794;756.9;285.79;-91.0;-90.89
399;-23.004474;-46.837941;756.9;285.89;-91.0;-90.9
400;-23.004473;-46.83794;756.8;285.84;-90.0;-90.9
401;-23.004473;-46.83794;756.9;285.83;-93.5;-90.9
402;-23.004472;-46.837939;756.8;285.79;-91.0;-90.89
403;-23.004472;-46.837939;756.8;285.79;-91.0;-90.89
404;-23.004471;-46.837939;756.7;285.84;-92.0;-90.9
405;-23.004471;-46.837939;756.6;285.85;-93.5;-90.9
406;-23.00447;-46.837939;756.5;285.9;-89.0;-90.9
407;-23.004469;-46.837937;756.0;285.78;-92.0;-90.89
408;-23.004469;-46.837937;755.8;285.8;-91.0;-90.9
409;-23.004468;-46.837937;755.6;285.85;-91.0;-90.9
410;-23.004468;-46.837937;755.6;285.85;-90.0;-90.9
411;-23.004468;-46.837937;755.2;285.88;-91.0;-90.9
412;-23.004468;-46.837937;755.1;285.89;-91.0;-90.9
413;-23.004468;-46.837936;755.0;285.8;-91.0;-90.9
414;-23.004468;-46.837936;754.8;285.82;-92.0;-90.9
415;-23.004467;-46.837935;754.7;285.77;-93.5;-90.89
416;-23.004467;-46.837935;754.4;285.8;-94.5;-90.9
417;-23.004467;-46.837935;754.4;285.8;-94.5;-90.9
418;-23.004467;-46.837935;754.4;285.8;-105.0;-90.9
419;-23.004466;-46.837935;754.5;285.83;-92.0;-90.9
420;-23.004465;-46.837934;754.6;285.77;-93.5;-90.89
421;-23.004464;-46.837934;754.8;285.8;-89.0;-90.9
422;-23.004464;-46.837935;755.3;285.86;-88.0;-90.9
423;-23.004464;-46.837935;755.6;285.84;-86.0;-90.9
424;-23.004462;-46.837935;748.12;286.54;-88.0;-90.93
425;-23.004459;-46.837936;756.2;286.11;-87.0;-90.91
426;-23.004457;-46.837936;756.5;286.18;-87.0;-90.91
427;-23.004455;-46.837936;756.7;286.25;-87.0;-90.92
428;-23.004455;-46.837936;756.6;286.26;-86.0;-90.92
429;-23.004453;-46.837951;756.6;287.75;-83.5;-90.98
430;-23.00445;-46.837972;756.6;289.86;-82.5;-91.08
431;-23.004443;-46.837999;757.0;292.67;-82.5;-91.2
432;-23.004436;-46.838031;757.2;295.98;-84.5;-91.35
433;-23.004425;-46.838066;756.5;299.79;-87.0;-91.52
434;-23.004401;-46.838138;755.9;307.64;-88.0;-91.85
435;-23.004393;-46.838176;755.7;311.58;-89.0;-92.02
