Medida;Latitude;Longitude;Altitude;Distancia_3D_m;RSSI_DL_medido;RSSI_DL_previsto_shadowing
140;-23.005208;-46.835714;752.1;50.98;-66.5;-61.39
141;-23.005208;-46.835714;752.0;51.03;-66.5;-61.4
142;-23.005208;-46.835713;751.8;51.05;-67.5;-61.4
143;-23.005208;-46.835713;751.7;51.1;-66.5;-61.41
144;-23.005208;-46.835713;751.7;51.1;-64.5;-61.41
145;-23.005208;-46.835712;751.3;51.21;-72.0;-61.44
146;-23.005208;-46.835712;751.2;51.26;-67.5;-61.46
147;-23.005208;-46.835712;750.9;51.4;-71.0;-61.49
148;-23.005208;-46.835712;750.7;51.5;-65.5;-61.52
149;-23.005208;-46.835711;750.5;51.52;-65.5;-61.52
150;-23.005208;-46.835711;750.3;51.62;-66.5;-61.55
151;-23.005207;-46.835711;750.3;51.68;-66.5;-61.56
152;-23.005207;-46.835711;750.2;51.73;-67.5;-61.58
153;-23.005208;-46.835711;750.1;51.72;-65.5;-61.57
154;-23.005208;-46.835711;750.0;51.77;-66.5;-61.58
155;-23.005208;-46.835711;749.8;51.87;-65.5;-61.61
156;-23.005208;-46.835714;749.6;52.17;-65.5;-61.69
157;-23.005205;-46.835724;749.6;53.05;-80.5;-61.9
158;-23.005196;-46.835769;749.4;56.91;-71.0;-62.82
159;-23.005177;-46.835838;749.1;63.34;-70.0;-64.21
160;-23.005154;-46.835915;749.0;70.74;-67.5;-65.65
161;-23.005142;-46.835956;748.5;74.91;-72.0;-66.4
162;-23.005119;-46.836044;748.3;83.51;-77.5;-67.81
163;-23.005091;-46.836127;748.4;91.99;-78.5;-69.07
164;-23.005076;-46.836165;748.4;96.03;-78.5;-69.63
165;-23.005048;-46.836234;748.2;103.49;-73.0;-70.61
166;-23.005023;-46.836286;748.1;109.32;-78.5;-71.32
167;-23.005009;-46.836327;748.2;113.6;-80.5;-71.82
168;-23.005004;-46.836348;748.1;115.73;-76.0;-72.07
169;-23.00499;-46.836389;748.0;120.08;-77.5;-72.55
170;-23.004973;-46.83643;747.3;124.71;-74.0;-73.04
171;-23.004967;-46.83645;747.0;126.85;-71.0;-73.26
172;-23.004952;-46.836488;746.1;131.17;-72.0;-73.7
173;-23.00494;-46.836534;745.9;135.91;-73.0;-74.16
174;-23.004926;-46.836581;746.1;140.76;-75.0;-74.62
175;-23.004919;-46.836603;746.2;143.06;-74.0;-74.83
176;-23.004912;-46.836628;746.4;145.6;-73.0;-75.06
177;-23.004911;-46.836627;746.8;145.48;-74.0;-75.05
178;-23.004911;-46.836627;747.0;145.44;-76.0;-75.04
179;-23.004912;-46.836627;747.2;145.36;-73.0;-75.04
180;-23.004913;-46.836627;747.8;145.19;-74.0;-75.02
181;-23.004914;-46.836628;748.3;145.14;-74.0;-75.02
182;-23.004914;-46.836628;748.5;145.11;-76.0;-75.01
183;-23.004915;-46.836629;749.0;145.06;-74.0;-75.01
184;-23.004916;-46.836629;749.5;144.92;-74.0;-75.0
185;-23.004917;-46.836631;749.7;145.02;-75.0;-75.01
186;-23.004917;-46.836632;749.7;145.11;-74.0;-75.01
187;-23.004918;-46.836632;749.8;145.05;-76.0;-75.01
188;-23.004919;-46.836633;750.0;145.06;-73.0;-75.01
190;-23.00492;-46.836634;750.5;145.02;-74.0;-75.01
191;-23.00492;-46.836636;750.6;145.18;-72.0;-75.02
192;-23.004921;-46.836637;750.9;145.18;-73.0;-75.02
193;-23.004921;-46.836637;751.1;145.14;-73.0;-75.02
195;-23.004922;-46.836639;751.4;145.23;-74.0;-75.02
196;-23.004923;-46.836639;751.5;145.17;-73.0;-75.02
197;-23.004923;-46.836639;751.6;145.15;-73.0;-75.02
198;-23.004924;-46.83664;751.6;145.2;-74.0;-75.02
199;-23.004924;-46.83664;751.9;145.15;-73.0;-75.02
200;-23.004924;-46.836641;752.1;145.21;-73.0;-75.02
201;-23.004925;-46.836641;752.4;145.11;-73.0;-75.01
202;-23.004926;-46.836642;752.6;145.13;-73.0;-75.02
203;-23.004926;-46.836643;752.8;145.19;-73.0;-75.02
204;-23.004926;-46.836643;752.9;145.17;-73.0;-75.02
205;-23.004926;-46.836644;753.1;145.23;-74.0;-75.02
206;-23.004927;-46.836645;753.1;145.28;-73.0;-75.03
207;-23.004927;-46.836645;753.2;145.26;-75.0;-75.03
208;-23.004927;-46.836645;753.3;145.25;-73.0;-75.03
209;-23.004928;-46.836646;753.3;145.29;-74.0;-75.03
210;-23.004928;-46.836646;753.1;145.32;-73.0;-75.03
211;-23.004928;-46.836647;753.0;145.43;-73.0;-75.04
212;-23.004928;-46.836646;753.1;145.32;-72.0;-75.03
213;-23.004928;-46.836646;753.1;145.32;-74.0;-75.03
214;-23.004928;-46.836646;753.1;145.32;-74.0;-75.03
215;-23.004928;-46.836646;753.0;145.34;-74.0;-75.03
216;-23.004927;-46.836646;752.7;145.43;-75.0;-75.04
217;-23.004928;-46.836645;752.4;145.34;-73.0;-75.03
218;-23.004933;-46.836646;752.5;145.19;-77.5;-75.02
219;-23.004933;-46.836646;752.4;145.21;-74.0;-75.02
220;-23.004933;-46.836646;752.1;145.25;-75.0;-75.03
221;-23.004932;-46.836646;751.8;145.35;-73.0;-75.04
222;-23.004931;-46.836645;751.6;145.33;-74.0;-75.03
223;-23.00493;-46.836645;751.2;145.45;-75.0;-75.04
224;-23.00493;-46.836645;751.1;145.46;-75.0;-75.05
225;-23.004931;-46.836645;750.7;145.48;-75.0;-75.05
226;-23.004931;-46.836645;750.7;145.48;-74.0;-75.05
227;-23.004931;-46.836645;750.7;145.48;-73.0;-75.05
228;-23.00493;-46.836646;750.8;145.6;-74.0;-75.06
229;-23.004928;-46.836661;751.2;147.01;-75.0;-75.18
230;-23.004927;-46.836671;751.6;147.91;-75.0;-75.26
231;-23.00492;-46.836699;751.7;150.79;-79.5;-75.51
232;-23.004901;-46.836741;751.4;155.56;-86.0;-75.92
233;-23.004891;-46.836765;751.2;158.26;-81.5;-76.14
234;-23.004877;-46.836818;751.2;163.78;-87.0;-76.59
235;-23.004856;-46.836877;751.0;170.21;-80.5;-77.09
236;-23.004834;-46.83695;751.1;177.95;-83.5;-77.67
237;-23.004824;-46.836989;751.1;182.02;-95.5;-77.97
238;-23.004801;-46.83707;750.9;190.6;-89.0;-78.57
239;-23.004778;-46.837148;750.4;198.94;-94.5;-79.12
240;-23.004752;-46.837227;750.1;207.49;-84.5;-79.67
241;-23.004739;-46.837266;749.8;211.73;-88.0;-79.94
242;-23.004718;-46.837338;749.5;219.42;-91.0;-80.4
243;-23.004693;-46.837391;749.8;225.42;-104.5;-80.75
244;-23.004683;-46.837411;750.2;227.67;-94.5;-80.88
245;-23.004676;-46.837443;749.9;231.01;-95.5;-81.07
246;-23.004672;-46.837452;750.3;231.98;-101.0;-81.13
247;-23.004672;-46.837453;750.7;232.03;-112.0;-81.13
248;-23.004672;-46.837452;750.8;231.93;-106.5;-81.12
249;-23.004671;-46.837454;750.8;232.16;-98.5;-81.14
250;-23.004662;-46.837477;750.7;234.71;-98.5;-81.28
251;-23.004656;-46.837494;750.5;236.59;-92.0;-81.38
252;-23.004649;-46.837516;751.0;238.9;-103.5;-81.51
253;-23.004645;-46.837522;750.7;239.66;-98.5;-81.55
254;-23.004645;-46.837521;750.3;239.61;-97.5;-81.55
255;-23.004645;-46.837521;749.8;239.66;-94.5;-81.55
256;-23.004646;-46.837519;748.8;239.54;-97.5;-81.54
257;-23.004646;-46.837517;748.1;239.43;-95.5;-81.54
258;-23.004646;-46.837515;747.8;239.28;-98.5;-81.53
259;-23.004646;-46.837514;747.6;239.21;-95.5;-81.53
260;-23.004646;-46.837513;747.3;239.15;-105.0;-81.52
261;-23.004646;-46.837511;747.2;238.97;-95.5;-81.51
262;-23.004646;-46.83751;747.1;238.89;-94.5;-81.51
263;-23.004644;-46.837507;746.9;238.72;-94.5;-81.5
264;-23.004641;-46.837503;746.7;238.5;-96.5;-81.49
265;-23.004639;-46.837501;746.6;238.41;-95.5;-81.48
266;-23.004639;-46.8375;746.3;238.35;-95.5;-81.48
267;-23.004639;-46.837499;746.2;238.27;-94.5;-81.47
268;-23.004637;-46.837496;745.8;238.12;-97.5;-81.47
269;-23.004638;-46.837496;745.9;238.07;-98.5;-81.46
270;-23.004638;-46.837494;745.9;237.88;-96.5;-81.45
271;-23.004638;-46.837491;746.2;237.56;-93.5;-81.44
272;-23.00464;-46.83749;746.8;237.31;-92.0;-81.42
273;-23.004641;-46.837489;747.1;237.14;-95.5;-81.41
274;-23.00464;-46.837488;747.4;237.05;-96.5;-81.41
275;-23.004639;-46.837486;747.6;236.88;-97.5;-81.4
276;-23.004638;-46.837485;747.6;236.83;-97.5;-81.4
277;-23.004639;-46.837484;748.0;236.65;-97.5;-81.39
278;-23.004641;-46.837483;748.1;236.46;-96.5;-81.38
279;-23.004642;-46.837482;748.1;236.32;-96.5;-81.37
280;-23.004643;-46.837482;748.1;236.28;-93.5;-81.37
281;-23.004642;-46.837481;748.2;236.22;-94.5;-81.36
282;-23.004641;-46.83748;748.1;236.18;-98.5;-81.36
283;-23.004642;-46.83748;748.2;236.12;-98.5;-81.36
284;-23.00464;-46.837479;748.1;236.13;-97.5;-81.36
285;-23.004637;-46.837478;747.9;236.19;-92.0;-81.36
286;-23.004636;-46.837477;747.8;236.15;-92.0;-81.36
287;-23.004637;-46.837477;747.6;236.13;-93.5;-81.36
288;-23.004638;-46.837477;747.4;236.11;-107.0;-81.36
289;-23.004638;-46.837477;747.4;236.11;-107.0;-81.36
290;-23.004645;-46.837476;747.6;235.69;-96.5;-81.33
291;-23.00465;-46.837477;747.9;235.53;-94.5;-81.32
292;-23.004653;-46.837477;748.0;235.39;-107.5;-81.32
293;-23.004653;-46.837476;747.9;235.31;-106.5;-81.31
294;-23.004654;-46.837476;748.0;235.26;-94.5;-81.31
295;-23.004658;-46.837476;748.0;235.09;-109.0;-81.3
296;-23.004663;-46.837477;747.9;234.98;-101.0;-81.29
297;-23.004667;-46.837477;747.9;234.81;-97.5;-81.28
298;-23.004668;-46.837477;747.8;234.78;-94.5;-81.28
299;-23.004672;-46.837478;748.0;234.69;-94.5;-81.28
300;-23.004677;-46.837478;748.0;234.48;-100.5;-81.27
301;-23.004677;-46.837478;747.9;234.49;-95.5;-81.27
302;-23.004679;-46.837478;747.8;234.42;-102.5;-81.26
303;-23.004681;-46.837478;747.7;234.35;-104.5;-81.26
304;-23.004682;-46.837479;747.7;234.4;-95.5;-81.26
305;-23.004684;-46.837479;747.6;234.33;-95.5;-81.26
306;-23.004686;-46.837479;747.5;234.26;-96.5;-81.25
307;-23.004687;-46.83748;747.4;234.32;-93.5;-81.26
308;-23.004687;-46.83748;747.2;234.35;-95.5;-81.26
309;-23.004688;-46.83748;747.1;234.32;-95.5;-81.26
310;-23.004688;-46.83748;747.0;234.33;-97.5;-81.26
311;-23.004689;-46.837479;746.9;234.21;-96.5;-81.25
312;-23.00469;-46.83748;746.9;234.26;-95.5;-81.25
313;-23.004692;-46.83748;747.0;234.17;-96.5;-81.25
314;-23.004694;-46.837479;747.1;233.98;-103.0;-81.24
315;-23.004696;-46.837479;747.3;233.87;-95.5;-81.23
316;-23.004697;-46.837479;747.3;233.83;-109.0;-81.23
317;-23.0047;-46.837479;747.6;233.68;-105.0;-81.22
318;-23.004699;-46.837478;747.5;233.63;-104.0;-81.22
319;-23.004698;-46.837477;747.4;233.59;-105.5;-81.22
320;-23.0047;-46.837477;747.3;233.52;-96.5;-81.21
321;-23.004699;-46.837476;746.9;233.52;-93.5;-81.21
322;-23.004701;-46.837475;747.3;233.29;-94.5;-81.2
323;-23.004701;-46.837475;747.4;233.28;-95.5;-81.2
324;-23.0047;-46.837475;747.6;233.3;-95.5;-81.2
325;-23.004699;-46.837475;747.6;233.34;-96.5;-81.2
326;-23.004699;-46.837475;747.7;233.33;-93.5;-81.2
327;-23.004699;-46.837474;747.8;233.22;-94.5;-81.2
328;-23.004698;-46.837474;747.7;233.27;-93.5;-81.2
329;-23.004698;-46.837475;747.7;233.37;-93.5;-81.2
330;-23.004696;-46.837474;747.4;233.39;-94.5;-81.21
331;-23.004695;-46.837473;747.1;233.37;-94.5;-81.2
332;-23.004695;-46.837474;747.0;233.48;-93.5;-81.21
333;-23.004694;-46.837476;746.8;233.73;-96.5;-81.22
334;-23.004679;-46.837501;746.3;236.77;-97.5;-81.39
335;-23.004661;-46.837558;746.0;242.92;-92.0;-81.73
336;-23.004619;-46.83763;745.2;251.53;-93.5;-82.18
337;-23.004606;-46.837669;745.0;255.77;-99.5;-82.4
338;-23.004579;-46.837748;744.6;264.38;-103.5;-82.83
339;-23.00455;-46.837831;744.1;273.46;-93.5;-83.27
340;-23.004536;-46.837873;744.2;277.99;-93.5;-83.48
341;-23.004507;-46.837956;744.4;286.99;-92.0;-83.9
342;-23.004476;-46.838036;744.2;295.85;-104.5;-84.29
343;-23.004448;-46.838115;743.8;304.5;-94.5;-84.67
344;-23.004435;-46.838147;743.9;308.05;-95.5;-84.82
345;-23.004415;-46.838194;743.8;313.33;-93.5;-85.04
346;-23.004408;-46.838224;743.7;316.46;-96.5;-85.17
347;-23.004407;-46.838233;743.9;317.33;-107.0;-85.21
348;-23.004407;-46.838233;744.1;317.31;-107.5;-85.21
349;-23.004409;-46.838233;744.4;317.2;-106.5;-85.2
350;-23.004407;-46.838242;744.6;318.12;-97.5;-85.24
351;-23.004405;-46.838255;744.5;319.44;-93.5;-85.29
352;-23.004398;-46.838287;744.4;322.76;-93.5;-85.43
353;-23.004384;-46.838326;744.2;327.05;-94.5;-85.6
354;-23.004373;-46.838371;744.0;331.78;-100.5;-85.79
355;-23.004368;-46.838393;744.1;334.06;-106.0;-85.88
356;-23.004361;-46.838443;744.0;339.09;-105.0;-86.07
357;-23.004351;-46.838482;744.5;343.15;-103.0;-86.23
358;-23.004339;-46.83852;744.2;347.27;-93.5;-86.38
359;-23.004329;-46.838541;743.8;349.7;-105.5;-86.47
360;-23.004314;-46.838577;744.2;353.69;-96.5;-86.62
361;-23.004303;-46.838614;744.9;357.59;-94.5;-86.76
362;-23.004298;-46.838632;745.2;359.47;-91.0;-86.83
363;-23.004287;-46.83865;745.4;361.61;-91.0;-86.91
364;-23.00429;-46.838653;745.4;361.77;-91.0;-86.92
365;-23.004296;-46.838655;745.6;361.71;-90.0;-86.91
366;-23.004299;-46.838656;745.8;361.67;-91.0;-86.91
367;-23.004303;-46.838656;746.4;361.46;-91.0;-86.9
368;-23.004307;-46.838658;746.9;361.45;-93.5;-86.9
369;-23.004309;-46.838658;747.1;361.36;-90.0;-86.9
370;-23.004313;-46.838657;747.6;361.06;-90.0;-86.89
371;-23.004316;-46.838656;748.1;360.81;-91.0;-86.88
372;-23.004319;-46.838655;748.3;360.58;-90.0;-86.87
373;-23.004319;-46.838654;748.7;360.46;-90.0;-86.87
374;-23.004322;-46.838653;749.0;360.22;-89.0;-86.86
375;-23.004325;-46.838653;749.2;360.09;-89.0;-86.86
376;-23.004326;-46.838652;749.4;359.94;-90.0;-86.85
377;-23.004327;-46.838652;749.6;359.89;-91.0;-86.85
378;-23.004329;-46.838652;749.9;359.79;-91.0;-86.84
379;-23.00433;-46.838651;750.0;359.65;-91.0;-86.84
380;-23.00433;-46.838651;750.2;359.63;-90.0;-86.84
381;-23.004331;-46.838651;750.4;359.58;-90.0;-86.84
382;-23.004333;-46.838651;750.8;359.47;-92.0;-86.83
383;-23.004334;-46.838652;750.9;359.52;-91.0;-86.83
384;-23.004335;-46.838653;751.2;359.56;-90.0;-86.84
385;-23.004336;-46.838652;751.5;359.41;-91.0;-86.83
386;-23.004337;-46.838653;751.8;359.44;-91.0;-86.83
387;-23.004337;-46.838652;752.0;359.33;-90.0;-86.83
388;-23.004338;-46.838654;752.1;359.48;-91.0;-86.83
389;-23.004339;-46.838655;752.4;359.52;-93.5;-86.83
390;-23.004341;-46.838656;752.5;359.53;-91.0;-86.83
391;-23.004343;-46.838658;752.8;359.63;-91.0;-86.84
392;-23.004346;-46.83866;753.1;359.68;-90.0;-86.84
393;-23.004347;-46.83866;753.2;359.64;-90.0;-86.84
394;-23.004348;-46.838661;753.5;359.68;-90.0;-86.84
395;-23.004349;-46.838661;753.7;359.63;-90.0;-86.84
396;-23.004351;-46.838661;753.9;359.54;-92.0;-86.84
397;-23.004351;-46.838661;754.0;359.53;-92.0;-86.84
398;-23.004353;-46.838659;754.5;359.23;-91.0;-86.82
399;-23.004354;-46.838659;754.6;359.19;-90.0;-86.82
400;-23.004354;-46.83866;754.6;359.29;-92.0;-86.83
401;-23.004356;-46.838658;754.9;359.0;-91.0;-86.82
402;-23.004357;-46.838657;755.1;358.85;-91.0;-86.81
403;-23.004357;-46.838657;755.3;358.84;-91.0;-86.81
404;-23.004357;-46.838657;755.6;358.83;-92.0;-86.81
405;-23.004357;-46.838657;755.6;358.83;-92.0;-86.81
406;-23.004358;-46.838652;756.8;358.24;-89.0;-86.79
407;-23.004358;-46.838651;756.9;358.14;-91.0;-86.78
408;-23.004358;-46.838652;757.0;358.23;-92.0;-86.79
409;-23.004359;-46.83865;757.3;357.99;-91.0;-86.78
410;-23.00436;-46.838649;757.5;357.84;-92.0;-86.77
411;-23.00436;-46.838648;757.6;357.74;-91.0;-86.77
412;-23.00436;-46.838646;758.1;357.53;-90.0;-86.76
413;-23.00436;-46.838644;758.7;357.31;-89.0;-86.75
414;-23.00436;-46.838644;758.9;357.3;-91.0;-86.75
415;-23.004361;-46.838643;759.1;357.15;-92.0;-86.75
416;-23.004361;-46.838644;759.2;357.25;-92.0;-86.75
417;-23.00436;-46.838646;759.2;357.48;-90.0;-86.76
418;-23.00436;-46.838647;759.3;357.57;-91.0;-86.76
419;-23.00436;-46.838646;759.7;357.45;-92.0;-86.76
420;-23.004359;-46.838645;760.0;357.38;-90.0;-86.76
421;-23.004359;-46.838644;760.1;357.28;-91.0;-86.75
422;-23.004359;-46.838643;760.3;357.18;-90.0;-86.75
423;-23.004359;-46.838641;760.5;356.98;-91.0;-86.74
424;-23.004359;-46.83864;760.9;356.86;-90.0;-86.74
425;-23.004359;-46.838639;761.2;356.76;-92.0;-86.73
426;-23.004359;-46.838638;761.3;356.66;-90.0;-86.73
427;-23.004359;-46.838638;761.4;356.65;-91.0;-86.73
428;-23.004359;-46.838641;761.2;356.95;-89.0;-86.74
429;-23.00436;-46.83864;761.2;356.81;-91.0;-86.74
430;-23.00436;-46.838641;761.0;356.92;-89.0;-86.74
431;-23.00436;-46.838641;760.9;356.92;-89.0;-86.74
432;-23.00436;-46.838642;760.9;357.02;-93.5;-86.74
433;-23.00436;-46.838642;760.9;357.02;-93.5;-86.74
434;-23.004362;-46.838639;761.3;356.64;-91.0;-86.73
435;-23.004362;-46.838638;761.5;356.53;-90.0;-86.73
