Time stamp;medida;luminosidade;luminosidade_media_movel
05/07/2026 12:24:31;1;4095.0;4095.0
05/07/2026 12:24:38;2;4095.0;4095.0
05/07/2026 12:24:45;3;4095.0;4095.0
05/07/2026 12:24:53;4;4095.0;4095.0
05/07/2026 12:25:42;5;4095.0;4095.0
05/07/2026 12:25:48;6;4095.0;4095.0
05/07/2026 12:25:55;7;4095.0;4095.0
05/07/2026 12:26:01;8;4095.0;4095.0
05/07/2026 12:26:07;9;4095.0;4095.0
05/07/2026 12:26:14;10;4095.0;4095.0
05/07/2026 12:26:20;11;4095.0;4095.0
05/07/2026 12:26:26;12;4095.0;4095.0
05/07/2026 12:26:33;13;4095.0;4095.0
05/07/2026 12:26:39;14;4095.0;4095.0
05/07/2026 12:26:45;15;4095.0;4095.0
05/07/2026 12:26:52;16;4095.0;4095.0
05/07/2026 12:26:58;17;4095.0;4095.0
05/07/2026 12:27:04;18;4095.0;4095.0
05/07/2026 12:27:11;19;4095.0;4095.0
05/07/2026 12:27:18;20;4095.0;4095.0
05/07/2026 12:27:25;21;4095.0;4095.0
05/07/2026 12:27:31;22;4095.0;4095.0
05/07/2026 12:27:37;23;4095.0;4095.0
05/07/2026 12:27:44;24;4095.0;4095.0
05/07/2026 12:27:50;25;4095.0;4095.0
05/07/2026 12:27:56;26;4095.0;4095.0
05/07/2026 12:28:03;27;4095.0;4095.0
05/07/2026 12:28:09;28;4095.0;4095.0
05/07/2026 12:28:15;29;4095.0;4095.0
05/07/2026 12:28:22;30;4095.0;4095.0
05/07/2026 12:28:28;31;4095.0;4095.0
05/07/2026 12:28:35;32;4095.0;4095.0
05/07/2026 12:28:41;33;4095.0;4095.0
05/07/2026 12:28:47;34;4095.0;4095.0
05/07/2026 12:28:54;35;4095.0;4095.0
05/07/2026 12:29:00;36;4095.0;4095.0
05/07/2026 12:29:06;37;4095.0;4095.0
05/07/2026 12:29:13;38;4095.0;4095.0
05/07/2026 12:29:19;39;4095.0;4095.0
05/07/2026 12:29:26;40;4095.0;4095.0
05/07/2026 12:29:32;41;4095.0;4095.0
05/07/2026 12:29:38;42;4095.0;4095.0
05/07/2026 12:29:45;43;4095.0;4095.0
05/07/2026 12:29:51;44;4095.0;4095.0
05/07/2026 12:29:57;45;4095.0;4095.0
05/07/2026 12:30:04;46;4095.0;4095.0
05/07/2026 12:30:10;47;4095.0;4095.0
