Medida;Latitude;Longitude;Altitude;Distancia_3D_m;RSSI_DL_medido;RSSI_DL_previsto_shadowing
77;-23.004055;-46.839255;753.7;427.98;-94.5;-98.47
78;-23.004055;-46.839254;753.3;427.91;-94.5;-98.46
79;-23.004055;-46.839253;753.2;427.82;-93.5;-98.46
80;-23.004055;-46.839251;753.7;427.6;-93.5;-98.46
81;-23.004054;-46.83925;754.4;427.51;-93.5;-98.45
82;-23.004053;-46.839248;755.0;427.33;-93.5;-98.45
83;-23.004052;-46.839249;755.4;427.45;-94.5;-98.45
84;-23.004052;-46.839249;755.7;427.44;-94.5;-98.45
85;-23.004053;-46.83925;755.2;427.51;-95.5;-98.45
86;-23.004054;-46.839251;754.5;427.6;-94.5;-98.46
87;-23.004054;-46.839252;753.4;427.75;-94.5;-98.46
88;-23.004053;-46.83925;752.4;427.65;-95.5;-98.46
89;-23.004053;-46.839248;751.4;427.52;-94.5;-98.45
90;-23.004053;-46.839247;751.7;427.41;-93.5;-98.45
91;-23.004053;-46.839246;752.0;427.3;-93.5;-98.45
92;-23.004053;-46.839246;752.1;427.29;-99.5;-98.45
93;-23.004054;-46.839247;752.2;427.34;-93.5;-98.45
94;-23.004055;-46.839247;752.8;427.27;-94.5;-98.45
95;-23.004056;-46.839248;753.6;427.28;-94.5;-98.45
96;-23.00406;-46.83925;754.5;427.26;-94.5;-98.45
97;-23.004062;-46.839252;755.4;427.33;-94.5;-98.45
98;-23.004063;-46.839253;756.3;427.34;-93.5;-98.45
99;-23.004067;-46.839255;758.7;427.27;-94.5;-98.45
100;-23.004067;-46.839255;758.7;427.27;-94.5;-98.45
101;-23.004066;-46.839253;765.5;426.91;-94.5;-98.43
102;-23.004067;-46.839251;768.3;426.62;-95.5;-98.43
103;-23.00407;-46.83925;770.9;426.37;-94.5;-98.42
104;-23.004074;-46.839249;773.5;426.09;-95.5;-98.41
105;-23.004082;-46.839248;777.0;425.67;-93.5;-98.4
106;-23.004087;-46.839248;779.2;425.49;-92.0;-98.39
107;-23.004089;-46.839249;779.9;425.51;-92.0;-98.39
108;-23.004089;-46.83925;780.2;425.61;-94.5;-98.39
109;-23.004087;-46.839249;780.9;425.6;-94.5;-98.39
110;-23.004083;-46.83925;781.2;425.86;-93.5;-98.4
111;-23.004081;-46.839251;780.2;426.02;-92.0;-98.41
112;-23.004082;-46.839252;779.2;426.07;-93.5;-98.41
113;-23.004083;-46.839252;778.5;426.02;-92.0;-98.41
114;-23.004082;-46.839251;778.4;425.97;-93.5;-98.41
115;-23.004082;-46.83925;777.9;425.87;-94.5;-98.4
116;-23.004082;-46.839249;777.3;425.77;-93.5;-98.4
117;-23.004083;-46.839248;776.8;425.63;-95.5;-98.4
118;-23.004081;-46.839247;776.8;425.62;-93.5;-98.39
119;-23.00408;-46.839246;776.3;425.56;-94.5;-98.39
120;-23.004082;-46.839247;774.7;425.58;-94.5;-98.39
121;-23.004083;-46.83925;773.0;425.83;-93.5;-98.4
122;-23.004083;-46.839252;772.1;426.02;-92.0;-98.41
123;-23.004083;-46.839254;771.3;426.22;-94.5;-98.41
124;-23.004083;-46.839256;770.5;426.42;-93.5;-98.42
125;-23.004081;-46.839258;770.3;426.7;-93.5;-98.43
126;-23.004079;-46.839261;769.6;427.07;-93.5;-98.44
127;-23.004077;-46.839262;769.1;427.25;-93.5;-98.44
128;-23.004076;-46.839265;769.2;427.58;-93.5;-98.45
129;-23.004077;-46.839266;768.9;427.64;-93.5;-98.46
130;-23.004079;-46.839267;768.2;427.66;-92.0;-98.46
131;-23.004079;-46.839269;767.4;427.87;-95.5;-98.46
132;-23.004078;-46.83927;767.5;428.0;-94.5;-98.47
133;-23.004079;-46.839273;766.6;428.27;-94.5;-98.48
134;-23.004077;-46.839272;765.7;428.27;-95.5;-98.48
135;-23.004074;-46.839265;764.5;427.75;-97.5;-98.46
136;-23.004067;-46.839257;764.1;427.28;-95.5;-98.45
137;-23.004064;-46.839251;763.5;426.85;-96.5;-98.43
138;-23.004061;-46.839246;763.4;426.5;-96.5;-98.42
139;-23.004059;-46.839244;762.8;426.41;-94.5;-98.42
140;-23.004058;-46.839244;761.9;426.47;-95.5;-98.42
141;-23.004055;-46.839242;761.8;426.41;-94.5;-98.42
142;-23.004055;-46.839241;761.5;426.32;-95.5;-98.42
143;-23.004056;-46.839237;761.1;425.92;-96.5;-98.4
144;-23.004058;-46.839235;760.5;425.66;-94.5;-98.4
145;-23.00406;-46.839234;760.3;425.49;-93.5;-98.39
146;-23.004063;-46.839233;759.6;425.3;-95.5;-98.39
147;-23.004064;-46.839232;758.8;425.2;-99.5;-98.38
148;-23.004064;-46.83923;758.3;425.03;-97.0;-98.38
149;-23.004064;-46.839227;758.0;424.75;-95.5;-98.37
150;-23.004065;-46.839225;758.2;424.51;-96.5;-98.36
151;-23.004067;-46.839222;758.5;424.14;-94.5;-98.35
152;-23.004069;-46.839218;758.6;423.67;-95.5;-98.34
153;-23.00407;-46.839215;759.3;423.32;-95.5;-98.32
154;-23.004071;-46.839213;759.7;423.07;-93.5;-98.32
155;-23.004073;-46.839211;760.6;422.77;-95.5;-98.31
156;-23.004074;-46.839209;761.0;422.52;-95.5;-98.3
157;-23.004073;-46.839211;761.2;422.75;-97.5;-98.31
158;-23.00407;-46.83921;761.5;422.76;-104.5;-98.31
159;-23.004066;-46.839211;761.0;423.04;-96.5;-98.32
160;-23.004047;-46.839297;759.7;432.04;-97.5;-98.59
161;-23.003961;-46.839564;757.7;461.03;-108.0;-99.44
162;-23.003878;-46.839772;752.9;484.4;-107.5;-100.08
163;-23.003835;-46.839891;750.2;497.6;-107.5;-100.43
164;-23.003827;-46.839938;751.1;502.36;-108.5;-100.55
165;-23.003829;-46.839947;751.8;503.1;-111.5;-100.57
166;-23.00383;-46.839954;752.7;503.69;-109.0;-100.59
167;-23.003837;-46.839962;753.7;504.12;-108.5;-100.6
168;-23.003844;-46.839969;754.2;504.49;-108.5;-100.61
169;-23.00385;-46.839976;754.1;504.93;-110.0;-100.62
170;-23.003855;-46.83998;753.7;505.13;-109.0;-100.63
171;-23.003859;-46.839982;753.4;505.18;-109.0;-100.63
172;-23.003864;-46.839986;752.5;505.4;-109.5;-100.63
173;-23.003864;-46.839986;752.5;505.4;-109.5;-100.63
174;-23.003861;-46.83999;754.6;505.81;-106.5;-100.64
175;-23.003858;-46.839993;755.6;506.18;-104.0;-100.65
176;-23.003857;-46.839994;755.8;506.3;-109.0;-100.66
177;-23.003855;-46.83999;755.9;506.0;-108.0;-100.65
178;-23.003856;-46.83999;755.2;505.98;-106.0;-100.65
179;-23.00386;-46.839991;754.9;505.93;-109.5;-100.65
180;-23.003864;-46.839993;755.2;505.96;-108.5;-100.65
181;-23.003865;-46.839993;755.1;505.92;-104.5;-100.65
182;-23.003862;-46.839994;754.7;506.15;-106.5;-100.65
183;-23.003859;-46.839992;754.3;506.09;-109.5;-100.65
184;-23.003855;-46.839991;753.4;506.19;-107.5;-100.65
185;-23.003853;-46.839991;753.0;506.29;-108.0;-100.66
186;-23.003852;-46.839991;752.4;506.36;-107.0;-100.66
187;-23.003852;-46.839991;752.1;506.37;-109.0;-100.66
188;-23.003853;-46.839992;752.1;506.43;-105.5;-100.66
189;-23.003851;-46.839991;752.4;506.4;-106.5;-100.66
190;-23.003852;-46.839991;752.6;506.35;-107.0;-100.66
191;-23.003857;-46.839993;753.5;506.3;-111.5;-100.66
192;-23.003859;-46.839993;754.3;506.19;-109.0;-100.65
193;-23.003859;-46.839994;755.2;506.25;-106.5;-100.66
194;-23.003863;-46.839996;755.5;506.27;-110.5;-100.66
195;-23.003867;-46.84;756.1;506.48;-107.5;-100.66
196;-23.003872;-46.840003;756.4;506.56;-109.5;-100.66
197;-23.003878;-46.840005;756.7;506.5;-109.0;-100.66
198;-23.003882;-46.840007;757.4;506.52;-110.0;-100.66
199;-23.003889;-46.840009;758.1;506.41;-107.0;-100.66
200;-23.003895;-46.840013;758.8;506.54;-106.0;-100.66
201;-23.003902;-46.840016;759.7;506.54;-112.0;-100.66
202;-23.003902;-46.840019;759.8;506.82;-111.0;-100.67
203;-23.003902;-46.840024;759.8;507.3;-107.0;-100.68
204;-23.003904;-46.840028;759.6;507.62;-110.5;-100.69
205;-23.003903;-46.840034;760.0;508.22;-106.5;-100.71
206;-23.003901;-46.840039;760.4;508.76;-109.0;-100.72
207;-23.0039;-46.840044;761.1;509.26;-106.0;-100.73
208;-23.003896;-46.840043;760.8;509.33;-106.0;-100.73
209;-23.003889;-46.840044;761.6;509.67;-108.5;-100.74
210;-23.003885;-46.840046;762.9;509.98;-107.0;-100.75
211;-23.003884;-46.840044;762.8;509.83;-108.0;-100.75
212;-23.003883;-46.840043;763.7;509.75;-108.0;-100.74
213;-23.003881;-46.840042;765.1;509.7;-106.0;-100.74
214;-23.00388;-46.84004;765.1;509.55;-107.5;-100.74
215;-23.003877;-46.840039;765.3;509.56;-109.0;-100.74
216;-23.003876;-46.840038;765.4;509.5;-106.5;-100.74
217;-23.003873;-46.840037;764.8;509.53;-107.0;-100.74
218;-23.003872;-46.840036;763.5;509.5;-108.0;-100.74
219;-23.003867;-46.840034;763.3;509.51;-108.0;-100.74
220;-23.003859;-46.840031;763.4;509.53;-108.0;-100.74
221;-23.003855;-46.840029;762.5;509.52;-108.0;-100.74
222;-23.00385;-46.840025;762.4;509.33;-107.5;-100.73
223;-23.003847;-46.840023;763.2;509.24;-107.5;-100.73
224;-23.003847;-46.840024;764.1;509.32;-113.5;-100.73
225;-23.003846;-46.840023;765.6;509.23;-113.0;-100.73
226;-23.003847;-46.840021;765.8;508.99;-109.0;-100.73
227;-23.003849;-46.84002;765.4;508.83;-111.0;-100.72
228;-23.003848;-46.840018;764.9;508.68;-111.5;-100.72
229;-23.003845;-46.840013;765.8;508.31;-110.0;-100.71
230;-23.003843;-46.840011;766.0;508.19;-109.0;-100.71
231;-23.00384;-46.840008;765.6;508.03;-109.0;-100.7
232;-23.003838;-46.840004;766.6;507.71;-110.0;-100.69
233;-23.003836;-46.840004;767.4;507.77;-109.5;-100.69
234;-23.003834;-46.840005;768.4;507.93;-108.0;-100.7
235;-23.003833;-46.840005;769.9;507.95;-106.0;-100.7
236;-23.003833;-46.840008;769.8;508.24;-107.5;-100.71
237;-23.003834;-46.840007;768.5;508.12;-107.5;-100.7
238;-23.003836;-46.840006;769.0;507.94;-107.0;-100.7
239;-23.003838;-46.840004;770.2;507.66;-108.0;-100.69
240;-23.003842;-46.840002;769.2;507.32;-108.0;-100.68
242;-23.003844;-46.839999;767.4;506.98;-106.0;-100.67
243;-23.003845;-46.839998;765.8;506.87;-110.0;-100.67
244;-23.003843;-46.839996;765.3;506.77;-106.5;-100.67
245;-23.003843;-46.839992;763.5;506.43;-107.0;-100.66
246;-23.003845;-46.839991;761.1;506.31;-109.5;-100.66
247;-23.003846;-46.839989;759.1;506.14;-106.5;-100.65
248;-23.003848;-46.839988;757.4;506.03;-104.5;-100.65
249;-23.003851;-46.839994;754.5;506.59;-106.0;-100.66
250;-23.003848;-46.839993;752.2;506.71;-105.5;-100.67
251;-23.003851;-46.839991;751.8;506.42;-107.0;-100.66
252;-23.003836;-46.840038;751.5;511.52;-112.5;-100.79
253;-23.003797;-46.840126;752.5;521.43;-109.0;-101.04
254;-23.003737;-46.840265;756.9;536.91;-106.5;-101.42
255;-23.003668;-46.840469;755.1;559.21;-114.5;-101.95
256;-23.003631;-46.840564;754.0;569.79;-116.0;-102.2
257;-23.003606;-46.840646;753.1;578.65;-113.0;-102.4
258;-23.003597;-46.840691;752.7;583.32;-109.5;-102.5
259;-23.003595;-46.840696;752.2;583.9;-109.0;-102.51
260;-23.003594;-46.840701;751.9;584.43;-111.0;-102.53
261;-23.003598;-46.840701;751.9;584.27;-108.5;-102.52
262;-23.003602;-46.840703;751.6;584.32;-111.0;-102.52
263;-23.003609;-46.840707;753.0;584.37;-114.0;-102.52
264;-23.003608;-46.840708;753.3;584.49;-109.0;-102.53
265;-23.003612;-46.840709;753.9;584.41;-112.0;-102.53
266;-23.003613;-46.840715;754.8;584.91;-112.0;-102.54
267;-23.003616;-46.84072;756.1;585.23;-112.0;-102.54
268;-23.003614;-46.840719;756.1;585.21;-111.0;-102.54
269;-23.003606;-46.840719;754.7;585.57;-113.0;-102.55
270;-23.0036;-46.84072;755.2;585.89;-111.0;-102.56
271;-23.003591;-46.84072;755.1;586.24;-113.0;-102.57
272;-23.003587;-46.840719;755.0;586.31;-112.0;-102.57
273;-23.003583;-46.840722;755.6;586.73;-111.0;-102.58
274;-23.003577;-46.840724;756.3;587.14;-110.5;-102.59
275;-23.003576;-46.840725;757.5;587.24;-111.0;-102.59
276;-23.003582;-46.840727;758.5;587.16;-111.5;-102.59
277;-23.003586;-46.840726;758.4;586.91;-111.0;-102.58
278;-23.003587;-46.840725;758.6;586.77;-111.0;-102.58
279;-23.003586;-46.840728;759.0;587.08;-112.5;-102.59
280;-23.003585;-46.840728;759.2;587.12;-111.0;-102.59
281;-23.003592;-46.84073;760.4;587.0;-110.5;-102.58
282;-23.003594;-46.840731;760.4;587.02;-111.5;-102.58
283;-23.003593;-46.840753;759.8;589.18;-111.0;-102.63
284;-23.003593;-46.840753;759.8;589.18;-111.0;-102.63
285;-23.003593;-46.840753;759.8;589.18;-111.0;-102.63
286;-23.003593;-46.840753;759.8;589.18;-111.0;-102.63
287;-23.003593;-46.840753;759.8;589.18;-111.0;-102.63
288;-23.003593;-46.840753;759.8;589.18;-111.0;-102.63
289;-23.003593;-46.840753;759.8;589.18;-111.0;-102.63
290;-23.003466;-46.84118;741.2;635.77;-125.5;-103.62
291;-23.003466;-46.84118;741.2;635.77;-125.5;-103.62
292;-23.003466;-46.84118;741.2;635.77;-125.5;-103.62
293;-23.003442;-46.841141;752.7;632.47;-120.5;-103.56
294;-23.003442;-46.841141;752.7;632.47;-120.5;-103.56
295;-23.003442;-46.841141;752.7;632.47;-120.5;-103.56
296;-23.003428;-46.841134;754.3;632.3;-123.5;-103.55
297;-23.003428;-46.841134;754.3;632.3;-123.5;-103.55
298;-23.003428;-46.841134;754.3;632.3;-123.5;-103.55
299;-23.003428;-46.841134;754.3;632.3;-123.5;-103.55
300;-23.003428;-46.841134;754.3;632.3;-123.5;-103.55
301;-23.003428;-46.841134;754.3;632.3;-123.5;-103.55
302;-23.003428;-46.841134;754.3;632.3;-123.5;-103.55
303;-23.003456;-46.841106;752.4;628.58;-118.0;-103.48
304;-23.003453;-46.841105;752.2;628.61;-116.5;-103.48
305;-23.003449;-46.841103;752.0;628.58;-119.0;-103.48
306;-23.003449;-46.841103;752.0;628.58;-119.0;-103.48
307;-23.003444;-46.841098;752.2;628.3;-117.5;-103.47
308;-23.003444;-46.841098;752.2;628.3;-117.5;-103.47
309;-23.003453;-46.841095;752.6;627.64;-119.5;-103.46
310;-23.003453;-46.841094;753.1;627.52;-116.5;-103.45
311;-23.003453;-46.841093;752.4;627.45;-118.0;-103.45
312;-23.003452;-46.841092;752.0;627.41;-117.0;-103.45
313;-23.00345;-46.841095;751.2;627.81;-118.0;-103.46
314;-23.003451;-46.841095;750.1;627.81;-117.5;-103.46
315;-23.003452;-46.841097;749.4;627.99;-118.5;-103.46
316;-23.003452;-46.841097;748.7;628.02;-116.0;-103.46
317;-23.00345;-46.841094;749.5;627.78;-120.5;-103.46
318;-23.003449;-46.841095;751.0;627.86;-117.5;-103.46
319;-23.003446;-46.841096;752.1;628.03;-119.5;-103.46
320;-23.003443;-46.841097;752.1;628.24;-116.5;-103.47
321;-23.003443;-46.841097;752.1;628.24;-116.5;-103.47
322;-23.003437;-46.841101;751.4;628.89;-120.0;-103.48
323;-23.003443;-46.841104;751.1;628.95;-119.5;-103.48
324;-23.003443;-46.841104;751.1;628.95;-119.5;-103.48
325;-23.003454;-46.841115;752.9;629.5;-118.0;-103.49
326;-23.00346;-46.84112;753.0;629.74;-118.0;-103.5
327;-23.003461;-46.841121;754.0;629.76;-118.0;-103.5
328;-23.003463;-46.841124;754.2;629.96;-115.5;-103.5
329;-23.003465;-46.841128;753.8;630.28;-117.5;-103.51
330;-23.003465;-46.841131;753.4;630.58;-120.0;-103.52
331;-23.003466;-46.841133;752.5;630.76;-118.5;-103.52
332;-23.003467;-46.841137;751.4;631.15;-118.5;-103.53
333;-23.003466;-46.841139;750.8;631.4;-116.5;-103.53
334;-23.003464;-46.841137;750.6;631.3;-119.5;-103.53
335;-23.003461;-46.841133;750.8;631.02;-118.5;-103.53
336;-23.003461;-46.841132;750.3;630.95;-117.0;-103.52
337;-23.00346;-46.84113;749.9;630.81;-118.0;-103.52
338;-23.003461;-46.841128;749.7;630.59;-115.5;-103.52
339;-23.003463;-46.841128;749.6;630.51;-117.0;-103.52
340;-23.003467;-46.841128;749.4;630.36;-121.5;-103.51
341;-23.00347;-46.841131;749.3;630.54;-117.5;-103.52
342;-23.00347;-46.841131;749.3;630.54;-117.5;-103.52
343;-23.003466;-46.841128;754.4;630.22;-121.0;-103.51
344;-23.003462;-46.841126;758.0;630.07;-122.0;-103.51
345;-23.003462;-46.841126;758.0;630.07;-122.0;-103.51
346;-23.003465;-46.841137;760.1;630.95;-119.0;-103.52
347;-23.003469;-46.841142;760.0;631.28;-119.5;-103.53
348;-23.00347;-46.84114;760.1;631.05;-122.5;-103.53
349;-23.003467;-46.841133;762.4;630.44;-121.5;-103.51
350;-23.003464;-46.841129;764.3;630.14;-121.0;-103.51
351;-23.003462;-46.84113;765.6;630.29;-119.0;-103.51
352;-23.003462;-46.84113;765.6;630.29;-119.0;-103.51
353;-23.003462;-46.84113;765.6;630.29;-119.0;-103.51
354;-23.003449;-46.841135;763.4;631.32;-116.5;-103.53
355;-23.003452;-46.841137;761.8;631.43;-115.5;-103.53
356;-23.003452;-46.841137;761.8;631.43;-115.5;-103.53
357;-23.003452;-46.841137;761.8;631.43;-115.5;-103.53
358;-23.003414;-46.841271;753.6;645.97;-120.0;-103.83
359;-23.003418;-46.841269;752.6;645.66;-120.0;-103.82
360;-23.00342;-46.841269;751.9;645.6;-123.5;-103.82
361;-23.003424;-46.841272;751.0;645.77;-124.0;-103.83
362;-23.003427;-46.841276;750.4;646.06;-119.5;-103.83
363;-23.003427;-46.841276;750.4;646.06;-119.5;-103.83
364;-23.00343;-46.841284;753.0;646.61;-121.0;-103.84
365;-23.00343;-46.841284;753.0;646.61;-121.0;-103.84
366;-23.00343;-46.841284;753.0;646.61;-121.0;-103.84
367;-23.00343;-46.841284;753.0;646.61;-121.0;-103.84
368;-23.00343;-46.841284;753.0;646.61;-121.0;-103.84
369;-23.00343;-46.841304;760.9;648.3;-121.0;-103.88
370;-23.003428;-46.841307;763.3;648.62;-121.5;-103.88
371;-23.003428;-46.841307;763.3;648.62;-121.5;-103.88
372;-23.003421;-46.841301;764.2;648.3;-123.5;-103.88
373;-23.003419;-46.841296;762.9;647.92;-121.0;-103.87
374;-23.003419;-46.841293;761.0;647.67;-121.0;-103.87
375;-23.003421;-46.841293;759.9;647.62;-117.0;-103.86
376;-23.003423;-46.841295;760.4;647.72;-119.0;-103.87
377;-23.003425;-46.841297;760.4;647.84;-122.0;-103.87
378;-23.003422;-46.841296;760.5;647.86;-118.5;-103.87
379;-23.003423;-46.841297;758.3;647.97;-122.0;-103.87
380;-23.003425;-46.841295;758.2;647.7;-125.5;-103.87
381;-23.003425;-46.841295;758.2;647.7;-125.5;-103.87
382;-23.00344;-46.841282;760.0;645.83;-122.0;-103.83
383;-23.003446;-46.841277;760.3;645.11;-124.0;-103.81
384;-23.003446;-46.841277;760.3;645.11;-124.0;-103.81
385;-23.003446;-46.841277;760.3;645.11;-124.0;-103.81
386;-23.00346;-46.841261;754.7;643.19;-121.5;-103.77
387;-23.00346;-46.841261;753.2;643.24;-119.5;-103.78
388;-23.00346;-46.841261;753.2;643.24;-119.5;-103.78
389;-23.003446;-46.841268;753.1;644.45;-124.0;-103.8
390;-23.00344;-46.841265;753.0;644.4;-120.5;-103.8
391;-23.003441;-46.841262;751.9;644.11;-124.5;-103.79
392;-23.003435;-46.841264;752.2;644.53;-121.5;-103.8
393;-23.003435;-46.841264;752.2;644.53;-121.5;-103.8
394;-23.003435;-46.841264;752.2;644.53;-121.5;-103.8
395;-23.003435;-46.841264;752.2;644.53;-121.5;-103.8
396;-23.003435;-46.841264;752.2;644.53;-121.5;-103.8
397;-23.003435;-46.841264;752.2;644.53;-121.5;-103.8
398;-23.003435;-46.841264;752.2;644.53;-121.5;-103.8
399;-23.003435;-46.841264;752.2;644.53;-121.5;-103.8
400;-23.003435;-46.841264;752.2;644.53;-121.5;-103.8
401;-23.003435;-46.841264;752.2;644.53;-121.5;-103.8
402;-23.003423;-46.841267;758.9;645.08;-119.0;-103.81
403;-23.003428;-46.841266;764.9;644.66;-121.0;-103.8
404;-23.003428;-46.841266;764.9;644.66;-121.0;-103.8
405;-23.003443;-46.841259;771.2;643.33;-121.0;-103.78
406;-23.003447;-46.84126;770.2;643.28;-121.0;-103.78
407;-23.003447;-46.84126;770.2;643.28;-121.0;-103.78
408;-23.003451;-46.84127;765.0;644.15;-121.0;-103.79
409;-23.003451;-46.841273;764.2;644.45;-121.0;-103.8
410;-23.003446;-46.841283;762.1;645.64;-122.0;-103.82
411;-23.003446;-46.841283;762.1;645.64;-122.0;-103.82
412;-23.003446;-46.841283;762.1;645.64;-122.0;-103.82
413;-23.003446;-46.841283;762.1;645.64;-122.0;-103.82
414;-23.003446;-46.841283;762.1;645.64;-122.0;-103.82
415;-23.003437;-46.841313;754.8;649.06;-117.5;-103.89
416;-23.003437;-46.841313;754.8;649.06;-117.5;-103.89
417;-23.003411;-46.841542;754.1;672.07;-118.5;-104.35
419;-23.003416;-46.841548;754.7;672.44;-117.0;-104.35
420;-23.003416;-46.841548;754.7;672.44;-117.0;-104.35
421;-23.003416;-46.841548;754.7;672.44;-117.0;-104.35
422;-23.003323;-46.84185;741.5;705.53;-122.0;-104.98
423;-23.003323;-46.84185;741.5;705.53;-122.0;-104.98
424;-23.003315;-46.84188;742.2;708.68;-125.5;-105.04
425;-23.003313;-46.841887;742.9;709.4;-126.5;-105.05
426;-23.003313;-46.841887;742.9;709.4;-126.5;-105.05
427;-23.003313;-46.841887;742.9;709.4;-126.5;-105.05
428;-23.003302;-46.841898;742.6;710.88;-126.5;-105.08
429;-23.003302;-46.8419;742.0;711.1;-120.5;-105.08
430;-23.003301;-46.841904;741.0;711.57;-123.0;-105.09
431;-23.003301;-46.841907;740.8;711.87;-125.5;-105.1
432;-23.003301;-46.841907;740.8;711.87;-125.5;-105.1
433;-23.003302;-46.841903;742.9;711.35;-125.5;-105.09
434;-23.003303;-46.8419;743.7;710.99;-127.0;-105.08
435;-23.003303;-46.8419;743.7;710.99;-127.0;-105.08
436;-23.003313;-46.8419;744.1;710.59;-121.0;-105.07
437;-23.003314;-46.8419;744.4;710.54;-126.0;-105.07
438;-23.003312;-46.841898;743.9;710.45;-124.0;-105.07
439;-23.003312;-46.841898;743.9;710.45;-124.0;-105.07
