Medida;Latitude;Longitude;Altitude;Distancia_3D_m;RSSI_DL_medido;RSSI_DL_previsto_shadowing
150;-23.00516;-46.835743;760.9;53.08;-66.5;-47.56
151;-23.00516;-46.835742;760.8;53.04;-70.0;-47.55
152;-23.005161;-46.835742;760.8;52.97;-71.0;-47.53
153;-23.005161;-46.835742;760.8;52.97;-68.5;-47.53
154;-23.005161;-46.835742;760.8;52.97;-67.5;-47.53
155;-23.005161;-46.835742;760.9;52.94;-68.5;-47.53
156;-23.005161;-46.835742;761.0;52.91;-68.5;-47.52
157;-23.005163;-46.835743;761.0;52.84;-67.5;-47.5
158;-23.005164;-46.835743;761.1;52.75;-67.5;-47.48
159;-23.005165;-46.835743;761.1;52.68;-67.5;-47.46
160;-23.005166;-46.835744;761.2;52.65;-67.5;-47.45
161;-23.005168;-46.835744;761.3;52.49;-68.5;-47.41
162;-23.005171;-46.835745;761.3;52.35;-68.5;-47.38
163;-23.005173;-46.835746;761.4;52.26;-68.5;-47.36
164;-23.005174;-46.835746;761.5;52.17;-68.5;-47.33
165;-23.005175;-46.835747;761.6;52.15;-71.0;-47.33
166;-23.005177;-46.835748;761.5;52.11;-73.0;-47.32
167;-23.005178;-46.835749;761.6;52.09;-67.5;-47.32
168;-23.005178;-46.835749;761.5;52.12;-68.5;-47.32
169;-23.005178;-46.83575;761.4;52.22;-68.5;-47.35
170;-23.005179;-46.83575;761.4;52.15;-66.5;-47.33
171;-23.005179;-46.835751;761.4;52.23;-67.5;-47.35
172;-23.005179;-46.835752;761.4;52.31;-68.5;-47.37
173;-23.005179;-46.835753;761.5;52.36;-68.5;-47.38
174;-23.005179;-46.835753;761.5;52.36;-68.5;-47.38
175;-23.005179;-46.835754;761.6;52.41;-68.5;-47.39
176;-23.005179;-46.835754;761.6;52.41;-68.5;-47.39
177;-23.005178;-46.835755;761.7;52.53;-70.0;-47.42
178;-23.005179;-46.835756;761.8;52.51;-67.5;-47.42
179;-23.005179;-46.835756;761.8;52.51;-67.5;-47.42
180;-23.005177;-46.835757;761.9;52.69;-72.0;-47.46
181;-23.005176;-46.835756;761.8;52.71;-65.5;-47.47
182;-23.005176;-46.835756;761.9;52.69;-66.5;-47.46
183;-23.005174;-46.835756;761.9;52.82;-67.5;-47.5
184;-23.005173;-46.835755;762.0;52.79;-67.5;-47.49
185;-23.005171;-46.835755;762.0;52.93;-70.0;-47.52
186;-23.00517;-46.835755;761.9;53.02;-72.0;-47.54
187;-23.005167;-46.835754;761.5;53.25;-70.0;-47.6
188;-23.005166;-46.835754;761.5;53.32;-72.0;-47.62
189;-23.005165;-46.835754;761.4;53.42;-70.0;-47.64
190;-23.005164;-46.835755;761.2;53.62;-70.0;-47.69
191;-23.005162;-46.835754;760.9;53.76;-71.0;-47.73
192;-23.00516;-46.835754;760.6;53.98;-68.5;-47.78
193;-23.005158;-46.835754;760.4;54.18;-68.5;-47.83
194;-23.005157;-46.835754;760.2;54.3;-73.0;-47.86
195;-23.005155;-46.835754;760.0;54.5;-68.5;-47.9
196;-23.005152;-46.835754;759.8;54.77;-71.0;-47.97
197;-23.005151;-46.835754;759.8;54.84;-65.5;-47.98
198;-23.005151;-46.835754;759.8;54.84;-65.5;-47.98
199;-23.00515;-46.835754;759.7;54.94;-65.5;-48.01
200;-23.005149;-46.835754;759.7;55.01;-66.5;-48.02
201;-23.005148;-46.835753;759.6;55.03;-65.5;-48.03
202;-23.005148;-46.835753;759.7;55.01;-66.5;-48.02
203;-23.005148;-46.835753;759.7;55.01;-66.5;-48.02
204;-23.00515;-46.835753;759.9;54.81;-64.5;-47.98
205;-23.00515;-46.835753;759.8;54.84;-68.5;-47.98
206;-23.005151;-46.835753;759.7;54.79;-74.0;-47.97
207;-23.005151;-46.835753;759.7;54.79;-71.0;-47.97
208;-23.00515;-46.835753;759.5;54.92;-65.5;-48.0
209;-23.00515;-46.835753;759.3;54.98;-65.5;-48.02
210;-23.00515;-46.835753;759.2;55.01;-64.5;-48.02
211;-23.00515;-46.835753;759.2;55.01;-64.5;-48.02
212;-23.005151;-46.835753;759.1;54.97;-64.5;-48.02
213;-23.005151;-46.835754;759.2;55.01;-71.0;-48.03
214;-23.005152;-46.835754;759.3;54.91;-70.0;-48.0
215;-23.005152;-46.835754;759.3;54.91;-70.0;-48.0
216;-23.005151;-46.835754;759.2;55.01;-67.5;-48.03
217;-23.005152;-46.835754;759.2;54.94;-63.5;-48.01
218;-23.005151;-46.835754;759.1;55.04;-80.5;-48.03
219;-23.005152;-46.835754;759.2;54.94;-71.0;-48.01
220;-23.005152;-46.835755;759.3;54.98;-76.0;-48.02
221;-23.005152;-46.835755;759.3;54.98;-71.0;-48.02
222;-23.005151;-46.835756;759.3;55.13;-70.0;-48.05
223;-23.005152;-46.835756;759.4;55.03;-66.5;-48.03
224;-23.005153;-46.835757;759.6;54.97;-68.5;-48.02
225;-23.005154;-46.835758;759.6;54.98;-63.5;-48.02
226;-23.005154;-46.835758;759.7;54.95;-64.5;-48.01
227;-23.005155;-46.835757;759.8;54.78;-64.5;-47.97
228;-23.005153;-46.835755;759.8;54.77;-65.5;-47.97
229;-23.005152;-46.835754;759.8;54.77;-66.5;-47.97
230;-23.005151;-46.835752;760.0;54.63;-64.5;-47.94
231;-23.005148;-46.83575;760.3;54.62;-64.5;-47.93
232;-23.005147;-46.835749;760.5;54.56;-64.5;-47.92
233;-23.005147;-46.835748;760.6;54.46;-64.5;-47.89
234;-23.005145;-46.835746;760.8;54.41;-64.5;-47.88
235;-23.005145;-46.835746;760.8;54.41;-64.5;-47.88
236;-23.005144;-46.835746;760.9;54.45;-64.5;-47.89
237;-23.005144;-46.835745;760.9;54.38;-65.5;-47.88
238;-23.005144;-46.835745;761.1;54.33;-65.5;-47.86
239;-23.005143;-46.835744;761.4;54.25;-64.5;-47.84
240;-23.005143;-46.835744;761.6;54.2;-67.5;-47.83
241;-23.005143;-46.835744;761.8;54.15;-68.5;-47.82
242;-23.005143;-46.835743;762.0;54.03;-65.5;-47.79
243;-23.005143;-46.835743;762.3;53.95;-64.5;-47.77
244;-23.005143;-46.835744;762.6;53.95;-65.5;-47.77
245;-23.005143;-46.835744;762.8;53.91;-65.5;-47.76
246;-23.005143;-46.835745;763.0;53.93;-66.5;-47.77
247;-23.005142;-46.835745;763.2;53.96;-65.5;-47.77
248;-23.005142;-46.835745;763.3;53.94;-66.5;-47.77
249;-23.005141;-46.835746;763.4;54.06;-66.5;-47.8
250;-23.005139;-46.83575;763.4;54.5;-63.5;-47.9
251;-23.005136;-46.835755;763.6;55.05;-71.0;-48.03
252;-23.00514;-46.835768;764.0;55.64;-63.5;-48.17
253;-23.005136;-46.835792;763.7;57.8;-60.0;-48.67
254;-23.005131;-46.835809;763.6;59.48;-61.5;-49.04
255;-23.005129;-46.835832;763.7;61.39;-62.5;-49.45
256;-23.005115;-46.835885;763.0;66.68;-64.5;-50.53
257;-23.005104;-46.835916;762.6;69.99;-68.5;-51.16
258;-23.005091;-46.835951;762.2;73.76;-73.0;-51.85
259;-23.005078;-46.83599;762.0;77.83;-73.0;-52.55
260;-23.005048;-46.836071;761.6;86.53;-68.5;-53.93
261;-23.005034;-46.836113;761.6;90.94;-71.0;-54.57
262;-23.005019;-46.836154;761.6;95.34;-70.0;-55.19
263;-23.005019;-46.836154;761.6;95.34;-70.0;-55.19
264;-23.005019;-46.836154;761.6;95.34;-70.0;-55.19
265;-23.004925;-46.836447;761.7;126.27;-72.0;-58.85
266;-23.004913;-46.836477;761.4;129.62;-76.0;-59.19
267;-23.004894;-46.836537;761.3;136.0;-74.0;-59.82
268;-23.004884;-46.836562;761.0;138.8;-72.0;-60.08
269;-23.004878;-46.836585;760.6;141.22;-72.0;-60.31
270;-23.004873;-46.836606;760.8;143.35;-75.0;-60.5
271;-23.004861;-46.836641;760.5;147.16;-81.5;-60.85
272;-23.004856;-46.836658;760.2;148.98;-75.0;-61.01
273;-23.00485;-46.836675;760.1;150.84;-80.5;-61.17
274;-23.004844;-46.836691;759.9;152.61;-77.5;-61.32
275;-23.004839;-46.836703;759.6;153.98;-79.5;-61.44
276;-23.004837;-46.836716;759.3;155.29;-78.5;-61.55
277;-23.004838;-46.836717;758.4;155.43;-77.5;-61.56
278;-23.004839;-46.836717;758.1;155.41;-75.0;-61.56
279;-23.004839;-46.836718;757.9;155.52;-76.0;-61.57
280;-23.004839;-46.836718;757.7;155.55;-75.0;-61.57
281;-23.004841;-46.83672;757.4;155.66;-76.0;-61.58
282;-23.004841;-46.836721;757.1;155.79;-76.0;-61.59
283;-23.004842;-46.836722;757.1;155.83;-77.5;-61.59
284;-23.004843;-46.836723;757.0;155.88;-77.5;-61.6
285;-23.004843;-46.836723;756.9;155.89;-75.0;-61.6
286;-23.004843;-46.836724;756.8;156.0;-75.0;-61.61
287;-23.004843;-46.836724;756.7;156.01;-76.0;-61.61
288;-23.004844;-46.836725;756.6;156.06;-77.5;-61.61
289;-23.004845;-46.836725;756.4;156.04;-75.0;-61.61
290;-23.004846;-46.836726;756.4;156.08;-78.5;-61.61
291;-23.004847;-46.836726;756.1;156.07;-77.5;-61.61
292;-23.004847;-46.836726;756.0;156.08;-76.0;-61.61
293;-23.004848;-46.836726;755.9;156.04;-76.0;-61.61
294;-23.004848;-46.836725;756.0;155.94;-77.5;-61.6
295;-23.004849;-46.836725;756.0;155.89;-75.0;-61.6
296;-23.004851;-46.836726;755.9;155.9;-76.0;-61.6
297;-23.004852;-46.836726;755.9;155.85;-74.0;-61.59
298;-23.004853;-46.836726;755.8;155.81;-77.5;-61.59
299;-23.004854;-46.836726;755.8;155.76;-79.5;-61.59
300;-23.004855;-46.836725;755.8;155.62;-77.5;-61.57
301;-23.004855;-46.836726;755.9;155.7;-76.0;-61.58
302;-23.004856;-46.836725;755.9;155.56;-79.5;-61.57
303;-23.004857;-46.836725;756.0;155.5;-75.0;-61.56
304;-23.004857;-46.836725;756.0;155.5;-77.5;-61.56
305;-23.004858;-46.836725;756.0;155.45;-77.5;-61.56
306;-23.004857;-46.836725;756.1;155.49;-76.0;-61.56
307;-23.004857;-46.836725;756.1;155.49;-76.0;-61.56
308;-23.004856;-46.836725;756.1;155.54;-76.0;-61.57
309;-23.004855;-46.836724;756.1;155.5;-76.0;-61.56
310;-23.004855;-46.836724;756.1;155.5;-76.0;-61.56
311;-23.00485;-46.836722;756.4;155.52;-76.0;-61.57
312;-23.004849;-46.836722;756.4;155.57;-77.5;-61.57
313;-23.004847;-46.836722;756.3;155.68;-76.0;-61.58
314;-23.004844;-46.836722;756.3;155.83;-77.5;-61.59
315;-23.004842;-46.836722;756.4;155.91;-77.5;-61.6
316;-23.00484;-46.836722;756.4;156.01;-76.0;-61.61
317;-23.004839;-46.836722;756.4;156.06;-76.0;-61.61
318;-23.004837;-46.836722;756.5;156.15;-77.5;-61.62
319;-23.004836;-46.836721;756.8;156.07;-76.0;-61.61
320;-23.004833;-46.836721;757.3;156.16;-79.5;-61.62
321;-23.004833;-46.836721;757.3;156.16;-79.5;-61.62
322;-23.004833;-46.836721;757.3;156.16;-79.5;-61.62
323;-23.004826;-46.836723;756.4;156.8;-79.5;-61.67
324;-23.004824;-46.836723;756.4;156.9;-77.5;-61.68
325;-23.004823;-46.836723;756.4;156.95;-81.5;-61.69
326;-23.004822;-46.836723;756.4;157.0;-75.0;-61.69
327;-23.004818;-46.836723;756.1;157.24;-76.0;-61.71
328;-23.004816;-46.836723;756.1;157.35;-78.5;-61.72
329;-23.004815;-46.836723;756.0;157.41;-78.5;-61.72
330;-23.004812;-46.836723;755.8;157.59;-82.5;-61.74
331;-23.00481;-46.836723;755.6;157.71;-78.5;-61.75
332;-23.004811;-46.836723;755.3;157.7;-78.5;-61.75
333;-23.00481;-46.836723;755.1;157.78;-80.5;-61.75
334;-23.004808;-46.836723;754.9;157.91;-76.0;-61.76
335;-23.004808;-46.836723;754.4;157.97;-76.0;-61.77
336;-23.004808;-46.836724;754.3;158.08;-76.0;-61.78
337;-23.004807;-46.836724;754.1;158.15;-77.5;-61.78
338;-23.004807;-46.836724;753.8;158.19;-76.0;-61.79
339;-23.004807;-46.836724;753.5;158.24;-76.0;-61.79
340;-23.004807;-46.836724;753.4;158.25;-76.0;-61.79
341;-23.004807;-46.836724;753.3;158.26;-76.0;-61.79
342;-23.004806;-46.836723;753.1;158.25;-76.0;-61.79
343;-23.004805;-46.836723;753.1;158.3;-76.0;-61.8
344;-23.004805;-46.836723;753.1;158.3;-75.0;-61.8
345;-23.004806;-46.836725;753.1;158.43;-76.0;-61.81
346;-23.004805;-46.836739;753.3;159.71;-74.0;-61.91
347;-23.004805;-46.836739;753.3;159.71;-74.0;-61.91
348;-23.004788;-46.836807;754.0;166.6;-84.5;-62.46
349;-23.004777;-46.836861;753.9;172.06;-89.0;-62.88
350;-23.00476;-46.836924;754.1;178.6;-82.5;-63.37
351;-23.004751;-46.836959;754.8;182.15;-76.0;-63.62
352;-23.00474;-46.836994;755.2;185.84;-75.0;-63.89
353;-23.004728;-46.837029;755.6;189.58;-80.5;-64.15
354;-23.004711;-46.837061;756.0;193.29;-86.0;-64.4
355;-23.004687;-46.83714;756.3;201.66;-82.5;-64.95
356;-23.004687;-46.83714;756.3;201.66;-82.5;-64.95
357;-23.004647;-46.837287;756.6;217.08;-91.0;-65.91
358;-23.004637;-46.837316;756.4;220.25;-87.0;-66.1
359;-23.004629;-46.837343;756.3;223.13;-87.0;-66.27
360;-23.004615;-46.837388;756.8;227.9;-84.5;-66.54
361;-23.004615;-46.837388;756.8;227.9;-84.5;-66.54
362;-23.004593;-46.837446;756.4;234.33;-98.0;-66.91
363;-23.004591;-46.837462;755.8;235.96;-97.0;-67.0
364;-23.004593;-46.837464;756.2;236.02;-87.0;-67.0
365;-23.004596;-46.837466;756.7;236.03;-94.0;-67.0
366;-23.004598;-46.837467;757.1;236.0;-91.5;-67.0
367;-23.004597;-46.83747;757.2;236.32;-93.5;-67.02
368;-23.004597;-46.837471;757.3;236.4;-94.5;-67.02
369;-23.004596;-46.837472;757.2;236.55;-97.5;-67.03
370;-23.004595;-46.837473;757.3;236.68;-89.0;-67.04
371;-23.004594;-46.837475;757.5;236.9;-97.0;-67.05
372;-23.004593;-46.837475;757.6;236.93;-94.0;-67.05
373;-23.004592;-46.837475;757.6;236.98;-95.5;-67.05
374;-23.004592;-46.837476;757.7;237.06;-93.5;-67.06
375;-23.004592;-46.837476;757.6;237.07;-96.5;-67.06
376;-23.004592;-46.837476;757.6;237.07;-94.0;-67.06
377;-23.004591;-46.837477;757.5;237.22;-90.0;-67.07
378;-23.00459;-46.837477;757.4;237.27;-94.5;-67.07
379;-23.004589;-46.837477;757.3;237.32;-94.0;-67.07
380;-23.004589;-46.837477;757.3;237.32;-94.0;-67.07
381;-23.004585;-46.837476;756.6;237.47;-96.0;-67.08
382;-23.004584;-46.837476;756.5;237.52;-94.5;-67.08
383;-23.004583;-46.837475;756.5;237.48;-96.0;-67.08
384;-23.004582;-46.837475;756.3;237.54;-95.0;-67.08
385;-23.004579;-46.837475;756.1;237.69;-93.5;-67.09
386;-23.004578;-46.837474;756.0;237.65;-98.5;-67.09
387;-23.004577;-46.837474;755.9;237.71;-93.5;-67.09
388;-23.004576;-46.837473;755.8;237.67;-96.0;-67.09
389;-23.004573;-46.837471;755.7;237.63;-98.0;-67.09
390;-23.004571;-46.83747;755.6;237.64;-97.5;-67.09
391;-23.00457;-46.83747;755.4;237.7;-98.0;-67.09
392;-23.004568;-46.837469;755.3;237.71;-97.0;-67.09
393;-23.004567;-46.837469;755.3;237.76;-98.0;-67.1
394;-23.004567;-46.837469;755.3;237.76;-98.0;-67.1
395;-23.004564;-46.837469;755.4;237.89;-93.0;-67.1
396;-23.004564;-46.837468;755.4;237.8;-96.0;-67.1
397;-23.004564;-46.837468;755.4;237.8;-96.0;-67.1
398;-23.004562;-46.837467;755.6;237.78;-94.5;-67.1
399;-23.004562;-46.837467;755.7;237.77;-94.0;-67.1
400;-23.004562;-46.837467;755.8;237.77;-91.0;-67.1
401;-23.004562;-46.837467;755.9;237.76;-86.0;-67.1
402;-23.004563;-46.837467;756.1;237.69;-96.0;-67.09
403;-23.004564;-46.837467;756.3;237.63;-97.0;-67.09
404;-23.004565;-46.837467;756.5;237.57;-89.0;-67.09
405;-23.004565;-46.837467;756.6;237.56;-95.0;-67.09
406;-23.004566;-46.837466;756.7;237.41;-94.5;-67.08
407;-23.004566;-46.837466;756.9;237.4;-92.5;-67.08
408;-23.004566;-46.837466;756.9;237.4;-97.0;-67.08
409;-23.004566;-46.837466;757.0;237.39;-90.5;-67.08
410;-23.004567;-46.837466;757.2;237.33;-87.0;-67.07
411;-23.004568;-46.837467;757.6;237.34;-93.5;-67.07
412;-23.004568;-46.837468;757.8;237.42;-87.0;-67.08
413;-23.004569;-46.837469;757.9;237.46;-100.5;-67.08
414;-23.004569;-46.83747;758.1;237.54;-87.0;-67.08
415;-23.00457;-46.83747;758.2;237.48;-96.5;-67.08
416;-23.00457;-46.837471;758.4;237.56;-99.5;-67.09
417;-23.004571;-46.837471;758.5;237.51;-94.0;-67.08
418;-23.004571;-46.837472;758.6;237.59;-94.0;-67.09
419;-23.004571;-46.837472;758.6;237.59;-94.0;-67.09
420;-23.004575;-46.837476;759.1;237.74;-100.0;-67.1
421;-23.004575;-46.837476;759.1;237.74;-87.0;-67.1
422;-23.004576;-46.837477;759.1;237.79;-95.0;-67.1
423;-23.004576;-46.837478;759.2;237.88;-93.5;-67.1
424;-23.004577;-46.837479;759.2;237.92;-97.5;-67.11
425;-23.004577;-46.837479;759.2;237.92;-97.5;-67.11
426;-23.004578;-46.837482;759.3;238.15;-93.0;-67.12
427;-23.004578;-46.837483;759.3;238.24;-84.5;-67.12
428;-23.004579;-46.837484;759.4;238.28;-87.0;-67.12
429;-23.00458;-46.837484;759.3;238.24;-102.5;-67.12
430;-23.00458;-46.837484;759.2;238.25;-96.5;-67.12
431;-23.00458;-46.837484;759.2;238.25;-96.5;-67.12
432;-23.00458;-46.837485;759.3;238.34;-95.0;-67.13
433;-23.004579;-46.837486;759.3;238.48;-96.0;-67.14
