Time stamp;medida;rssi_dl;rssi_dl_max;rssi_dl_min;rssi_dl_desvpad;rssi_dl_mediana;rssi_dl_media_movel;rssi_ul;rssi_ul_max;rssi_ul_min;rssi_ul_desvpad;rssi_ul_mediana;rssi_ul_media_movel;snr_dl;snr_dl_max;snr_dl_min;snr_dl_media;snr_ul;snr_ul_max;snr_ul_min;snr_ul_media;psr_ul;psr_ul_medio;per_geral_medio;taxa_teorica;taxa_calculada;contador_dl;contador_ul;perda_total;lss_status
27/06/2026 09:33:31;1;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.75;9.75;9.75;9.75;9.25;9.25;9.25;9.25;100.0;100.0;0.0;3417.97;3417.97;1;1;0;1
27/06/2026 09:33:33;2;-38.0;-36.5;-38.0;1.061;-37.25;-37.19;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.75;9.75;9.75;9.75;10.0;10.0;9.25;9.62;100.0;100.0;0.0;3417.97;3417.97;2;2;0;1
27/06/2026 09:33:35;3;-36.5;-36.5;-38.0;0.866;-36.5;-36.94;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.75;9.75;9.75;9.75;9.5;10.0;9.25;9.58;100.0;100.0;0.0;3417.97;3417.97;3;3;0;1
27/06/2026 09:33:37;4;-36.5;-36.5;-38.0;0.75;-36.5;-36.83;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.5;9.75;9.5;9.69;9.5;10.0;9.25;9.56;100.0;100.0;0.0;3417.97;3417.97;4;4;0;1
27/06/2026 09:33:40;5;-38.0;-36.5;-38.0;0.822;-36.5;-37.04;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.5;9.75;9.5;9.65;9.5;10.0;9.25;9.55;100.0;100.0;0.0;3417.97;3417.97;5;5;0;1
27/06/2026 09:33:41;6;-36.5;-36.5;-38.0;0.775;-36.5;-36.94;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.5;9.75;9.5;9.62;9.5;10.0;9.25;9.54;100.0;100.0;0.0;3417.97;3417.97;6;6;0;1
27/06/2026 09:33:44;7;-36.5;-36.5;-38.0;0.732;-36.5;-36.88;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.75;9.75;9.5;9.64;9.5;10.0;9.25;9.54;100.0;100.0;0.0;3417.97;3417.97;7;7;0;1
27/06/2026 09:33:46;8;-36.5;-36.5;-38.0;0.694;-36.5;-36.83;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.5;9.75;9.5;9.62;9.25;10.0;9.25;9.5;100.0;100.0;0.0;3417.97;3417.97;8;8;0;1
27/06/2026 09:33:48;9;-36.5;-36.5;-38.0;0.661;-36.5;-36.79;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.5;9.75;9.5;9.61;9.5;10.0;9.25;9.5;100.0;100.0;0.0;3417.97;3417.97;9;9;0;1
27/06/2026 09:33:50;10;-36.5;-36.5;-38.0;0.632;-36.5;-36.76;-36.5;-36.5;-38.0;0.474;-38.0;-37.82;9.25;9.75;9.25;9.57;9.75;10.0;9.25;9.53;100.0;100.0;0.0;3417.97;3417.97;10;10;0;1
