Time stamp;medida;luminosidade;luminosidade_media_movel
04/07/2026 09:19:44;1;2552.0;2552.0
04/07/2026 09:19:45;2;2557.0;2554.5
04/07/2026 09:19:46;3;2655.0;2588.0
04/07/2026 09:19:48;4;2553.0;2579.25
04/07/2026 09:19:49;5;2663.0;2596.0
04/07/2026 09:19:50;6;2556.0;2589.33
04/07/2026 09:19:51;7;2665.0;2600.14
04/07/2026 09:19:53;8;2559.0;2595.0
04/07/2026 09:19:54;9;2581.0;2593.44
04/07/2026 09:19:55;10;2643.0;2598.4
04/07/2026 09:19:56;11;2559.0;2599.1
04/07/2026 09:19:57;12;2653.0;2608.7
04/07/2026 09:19:59;13;2559.0;2599.1
04/07/2026 09:20:00;14;2662.0;2610.0
04/07/2026 09:20:01;15;2584.0;2602.1
04/07/2026 09:20:02;16;2642.0;2610.7
04/07/2026 09:20:04;17;2658.0;2610.0
04/07/2026 09:20:05;18;2595.0;2613.6
04/07/2026 09:20:06;19;2635.0;2619.0
04/07/2026 09:20:07;20;2633.0;2618.0
04/07/2026 09:20:09;21;2664.0;2628.5
04/07/2026 09:20:10;22;2559.0;2619.1
04/07/2026 09:20:11;23;2559.0;2619.1
04/07/2026 09:20:12;24;2650.0;2617.9
04/07/2026 09:20:13;25;2614.0;2620.9
04/07/2026 09:20:15;26;2564.0;2613.1
04/07/2026 09:20:16;27;2665.0;2613.8
04/07/2026 09:20:17;28;2558.0;2610.1
04/07/2026 09:20:19;29;2579.0;2604.5
04/07/2026 09:20:20;30;2619.0;2603.1
04/07/2026 09:20:21;31;2660.0;2602.7
04/07/2026 09:20:23;32;2633.0;2610.1
04/07/2026 09:20:24;33;2626.0;2616.8
04/07/2026 09:20:25;34;2579.0;2609.7
04/07/2026 09:20:26;35;2615.0;2609.8
04/07/2026 09:20:27;36;2559.0;2609.3
04/07/2026 09:20:29;37;2659.0;2608.7
04/07/2026 09:20:30;38;2611.0;2614.0
04/07/2026 09:20:31;39;2603.0;2616.4
04/07/2026 09:20:32;40;2625.0;2617.0
04/07/2026 09:20:34;41;2594.0;2610.4
04/07/2026 09:20:35;42;2559.0;2603.0
04/07/2026 09:20:36;43;2593.0;2599.7
04/07/2026 09:20:38;44;2643.0;2606.1
04/07/2026 09:20:39;45;2559.0;2600.5
04/07/2026 09:20:40;46;2666.0;2611.2
04/07/2026 09:20:41;47;2559.0;2601.2
04/07/2026 09:20:42;48;2666.0;2606.7
04/07/2026 09:20:44;49;2577.0;2604.1
04/07/2026 09:20:45;50;2662.0;2607.8
04/07/2026 09:20:46;51;2571.0;2605.5
04/07/2026 09:20:47;52;2559.0;2605.5
04/07/2026 09:20:49;53;2665.0;2612.7
04/07/2026 09:20:50;54;2559.0;2604.3
04/07/2026 09:20:51;55;2646.0;2613.0
04/07/2026 09:20:52;56;2620.0;2608.4
04/07/2026 09:20:54;57;2606.0;2613.1
04/07/2026 09:20:55;58;2639.0;2610.4
04/07/2026 09:20:57;59;2642.0;2616.9
04/07/2026 09:20:58;60;2580.0;2608.7
04/07/2026 09:20:59;61;2660.0;2617.6
04/07/2026 09:21:01;62;2555.0;2617.2
04/07/2026 09:21:02;63;2667.0;2617.4
04/07/2026 09:21:03;64;2573.0;2618.8
04/07/2026 09:21:04;65;2669.0;2621.1
04/07/2026 09:21:05;66;2634.0;2622.5
04/07/2026 09:21:07;67;2557.0;2617.6
04/07/2026 09:21:08;68;2671.0;2620.8
04/07/2026 09:21:09;69;2559.0;2612.5
04/07/2026 09:21:10;70;2662.0;2620.7
04/07/2026 09:21:12;71;2640.0;2618.7
04/07/2026 09:21:13;72;2559.0;2619.1
04/07/2026 09:21:14;73;2664.0;2618.8
04/07/2026 09:21:15;74;2564.0;2617.9
04/07/2026 09:21:16;75;2672.0;2618.2
04/07/2026 09:21:18;76;2559.0;2610.7
04/07/2026 09:21:19;77;2671.0;2622.1
04/07/2026 09:21:20;78;2559.0;2610.9
04/07/2026 09:21:21;79;2640.0;2619.0
04/07/2026 09:21:23;80;2654.0;2618.2
04/07/2026 09:21:24;81;2602.0;2614.4
04/07/2026 09:21:25;82;2558.0;2614.3
04/07/2026 09:21:26;83;2670.0;2614.9
04/07/2026 09:21:28;84;2553.0;2613.8
04/07/2026 09:21:29;85;2610.0;2607.6
04/07/2026 09:21:30;86;2559.0;2607.6
04/07/2026 09:21:31;87;2663.0;2606.8
04/07/2026 09:21:32;88;2580.0;2608.9
04/07/2026 09:21:34;89;2637.0;2608.6
04/07/2026 09:21:35;90;2559.0;2599.1
04/07/2026 09:21:36;91;2633.0;2602.2
04/07/2026 09:21:37;92;2591.0;2605.5
04/07/2026 09:21:39;93;2634.0;2601.9
04/07/2026 09:21:40;94;2608.0;2607.4
