Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR_DL;PSR_UL;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
04/07/2026 13:55:10;1;-28.0;-34.5;0;100.0;100.0;-28.0;-28.0;-34.5;-34.5;12;125;8;14;183.10546875;183.10546875;10.0;9.5;0;1;0;1
04/07/2026 13:55:17;2;-28.0;-34.5;0;100.0;100.0;-28.0;-28.0;-34.5;-34.5;12;125;8;14;183.10546875;183.10546875;9.0;9.75;0;2;0;1
04/07/2026 13:55:24;3;-28.0;-34.5;0;100.0;100.0;-28.0;-28.0;-34.5;-34.5;12;125;8;14;183.10546875;183.10546875;9.25;10.0;0;3;0;1
04/07/2026 13:55:30;4;-28.0;-33.5;0;100.0;100.0;-28.0;-28.0;-33.5;-34.5;12;125;8;14;183.10546875;183.10546875;9.25;9.75;0;4;0;1
04/07/2026 13:55:36;5;-28.0;-34.5;0;100.0;100.0;-28.0;-28.0;-33.5;-34.5;12;125;8;14;183.10546875;183.10546875;10.25;10.0;0;5;0;1
04/07/2026 13:55:43;6;-28.0;-34.5;0;100.0;100.0;-28.0;-28.0;-33.5;-34.5;12;125;8;14;183.10546875;183.10546875;9.5;9.5;0;6;0;1
04/07/2026 13:55:49;7;-28.0;-34.5;0;100.0;100.0;-28.0;-28.0;-33.5;-34.5;12;125;8;14;183.10546875;183.10546875;10.25;9.5;0;7;0;1
04/07/2026 13:55:55;8;-28.0;-33.5;0;100.0;100.0;-28.0;-28.0;-33.5;-34.5;12;125;8;14;183.10546875;183.10546875;9.25;9.25;0;8;0;1
04/07/2026 13:56:02;9;-28.0;-33.5;0;100.0;100.0;-28.0;-28.0;-33.5;-34.5;12;125;8;14;183.10546875;183.10546875;10.5;9.25;0;9;0;1
04/07/2026 13:56:08;10;-28.0;-34.5;0;100.0;100.0;-28.0;-28.0;-33.5;-34.5;12;125;8;14;183.10546875;183.10546875;9.75;9.75;0;10;0;1
