Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR_DL;PSR_UL;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
04/07/2026 09:19:44;1;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-75.0;-75.0;7;500;5;14;21875.0;21875.0;5.5;5.5;0;1;0;1
04/07/2026 09:19:45;2;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-75.0;-75.0;7;500;5;14;21875.0;21875.0;5.5;5.5;0;2;0;1
04/07/2026 09:19:46;3;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-75.0;-75.0;7;500;5;14;21875.0;21875.0;5.25;5.75;0;3;0;1
04/07/2026 09:19:47;4;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-75.0;-75.0;7;500;5;14;21875.0;21875.0;5.5;5.5;0;4;0;1
04/07/2026 09:19:49;5;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-75.0;-75.0;7;500;5;14;21875.0;21875.0;5.5;5.5;0;5;0;1
04/07/2026 09:19:50;6;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-75.0;-75.0;7;500;5;14;21875.0;21875.0;5.25;6.0;0;6;0;1
04/07/2026 09:19:51;7;-73.0;-76.0;0;100.0;100.0;-73.0;-73.0;-75.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.75;0;7;0;1
04/07/2026 09:19:52;8;-73.0;-74.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.75;5.75;0;8;0;1
04/07/2026 09:19:54;9;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;6.0;0;9;0;1
04/07/2026 09:19:55;10;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;3.0;5.25;0;10;0;1
04/07/2026 09:19:56;11;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.75;5.5;0;11;0;1
04/07/2026 09:19:57;12;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.5;0;12;0;1
04/07/2026 09:19:58;13;-73.0;-74.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;6.0;0;13;0;1
04/07/2026 09:20:00;14;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.5;0;14;0;1
04/07/2026 09:20:01;15;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.75;0;15;0;1
04/07/2026 09:20:02;16;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.75;0;16;0;1
04/07/2026 09:20:03;17;-73.0;-74.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.5;0;17;0;1
04/07/2026 09:20:05;18;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.75;5.5;0;18;0;1
04/07/2026 09:20:06;19;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.25;0;19;0;1
04/07/2026 09:20:07;20;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.25;0;20;0;1
04/07/2026 09:20:09;21;-73.0;-74.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.5;0;21;0;1
04/07/2026 09:20:10;22;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.25;5.5;0;22;0;1
04/07/2026 09:20:11;23;-73.0;-74.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.25;5.5;0;23;0;1
04/07/2026 09:20:12;24;-73.0;-74.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.75;0;24;0;1
04/07/2026 09:20:13;25;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.25;5.5;0;25;0;1
04/07/2026 09:20:15;26;-73.0;-74.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.75;5.5;0;26;0;1
04/07/2026 09:20:16;27;-73.0;-74.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.75;5.25;0;27;0;1
04/07/2026 09:20:17;28;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.25;5.25;0;28;0;1
04/07/2026 09:20:18;29;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.75;5.25;0;29;0;1
04/07/2026 09:20:20;30;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;6.0;0;30;0;1
04/07/2026 09:20:21;31;-73.0;-75.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;6.0;5.75;0;31;0;1
04/07/2026 09:20:22;32;-73.0;-74.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.25;5.5;0;32;0;1
04/07/2026 09:20:24;33;-73.0;-74.0;0;100.0;100.0;-73.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.75;0;33;0;1
04/07/2026 09:20:25;34;-72.0;-75.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.5;0;34;0;1
04/07/2026 09:20:26;35;-73.0;-75.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.75;5.75;0;35;0;1
04/07/2026 09:20:27;36;-72.0;-75.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.5;0;36;0;1
04/07/2026 09:20:28;37;-72.0;-75.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.75;0;37;0;1
04/07/2026 09:20:30;38;-72.0;-75.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;6.0;5.75;0;38;0;1
04/07/2026 09:20:31;39;-72.0;-74.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.75;0;39;0;1
04/07/2026 09:20:32;40;-73.0;-74.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.75;6.0;0;40;0;1
04/07/2026 09:20:34;41;-73.0;-74.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.75;5.5;0;41;0;1
04/07/2026 09:20:35;42;-72.0;-75.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.5;0;42;0;1
04/07/2026 09:20:36;43;-72.0;-75.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.75;5.75;0;43;0;1
04/07/2026 09:20:37;44;-72.0;-75.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.25;5.5;0;44;0;1
04/07/2026 09:20:39;45;-73.0;-75.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.25;5.75;0;45;0;1
04/07/2026 09:20:40;46;-73.0;-75.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.5;5.75;0;46;0;1
04/07/2026 09:20:41;47;-72.0;-75.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.75;5.75;0;47;0;1
04/07/2026 09:20:42;48;-72.0;-75.0;0;100.0;100.0;-72.0;-73.0;-74.0;-76.0;7;500;5;14;21875.0;21875.0;5.75;5.5;0;48;0;1
