Time stamp;medida;rssi_dl;rssi_dl_max;rssi_dl_min;rssi_dl_desvpad;rssi_dl_mediana;rssi_dl_media_movel;rssi_ul;rssi_ul_max;rssi_ul_min;rssi_ul_desvpad;rssi_ul_mediana;rssi_ul_media_movel;snr_dl;snr_dl_max;snr_dl_min;snr_dl_media;snr_ul;snr_ul_max;snr_ul_min;snr_ul_media;psr_ul;psr_ul_medio;per_geral_medio;taxa_teorica;taxa_calculada;contador_dl;contador_ul;perda_total;lss_status
05/07/2026 13:58:33;1;-46.5;-46.5;-46.5;0.0;-46.5;-46.5;-45.5;-45.5;-45.5;0.0;-45.5;-45.5;9.5;9.5;9.5;9.5;9.0;9.0;9.0;9.0;100.0;100.0;0.0;183.11;183.11;0;1;0;1
05/07/2026 13:58:39;2;-45.5;-45.5;-46.5;0.707;-46.0;-45.97;-46.5;-45.5;-46.5;0.707;-46.0;-45.97;6.75;9.5;6.75;8.12;9.0;9.0;9.0;9.0;100.0;100.0;0.0;183.11;183.11;0;2;0;1
05/07/2026 13:58:45;3;-46.5;-45.5;-46.5;0.577;-46.5;-46.14;-46.5;-45.5;-46.5;0.577;-46.5;-46.14;8.5;9.5;6.75;8.25;9.5;9.5;9.0;9.17;100.0;100.0;0.0;183.11;183.11;0;3;0;1
05/07/2026 13:58:52;4;-45.5;-45.5;-46.5;0.577;-46.0;-45.97;-45.5;-45.5;-46.5;0.577;-46.0;-45.97;9.75;9.75;6.75;8.62;9.5;9.5;9.0;9.25;100.0;100.0;0.0;183.11;183.11;0;4;0;1
05/07/2026 13:58:58;5;-45.5;-45.5;-46.5;0.548;-45.5;-45.87;-46.5;-45.5;-46.5;0.548;-46.5;-46.07;10.5;10.5;6.75;9.0;9.25;9.5;9.0;9.25;100.0;100.0;0.0;183.11;183.11;0;5;0;1
05/07/2026 13:59:04;6;-46.5;-45.5;-46.5;0.548;-46.0;-45.97;-46.5;-45.5;-46.5;0.516;-46.5;-46.14;9.0;10.5;6.75;9.0;8.75;9.5;8.75;9.17;100.0;100.0;0.0;183.11;183.11;0;6;0;1
05/07/2026 13:59:11;7;-46.5;-45.5;-46.5;0.535;-46.5;-46.04;-45.5;-45.5;-46.5;0.535;-46.5;-46.04;10.0;10.5;6.75;9.14;10.25;10.25;8.75;9.32;100.0;100.0;0.0;183.11;183.11;0;7;0;1
05/07/2026 13:59:17;8;-46.5;-45.5;-46.5;0.518;-46.5;-46.1;-45.5;-45.5;-46.5;0.535;-46.0;-45.97;10.5;10.5;6.75;9.31;10.0;10.25;8.75;9.41;100.0;100.0;0.0;183.11;183.11;0;8;0;1
05/07/2026 13:59:24;9;-46.5;-45.5;-46.5;0.5;-46.5;-46.14;-46.5;-45.5;-46.5;0.527;-46.5;-46.03;10.0;10.5;6.75;9.39;9.5;10.25;8.75;9.42;100.0;100.0;0.0;183.11;183.11;0;9;0;1
05/07/2026 13:59:30;10;-46.5;-45.5;-46.5;0.483;-46.5;-46.18;-46.5;-45.5;-46.5;0.516;-46.5;-46.07;9.25;10.5;6.75;9.38;9.25;10.25;8.75;9.4;100.0;100.0;0.0;183.11;183.11;0;10;0;1
