Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
24/06/2026 00:23:05;1;-64.5;-65.5;0;100.0;-64.5;-64.5;-65.5;-65.5;7;500;5;20;21875.0;21875.0;5.5;6.0;3;0;0;1
24/06/2026 00:23:07;2;-65.5;-65.5;0;100.0;-64.5;-65.5;-65.5;-65.5;7;500;5;20;21875.0;21875.0;6.0;6.0;4;1;0;1
24/06/2026 00:23:10;3;-64.5;-65.5;0;100.0;-64.5;-65.5;-65.5;-65.5;7;500;5;20;21875.0;21875.0;6.0;6.25;5;2;0;1
24/06/2026 00:23:13;4;-64.5;-65.5;0;100.0;-64.5;-65.5;-65.5;-65.5;7;500;5;20;21875.0;21875.0;5.75;6.25;6;3;0;1
24/06/2026 00:23:15;5;-65.5;-66.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.0;7;4;0;1
24/06/2026 00:23:18;6;-65.5;-66.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;5.75;8;5;0;1
24/06/2026 00:23:20;7;-65.5;-66.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;5.75;9;6;0;1
24/06/2026 00:23:23;8;-64.5;-65.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.0;10;7;0;1
24/06/2026 00:23:26;9;-64.5;-65.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;6.0;11;8;0;1
24/06/2026 00:23:28;10;-64.5;-65.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;5.75;12;9;0;1
24/06/2026 00:23:31;11;-64.5;-65.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;6.0;13;10;0;1
24/06/2026 00:23:34;12;-64.5;-66.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.25;14;11;0;1
24/06/2026 00:23:36;13;-65.5;-66.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;6.0;15;12;0;1
24/06/2026 00:23:39;14;-65.5;-65.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;6.0;16;13;0;1
24/06/2026 00:23:42;15;-64.5;-65.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;6.25;6.0;17;14;0;1
24/06/2026 00:23:44;16;-64.5;-65.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;5.5;18;15;0;1
24/06/2026 00:23:47;17;-64.5;-65.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;6.25;19;16;0;1
24/06/2026 00:23:50;18;-65.5;-66.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;5.75;20;17;0;1
24/06/2026 00:23:52;19;-64.5;-65.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.0;21;18;0;1
24/06/2026 00:23:55;20;-64.5;-65.5;0;100.0;-64.5;-65.5;-65.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;6.0;22;19;0;1
24/06/2026 00:23:58;21;-64.5;-64.5;0;100.0;-64.5;-65.5;-64.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;5.75;23;20;0;1
24/06/2026 00:24:00;22;-64.5;-65.5;0;100.0;-64.5;-65.5;-64.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.0;24;21;0;1
24/06/2026 00:24:03;23;-64.5;-64.5;0;100.0;-64.5;-65.5;-64.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.25;25;22;0;1
24/06/2026 00:24:06;24;-63.5;-64.5;0;100.0;-63.5;-65.5;-64.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;5.5;26;23;0;1
24/06/2026 00:24:08;25;-63.5;-64.5;0;100.0;-63.5;-65.5;-64.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;6.0;27;24;0;1
24/06/2026 00:24:11;26;-63.5;-64.5;0;100.0;-63.5;-65.5;-64.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.0;28;25;0;1
24/06/2026 00:24:13;27;-63.5;-64.5;0;100.0;-63.5;-65.5;-64.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;5.75;29;26;0;1
24/06/2026 00:24:16;28;-63.5;-64.5;0;100.0;-63.5;-65.5;-64.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.0;30;27;0;1
24/06/2026 00:24:19;29;-63.5;-64.5;0;100.0;-63.5;-65.5;-64.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.25;31;28;0;1
24/06/2026 00:24:21;30;-63.5;-63.5;0;100.0;-63.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;5.75;32;29;0;1
24/06/2026 00:24:24;31;-63.5;-64.5;0;100.0;-63.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.0;33;30;0;1
24/06/2026 00:24:27;32;-63.5;-64.5;0;100.0;-63.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.0;34;31;0;1
24/06/2026 00:24:29;33;-63.5;-64.5;0;100.0;-63.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;6.0;35;32;0;1
24/06/2026 00:24:32;34;-63.5;-63.5;0;100.0;-63.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;5.75;36;33;0;1
24/06/2026 00:24:34;35;-63.5;-63.5;0;100.0;-63.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;5.75;37;34;0;1
24/06/2026 00:24:37;36;-64.5;-64.5;0;100.0;-63.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.0;38;35;0;1
24/06/2026 00:24:40;37;-64.5;-64.5;0;100.0;-63.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;5.75;39;36;0;1
24/06/2026 00:24:42;38;-62.5;-64.5;0;100.0;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;5.5;6.0;40;37;0;1
24/06/2026 00:24:45;39;-63.5;-64.5;0;100.0;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.0;41;38;0;1
24/06/2026 00:24:47;40;-63.5;-64.5;0;100.0;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;6.0;42;39;0;1
24/06/2026 00:24:50;41;-63.5;-64.5;0;100.0;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;6.25;43;40;0;1
24/06/2026 00:24:53;42;-63.5;-64.5;0;100.0;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;6.25;6.0;44;41;0;1
24/06/2026 00:24:55;43;-63.5;-63.5;0;100.0;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;5.75;45;42;0;1
24/06/2026 00:24:58;44;-63.5;-64.5;0;100.0;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.0;46;43;0;1
24/06/2026 00:25:01;45;-63.5;-63.5;0;100.0;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;5.75;47;44;0;1
24/06/2026 00:25:03;46;-64.5;-65.5;0;100.0;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;6.0;6.5;48;45;0;1
24/06/2026 00:25:06;47;-63.5;-63.5;0;100.0;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21875.0;5.75;6.0;49;46;0;1
24/06/2026 00:25:10;48;-63.5;-63.5;1;97.92;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21419.27083333333;5.75;6.0;49;46;1;1
24/06/2026 00:25:13;49;-64.5;-64.5;1;97.96;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21428.571428571428;6.0;6.0;51;47;1;1
24/06/2026 00:25:15;50;-63.5;-64.5;1;98.0;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21437.5;6.25;6.0;52;48;1;1
24/06/2026 00:25:18;51;-63.5;-64.5;1;98.04;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21446.07843137255;6.0;5.75;53;49;1;1
24/06/2026 00:25:21;52;-63.5;-64.5;1;98.08;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21454.326923076922;5.75;6.25;54;50;1;1
24/06/2026 00:25:23;53;-63.5;-64.5;1;98.11;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21462.264150943396;5.75;5.75;55;51;1;1
24/06/2026 00:25:26;54;-63.5;-63.5;1;98.15;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21469.907407407405;6.0;6.0;56;52;1;1
24/06/2026 00:25:29;55;-63.5;-64.5;1;98.18;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21477.272727272728;6.0;6.0;57;53;1;1
24/06/2026 00:25:31;56;-63.5;-63.5;1;98.21;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21484.375;5.75;6.25;58;54;1;1
24/06/2026 00:25:34;57;-63.5;-64.5;1;98.25;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21491.22807017544;5.75;6.0;59;55;1;1
24/06/2026 00:25:37;58;-63.5;-63.5;1;98.28;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21497.844827586203;6.0;6.0;60;56;1;1
24/06/2026 00:25:40;59;-63.5;-64.5;1;98.31;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21504.23728813559;5.75;6.25;61;57;1;1
24/06/2026 00:25:42;60;-63.5;-64.5;1;98.33;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21510.416666666664;6.0;6.0;62;58;1;1
24/06/2026 00:25:45;61;-63.5;-64.5;1;98.36;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21516.39344262295;5.75;5.75;63;59;1;1
24/06/2026 00:25:48;62;-63.5;-64.5;1;98.39;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21522.17741935484;5.75;6.25;64;60;1;1
24/06/2026 00:25:50;63;-63.5;-64.5;1;98.41;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21527.777777777774;6.25;6.0;65;61;1;1
24/06/2026 00:25:53;64;-63.5;-64.5;1;98.44;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21533.203125;6.25;5.75;66;62;1;1
24/06/2026 00:25:56;65;-63.5;-64.5;1;98.46;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21538.46153846154;5.75;6.25;67;63;1;1
24/06/2026 00:25:58;66;-63.5;-63.5;1;98.48;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21543.560606060604;5.75;6.0;68;64;1;1
24/06/2026 00:26:01;67;-63.5;-64.5;1;98.51;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21548.507462686564;6.0;6.5;69;65;1;1
24/06/2026 00:26:03;68;-63.5;-63.5;1;98.53;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21553.308823529413;5.75;5.75;70;66;1;1
24/06/2026 00:26:06;69;-63.5;-63.5;1;98.55;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21557.971014492752;5.75;5.75;71;67;1;1
24/06/2026 00:26:09;70;-63.5;-64.5;1;98.57;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21562.500000000004;6.0;6.0;72;68;1;1
24/06/2026 00:26:11;71;-63.5;-63.5;1;98.59;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21566.901408450707;5.75;5.75;73;69;1;1
24/06/2026 00:26:14;72;-63.5;-63.5;1;98.61;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21571.180555555555;6.0;6.0;74;70;1;1
24/06/2026 00:26:17;73;-63.5;-64.5;1;98.63;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21575.342465753423;5.75;6.0;75;71;1;1
24/06/2026 00:26:19;74;-62.5;-63.5;1;98.65;-62.5;-65.5;-63.5;-66.5;7;500;5;20;21875.0;21579.39189189189;5.75;5.75;76;72;1;1
