Time stamp;medida;rssi_dl;rssi_dl_max;rssi_dl_min;rssi_dl_desvpad;rssi_dl_mediana;rssi_dl_media_movel;rssi_ul;rssi_ul_max;rssi_ul_min;rssi_ul_desvpad;rssi_ul_mediana;rssi_ul_media_movel;snr_dl;snr_dl_max;snr_dl_min;snr_dl_media;snr_ul;snr_ul_max;snr_ul_min;snr_ul_media;psr_ul;psr_ul_medio;per_geral_medio;taxa_teorica;taxa_calculada;contador_dl;contador_ul;perda_total;lss_status
27/06/2026 09:30:23;1;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.75;9.75;9.75;9.75;9.75;9.75;9.75;9.75;100.0;100.0;0.0;3417.97;3417.97;1;1;0;1
27/06/2026 09:30:25;2;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-36.5;-36.5;-38.0;1.061;-37.25;-37.19;9.5;9.75;9.5;9.62;9.5;9.75;9.5;9.62;100.0;100.0;0.0;3417.97;3417.97;2;2;0;1
27/06/2026 09:30:27;3;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-38.0;-36.5;-38.0;0.866;-38.0;-37.44;9.75;9.75;9.5;9.67;9.5;9.75;9.5;9.58;100.0;100.0;0.0;3417.97;3417.97;3;3;0;1
27/06/2026 09:30:29;4;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-36.5;-36.5;-38.0;0.866;-37.25;-37.19;9.75;9.75;9.5;9.69;9.5;9.75;9.5;9.56;100.0;100.0;0.0;3417.97;3417.97;4;4;0;1
27/06/2026 09:30:31;5;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-36.5;-36.5;-38.0;0.822;-36.5;-37.04;9.5;9.75;9.5;9.65;9.5;9.75;9.5;9.55;100.0;100.0;0.0;3417.97;3417.97;5;5;0;1
27/06/2026 09:30:33;6;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-38.0;-36.5;-38.0;0.822;-37.25;-37.19;9.5;9.75;9.5;9.62;9.5;9.75;9.5;9.54;100.0;100.0;0.0;3417.97;3417.97;6;6;0;1
27/06/2026 09:30:35;7;-38.0;-36.5;-38.0;0.567;-36.5;-36.69;-38.0;-36.5;-38.0;0.802;-38.0;-37.29;9.5;9.75;9.5;9.61;9.5;9.75;9.5;9.54;100.0;100.0;0.0;3417.97;3417.97;7;7;0;1
27/06/2026 09:30:37;8;-36.5;-36.5;-38.0;0.53;-36.5;-36.66;-38.0;-36.5;-38.0;0.776;-38.0;-37.38;9.25;9.75;9.25;9.56;9.5;9.75;9.5;9.53;100.0;100.0;0.0;3417.97;3417.97;8;8;0;1
27/06/2026 09:30:39;9;-38.0;-36.5;-38.0;0.661;-36.5;-36.79;-38.0;-36.5;-38.0;0.75;-38.0;-37.44;9.5;9.75;9.25;9.56;9.25;9.75;9.25;9.5;100.0;100.0;0.0;3417.97;3417.97;9;9;0;1
27/06/2026 09:30:41;10;-36.5;-36.5;-38.0;0.632;-36.5;-36.76;-38.0;-36.5;-38.0;0.725;-38.0;-37.49;10.0;10.0;9.25;9.6;9.25;9.75;9.25;9.47;100.0;100.0;0.0;3417.97;3417.97;10;10;0;1
