Time stamp;medida;rssi_dl;rssi_dl_max;rssi_dl_min;rssi_dl_desvpad;rssi_dl_mediana;rssi_dl_media_movel;rssi_ul;rssi_ul_max;rssi_ul_min;rssi_ul_desvpad;rssi_ul_mediana;rssi_ul_media_movel;snr_dl;snr_dl_max;snr_dl_min;snr_dl_media;snr_ul;snr_ul_max;snr_ul_min;snr_ul_media;psr_ul;psr_ul_medio;per_geral_medio;taxa_teorica;taxa_calculada;contador_dl;contador_ul;perda_total;lss_status
27/06/2026 11:46:13;1;-75.0;-75.0;-75.0;0.0;-75.0;-75.0;-75.0;-75.0;-75.0;0.0;-75.0;-75.0;6.0;6.0;6.0;6.0;5.75;5.75;5.75;5.75;100.0;100.0;0.0;21875.0;21875.0;1;1;0;1
27/06/2026 11:46:15;2;-74.0;-74.0;-75.0;0.707;-74.5;-74.47;-75.0;-75.0;-75.0;0.0;-75.0;-75.0;5.5;6.0;5.5;5.75;6.0;6.0;5.75;5.88;100.0;100.0;0.0;21875.0;21875.0;2;2;0;1
27/06/2026 11:46:17;3;-75.0;-74.0;-75.0;0.577;-75.0;-74.64;-73.0;-73.0;-75.0;1.155;-75.0;-74.23;6.0;6.0;5.5;5.83;5.75;6.0;5.75;5.83;100.0;100.0;0.0;21875.0;21875.0;3;3;0;1
27/06/2026 11:46:21;4;-75.0;-74.0;-75.0;0.5;-75.0;-74.73;-73.0;-73.0;-75.0;1.155;-74.0;-73.89;6.0;6.0;5.5;5.88;5.75;6.0;5.75;5.81;75.0;93.75;6.25;21875.0;16406.25;3;3;1;1
27/06/2026 11:46:23;5;-74.0;-74.0;-75.0;0.548;-75.0;-74.57;-75.0;-73.0;-75.0;1.095;-75.0;-74.09;5.75;6.0;5.5;5.85;5.75;6.0;5.75;5.8;80.0;91.0;9.0;21875.0;17500.0;5;4;1;1
27/06/2026 11:46:25;6;-75.0;-74.0;-75.0;0.516;-75.0;-74.64;-75.0;-73.0;-75.0;1.033;-75.0;-74.23;5.75;6.0;5.5;5.83;5.5;6.0;5.5;5.75;83.33;89.72;10.28;21875.0;18229.17;6;5;1;1
27/06/2026 11:46:28;7;-74.0;-74.0;-75.0;0.535;-75.0;-74.54;-75.0;-73.0;-75.0;0.976;-75.0;-74.33;5.25;6.0;5.25;5.75;6.0;6.0;5.5;5.79;85.71;89.15;10.85;21875.0;18750.0;7;6;1;1
27/06/2026 11:46:29;8;-74.0;-74.0;-75.0;0.535;-74.5;-74.47;-75.0;-73.0;-75.0;0.926;-75.0;-74.41;5.75;6.0;5.25;5.75;6.0;6.0;5.5;5.81;87.5;88.94;11.06;21875.0;19140.62;8;7;1;1
27/06/2026 11:46:32;9;-76.0;-74.0;-76.0;0.707;-75.0;-74.62;-75.0;-73.0;-75.0;0.882;-75.0;-74.47;6.25;6.25;5.25;5.81;5.75;6.0;5.5;5.81;88.89;88.94;11.06;21875.0;19444.44;9;8;1;1
27/06/2026 11:46:34;10;-74.0;-74.0;-76.0;0.699;-74.5;-74.55;-74.0;-73.0;-75.0;0.85;-75.0;-74.42;5.5;6.25;5.25;5.78;5.75;6.0;5.5;5.8;90.0;89.04;10.96;21875.0;19687.5;10;9;1;1
27/06/2026 11:46:36;11;-74.0;-74.0;-76.0;0.688;-74.0;-74.45;-75.0;-73.0;-75.0;0.82;-75.0;-74.42;5.75;6.25;5.25;5.77;5.75;6.0;5.5;5.8;90.91;89.21;10.79;21875.0;19886.36;11;10;1;1
27/06/2026 11:46:38;12;-75.0;-74.0;-76.0;0.669;-74.5;-74.55;-75.0;-73.0;-75.0;0.793;-75.0;-74.42;5.5;6.25;5.25;5.75;5.75;6.0;5.5;5.79;91.67;89.42;10.58;21875.0;20052.08;12;11;1;1
27/06/2026 11:46:40;13;-74.0;-74.0;-76.0;0.66;-74.0;-74.45;-75.0;-73.0;-75.0;0.768;-75.0;-74.65;5.25;6.25;5.25;5.71;6.0;6.0;5.5;5.81;92.31;89.64;10.36;21875.0;20192.31;13;12;1;1
27/06/2026 11:46:42;14;-74.0;-74.0;-76.0;0.65;-74.0;-74.35;-75.0;-73.0;-75.0;0.745;-75.0;-74.89;5.5;6.25;5.25;5.7;5.75;6.0;5.5;5.8;92.86;89.87;10.13;21875.0;20312.5;14;13;1;1
27/06/2026 11:46:44;15;-74.0;-74.0;-76.0;0.64;-74.0;-74.35;-75.0;-73.0;-75.0;0.724;-75.0;-74.89;5.75;6.25;5.25;5.7;6.0;6.0;5.5;5.82;93.33;90.1;9.9;21875.0;20416.67;15;14;1;1
27/06/2026 11:46:46;16;-74.0;-74.0;-76.0;0.629;-74.0;-74.26;-74.0;-73.0;-75.0;0.719;-75.0;-74.78;5.5;6.25;5.25;5.69;5.5;6.0;5.5;5.8;93.75;90.33;9.67;21875.0;20507.81;16;15;1;1
