Time stamp;medida;luminosidade;luminosidade_media_movel
23/06/2026 23:12:26;1;0.0;0.0
23/06/2026 23:12:26;2;0.0;0.0
23/06/2026 23:12:26;3;0.0;0.0
23/06/2026 23:12:26;4;0.0;0.0
23/06/2026 23:12:26;5;0.0;0.0
23/06/2026 23:12:26;6;0.0;0.0
23/06/2026 23:12:26;7;0.0;0.0
23/06/2026 23:12:26;8;0.0;0.0
23/06/2026 23:12:26;9;0.0;0.0
23/06/2026 23:12:26;10;0.0;0.0
23/06/2026 23:12:26;11;0.0;0.0
23/06/2026 23:12:26;12;0.0;0.0
23/06/2026 23:12:26;13;0.0;0.0
23/06/2026 23:12:26;14;0.0;0.0
23/06/2026 23:12:26;15;0.0;0.0
23/06/2026 23:12:26;16;0.0;0.0
23/06/2026 23:12:26;17;0.0;0.0
23/06/2026 23:12:26;18;0.0;0.0
23/06/2026 23:12:26;19;0.0;0.0
23/06/2026 23:12:26;20;0.0;0.0
23/06/2026 23:12:26;21;0.0;0.0
23/06/2026 23:12:26;22;0.0;0.0
23/06/2026 23:12:26;23;0.0;0.0
23/06/2026 23:12:26;24;0.0;0.0
23/06/2026 23:12:26;25;0.0;0.0
23/06/2026 23:12:26;26;0.0;0.0
23/06/2026 23:12:26;27;0.0;0.0
23/06/2026 23:12:26;28;0.0;0.0
23/06/2026 23:12:26;29;0.0;0.0
23/06/2026 23:12:26;30;0.0;0.0
23/06/2026 23:12:26;31;0.0;0.0
23/06/2026 23:12:26;32;0.0;0.0
23/06/2026 23:12:26;33;0.0;0.0
23/06/2026 23:12:26;34;0.0;0.0
23/06/2026 23:12:26;35;0.0;0.0
23/06/2026 23:12:26;36;0.0;0.0
23/06/2026 23:12:26;37;0.0;0.0
23/06/2026 23:12:26;38;0.0;0.0
23/06/2026 23:12:26;39;0.0;0.0
23/06/2026 23:12:26;40;0.0;0.0
23/06/2026 23:12:26;41;0.0;0.0
23/06/2026 23:12:26;42;0.0;0.0
23/06/2026 23:12:26;43;0.0;0.0
23/06/2026 23:12:26;44;0.0;0.0
23/06/2026 23:12:26;45;0.0;0.0
23/06/2026 23:12:26;46;0.0;0.0
23/06/2026 23:12:26;47;0.0;0.0
23/06/2026 23:12:26;48;0.0;0.0
23/06/2026 23:12:26;49;0.0;0.0
23/06/2026 23:12:26;50;0.0;0.0
23/06/2026 23:12:26;51;0.0;0.0
23/06/2026 23:12:26;52;0.0;0.0
23/06/2026 23:12:26;53;0.0;0.0
23/06/2026 23:12:26;54;0.0;0.0
23/06/2026 23:12:26;55;0.0;0.0
23/06/2026 23:12:26;56;0.0;0.0
23/06/2026 23:12:26;57;0.0;0.0
23/06/2026 23:12:26;58;0.0;0.0
23/06/2026 23:12:26;59;0.0;0.0
23/06/2026 23:12:26;60;0.0;0.0
23/06/2026 23:12:26;61;0.0;0.0
