Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
23/06/2026 22:38:14;1;-27.0;-29.5;0;100.0;-27.0;-27.0;-29.5;-29.5;7;500;8;20;13671.875;13671.875;6.0;5.25;3;0;0;3
23/06/2026 22:38:17;2;-28.0;-29.5;0;100.0;-27.0;-28.0;-29.5;-29.5;7;500;8;20;13671.875;13671.875;5.5;5.0;4;1;0;1
23/06/2026 22:38:20;3;-27.0;-29.5;0;100.0;-27.0;-28.0;-29.5;-29.5;7;500;8;20;13671.875;13671.875;5.5;5.25;5;2;0;1
23/06/2026 22:38:22;4;-28.0;-29.5;0;100.0;-27.0;-28.0;-29.5;-29.5;7;500;8;20;13671.875;13671.875;5.25;5.0;6;3;0;1
23/06/2026 22:38:25;5;-28.0;-29.5;0;100.0;-27.0;-28.0;-29.5;-29.5;7;500;8;20;13671.875;13671.875;5.25;5.25;7;4;0;1
23/06/2026 22:38:28;6;-28.0;-29.5;0;100.0;-27.0;-28.0;-29.5;-29.5;7;500;8;20;13671.875;13671.875;5.5;5.25;8;5;0;1
23/06/2026 22:38:30;7;-28.0;-30.5;0;100.0;-27.0;-28.0;-29.5;-30.5;7;500;8;20;13671.875;13671.875;5.5;5.0;9;6;0;1
23/06/2026 22:38:33;8;-29.5;-30.5;0;100.0;-27.0;-29.5;-29.5;-30.5;7;500;8;20;13671.875;13671.875;5.5;5.25;10;7;0;1
23/06/2026 22:38:36;9;-26.0;-27.0;0;100.0;-26.0;-29.5;-27.0;-30.5;7;500;8;20;13671.875;13671.875;5.75;5.25;11;8;0;1
23/06/2026 22:38:38;10;-26.0;-28.0;0;100.0;-26.0;-29.5;-27.0;-30.5;7;500;8;20;13671.875;13671.875;5.75;5.25;12;9;0;1
