Time stamp;Medida;Luminosidade;Temperatura;Umidade;Latitude;Longitude;Altitude
04/07/2026 10:35:49;1;2559;23.7;62.8;-23.005409;-46.835325;757.4
04/07/2026 10:35:51;2;2558;23.7;62.8;-23.005409;-46.835325;757.6
04/07/2026 10:35:52;3;2594;23.7;62.8;-23.005411;-46.835323;757.1
04/07/2026 10:35:54;4;2593;23.7;62.8;-23.005412;-46.835322;756.9
04/07/2026 10:35:56;5;2618;23.7;62.8;-23.005413;-46.835323;757.0
04/07/2026 10:35:58;6;2601;23.7;62.8;-23.005413;-46.835323;757.1
04/07/2026 10:35:59;7;2634;23.7;62.8;-23.005414;-46.83532;756.6
04/07/2026 10:36:01;8;2654;23.7;62.8;-23.005415;-46.83532;756.4
04/07/2026 10:36:03;9;2614;23.7;62.8;-23.005416;-46.83532;756.1
04/07/2026 10:36:04;10;2588;23.7;62.8;-23.005417;-46.83532;756.2
04/07/2026 10:36:08;11;2597;23.7;62.8;-23.005417;-46.835322;756.5
04/07/2026 10:36:09;12;2607;23.7;62.8;-23.005418;-46.835323;756.8
04/07/2026 10:36:11;13;2626;23.7;62.8;-23.005418;-46.835325;757.0
04/07/2026 10:36:13;14;2642;23.7;62.8;-23.005419;-46.835326;757.1
04/07/2026 10:36:14;15;2643;23.7;62.8;-23.005419;-46.835327;757.2
04/07/2026 10:36:16;16;2572;23.7;62.8;-23.00542;-46.835329;757.2
04/07/2026 10:36:18;17;2669;23.8;62.8;-23.005421;-46.835331;757.1
04/07/2026 10:36:20;18;2658;23.7;62.8;-23.00542;-46.835334;757.1
04/07/2026 10:36:21;19;2641;23.7;62.8;-23.005419;-46.835335;757.6
04/07/2026 10:36:23;20;2643;23.7;62.8;-23.00542;-46.835337;757.9
04/07/2026 10:36:25;21;2646;23.7;62.8;-23.005421;-46.835337;757.6
04/07/2026 10:36:27;22;2631;23.7;62.8;-23.005422;-46.835337;757.3
04/07/2026 10:36:28;23;2559;23.7;62.8;-23.005423;-46.835338;757.2
04/07/2026 10:36:30;24;2559;23.7;62.8;-23.005424;-46.835338;757.0
04/07/2026 10:36:32;25;2591;23.7;62.8;-23.005426;-46.835338;756.8
04/07/2026 10:36:33;26;2643;23.7;62.9;-23.005427;-46.835337;756.4
04/07/2026 10:36:35;27;2625;23.7;62.9;-23.005429;-46.835337;756.3
04/07/2026 10:36:37;28;2559;23.7;62.8;-23.005429;-46.835339;756.3
04/07/2026 10:36:39;29;2559;23.7;62.8;-23.00543;-46.83534;756.3
04/07/2026 10:36:43;30;2559;23.7;62.8;-23.00543;-46.83534;756.3
04/07/2026 10:36:45;31;2618;23.7;62.8;-23.005432;-46.835343;756.1
04/07/2026 10:36:47;32;2672;23.7;62.8;-23.005433;-46.835344;756.2
04/07/2026 10:36:49;33;2672;23.8;62.8;-23.005434;-46.835346;756.3
04/07/2026 10:36:50;34;2565;23.8;62.8;-23.005435;-46.835346;756.5
04/07/2026 10:36:52;35;2627;23.7;62.8;-23.005435;-46.835347;756.7
04/07/2026 10:36:54;36;2558;23.7;62.8;-23.005436;-46.835348;756.6
04/07/2026 10:36:59;37;2558;23.7;62.8;-23.005436;-46.835348;756.6
04/07/2026 10:37:03;38;2558;23.7;62.8;-23.005436;-46.835348;756.6
04/07/2026 10:37:08;39;2558;23.7;62.8;-23.005436;-46.835348;756.6
04/07/2026 10:37:10;40;2607;23.8;62.8;-23.005441;-46.835353;755.6
04/07/2026 10:37:11;41;2588;23.8;62.8;-23.005442;-46.835351;754.9
04/07/2026 10:37:13;42;2613;23.8;62.8;-23.005444;-46.835352;754.8
04/07/2026 10:37:15;43;2647;23.7;62.8;-23.005445;-46.835352;754.8
04/07/2026 10:37:17;44;2559;23.8;62.8;-23.005446;-46.835351;754.8
04/07/2026 10:37:18;45;2579;23.8;62.8;-23.005447;-46.83535;754.8
04/07/2026 10:37:20;46;2670;23.8;62.8;-23.005449;-46.83535;754.8
04/07/2026 10:37:22;47;2670;23.8;62.8;-23.005449;-46.835351;755.0
04/07/2026 10:37:24;48;2657;23.7;62.8;-23.005448;-46.835351;755.0
04/07/2026 10:37:25;49;2598;23.7;62.8;-23.005448;-46.835351;755.0
04/07/2026 10:37:27;50;2559;23.8;62.8;-23.005448;-46.835351;755.1
04/07/2026 10:37:29;51;2570;23.8;62.8;-23.005448;-46.83535;755.2
04/07/2026 10:37:30;52;2641;23.7;62.8;-23.005448;-46.835349;755.4
04/07/2026 10:37:32;53;2620;23.7;62.8;-23.005447;-46.835349;756.1
04/07/2026 10:37:34;54;2680;23.8;62.8;-23.005447;-46.835349;756.5
04/07/2026 10:37:36;55;2582;23.7;62.8;-23.005446;-46.83535;756.8
04/07/2026 10:37:37;56;2657;23.8;62.8;-23.005446;-46.83535;757.2
04/07/2026 10:37:39;57;2683;23.8;62.8;-23.005447;-46.835349;757.1
04/07/2026 10:37:41;58;2635;23.8;62.8;-23.005448;-46.835349;757.1
04/07/2026 10:37:43;59;2615;23.8;62.8;-23.005449;-46.835348;757.0
04/07/2026 10:37:44;60;2643;23.8;62.8;-23.005449;-46.835348;757.3
04/07/2026 10:37:46;61;2688;23.7;62.8;-23.00545;-46.835348;757.3
04/07/2026 10:37:48;62;2658;23.8;62.7;-23.005449;-46.835349;757.5
04/07/2026 10:37:49;63;2585;23.8;62.8;-23.005449;-46.835349;757.7
04/07/2026 10:37:51;64;2559;23.8;62.8;-23.005448;-46.83535;757.8
04/07/2026 10:37:53;65;2683;23.8;62.8;-23.005447;-46.835352;758.2
04/07/2026 10:37:55;66;2639;23.8;62.8;-23.005448;-46.835351;757.9
04/07/2026 10:37:56;67;2585;23.7;62.8;-23.005448;-46.835351;757.7
04/07/2026 10:37:58;68;2605;23.8;62.8;-23.005448;-46.83535;757.8
04/07/2026 10:38:00;69;2670;23.8;62.8;-23.005447;-46.835352;758.2
04/07/2026 10:38:02;70;2656;23.8;62.7;-23.005448;-46.835353;758.4
04/07/2026 10:38:06;71;2656;23.8;62.7;-23.005448;-46.835353;758.4
04/07/2026 10:38:08;72;2634;23.8;62.8;-23.005447;-46.835354;758.5
04/07/2026 10:38:10;73;2622;23.8;62.8;-23.005446;-46.835354;758.5
04/07/2026 10:38:11;74;2649;23.7;62.8;-23.005444;-46.835358;759.4
04/07/2026 10:38:13;75;2559;23.7;62.8;-23.005443;-46.835358;759.3
04/07/2026 10:38:18;76;2559;23.7;62.8;-23.005443;-46.835358;759.3
04/07/2026 10:38:20;77;2638;23.7;62.7;-23.005441;-46.835359;759.1
04/07/2026 10:38:21;78;1344;23.7;62.7;-23.005441;-46.83536;758.9
04/07/2026 10:38:23;79;1368;23.7;62.7;-23.005439;-46.835362;758.7
04/07/2026 10:38:25;80;2431;23.7;62.7;-23.005439;-46.835361;758.8
04/07/2026 10:38:27;81;2293;23.7;62.7;-23.005445;-46.835358;758.3
04/07/2026 10:38:28;82;1843;23.7;62.7;-23.005444;-46.835357;758.0
04/07/2026 10:38:30;83;2094;23.7;62.8;-23.005444;-46.835354;758.8
04/07/2026 10:38:32;84;2051;23.7;62.8;-23.005447;-46.835349;758.6
04/07/2026 10:38:34;85;2118;23.7;62.8;-23.005448;-46.835352;759.3
04/07/2026 10:38:35;86;2156;23.7;62.7;-23.005451;-46.835351;759.0
04/07/2026 10:38:38;87;2089;23.7;62.8;-23.005457;-46.835344;758.2
04/07/2026 10:38:39;88;2145;23.7;62.8;-23.005457;-46.835346;758.6
04/07/2026 10:38:41;89;2098;23.7;62.8;-23.005458;-46.835351;759.1
