Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR_DL;PSR_UL;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
05/07/2026 17:36:35;1;-40.0;-39.0;0;100.0;100.0;-40.0;-40.0;-39.0;-39.0;9;500;5;20;7031.25;7031.25;8.0;8.25;0;1;0;1
05/07/2026 17:36:37;2;-39.0;-38.0;0;100.0;100.0;-39.0;-40.0;-38.0;-39.0;9;500;5;20;7031.25;7031.25;7.75;8.25;0;2;0;1
05/07/2026 17:36:39;3;-38.0;-39.0;0;100.0;100.0;-38.0;-40.0;-38.0;-39.0;9;500;5;20;7031.25;7031.25;8.25;8.0;0;3;0;1
05/07/2026 17:36:41;4;-38.0;-38.0;0;100.0;100.0;-38.0;-40.0;-38.0;-39.0;9;500;5;20;7031.25;7031.25;8.0;7.75;0;4;0;1
05/07/2026 17:36:43;5;-39.0;-39.0;0;100.0;100.0;-38.0;-40.0;-38.0;-39.0;9;500;5;20;7031.25;7031.25;8.0;8.25;0;5;0;1
05/07/2026 17:36:45;6;-38.0;-40.0;0;100.0;100.0;-38.0;-40.0;-38.0;-40.0;9;500;5;20;7031.25;7031.25;7.75;8.0;0;6;0;1
05/07/2026 17:36:46;7;-38.0;-39.0;0;100.0;100.0;-38.0;-40.0;-38.0;-40.0;9;500;5;20;7031.25;7031.25;8.0;8.0;0;7;0;1
05/07/2026 17:36:48;8;-39.0;-38.0;0;100.0;100.0;-38.0;-40.0;-38.0;-40.0;9;500;5;20;7031.25;7031.25;8.25;8.0;0;8;0;1
05/07/2026 17:36:50;9;-39.0;-39.0;0;100.0;100.0;-38.0;-40.0;-38.0;-40.0;9;500;5;20;7031.25;7031.25;8.0;8.0;0;9;0;1
05/07/2026 17:36:52;10;-39.0;-40.0;0;100.0;100.0;-38.0;-40.0;-38.0;-40.0;9;500;5;20;7031.25;7031.25;8.0;8.25;0;10;0;1
05/07/2026 17:36:54;11;-38.0;-38.0;0;100.0;100.0;-38.0;-40.0;-38.0;-40.0;9;500;5;20;7031.25;7031.25;7.75;7.75;0;11;0;1
05/07/2026 17:36:56;12;-38.0;-39.0;0;100.0;100.0;-38.0;-40.0;-38.0;-40.0;9;500;5;20;7031.25;7031.25;7.5;8.5;0;12;0;1
05/07/2026 17:36:58;13;-39.0;-39.0;0;100.0;100.0;-38.0;-40.0;-38.0;-40.0;9;500;5;20;7031.25;7031.25;7.75;8.0;0;13;0;1
05/07/2026 17:36:59;14;-39.0;-39.0;0;100.0;100.0;-38.0;-40.0;-38.0;-40.0;9;500;5;20;7031.25;7031.25;8.0;8.25;0;14;0;1
05/07/2026 17:37:01;15;-39.0;-39.0;0;100.0;100.0;-38.0;-40.0;-38.0;-40.0;9;500;5;20;7031.25;7031.25;7.75;8.5;0;15;0;1
05/07/2026 17:37:03;16;-39.0;-41.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.25;0;16;0;1
05/07/2026 17:37:05;17;-39.0;-39.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.25;0;17;0;1
05/07/2026 17:37:07;18;-39.0;-40.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.0;0;18;0;1
05/07/2026 17:37:08;19;-39.0;-38.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.0;0;19;0;1
05/07/2026 17:37:10;20;-38.0;-38.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.0;0;20;0;1
05/07/2026 17:37:12;21;-39.0;-39.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.0;0;21;0;1
05/07/2026 17:37:14;22;-39.0;-39.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.25;0;22;0;1
05/07/2026 17:37:16;23;-39.0;-39.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.25;0;23;0;1
05/07/2026 17:37:17;24;-39.0;-40.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.25;8.5;0;24;0;1
05/07/2026 17:37:19;25;-39.0;-40.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.0;0;25;0;1
05/07/2026 17:37:21;26;-39.0;-40.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.25;0;26;0;1
05/07/2026 17:37:23;27;-39.0;-39.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.25;0;27;0;1
05/07/2026 17:37:25;28;-39.0;-38.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.25;0;28;0;1
05/07/2026 17:37:27;29;-40.0;-40.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.0;0;29;0;1
05/07/2026 17:37:29;30;-40.0;-40.0;0;100.0;100.0;-38.0;-40.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;7.75;0;30;0;1
05/07/2026 17:37:30;31;-41.0;-39.0;0;100.0;100.0;-38.0;-41.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.0;0;31;0;1
05/07/2026 17:37:32;32;-41.0;-41.0;0;100.0;100.0;-38.0;-41.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.25;7.75;0;32;0;1
05/07/2026 17:37:34;33;-41.0;-40.0;0;100.0;100.0;-38.0;-41.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.25;0;33;0;1
05/07/2026 17:37:36;34;-40.0;-40.0;0;100.0;100.0;-38.0;-41.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;7.75;8.25;0;34;0;1
05/07/2026 17:37:38;35;-40.0;-41.0;0;100.0;100.0;-38.0;-41.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.25;8.0;0;35;0;1
05/07/2026 17:37:40;36;-41.0;-41.0;0;100.0;100.0;-38.0;-41.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;7.75;0;36;0;1
05/07/2026 17:37:41;37;-40.0;-41.0;0;100.0;100.0;-38.0;-41.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.0;8.25;0;37;0;1
05/07/2026 17:37:43;38;-42.0;-40.0;0;100.0;100.0;-38.0;-42.0;-38.0;-41.0;9;500;5;20;7031.25;7031.25;8.25;8.25;0;38;0;1
