Time stamp;medida;luminosidade;luminosidade_media_movel
27/06/2026 09:52:22;1;1000.0;1000.0
27/06/2026 09:52:30;2;1002.0;1001.0
27/06/2026 09:52:39;3;1003.0;1001.67
27/06/2026 09:52:55;4;1003.0;1002.0
27/06/2026 09:53:03;5;1004.0;1002.4
27/06/2026 09:53:11;6;1005.0;1002.83
27/06/2026 09:53:19;7;1000.0;1002.43
27/06/2026 09:53:27;8;1004.0;1002.62
27/06/2026 09:53:35;9;1001.0;1002.44
27/06/2026 09:53:43;10;1002.0;1002.4
27/06/2026 09:53:51;11;1002.0;1002.6
27/06/2026 09:53:59;12;1006.0;1003.0
27/06/2026 09:54:07;13;1008.0;1003.5
27/06/2026 09:54:15;14;1008.0;1004.0
27/06/2026 09:54:23;15;1007.0;1004.3
27/06/2026 09:54:31;16;1008.0;1004.6
27/06/2026 09:54:39;17;1010.0;1005.6
27/06/2026 09:54:47;18;1008.0;1006.0
27/06/2026 09:54:55;19;1010.0;1006.9
27/06/2026 09:55:03;20;1011.0;1007.8
27/06/2026 09:55:11;21;1010.0;1008.6
27/06/2026 09:55:19;22;1013.0;1009.3
27/06/2026 09:55:27;23;1010.0;1009.5
27/06/2026 09:55:35;24;1012.0;1009.9
27/06/2026 09:55:43;25;1010.0;1010.2
27/06/2026 09:55:51;26;1012.0;1010.6
27/06/2026 09:55:59;27;1036.0;1013.2
27/06/2026 09:56:07;28;1034.0;1015.8
27/06/2026 09:56:15;29;1022.0;1017.0
27/06/2026 09:56:23;30;1015.0;1017.4
27/06/2026 09:56:31;31;1039.0;1020.3
27/06/2026 09:56:39;32;1039.0;1022.9
27/06/2026 09:56:47;33;1037.0;1025.6
27/06/2026 09:56:55;34;1020.0;1026.4
27/06/2026 09:57:03;35;1021.0;1027.5
27/06/2026 09:57:11;36;1021.0;1028.4
27/06/2026 09:57:19;37;1023.0;1027.1
27/06/2026 09:57:27;38;1040.0;1027.7
27/06/2026 09:57:35;39;1040.0;1029.5
27/06/2026 09:57:43;40;1018.0;1029.8
27/06/2026 09:57:51;41;1024.0;1028.3
27/06/2026 09:57:59;42;1021.0;1026.5
27/06/2026 09:58:07;43;1022.0;1025.0
27/06/2026 09:58:15;44;1027.0;1025.7
27/06/2026 09:58:23;45;1023.0;1025.9
27/06/2026 09:58:31;46;1022.0;1026.0
27/06/2026 09:58:39;47;1025.0;1026.2
27/06/2026 09:58:47;48;1025.0;1024.7
27/06/2026 09:58:55;49;1027.0;1023.4
27/06/2026 09:59:03;50;1030.0;1024.6
27/06/2026 09:59:11;51;1025.0;1024.7
27/06/2026 09:59:19;52;1022.0;1024.8
27/06/2026 09:59:27;53;1030.0;1025.6
27/06/2026 09:59:36;54;1033.0;1026.2
27/06/2026 09:59:44;55;1037.0;1027.6
27/06/2026 09:59:52;56;1026.0;1028.0
27/06/2026 10:00:00;57;1034.0;1028.9
27/06/2026 10:00:08;58;1032.0;1029.6
27/06/2026 10:00:24;59;1032.0;1030.1
27/06/2026 10:00:32;60;1037.0;1030.8
27/06/2026 10:00:40;61;1036.0;1031.9
27/06/2026 10:00:48;62;1037.0;1033.4
27/06/2026 10:00:56;63;1038.0;1034.2
27/06/2026 10:01:04;64;1040.0;1034.9
27/06/2026 10:01:12;65;1039.0;1035.1
27/06/2026 10:01:20;66;1039.0;1036.4
27/06/2026 10:01:28;67;1053.0;1038.3
27/06/2026 10:01:36;68;1052.0;1040.3
27/06/2026 10:01:44;69;1052.0;1042.3
27/06/2026 10:01:52;70;1044.0;1043.0
27/06/2026 10:02:00;71;1058.0;1045.2
27/06/2026 10:02:08;72;1040.0;1045.5
27/06/2026 10:02:16;73;1040.0;1045.7
27/06/2026 10:02:32;74;1040.0;1045.7
27/06/2026 10:02:40;75;1039.0;1045.7
27/06/2026 10:02:48;76;1040.0;1045.8
27/06/2026 10:02:57;77;1040.0;1044.5
27/06/2026 10:03:04;78;1040.0;1043.3
27/06/2026 10:03:20;79;1040.0;1042.1
27/06/2026 10:03:29;80;1041.0;1041.8
27/06/2026 10:03:37;81;1043.0;1040.3
27/06/2026 10:03:45;82;1042.0;1040.5
27/06/2026 10:03:53;83;1041.0;1040.6
27/06/2026 10:04:09;84;1041.0;1040.7
27/06/2026 10:04:17;85;1041.0;1040.9
27/06/2026 10:04:25;86;1043.0;1041.2
27/06/2026 10:04:33;87;1041.0;1041.3
27/06/2026 10:04:41;88;1043.0;1041.6
27/06/2026 10:04:49;89;1041.0;1041.7
27/06/2026 10:04:57;90;1045.0;1042.1
27/06/2026 10:05:13;91;1045.0;1042.3
27/06/2026 10:05:21;92;1044.0;1042.5
27/06/2026 10:05:29;93;1042.0;1042.6
27/06/2026 10:05:37;94;1045.0;1043.0
27/06/2026 10:05:45;95;1045.0;1043.4
27/06/2026 10:05:53;96;1043.0;1043.4
27/06/2026 10:06:01;97;1043.0;1043.6
27/06/2026 10:06:09;98;1047.0;1044.0
27/06/2026 10:06:17;99;1063.0;1046.2
27/06/2026 10:06:25;100;1057.0;1047.4
