Time stamp;Medida;Luminosidade
23/06/2026 21:24:38;1;2537
23/06/2026 21:24:48;2;2436
23/06/2026 21:24:56;3;2515
23/06/2026 21:25:04;4;2426
23/06/2026 21:25:12;5;2593
23/06/2026 21:25:20;6;2449
23/06/2026 21:25:29;7;2533
23/06/2026 21:25:37;8;2508
23/06/2026 21:25:45;9;2520
23/06/2026 21:25:53;10;2712
