Time stamp;medida;rssi_dl;rssi_dl_max;rssi_dl_min;rssi_dl_desvpad;rssi_dl_mediana;rssi_dl_media_movel;rssi_ul;rssi_ul_max;rssi_ul_min;rssi_ul_desvpad;rssi_ul_mediana;rssi_ul_media_movel;snr_dl;snr_dl_max;snr_dl_min;snr_dl_media;snr_ul;snr_ul_max;snr_ul_min;snr_ul_media;psr_ul;psr_ul_medio;per_geral_medio;taxa_teorica;taxa_calculada;contador_dl;contador_ul;perda_total;lss_status
27/06/2026 11:19:38;1;-70.0;-70.0;-70.0;0.0;-70.0;-70.0;-71.0;-71.0;-71.0;0.0;-71.0;-71.0;5.75;5.75;5.75;5.75;6.25;6.25;6.25;6.25;100.0;100.0;0.0;21875.0;21875.0;1;1;0;1
27/06/2026 11:19:40;2;-70.0;-70.0;-70.0;0.0;-70.0;-70.0;-71.0;-71.0;-71.0;0.0;-71.0;-71.0;5.75;5.75;5.75;5.75;5.75;6.25;5.75;6.0;100.0;100.0;0.0;21875.0;21875.0;2;2;0;1
27/06/2026 11:19:42;3;-70.0;-70.0;-70.0;0.0;-70.0;-70.0;-71.0;-71.0;-71.0;0.0;-71.0;-71.0;6.0;6.0;5.75;5.83;5.75;6.25;5.75;5.92;100.0;100.0;0.0;21875.0;21875.0;3;3;0;1
27/06/2026 11:19:44;4;-70.0;-70.0;-70.0;0.0;-70.0;-70.0;-71.0;-71.0;-71.0;0.0;-71.0;-71.0;5.5;6.0;5.5;5.75;6.25;6.25;5.75;6.0;100.0;100.0;0.0;21875.0;21875.0;4;4;0;1
27/06/2026 11:19:49;5;-70.0;-70.0;-70.0;0.0;-70.0;-70.0;-71.0;-71.0;-71.0;0.0;-71.0;-71.0;5.5;6.0;5.5;5.7;6.25;6.25;5.75;6.05;80.0;96.0;4.0;21875.0;17500.0;4;4;1;1
27/06/2026 11:19:52;6;-70.0;-70.0;-70.0;0.0;-70.0;-70.0;-71.0;-71.0;-71.0;0.0;-71.0;-71.0;5.5;6.0;5.5;5.67;6.25;6.25;5.75;6.08;66.67;91.11;8.89;21875.0;14583.33;4;4;2;1
27/06/2026 11:19:54;7;-68.5;-68.5;-70.0;0.567;-70.0;-69.75;-71.0;-71.0;-71.0;0.0;-71.0;-71.0;5.75;6.0;5.5;5.68;6.0;6.25;5.75;6.07;71.43;88.3;11.7;21875.0;15625.0;7;5;2;1
27/06/2026 11:19:56;8;-70.0;-68.5;-70.0;0.53;-70.0;-69.78;-71.0;-71.0;-71.0;0.0;-71.0;-71.0;5.75;6.0;5.5;5.69;5.75;6.25;5.75;6.03;75.0;86.64;13.36;21875.0;16406.25;8;6;2;1
27/06/2026 11:19:59;9;-70.0;-68.5;-70.0;0.5;-70.0;-69.81;-71.0;-71.0;-71.0;0.0;-71.0;-71.0;5.5;6.0;5.5;5.67;6.5;6.5;5.75;6.08;77.78;85.65;14.35;21875.0;17013.89;9;7;2;1
27/06/2026 11:20:00;10;-70.0;-68.5;-70.0;0.474;-70.0;-69.82;-71.0;-71.0;-71.0;0.0;-71.0;-71.0;6.0;6.0;5.5;5.7;5.75;6.5;5.75;6.05;80.0;85.09;14.91;21875.0;17500.0;10;8;2;1
27/06/2026 11:20:03;11;-70.0;-68.5;-70.0;0.452;-70.0;-69.82;-70.0;-70.0;-71.0;0.302;-71.0;-70.89;5.75;6.0;5.5;5.7;6.0;6.5;5.75;6.05;81.82;84.79;15.21;21875.0;17897.73;11;9;2;1
27/06/2026 11:20:04;12;-70.0;-68.5;-70.0;0.433;-70.0;-69.82;-70.0;-70.0;-71.0;0.389;-71.0;-70.78;5.75;6.0;5.5;5.71;6.0;6.5;5.75;6.04;83.33;84.67;15.33;21875.0;18229.17;12;10;2;1
27/06/2026 11:20:06;13;-70.0;-68.5;-70.0;0.416;-70.0;-69.82;-71.0;-70.0;-71.0;0.376;-71.0;-70.78;6.0;6.0;5.5;5.73;5.75;6.5;5.75;6.02;84.62;84.67;15.33;21875.0;18509.62;13;11;2;1
27/06/2026 11:20:09;14;-70.0;-68.5;-70.0;0.401;-70.0;-69.82;-71.0;-70.0;-71.0;0.363;-71.0;-70.78;5.75;6.0;5.5;5.73;5.75;6.5;5.75;6.0;85.71;84.74;15.26;21875.0;18750.0;14;12;2;1
27/06/2026 11:20:11;15;-70.0;-68.5;-70.0;0.387;-70.0;-69.82;-71.0;-70.0;-71.0;0.352;-71.0;-70.78;5.75;6.0;5.5;5.73;5.75;6.5;5.75;5.98;86.67;84.87;15.13;21875.0;18958.33;15;13;2;1
27/06/2026 11:20:13;16;-70.0;-68.5;-70.0;0.375;-70.0;-69.82;-70.0;-70.0;-71.0;0.403;-71.0;-70.68;5.75;6.0;5.5;5.73;5.75;6.5;5.75;5.97;87.5;85.03;14.97;21875.0;19140.62;16;14;2;1
27/06/2026 11:20:15;17;-70.0;-68.5;-70.0;0.364;-70.0;-70.0;-71.0;-70.0;-71.0;0.393;-71.0;-70.68;5.75;6.0;5.5;5.74;6.0;6.5;5.75;5.97;88.24;85.22;14.78;21875.0;19301.47;17;15;2;1
27/06/2026 11:20:16;18;-70.0;-68.5;-70.0;0.354;-70.0;-70.0;-70.0;-70.0;-71.0;0.428;-71.0;-70.57;5.75;6.0;5.5;5.74;6.0;6.5;5.75;5.97;88.89;85.43;14.57;21875.0;19444.44;18;16;2;1
27/06/2026 11:20:21;19;-70.0;-68.5;-70.0;0.344;-70.0;-70.0;-70.0;-70.0;-71.0;0.452;-71.0;-70.47;5.75;6.0;5.5;5.74;6.0;6.5;5.75;5.97;84.21;85.36;14.64;21875.0;18421.05;18;16;3;1
27/06/2026 11:20:25;20;-70.0;-68.5;-70.0;0.335;-70.0;-70.0;-70.0;-70.0;-71.0;0.47;-71.0;-70.37;5.75;6.0;5.5;5.74;6.0;6.5;5.75;5.97;80.0;85.09;14.91;21875.0;17500.0;18;16;4;1
27/06/2026 11:20:29;21;-70.0;-68.5;-70.0;0.327;-70.0;-70.0;-70.0;-70.0;-71.0;0.483;-71.0;-70.37;5.75;6.0;5.5;5.74;6.0;6.5;5.75;5.98;76.19;84.67;15.33;21875.0;16666.67;18;16;5;1
27/06/2026 11:20:33;22;-70.0;-68.5;-70.0;0.32;-70.0;-70.0;-70.0;-70.0;-71.0;0.492;-71.0;-70.37;5.75;6.0;5.5;5.74;6.0;6.5;5.75;5.98;72.73;84.13;15.87;21875.0;15909.09;18;16;6;1
27/06/2026 11:20:35;23;-70.0;-68.5;-70.0;0.313;-70.0;-70.0;-72.0;-70.0;-72.0;0.559;-71.0;-70.45;6.0;6.0;5.5;5.75;6.0;6.5;5.75;5.98;73.91;83.68;16.32;21875.0;16168.48;23;17;6;1
27/06/2026 11:20:37;24;-70.0;-68.5;-70.0;0.306;-70.0;-70.0;-71.0;-70.0;-72.0;0.55;-71.0;-70.45;5.75;6.0;5.5;5.75;6.5;6.5;5.75;6.0;75.0;83.32;16.68;21875.0;16406.25;24;18;6;1
27/06/2026 11:20:39;25;-70.0;-68.5;-70.0;0.3;-70.0;-70.0;-71.0;-70.0;-72.0;0.542;-71.0;-70.45;6.0;6.0;5.5;5.76;6.0;6.5;5.75;6.0;76.0;83.03;16.97;21875.0;16625.0;25;19;6;1
27/06/2026 11:20:41;26;-72.0;-68.5;-72.0;0.5;-70.0;-70.16;-72.0;-70.0;-72.0;0.587;-71.0;-70.63;6.25;6.25;5.5;5.78;5.75;6.5;5.75;5.99;76.92;82.79;17.21;21875.0;16826.92;26;20;6;1
27/06/2026 11:20:43;27;-70.0;-68.5;-72.0;0.49;-70.0;-70.16;-71.0;-70.0;-72.0;0.577;-71.0;-70.63;5.5;6.25;5.5;5.77;5.75;6.5;5.75;5.98;77.78;82.61;17.39;21875.0;17013.89;27;21;6;1
