Time stamp;medida;luminosidade;luminosidade_media_movel
05/07/2026 11:36:44;1;4095.0;4095.0
05/07/2026 11:36:50;2;4095.0;4095.0
05/07/2026 11:36:57;3;4095.0;4095.0
05/07/2026 11:37:03;4;4095.0;4095.0
05/07/2026 11:37:10;5;4095.0;4095.0
05/07/2026 11:37:16;6;4095.0;4095.0
05/07/2026 11:37:22;7;4095.0;4095.0
05/07/2026 11:37:29;8;4095.0;4095.0
05/07/2026 11:37:35;9;4095.0;4095.0
05/07/2026 11:37:42;10;4095.0;4095.0
05/07/2026 11:37:49;11;4095.0;4095.0
05/07/2026 11:37:55;12;4095.0;4095.0
05/07/2026 11:38:02;13;4095.0;4095.0
05/07/2026 11:38:09;14;4095.0;4095.0
05/07/2026 11:38:15;15;4095.0;4095.0
05/07/2026 11:38:21;16;4095.0;4095.0
05/07/2026 11:38:28;17;4095.0;4095.0
05/07/2026 11:38:35;18;4095.0;4095.0
05/07/2026 11:38:41;19;4095.0;4095.0
05/07/2026 11:38:48;20;4095.0;4095.0
05/07/2026 11:38:55;21;4095.0;4095.0
05/07/2026 11:39:01;22;4095.0;4095.0
05/07/2026 11:39:09;23;4095.0;4095.0
05/07/2026 11:39:16;24;4095.0;4095.0
05/07/2026 11:39:22;25;4095.0;4095.0
05/07/2026 11:39:29;26;4095.0;4095.0
05/07/2026 11:39:36;27;4095.0;4095.0
05/07/2026 11:39:42;28;4095.0;4095.0
05/07/2026 11:39:49;29;4095.0;4095.0
05/07/2026 11:39:55;30;4095.0;4095.0
05/07/2026 11:40:02;31;4095.0;4095.0
05/07/2026 11:40:08;32;4095.0;4095.0
05/07/2026 11:40:14;33;4095.0;4095.0
05/07/2026 11:40:21;34;4095.0;4095.0
05/07/2026 11:40:28;35;4095.0;4095.0
05/07/2026 11:40:34;36;4095.0;4095.0
05/07/2026 11:40:41;37;4095.0;4095.0
05/07/2026 11:40:47;38;4095.0;4095.0
05/07/2026 11:40:54;39;4095.0;4095.0
05/07/2026 11:41:00;40;4095.0;4095.0
05/07/2026 11:41:07;41;4095.0;4095.0
05/07/2026 11:41:20;42;4095.0;4095.0
05/07/2026 11:41:26;43;4095.0;4095.0
05/07/2026 11:41:33;44;4095.0;4095.0
05/07/2026 11:41:39;45;4095.0;4095.0
05/07/2026 11:41:45;46;4095.0;4095.0
05/07/2026 11:41:52;47;4095.0;4095.0
05/07/2026 11:41:59;48;4095.0;4095.0
05/07/2026 11:42:05;49;4095.0;4095.0
05/07/2026 11:42:12;50;4095.0;4095.0
05/07/2026 11:42:18;51;4095.0;4095.0
05/07/2026 11:42:25;52;4095.0;4095.0
05/07/2026 11:42:32;53;4095.0;4095.0
05/07/2026 11:42:39;54;4095.0;4095.0
05/07/2026 11:42:45;55;4095.0;4095.0
05/07/2026 11:42:52;56;4095.0;4095.0
05/07/2026 11:42:58;57;4095.0;4095.0
05/07/2026 11:43:05;58;4095.0;4095.0
05/07/2026 11:43:11;59;4095.0;4095.0
05/07/2026 11:43:17;60;4095.0;4095.0
05/07/2026 11:43:24;61;4095.0;4095.0
05/07/2026 11:43:31;62;4095.0;4095.0
05/07/2026 11:43:37;63;4095.0;4095.0
05/07/2026 11:43:44;64;4095.0;4095.0
05/07/2026 11:43:50;65;4095.0;4095.0
05/07/2026 11:43:57;66;4095.0;4095.0
05/07/2026 11:44:03;67;4095.0;4095.0
05/07/2026 11:44:10;68;4095.0;4095.0
05/07/2026 11:44:16;69;4095.0;4095.0
05/07/2026 11:44:23;70;4095.0;4095.0
05/07/2026 11:44:30;71;4095.0;4095.0
05/07/2026 11:44:36;72;4095.0;4095.0
05/07/2026 11:44:42;73;4095.0;4095.0
05/07/2026 11:44:49;74;4095.0;4095.0
05/07/2026 11:44:55;75;4095.0;4095.0
05/07/2026 11:45:02;76;4095.0;4095.0
05/07/2026 11:45:08;77;4095.0;4095.0
05/07/2026 11:45:15;78;4095.0;4095.0
05/07/2026 11:45:21;79;4095.0;4095.0
05/07/2026 11:45:28;80;4095.0;4095.0
05/07/2026 11:45:34;81;4095.0;4095.0
05/07/2026 11:45:40;82;4095.0;4095.0
05/07/2026 11:45:47;83;4095.0;4095.0
05/07/2026 11:45:54;84;4095.0;4095.0
05/07/2026 11:46:01;85;4095.0;4095.0
05/07/2026 11:46:08;86;4095.0;4095.0
05/07/2026 11:46:14;87;4095.0;4095.0
05/07/2026 11:46:21;88;4095.0;4095.0
05/07/2026 11:46:28;89;4095.0;4095.0
05/07/2026 11:46:34;90;4095.0;4095.0
05/07/2026 11:46:41;91;4095.0;4095.0
05/07/2026 11:46:48;92;4095.0;4095.0
05/07/2026 11:46:55;93;4095.0;4095.0
05/07/2026 11:47:01;94;4095.0;4095.0
05/07/2026 11:47:08;95;4095.0;4095.0
05/07/2026 11:47:21;96;4095.0;4095.0
05/07/2026 11:47:27;97;4095.0;4095.0
05/07/2026 11:47:34;98;4095.0;4095.0
05/07/2026 11:47:41;99;4095.0;4095.0
05/07/2026 11:47:48;100;4095.0;4095.0
05/07/2026 11:47:54;101;4095.0;4095.0
05/07/2026 11:48:00;102;4095.0;4095.0
05/07/2026 11:48:09;103;4095.0;4095.0
05/07/2026 11:48:15;104;4095.0;4095.0
05/07/2026 11:48:22;105;4095.0;4095.0
05/07/2026 11:48:29;106;4095.0;4095.0
05/07/2026 11:48:35;107;4095.0;4095.0
05/07/2026 11:48:42;108;4095.0;4095.0
05/07/2026 11:48:48;109;4095.0;4095.0
05/07/2026 11:48:55;110;4095.0;4095.0
05/07/2026 11:49:02;111;4095.0;4095.0
05/07/2026 11:49:08;112;4095.0;4095.0
05/07/2026 11:49:15;113;4095.0;4095.0
05/07/2026 11:49:22;114;4095.0;4095.0
05/07/2026 11:49:29;115;4095.0;4095.0
05/07/2026 11:49:36;116;4095.0;4095.0
05/07/2026 11:49:42;117;4095.0;4095.0
05/07/2026 11:49:49;118;4095.0;4095.0
05/07/2026 11:49:56;119;4095.0;4095.0
05/07/2026 11:50:02;120;4095.0;4095.0
05/07/2026 11:50:09;121;4095.0;4095.0
05/07/2026 11:50:16;122;4095.0;4095.0
05/07/2026 11:50:23;123;4095.0;4095.0
05/07/2026 11:50:30;124;4095.0;4095.0
05/07/2026 11:50:36;125;4095.0;4095.0
05/07/2026 11:50:44;126;4095.0;4095.0
05/07/2026 11:50:50;127;4095.0;4095.0
05/07/2026 11:50:57;128;4095.0;4095.0
05/07/2026 11:51:04;129;4095.0;4095.0
05/07/2026 11:51:11;130;4095.0;4095.0
05/07/2026 11:51:17;131;4095.0;4095.0
05/07/2026 11:51:26;132;4095.0;4095.0
05/07/2026 11:51:32;133;4095.0;4095.0
05/07/2026 11:51:39;134;4095.0;4095.0
05/07/2026 11:51:45;135;4095.0;4095.0
05/07/2026 11:51:52;136;4095.0;4095.0
05/07/2026 11:51:58;137;4095.0;4095.0
05/07/2026 11:52:05;138;4095.0;4095.0
05/07/2026 11:52:12;139;4095.0;4095.0
05/07/2026 11:52:18;140;4095.0;4095.0
05/07/2026 11:52:25;141;4095.0;4095.0
05/07/2026 11:52:32;142;4095.0;4095.0
05/07/2026 11:52:39;143;4095.0;4095.0
05/07/2026 11:52:45;144;4095.0;4095.0
05/07/2026 11:52:51;145;4095.0;4095.0
05/07/2026 11:52:59;146;4095.0;4095.0
05/07/2026 11:53:05;147;4095.0;4095.0
05/07/2026 11:53:12;148;4095.0;4095.0
05/07/2026 11:53:20;149;4095.0;4095.0
05/07/2026 11:53:26;150;4095.0;4095.0
05/07/2026 11:53:33;151;4095.0;4095.0
05/07/2026 11:53:41;152;4095.0;4095.0
05/07/2026 11:53:47;153;4095.0;4095.0
05/07/2026 11:53:54;154;4095.0;4095.0
05/07/2026 11:54:01;155;4095.0;4095.0
05/07/2026 11:54:08;156;4095.0;4095.0
05/07/2026 11:54:15;157;4095.0;4095.0
05/07/2026 11:54:22;158;4095.0;4095.0
05/07/2026 11:54:28;159;4095.0;4095.0
05/07/2026 11:54:35;160;4095.0;4095.0
05/07/2026 11:54:42;161;4095.0;4095.0
05/07/2026 11:54:49;162;4095.0;4095.0
05/07/2026 11:54:56;163;4095.0;4095.0
05/07/2026 11:55:02;164;4095.0;4095.0
05/07/2026 11:55:09;165;4095.0;4095.0
05/07/2026 11:55:15;166;4095.0;4095.0
05/07/2026 11:55:22;167;4095.0;4095.0
05/07/2026 11:55:29;168;4095.0;4095.0
05/07/2026 11:55:35;169;4095.0;4095.0
05/07/2026 11:55:42;170;4095.0;4095.0
05/07/2026 11:55:49;171;4095.0;4095.0
05/07/2026 11:55:56;172;4095.0;4095.0
05/07/2026 11:56:02;173;4095.0;4095.0
05/07/2026 11:56:09;174;4095.0;4095.0
05/07/2026 11:56:16;175;4095.0;4095.0
05/07/2026 11:56:23;176;4095.0;4095.0
05/07/2026 11:56:30;177;4095.0;4095.0
05/07/2026 11:56:36;178;4095.0;4095.0
05/07/2026 11:56:43;179;4095.0;4095.0
05/07/2026 11:56:50;180;4095.0;4095.0
05/07/2026 11:56:56;181;4095.0;4095.0
05/07/2026 11:57:03;182;4095.0;4095.0
05/07/2026 11:57:10;183;4095.0;4095.0
05/07/2026 11:57:17;184;4095.0;4095.0
05/07/2026 11:57:24;185;4095.0;4095.0
05/07/2026 11:57:36;186;4095.0;4095.0
05/07/2026 11:59:05;187;4095.0;4095.0
05/07/2026 11:59:11;188;4095.0;4095.0
05/07/2026 11:59:18;189;4095.0;4095.0
05/07/2026 11:59:25;190;4095.0;4095.0
05/07/2026 11:59:31;191;4095.0;4095.0
05/07/2026 11:59:37;192;4095.0;4095.0
05/07/2026 11:59:44;193;4095.0;4095.0
05/07/2026 11:59:50;194;4095.0;4095.0
05/07/2026 11:59:57;195;4095.0;4095.0
05/07/2026 12:00:03;196;4095.0;4095.0
05/07/2026 12:00:10;197;4095.0;4095.0
05/07/2026 12:00:17;198;4095.0;4095.0
05/07/2026 12:00:23;199;4095.0;4095.0
05/07/2026 12:00:30;200;4095.0;4095.0
05/07/2026 12:00:36;201;4095.0;4095.0
05/07/2026 12:00:43;202;4095.0;4095.0
05/07/2026 12:00:49;203;4095.0;4095.0
05/07/2026 12:00:56;204;4095.0;4095.0
05/07/2026 12:01:03;205;4095.0;4095.0
05/07/2026 12:01:09;206;4095.0;4095.0
05/07/2026 12:01:16;207;4095.0;4095.0
05/07/2026 12:01:23;208;4095.0;4095.0
05/07/2026 12:01:30;209;4095.0;4095.0
05/07/2026 12:01:37;210;4095.0;4095.0
05/07/2026 12:01:43;211;4095.0;4095.0
05/07/2026 12:01:56;212;4095.0;4095.0
05/07/2026 12:02:03;213;4095.0;4095.0
05/07/2026 12:02:10;214;4095.0;4095.0
05/07/2026 12:02:16;215;4095.0;4095.0
05/07/2026 12:02:22;216;4095.0;4095.0
05/07/2026 12:02:29;217;4095.0;4095.0
05/07/2026 12:02:36;218;4095.0;4095.0
05/07/2026 12:02:43;219;4095.0;4095.0
05/07/2026 12:02:49;220;4095.0;4095.0
05/07/2026 12:02:56;221;4081.0;4093.6
05/07/2026 12:03:03;222;4095.0;4093.6
05/07/2026 12:03:09;223;4095.0;4093.6
05/07/2026 12:03:16;224;4095.0;4093.6
05/07/2026 12:03:23;225;4095.0;4093.6
05/07/2026 12:03:29;226;4095.0;4093.6
05/07/2026 12:03:36;227;4095.0;4093.6
05/07/2026 12:03:42;228;4095.0;4093.6
05/07/2026 12:03:49;229;4095.0;4093.6
05/07/2026 12:03:56;230;4095.0;4093.6
05/07/2026 12:04:03;231;4095.0;4095.0
05/07/2026 12:04:10;232;4095.0;4095.0
05/07/2026 12:04:17;233;4095.0;4095.0
05/07/2026 12:04:23;234;4095.0;4095.0
05/07/2026 12:04:31;235;4095.0;4095.0
05/07/2026 12:04:37;236;4095.0;4095.0
05/07/2026 12:04:44;237;4095.0;4095.0
05/07/2026 12:04:51;238;4095.0;4095.0
05/07/2026 12:04:57;239;4095.0;4095.0
