Time stamp;Medida;Luminosidade;Temperatura;Umidade;Latitude;Longitude;Altitude
05/07/2026 21:17:30;1;2209;24.3;55.1;-23.00529;-46.835334;769.4
05/07/2026 21:17:32;2;2207;24.3;55.1;-23.00529;-46.835334;769.5
05/07/2026 21:17:34;3;2206;24.3;55.1;-23.005289;-46.835334;769.6
05/07/2026 21:17:36;4;2201;24.3;55.1;-23.005289;-46.835334;769.6
05/07/2026 21:17:37;5;2199;24.4;55.1;-23.005287;-46.835335;769.5
05/07/2026 21:17:39;6;2198;24.4;55.1;-23.005286;-46.835335;769.4
05/07/2026 21:17:41;7;2195;24.4;55.1;-23.005285;-46.835337;769.4
05/07/2026 21:17:42;8;2197;24.4;55.1;-23.005286;-46.835338;769.4
05/07/2026 21:17:44;9;2198;24.4;55.1;-23.005286;-46.83534;769.4
05/07/2026 21:17:46;10;2200;24.4;55.1;-23.005287;-46.835341;769.3
05/07/2026 21:17:48;11;2199;24.3;55.0;-23.005288;-46.835343;769.2
05/07/2026 21:17:49;12;2199;24.3;55.0;-23.005289;-46.835345;769.1
05/07/2026 21:17:51;13;2200;24.3;55.0;-23.005289;-46.835347;768.9
05/07/2026 21:17:53;14;2195;24.3;55.0;-23.00529;-46.835349;768.7
05/07/2026 21:17:54;15;2195;24.4;55.0;-23.00529;-46.835349;768.7
05/07/2026 21:17:56;16;2198;24.4;55.0;-23.00529;-46.83535;768.5
05/07/2026 21:17:58;17;2196;24.4;55.0;-23.005291;-46.83535;768.3
05/07/2026 21:18:00;18;2196;24.3;55.0;-23.005292;-46.83535;768.2
05/07/2026 21:18:01;19;2207;24.4;55.0;-23.005292;-46.83535;768.0
05/07/2026 21:18:03;20;2209;24.3;55.0;-23.005294;-46.83535;767.9
05/07/2026 21:18:05;21;2197;24.4;55.0;-23.005295;-46.835352;767.9
05/07/2026 21:18:07;22;2195;24.4;55.0;-23.005296;-46.835353;767.8
05/07/2026 21:18:08;23;2209;24.4;55.0;-23.005296;-46.835353;767.7
05/07/2026 21:18:10;24;2193;24.4;55.0;-23.005297;-46.835353;767.5
05/07/2026 21:18:12;25;2197;24.4;55.0;-23.005298;-46.835352;767.4
05/07/2026 21:18:14;26;2195;24.4;55.0;-23.005298;-46.835351;767.2
05/07/2026 21:18:15;27;2206;24.4;55.0;-23.005298;-46.835351;766.9
05/07/2026 21:18:17;28;2196;24.4;55.0;-23.005299;-46.83535;766.9
05/07/2026 21:18:19;29;2201;24.4;55.0;-23.005299;-46.835349;766.7
05/07/2026 21:18:21;30;2210;24.4;54.9;-23.005299;-46.835349;766.7
05/07/2026 21:18:22;31;2212;24.4;55.0;-23.0053;-46.835349;766.4
05/07/2026 21:18:24;32;2208;24.4;54.9;-23.005301;-46.835349;766.4
05/07/2026 21:18:26;33;2200;24.4;54.9;-23.005302;-46.835351;766.3
05/07/2026 21:18:28;34;2201;24.4;55.0;-23.005303;-46.835352;766.2
05/07/2026 21:18:33;35;2201;24.4;55.0;-23.005303;-46.835352;766.2
05/07/2026 21:18:34;36;2199;24.4;54.9;-23.005308;-46.835352;766.6
05/07/2026 21:18:36;37;2197;24.4;54.9;-23.005311;-46.835352;766.7
05/07/2026 21:18:38;38;2199;24.4;54.9;-23.005312;-46.835351;766.6
05/07/2026 21:18:39;39;2201;24.4;54.9;-23.005313;-46.835351;766.5
05/07/2026 21:18:41;40;2198;24.4;54.9;-23.005314;-46.835351;766.5
05/07/2026 21:18:43;41;2197;24.4;54.8;-23.005315;-46.835352;766.4
05/07/2026 21:18:44;42;2200;24.4;54.8;-23.005314;-46.835352;766.3
05/07/2026 21:18:46;43;2198;24.4;54.8;-23.005314;-46.835352;766.1
05/07/2026 21:18:48;44;2202;24.4;54.8;-23.005315;-46.835352;766.1
05/07/2026 21:18:50;45;2197;24.4;55.0;-23.005315;-46.835351;766.1
05/07/2026 21:18:52;46;2199;24.4;55.0;-23.005315;-46.835351;766.2
05/07/2026 21:18:53;47;2199;24.4;55.0;-23.005316;-46.83535;766.2
05/07/2026 21:18:55;48;2200;24.4;55.0;-23.005316;-46.83535;766.3
05/07/2026 21:18:57;49;2202;24.4;55.1;-23.005317;-46.83535;766.4
