Time stamp;medida;luminosidade;luminosidade_media_movel
05/07/2026 22:03:06;1;2200.0;2200.0
05/07/2026 22:03:08;2;2197.0;2198.5
05/07/2026 22:03:10;3;2198.0;2198.33
05/07/2026 22:03:12;4;2197.0;2198.0
05/07/2026 22:03:14;5;2198.0;2198.0
05/07/2026 22:03:17;6;2204.0;2199.0
05/07/2026 22:03:19;7;2201.0;2199.29
05/07/2026 22:03:21;8;2195.0;2198.75
05/07/2026 22:03:23;9;2200.0;2198.89
05/07/2026 22:03:25;10;2201.0;2199.1
05/07/2026 22:03:28;11;2199.0;2199.0
05/07/2026 22:03:30;12;2198.0;2199.1
05/07/2026 22:03:33;13;2203.0;2199.6
05/07/2026 22:03:35;14;2199.0;2199.8
05/07/2026 22:03:37;15;2194.0;2199.4
05/07/2026 22:03:39;16;2195.0;2198.5
05/07/2026 22:03:41;17;2198.0;2198.2
05/07/2026 22:03:44;18;2208.0;2199.5
05/07/2026 22:03:46;19;2200.0;2199.5
05/07/2026 22:03:48;20;2199.0;2199.3
05/07/2026 22:03:50;21;2200.0;2199.4
05/07/2026 22:03:52;22;2199.0;2199.5
05/07/2026 22:03:55;23;2201.0;2199.3
05/07/2026 22:03:57;24;2203.0;2199.7
05/07/2026 22:03:59;25;2195.0;2199.8
05/07/2026 22:04:02;26;2196.0;2199.9
05/07/2026 22:04:04;27;2198.0;2199.9
05/07/2026 22:04:06;28;2198.0;2198.9
05/07/2026 22:04:08;29;2197.0;2198.6
05/07/2026 22:04:11;30;2196.0;2198.3
05/07/2026 22:04:13;31;2196.0;2197.9
05/07/2026 22:04:15;32;2196.0;2197.6
05/07/2026 22:04:17;33;2196.0;2197.1
05/07/2026 22:04:19;34;2201.0;2196.9
05/07/2026 22:04:21;35;2201.0;2197.5
05/07/2026 22:04:24;36;2199.0;2197.8
05/07/2026 22:04:26;37;2198.0;2197.8
05/07/2026 22:04:28;38;2196.0;2197.6
05/07/2026 22:04:30;39;2196.0;2197.5
05/07/2026 22:04:33;40;2196.0;2197.5
05/07/2026 22:04:35;41;2199.0;2197.8
05/07/2026 22:04:37;42;2200.0;2198.2
05/07/2026 22:04:40;43;2196.0;2198.2
05/07/2026 22:04:42;44;2195.0;2197.6
05/07/2026 22:04:44;45;2195.0;2197.0
05/07/2026 22:04:46;46;2196.0;2196.7
05/07/2026 22:04:49;47;2200.0;2196.9
05/07/2026 22:04:51;48;2196.0;2196.9
05/07/2026 22:04:53;49;2197.0;2197.0
05/07/2026 22:04:55;50;2195.0;2196.9
05/07/2026 22:04:57;51;2200.0;2197.0
05/07/2026 22:05:00;52;2194.0;2196.4
05/07/2026 22:05:02;53;2199.0;2196.7
05/07/2026 22:05:04;54;2195.0;2196.7
05/07/2026 22:05:06;55;2197.0;2196.9
