Time stamp;medida;luminosidade;luminosidade_media_movel
05/07/2026 21:17:31;1;2209.0;2209.0
05/07/2026 21:17:32;2;2207.0;2208.0
05/07/2026 21:17:34;3;2206.0;2207.33
05/07/2026 21:17:36;4;2201.0;2205.75
05/07/2026 21:17:38;5;2199.0;2204.4
05/07/2026 21:17:39;6;2198.0;2203.33
05/07/2026 21:17:41;7;2195.0;2202.14
05/07/2026 21:17:43;8;2197.0;2201.5
05/07/2026 21:17:44;9;2198.0;2201.11
05/07/2026 21:17:46;10;2200.0;2201.0
05/07/2026 21:17:48;11;2199.0;2200.0
05/07/2026 21:17:49;12;2199.0;2199.2
05/07/2026 21:17:51;13;2200.0;2198.6
05/07/2026 21:17:53;14;2195.0;2198.0
05/07/2026 21:17:55;15;2195.0;2197.6
05/07/2026 21:17:56;16;2198.0;2197.6
05/07/2026 21:17:58;17;2196.0;2197.7
05/07/2026 21:18:00;18;2196.0;2197.6
05/07/2026 21:18:02;19;2207.0;2198.5
05/07/2026 21:18:03;20;2209.0;2199.4
05/07/2026 21:18:05;21;2197.0;2199.2
05/07/2026 21:18:07;22;2195.0;2198.8
05/07/2026 21:18:08;23;2209.0;2199.7
05/07/2026 21:18:10;24;2193.0;2199.5
05/07/2026 21:18:12;25;2197.0;2199.7
05/07/2026 21:18:14;26;2195.0;2199.4
05/07/2026 21:18:15;27;2206.0;2200.4
05/07/2026 21:18:17;28;2196.0;2200.4
05/07/2026 21:18:19;29;2201.0;2199.8
05/07/2026 21:18:21;30;2210.0;2199.9
05/07/2026 21:18:22;31;2212.0;2201.4
05/07/2026 21:18:24;32;2208.0;2202.7
05/07/2026 21:18:26;33;2200.0;2201.8
05/07/2026 21:18:28;34;2201.0;2202.6
05/07/2026 21:18:33;35;2201.0;2203.0
05/07/2026 21:18:34;36;2199.0;2203.4
05/07/2026 21:18:36;37;2197.0;2202.5
05/07/2026 21:18:38;38;2199.0;2202.8
05/07/2026 21:18:40;39;2201.0;2202.8
05/07/2026 21:18:41;40;2198.0;2201.6
05/07/2026 21:18:43;41;2197.0;2200.1
05/07/2026 21:18:45;42;2200.0;2199.3
05/07/2026 21:18:46;43;2198.0;2199.1
05/07/2026 21:18:48;44;2202.0;2199.2
05/07/2026 21:18:50;45;2197.0;2198.8
05/07/2026 21:18:52;46;2199.0;2198.8
05/07/2026 21:18:54;47;2199.0;2199.0
05/07/2026 21:18:55;48;2200.0;2199.1
05/07/2026 21:18:57;49;2202.0;2199.2
05/07/2026 21:18:59;50;2207.0;2200.1
05/07/2026 21:19:01;51;2205.0;2200.9
05/07/2026 21:19:02;52;2199.0;2200.8
05/07/2026 21:19:04;53;2201.0;2201.1
05/07/2026 21:19:06;54;2206.0;2201.5
05/07/2026 21:19:07;55;2198.0;2201.6
05/07/2026 21:19:09;56;2194.0;2201.1
05/07/2026 21:19:11;57;2194.0;2200.6
05/07/2026 21:19:12;58;2197.0;2200.3
05/07/2026 21:19:14;59;2198.0;2199.9
05/07/2026 21:19:16;60;2200.0;2199.2
05/07/2026 21:19:18;61;2208.0;2199.5
05/07/2026 21:19:19;62;2201.0;2199.7
05/07/2026 21:19:21;63;2211.0;2200.7
05/07/2026 21:19:23;64;2200.0;2200.1
05/07/2026 21:19:25;65;2200.0;2200.3
05/07/2026 21:19:26;66;2195.0;2200.4
05/07/2026 21:19:28;67;2197.0;2200.7
05/07/2026 21:19:29;68;2209.0;2201.9
05/07/2026 21:19:31;69;2194.0;2201.5
05/07/2026 21:19:33;70;2195.0;2201.0
05/07/2026 21:19:35;71;2198.0;2200.0
05/07/2026 21:19:36;72;2193.0;2199.2
05/07/2026 21:19:38;73;2203.0;2198.4
05/07/2026 21:19:40;74;2202.0;2198.6
05/07/2026 21:19:42;75;2208.0;2199.4
05/07/2026 21:19:43;76;2202.0;2200.1
05/07/2026 21:19:45;77;2195.0;2199.9
05/07/2026 21:19:47;78;2197.0;2198.7
05/07/2026 21:19:48;79;2196.0;2198.9
05/07/2026 21:19:50;80;2195.0;2198.9
05/07/2026 21:19:52;81;2142.0;2193.3
05/07/2026 21:19:54;82;1912.0;2165.2
05/07/2026 21:19:55;83;349.0;1979.8
05/07/2026 21:19:57;84;455.0;1805.1
05/07/2026 21:19:59;85;1389.0;1723.2
05/07/2026 21:20:00;86;1883.0;1691.3
05/07/2026 21:20:02;87;2320.0;1703.8
05/07/2026 21:20:04;88;2138.0;1697.9
05/07/2026 21:20:05;89;945.0;1572.8
05/07/2026 21:20:07;90;291.0;1382.4
05/07/2026 21:20:09;91;363.0;1204.5
05/07/2026 21:20:11;92;389.0;1052.2
05/07/2026 21:20:12;93;342.0;1051.5
05/07/2026 21:20:14;94;291.0;1035.1
05/07/2026 21:20:19;95;291.0;925.3
05/07/2026 21:20:24;96;291.0;766.1
05/07/2026 21:20:25;97;287.0;562.8
05/07/2026 21:20:27;98;301.0;379.1
05/07/2026 21:20:29;99;336.0;318.2
05/07/2026 21:20:30;100;308.0;319.9
05/07/2026 21:20:32;101;321.0;315.7
05/07/2026 21:20:34;102;303.0;307.1
05/07/2026 21:20:35;103;332.0;306.1
05/07/2026 21:20:37;104;292.0;306.2
05/07/2026 21:20:39;105;287.0;305.8
05/07/2026 21:20:41;106;295.0;306.2
05/07/2026 21:20:42;107;286.0;306.1
05/07/2026 21:20:44;108;285.0;304.5
05/07/2026 21:20:46;109;286.0;299.5
05/07/2026 21:20:48;110;298.0;298.5
05/07/2026 21:20:52;111;298.0;296.2
05/07/2026 21:20:54;112;300.0;295.9
05/07/2026 21:20:56;113;366.0;299.3
05/07/2026 21:20:57;114;299.0;300.0
05/07/2026 21:20:59;115;298.0;301.1
05/07/2026 21:21:01;116;292.0;300.8
05/07/2026 21:21:02;117;291.0;301.3
05/07/2026 21:21:04;118;288.0;301.6
05/07/2026 21:21:06;119;302.0;303.2
05/07/2026 21:21:08;120;300.0;303.4
05/07/2026 21:21:09;121;321.0;305.7
05/07/2026 21:21:11;122;288.0;304.5
05/07/2026 21:21:13;123;288.0;296.7
05/07/2026 21:21:15;124;289.0;295.7
05/07/2026 21:21:16;125;288.0;294.7
05/07/2026 21:21:18;126;291.0;294.6
05/07/2026 21:21:20;127;294.0;294.9
05/07/2026 21:21:22;128;298.0;295.9
05/07/2026 21:21:24;129;336.0;299.3
05/07/2026 21:21:25;130;296.0;298.9
05/07/2026 21:21:27;131;301.0;296.9
05/07/2026 21:21:29;132;306.0;298.7
05/07/2026 21:21:30;133;332.0;303.1
05/07/2026 21:21:32;134;335.0;307.7
05/07/2026 21:21:34;135;313.0;310.2
05/07/2026 21:21:36;136;315.0;312.6
05/07/2026 21:21:37;137;304.0;313.6
05/07/2026 21:21:39;138;304.0;314.2
05/07/2026 21:21:41;139;304.0;311.0
05/07/2026 21:21:42;140;302.0;311.6
05/07/2026 21:21:44;141;300.0;311.5
05/07/2026 21:21:46;142;300.0;310.9
05/07/2026 21:21:48;143;322.0;309.9
05/07/2026 21:21:49;144;304.0;306.8
05/07/2026 21:21:51;145;305.0;306.0
05/07/2026 21:21:53;146;310.0;305.5
05/07/2026 21:21:54;147;322.0;307.3
05/07/2026 21:21:56;148;382.0;315.1
05/07/2026 21:21:58;149;353.0;320.0
05/07/2026 21:21:59;150;320.0;321.8
05/07/2026 21:22:01;151;310.0;322.8
05/07/2026 21:22:03;152;319.0;324.7
05/07/2026 21:22:05;153;322.0;324.7
05/07/2026 21:22:06;154;302.0;324.5
05/07/2026 21:22:08;155;295.0;323.5
05/07/2026 21:22:10;156;356.0;328.1
05/07/2026 21:22:12;157;1308.0;426.7
05/07/2026 21:22:13;158;1985.0;587.0
05/07/2026 21:22:15;159;2336.0;785.3
05/07/2026 21:22:17;160;2038.0;957.1
05/07/2026 21:22:18;161;898.0;1015.9
05/07/2026 21:22:20;162;1377.0;1121.7
05/07/2026 21:22:22;163;2172.0;1306.7
05/07/2026 21:22:23;164;1687.0;1445.2
05/07/2026 21:22:25;165;295.0;1445.2
05/07/2026 21:22:27;166;428.0;1452.4
05/07/2026 21:22:28;167;1057.0;1427.3
05/07/2026 21:22:30;168;1604.0;1389.2
05/07/2026 21:22:32;169;1957.0;1351.3
05/07/2026 21:22:34;170;1861.0;1333.6
05/07/2026 21:22:35;171;2115.0;1455.3
05/07/2026 21:22:37;172;2115.0;1529.1
05/07/2026 21:22:39;173;2130.0;1524.9
05/07/2026 21:22:41;174;2123.0;1568.5
