Time stamp;medida;luminosidade;luminosidade_media_movel
27/06/2026 11:40:45;1;465.0;465.0
27/06/2026 11:40:47;2;446.0;455.5
27/06/2026 11:40:49;3;438.0;449.67
27/06/2026 11:40:51;4;441.0;447.5
27/06/2026 11:40:53;5;440.0;446.0
27/06/2026 11:40:55;6;439.0;444.83
27/06/2026 11:40:57;7;438.0;443.86
27/06/2026 11:40:59;8;438.0;443.12
27/06/2026 11:41:01;9;437.0;442.44
27/06/2026 11:41:03;10;439.0;442.1
27/06/2026 11:41:05;11;440.0;439.6
27/06/2026 11:41:07;12;439.0;438.9
27/06/2026 11:41:09;13;437.0;438.8
27/06/2026 11:41:11;14;438.0;438.5
27/06/2026 11:41:13;15;437.0;438.2
27/06/2026 11:41:17;16;437.0;438.0
27/06/2026 11:41:19;17;441.0;438.3
27/06/2026 11:41:21;18;440.0;438.5
27/06/2026 11:41:24;19;440.0;438.8
27/06/2026 11:41:25;20;442.0;439.1
27/06/2026 11:41:28;21;441.0;439.2
27/06/2026 11:41:29;22;438.0;439.1
27/06/2026 11:41:32;23;440.0;439.4
27/06/2026 11:41:35;24;440.0;439.6
27/06/2026 11:41:38;25;440.0;439.9
27/06/2026 11:41:39;26;439.0;440.1
27/06/2026 11:41:42;27;441.0;440.1
27/06/2026 11:41:46;28;441.0;440.2
27/06/2026 11:41:48;29;440.0;440.2
27/06/2026 11:41:50;30;441.0;440.1
27/06/2026 11:41:52;31;443.0;440.3
27/06/2026 11:41:54;32;441.0;440.6
27/06/2026 11:41:56;33;442.0;440.8
27/06/2026 11:41:58;34;442.0;441.0
27/06/2026 11:42:00;35;443.0;441.3
27/06/2026 11:42:02;36;443.0;441.7
27/06/2026 11:42:04;37;442.0;441.8
27/06/2026 11:42:06;38;441.0;441.8
27/06/2026 11:42:08;39;462.0;444.0
27/06/2026 11:42:10;40;466.0;446.5
27/06/2026 11:42:12;41;460.0;448.2
27/06/2026 11:42:16;42;460.0;450.1
27/06/2026 11:42:18;43;465.0;452.4
27/06/2026 11:42:20;44;461.0;454.3
27/06/2026 11:42:22;45;448.0;454.8
27/06/2026 11:42:24;46;468.0;457.3
27/06/2026 11:42:26;47;447.0;457.8
27/06/2026 11:42:28;48;446.0;458.3
27/06/2026 11:42:30;49;448.0;456.9
27/06/2026 11:42:32;50;446.0;454.9
27/06/2026 11:42:34;51;449.0;453.8
27/06/2026 11:42:36;52;448.0;452.6
27/06/2026 11:42:38;53;447.0;450.8
27/06/2026 11:42:40;54;446.0;449.3
27/06/2026 11:42:42;55;447.0;449.2
27/06/2026 11:42:44;56;447.0;447.1
27/06/2026 11:42:46;57;447.0;447.1
27/06/2026 11:42:48;58;447.0;447.2
27/06/2026 11:42:50;59;448.0;447.2
27/06/2026 11:42:52;60;447.0;447.3
27/06/2026 11:42:54;61;448.0;447.2
27/06/2026 11:42:56;62;448.0;447.2
27/06/2026 11:42:58;63;447.0;447.2
27/06/2026 11:43:00;64;448.0;447.4
27/06/2026 11:43:02;65;448.0;447.5
27/06/2026 11:43:05;66;448.0;447.6
27/06/2026 11:43:06;67;449.0;447.8
27/06/2026 11:43:09;68;451.0;448.2
27/06/2026 11:43:10;69;451.0;448.5
27/06/2026 11:43:12;70;451.0;448.9
27/06/2026 11:43:15;71;452.0;449.3
27/06/2026 11:43:19;72;452.0;449.7
27/06/2026 11:43:21;73;473.0;452.3
27/06/2026 11:43:23;74;479.0;455.4
27/06/2026 11:43:25;75;473.0;457.9
27/06/2026 11:43:27;76;478.0;460.9
27/06/2026 11:43:29;77;463.0;462.3
27/06/2026 11:43:33;78;463.0;463.5
27/06/2026 11:43:35;79;458.0;464.2
27/06/2026 11:43:37;80;459.0;465.0
27/06/2026 11:43:41;81;458.0;465.6
27/06/2026 11:43:45;82;460.0;466.4
27/06/2026 11:43:48;83;461.0;465.2
27/06/2026 11:43:50;84;460.0;463.3
27/06/2026 11:43:54;85;460.0;462.0
27/06/2026 11:43:56;86;462.0;460.4
27/06/2026 11:43:58;87;463.0;460.4
27/06/2026 11:44:00;88;462.0;460.3
27/06/2026 11:44:02;89;464.0;460.9
27/06/2026 11:44:04;90;463.0;461.3
27/06/2026 11:44:06;91;463.0;461.8
27/06/2026 11:44:08;92;464.0;462.2
27/06/2026 11:44:12;93;464.0;462.5
27/06/2026 11:44:14;94;465.0;463.0
27/06/2026 11:44:17;95;464.0;463.4
27/06/2026 11:44:20;96;464.0;463.6
27/06/2026 11:44:22;97;465.0;463.8
27/06/2026 11:44:25;98;467.0;464.3
27/06/2026 11:44:29;99;467.0;464.6
27/06/2026 11:44:32;100;467.0;465.0
