Time stamp;medida;luminosidade;luminosidade_media_movel
04/07/2026 11:43:34;1;1220.0;1220.0
04/07/2026 11:43:36;2;1232.0;1226.0
04/07/2026 11:43:38;3;1196.0;1216.0
04/07/2026 11:43:40;4;1191.0;1209.75
04/07/2026 11:43:41;5;1192.0;1206.2
04/07/2026 11:43:43;6;1179.0;1201.67
04/07/2026 11:43:45;7;1186.0;1199.43
04/07/2026 11:43:47;8;1212.0;1201.0
04/07/2026 11:43:48;9;1218.0;1202.89
04/07/2026 11:43:50;10;1171.0;1199.7
04/07/2026 11:43:52;11;1193.0;1197.0
04/07/2026 11:43:53;12;1192.0;1193.0
04/07/2026 11:43:56;13;1217.0;1195.1
04/07/2026 11:43:58;14;1230.0;1199.0
04/07/2026 11:44:00;15;1217.0;1201.5
04/07/2026 11:44:02;16;1214.0;1205.0
04/07/2026 11:44:03;17;1168.0;1203.2
04/07/2026 11:44:05;18;1199.0;1201.9
04/07/2026 11:44:07;19;1217.0;1201.8
04/07/2026 11:44:08;20;1220.0;1206.7
04/07/2026 11:44:10;21;1185.0;1205.9
04/07/2026 11:44:12;22;1192.0;1205.9
04/07/2026 11:44:14;23;1200.0;1204.2
04/07/2026 11:44:15;24;1231.0;1204.3
04/07/2026 11:44:17;25;1187.0;1201.3
04/07/2026 11:44:19;26;1184.0;1198.3
04/07/2026 11:44:21;27;1186.0;1200.1
04/07/2026 11:44:22;28;1191.0;1199.3
04/07/2026 11:44:24;29;1237.0;1201.3
04/07/2026 11:44:26;30;1243.0;1203.6
04/07/2026 11:44:27;31;1240.0;1209.1
04/07/2026 11:44:29;32;1247.0;1214.6
04/07/2026 11:44:31;33;1202.0;1214.8
04/07/2026 11:44:32;34;1216.0;1213.3
04/07/2026 11:44:34;35;1237.0;1218.3
04/07/2026 11:44:36;36;1247.0;1224.6
04/07/2026 11:44:38;37;1228.0;1228.8
04/07/2026 11:44:40;38;1258.0;1235.5
04/07/2026 11:44:41;39;1230.0;1234.8
04/07/2026 11:44:43;40;1229.0;1233.4
04/07/2026 11:44:45;41;1234.0;1232.8
04/07/2026 11:44:46;42;1240.0;1232.1
04/07/2026 11:44:48;43;1244.0;1236.3
04/07/2026 11:44:50;44;1248.0;1239.5
04/07/2026 11:44:52;45;1246.0;1240.4
04/07/2026 11:44:54;46;1247.0;1240.4
04/07/2026 11:44:59;47;1247.0;1242.3
04/07/2026 11:45:01;48;1269.0;1243.4
04/07/2026 11:45:03;49;1269.0;1247.3
04/07/2026 11:45:04;50;1264.0;1250.8
04/07/2026 11:45:06;51;1277.0;1255.1
04/07/2026 11:45:08;52;1278.0;1258.9
04/07/2026 11:45:10;53;1248.0;1259.3
04/07/2026 11:45:11;54;1235.0;1258.0
04/07/2026 11:45:13;55;1231.0;1256.5
04/07/2026 11:45:15;56;1265.0;1258.3
04/07/2026 11:45:17;57;1264.0;1260.0
04/07/2026 11:45:18;58;1260.0;1259.1
04/07/2026 11:45:20;59;1266.0;1258.8
04/07/2026 11:45:22;60;1279.0;1260.3
04/07/2026 11:45:24;61;1273.0;1259.9
04/07/2026 11:45:25;62;1264.0;1258.5
04/07/2026 11:45:27;63;1230.0;1256.7
04/07/2026 11:45:29;64;1265.0;1259.7
04/07/2026 11:45:31;65;1228.0;1259.4
04/07/2026 11:45:32;66;1227.0;1255.6
04/07/2026 11:45:34;67;1292.0;1258.4
04/07/2026 11:45:36;68;1279.0;1260.3
04/07/2026 11:45:38;69;1232.0;1256.9
04/07/2026 11:45:41;70;1249.0;1253.9
04/07/2026 11:45:43;71;1276.0;1254.2
04/07/2026 11:45:44;72;1233.0;1251.1
04/07/2026 11:45:46;73;1278.0;1255.9
04/07/2026 11:45:48;74;1249.0;1254.3
04/07/2026 11:45:50;75;1241.0;1255.6
04/07/2026 11:45:52;76;1235.0;1256.4
04/07/2026 11:45:53;77;1229.0;1250.1
04/07/2026 11:45:55;78;1226.0;1244.8
04/07/2026 11:45:57;79;1253.0;1246.9
04/07/2026 11:46:00;80;1273.0;1249.3
04/07/2026 11:46:02;81;1279.0;1249.6
04/07/2026 11:46:04;82;1273.0;1253.6
04/07/2026 11:46:05;83;1232.0;1249.0
04/07/2026 11:46:08;84;1268.0;1250.9
04/07/2026 11:46:09;85;1238.0;1250.6
04/07/2026 11:46:11;86;1242.0;1251.3
04/07/2026 11:46:13;87;1238.0;1252.2
04/07/2026 11:46:15;88;1220.0;1251.6
04/07/2026 11:46:17;89;1219.0;1248.2
04/07/2026 11:46:19;90;1234.0;1244.3
04/07/2026 11:46:20;91;1229.0;1239.3
04/07/2026 11:46:22;92;1230.0;1235.0
04/07/2026 11:46:24;93;1216.0;1233.4
04/07/2026 11:46:26;94;1232.0;1229.8
04/07/2026 11:46:27;95;1232.0;1229.2
04/07/2026 11:46:29;96;1209.0;1225.9
04/07/2026 11:46:31;97;1219.0;1224.0
04/07/2026 11:46:32;98;1182.0;1220.2
04/07/2026 11:46:34;99;1197.0;1218.0
04/07/2026 11:46:36;100;1191.0;1213.7
04/07/2026 11:46:38;101;1236.0;1214.4
04/07/2026 11:46:40;102;1228.0;1214.2
04/07/2026 11:46:41;103;1181.0;1210.7
04/07/2026 11:46:43;104;1217.0;1209.2
04/07/2026 11:46:45;105;1231.0;1209.1
04/07/2026 11:46:46;106;1235.0;1211.7
04/07/2026 11:46:48;107;1237.0;1213.5
04/07/2026 11:46:50;108;1204.0;1215.7
04/07/2026 11:46:52;109;1209.0;1216.9
04/07/2026 11:46:54;110;1200.0;1217.8
04/07/2026 11:46:56;111;1191.0;1213.3
04/07/2026 11:46:58;112;1196.0;1210.1
04/07/2026 11:46:59;113;1209.0;1212.9
04/07/2026 11:47:01;114;1219.0;1213.1
04/07/2026 11:47:03;115;1232.0;1213.2
04/07/2026 11:47:05;116;1238.0;1213.5
04/07/2026 11:47:06;117;1230.0;1212.8
04/07/2026 11:47:08;118;1238.0;1216.2
04/07/2026 11:47:10;119;1204.0;1215.7
04/07/2026 11:47:11;120;1207.0;1216.4
04/07/2026 11:47:13;121;1210.0;1218.3
04/07/2026 11:47:15;122;1227.0;1221.4
04/07/2026 11:47:17;123;1231.0;1223.6
04/07/2026 11:47:18;124;1235.0;1225.2
04/07/2026 11:47:20;125;1232.0;1225.2
04/07/2026 11:47:22;126;1185.0;1219.9
04/07/2026 11:47:24;127;1199.0;1216.8
04/07/2026 11:47:25;128;1185.0;1211.5
04/07/2026 11:47:27;129;1218.0;1212.9
04/07/2026 11:47:29;130;1200.0;1212.2
04/07/2026 11:47:30;131;1225.0;1213.7
04/07/2026 11:47:32;132;1220.0;1213.0
04/07/2026 11:47:34;133;1219.0;1211.8
04/07/2026 11:47:36;134;1177.0;1206.0
04/07/2026 11:47:37;135;1220.0;1204.8
04/07/2026 11:47:39;136;1200.0;1206.3
04/07/2026 11:47:41;137;1168.0;1203.2
04/07/2026 11:47:43;138;1170.0;1201.7
04/07/2026 11:47:44;139;1212.0;1201.1
04/07/2026 11:47:46;140;1221.0;1203.2
04/07/2026 11:47:48;141;1198.0;1200.5
04/07/2026 11:47:49;142;1174.0;1195.9
04/07/2026 11:47:51;143;1177.0;1191.7
04/07/2026 11:47:53;144;1172.0;1191.2
04/07/2026 11:47:55;145;1217.0;1190.9
04/07/2026 11:47:56;146;1190.0;1189.9
04/07/2026 11:47:58;147;1171.0;1190.2
04/07/2026 11:48:00;148;1218.0;1195.0
04/07/2026 11:48:02;149;1221.0;1195.9
04/07/2026 11:48:03;150;1217.0;1195.5
04/07/2026 11:48:05;151;1207.0;1196.4
04/07/2026 11:48:07;152;1190.0;1198.0
04/07/2026 11:48:09;153;1179.0;1198.2
04/07/2026 11:48:10;154;1175.0;1198.5
04/07/2026 11:48:12;155;1204.0;1197.2
04/07/2026 11:48:14;156;1222.0;1200.4
04/07/2026 11:48:16;157;1210.0;1204.3
04/07/2026 11:48:17;158;1209.0;1203.4
04/07/2026 11:48:19;159;1201.0;1201.4
04/07/2026 11:48:21;160;1212.0;1200.9
04/07/2026 11:48:23;161;1222.0;1202.4
04/07/2026 11:48:24;162;1223.0;1205.7
04/07/2026 11:48:26;163;1202.0;1208.0
04/07/2026 11:48:28;164;1222.0;1212.7
04/07/2026 11:48:30;165;1229.0;1215.2
04/07/2026 11:48:31;166;1229.0;1215.9
04/07/2026 11:48:33;167;1233.0;1218.2
04/07/2026 11:48:35;168;1247.0;1222.0
04/07/2026 11:48:37;169;1234.0;1225.3
04/07/2026 11:48:38;170;1231.0;1227.2
04/07/2026 11:48:40;171;1225.0;1227.5
04/07/2026 11:48:42;172;1226.0;1227.8
04/07/2026 11:48:43;173;1237.0;1231.3
04/07/2026 11:48:45;174;1242.0;1233.3
04/07/2026 11:48:47;175;1245.0;1234.9
04/07/2026 11:48:49;176;1254.0;1237.4
04/07/2026 11:48:50;177;1248.0;1238.9
04/07/2026 11:48:52;178;1294.0;1243.6
04/07/2026 11:48:54;179;1275.0;1247.7
04/07/2026 11:48:56;180;1280.0;1252.6
04/07/2026 11:49:01;181;1280.0;1258.1
04/07/2026 11:49:03;182;1247.0;1260.2
04/07/2026 11:49:04;183;1255.0;1262.0
04/07/2026 11:49:06;184;1250.0;1262.8
04/07/2026 11:49:08;185;1264.0;1264.7
04/07/2026 11:49:09;186;1289.0;1268.2
04/07/2026 11:49:11;187;1279.0;1271.3
04/07/2026 11:49:13;188;1298.0;1271.7
04/07/2026 11:49:14;189;1281.0;1272.3
04/07/2026 11:49:16;190;1284.0;1272.7
04/07/2026 11:49:18;191;1281.0;1272.8
04/07/2026 11:49:20;192;1243.0;1272.4
04/07/2026 11:49:21;193;1244.0;1271.3
04/07/2026 11:49:23;194;1238.0;1270.1
04/07/2026 11:49:25;195;1278.0;1271.5
04/07/2026 11:49:27;196;1288.0;1271.4
04/07/2026 11:49:28;197;1266.0;1270.1
04/07/2026 11:49:30;198;1285.0;1268.8
04/07/2026 11:49:32;199;1282.0;1268.9
04/07/2026 11:49:34;200;1284.0;1268.9
04/07/2026 11:49:35;201;1239.0;1264.7
04/07/2026 11:49:37;202;1247.0;1265.1
04/07/2026 11:49:39;203;1240.0;1264.7
04/07/2026 11:49:40;204;1242.0;1265.1
04/07/2026 11:49:42;205;1244.0;1261.7
04/07/2026 11:49:44;206;1236.0;1256.5
04/07/2026 11:49:46;207;1233.0;1253.2
04/07/2026 11:49:47;208;1279.0;1252.6
04/07/2026 11:49:49;209;1285.0;1252.9
04/07/2026 11:49:51;210;1295.0;1254.0
04/07/2026 11:49:53;211;1274.0;1257.5
04/07/2026 11:49:54;212;1266.0;1259.4
04/07/2026 11:49:56;213;1243.0;1259.7
04/07/2026 11:49:58;214;1269.0;1262.4
04/07/2026 11:50:03;215;1269.0;1264.9
04/07/2026 11:50:05;216;1284.0;1269.7
04/07/2026 11:50:07;217;1258.0;1272.2
04/07/2026 11:50:08;218;1273.0;1271.6
04/07/2026 11:50:13;219;1273.0;1270.4
04/07/2026 11:50:15;220;1242.0;1265.1
04/07/2026 11:50:17;221;1284.0;1266.1
04/07/2026 11:50:18;222;1282.0;1267.7
04/07/2026 11:50:20;223;1236.0;1267.0
04/07/2026 11:50:22;224;1238.0;1263.9
04/07/2026 11:50:23;225;1233.0;1260.3
04/07/2026 11:50:25;226;1254.0;1257.3
04/07/2026 11:50:27;227;1269.0;1258.4
04/07/2026 11:50:29;228;1279.0;1259.0
04/07/2026 11:50:30;229;1270.0;1258.7
04/07/2026 11:50:32;230;1282.0;1262.7
04/07/2026 11:50:34;231;1258.0;1260.1
04/07/2026 11:50:35;232;1263.0;1258.2
04/07/2026 11:50:37;233;1277.0;1262.3
04/07/2026 11:50:39;234;1289.0;1267.4
04/07/2026 11:50:41;235;1289.0;1273.0
04/07/2026 11:50:42;236;1265.0;1274.1
04/07/2026 11:50:44;237;1287.0;1275.9
04/07/2026 11:50:46;238;1260.0;1274.0
04/07/2026 11:50:48;239;1236.0;1270.6
04/07/2026 11:50:49;240;1279.0;1270.3
04/07/2026 11:50:51;241;1278.0;1272.3
04/07/2026 11:50:53;242;1284.0;1274.4
04/07/2026 11:50:55;243;1290.0;1275.7
04/07/2026 11:50:57;244;1237.0;1270.5
04/07/2026 11:50:59;245;1292.0;1270.8
04/07/2026 11:51:01;246;1270.0;1271.3
04/07/2026 11:51:02;247;1247.0;1267.3
04/07/2026 11:51:07;248;1247.0;1266.0
