Time stamp;medida;rssi_dl;rssi_dl_max;rssi_dl_min;rssi_dl_desvpad;rssi_dl_mediana;rssi_dl_media_movel;rssi_ul;rssi_ul_max;rssi_ul_min;rssi_ul_desvpad;rssi_ul_mediana;rssi_ul_media_movel;snr_dl;snr_dl_max;snr_dl_min;snr_dl_media;snr_ul;snr_ul_max;snr_ul_min;snr_ul_media;psr_ul;psr_ul_medio;per_geral_medio;taxa_teorica;taxa_calculada;contador_dl;contador_ul;perda_total;lss_status
05/07/2026 17:36:36;1;-40.0;-40.0;-40.0;0.0;-40.0;-40.0;-39.0;-39.0;-39.0;0.0;-39.0;-39.0;8.0;8.0;8.0;8.0;8.25;8.25;8.25;8.25;100.0;100.0;0.0;7031.25;7031.25;0;1;0;1
05/07/2026 17:36:37;2;-39.0;-39.0;-40.0;0.707;-39.5;-39.47;-38.0;-38.0;-39.0;0.707;-38.5;-38.47;7.75;8.0;7.75;7.88;8.25;8.25;8.25;8.25;100.0;100.0;0.0;7031.25;7031.25;0;2;0;1
05/07/2026 17:36:39;3;-38.0;-38.0;-40.0;1.0;-39.0;-38.92;-39.0;-38.0;-39.0;0.577;-39.0;-38.64;8.25;8.25;7.75;8.0;8.0;8.25;8.0;8.17;100.0;100.0;0.0;7031.25;7031.25;0;3;0;1
05/07/2026 17:36:41;4;-38.0;-38.0;-40.0;0.957;-38.5;-38.67;-38.0;-38.0;-39.0;0.577;-38.5;-38.47;8.0;8.25;7.75;8.0;7.75;8.25;7.75;8.06;100.0;100.0;0.0;7031.25;7031.25;0;4;0;1
05/07/2026 17:36:43;5;-39.0;-38.0;-40.0;0.837;-39.0;-38.74;-39.0;-38.0;-39.0;0.548;-39.0;-38.57;8.0;8.25;7.75;8.0;8.25;8.25;7.75;8.1;100.0;100.0;0.0;7031.25;7031.25;0;5;0;1
05/07/2026 17:36:45;6;-38.0;-38.0;-40.0;0.816;-38.5;-38.61;-40.0;-38.0;-40.0;0.753;-39.0;-38.78;7.75;8.25;7.75;7.96;8.0;8.25;7.75;8.08;100.0;100.0;0.0;7031.25;7031.25;0;6;0;1
05/07/2026 17:36:47;7;-38.0;-38.0;-40.0;0.787;-38.0;-38.51;-39.0;-38.0;-40.0;0.69;-39.0;-38.81;8.0;8.25;7.75;7.96;8.0;8.25;7.75;8.07;100.0;100.0;0.0;7031.25;7031.25;0;7;0;1
05/07/2026 17:36:48;8;-39.0;-38.0;-40.0;0.744;-38.5;-38.57;-38.0;-38.0;-40.0;0.707;-39.0;-38.7;8.25;8.25;7.75;8.0;8.0;8.25;7.75;8.06;100.0;100.0;0.0;7031.25;7031.25;0;8;0;1
05/07/2026 17:36:50;9;-39.0;-38.0;-40.0;0.707;-39.0;-38.62;-39.0;-38.0;-40.0;0.667;-39.0;-38.73;8.0;8.25;7.75;8.0;8.0;8.25;7.75;8.06;100.0;100.0;0.0;7031.25;7031.25;0;9;0;1
05/07/2026 17:36:52;10;-39.0;-38.0;-40.0;0.675;-39.0;-38.65;-40.0;-38.0;-40.0;0.738;-39.0;-38.84;8.0;8.25;7.75;8.0;8.25;8.25;7.75;8.07;100.0;100.0;0.0;7031.25;7031.25;0;10;0;1
05/07/2026 17:36:54;11;-38.0;-38.0;-40.0;0.674;-39.0;-38.47;-38.0;-38.0;-40.0;0.751;-39.0;-38.74;7.75;8.25;7.75;7.98;7.75;8.25;7.75;8.05;100.0;100.0;0.0;7031.25;7031.25;0;11;0;1
05/07/2026 17:36:56;12;-38.0;-38.0;-40.0;0.669;-38.5;-38.37;-39.0;-38.0;-40.0;0.718;-39.0;-38.84;7.5;8.25;7.5;7.94;8.5;8.5;7.75;8.08;100.0;100.0;0.0;7031.25;7031.25;0;12;0;1
05/07/2026 17:36:58;13;-39.0;-38.0;-40.0;0.65;-39.0;-38.47;-39.0;-38.0;-40.0;0.689;-39.0;-38.84;7.75;8.25;7.5;7.92;8.0;8.5;7.75;8.08;100.0;100.0;0.0;7031.25;7031.25;0;13;0;1
05/07/2026 17:36:59;14;-39.0;-38.0;-40.0;0.633;-39.0;-38.57;-39.0;-38.0;-40.0;0.663;-39.0;-38.95;8.0;8.25;7.5;7.93;8.25;8.5;7.75;8.09;100.0;100.0;0.0;7031.25;7031.25;0;14;0;1
05/07/2026 17:37:01;15;-39.0;-38.0;-40.0;0.617;-39.0;-38.57;-39.0;-38.0;-40.0;0.64;-39.0;-38.95;7.75;8.25;7.5;7.92;8.5;8.5;7.75;8.12;100.0;100.0;0.0;7031.25;7031.25;0;15;0;1
05/07/2026 17:37:03;16;-39.0;-38.0;-40.0;0.602;-39.0;-38.68;-41.0;-38.0;-41.0;0.816;-39.0;-39.02;8.0;8.25;7.5;7.92;8.25;8.5;7.75;8.12;100.0;100.0;0.0;7031.25;7031.25;0;16;0;1
05/07/2026 17:37:05;17;-39.0;-38.0;-40.0;0.588;-39.0;-38.78;-39.0;-38.0;-41.0;0.791;-39.0;-39.02;8.0;8.25;7.5;7.93;8.25;8.5;7.75;8.13;100.0;100.0;0.0;7031.25;7031.25;0;17;0;1
05/07/2026 17:37:07;18;-39.0;-38.0;-40.0;0.575;-39.0;-38.78;-40.0;-38.0;-41.0;0.802;-39.0;-39.23;8.0;8.25;7.5;7.93;8.0;8.5;7.75;8.12;100.0;100.0;0.0;7031.25;7031.25;0;18;0;1
05/07/2026 17:37:08;19;-39.0;-38.0;-40.0;0.562;-39.0;-38.78;-38.0;-38.0;-41.0;0.816;-39.0;-39.12;8.0;8.25;7.5;7.93;8.0;8.5;7.75;8.12;100.0;100.0;0.0;7031.25;7031.25;0;19;0;1
05/07/2026 17:37:10;20;-38.0;-38.0;-40.0;0.571;-39.0;-38.68;-38.0;-38.0;-41.0;0.826;-39.0;-38.91;8.0;8.25;7.5;7.94;8.0;8.5;7.75;8.11;100.0;100.0;0.0;7031.25;7031.25;0;20;0;1
05/07/2026 17:37:12;21;-39.0;-38.0;-40.0;0.561;-39.0;-38.78;-39.0;-38.0;-41.0;0.805;-39.0;-39.02;8.0;8.25;7.5;7.94;8.0;8.5;7.75;8.11;100.0;100.0;0.0;7031.25;7031.25;0;21;0;1
05/07/2026 17:37:14;22;-39.0;-38.0;-40.0;0.55;-39.0;-38.89;-39.0;-38.0;-41.0;0.785;-39.0;-39.02;8.0;8.25;7.5;7.94;8.25;8.5;7.75;8.11;100.0;100.0;0.0;7031.25;7031.25;0;22;0;1
05/07/2026 17:37:16;23;-39.0;-38.0;-40.0;0.541;-39.0;-38.89;-39.0;-38.0;-41.0;0.767;-39.0;-39.02;8.0;8.25;7.5;7.95;8.25;8.5;7.75;8.12;100.0;100.0;0.0;7031.25;7031.25;0;23;0;1
05/07/2026 17:37:18;24;-39.0;-38.0;-40.0;0.532;-39.0;-38.89;-40.0;-38.0;-41.0;0.78;-39.0;-39.12;8.25;8.25;7.5;7.96;8.5;8.5;7.75;8.14;100.0;100.0;0.0;7031.25;7031.25;0;24;0;1
05/07/2026 17:37:19;25;-39.0;-38.0;-40.0;0.523;-39.0;-38.89;-40.0;-38.0;-41.0;0.79;-39.0;-39.21;8.0;8.25;7.5;7.96;8.0;8.5;7.75;8.13;100.0;100.0;0.0;7031.25;7031.25;0;25;0;1
05/07/2026 17:37:21;26;-39.0;-38.0;-40.0;0.514;-39.0;-38.89;-40.0;-38.0;-41.0;0.796;-39.0;-39.13;8.0;8.25;7.5;7.96;8.25;8.5;7.75;8.13;100.0;100.0;0.0;7031.25;7031.25;0;26;0;1
05/07/2026 17:37:23;27;-39.0;-38.0;-40.0;0.506;-39.0;-38.89;-39.0;-38.0;-41.0;0.781;-39.0;-39.13;8.0;8.25;7.5;7.96;8.25;8.5;7.75;8.14;100.0;100.0;0.0;7031.25;7031.25;0;27;0;1
05/07/2026 17:37:25;28;-39.0;-38.0;-40.0;0.499;-39.0;-38.89;-38.0;-38.0;-41.0;0.793;-39.0;-38.93;8.0;8.25;7.5;7.96;8.25;8.5;7.75;8.14;100.0;100.0;0.0;7031.25;7031.25;0;28;0;1
05/07/2026 17:37:27;29;-40.0;-38.0;-40.0;0.539;-39.0;-38.98;-40.0;-38.0;-41.0;0.799;-39.0;-39.13;8.0;8.25;7.5;7.97;8.0;8.5;7.75;8.14;100.0;100.0;0.0;7031.25;7031.25;0;29;0;1
05/07/2026 17:37:29;30;-40.0;-38.0;-40.0;0.571;-39.0;-39.18;-40.0;-38.0;-41.0;0.803;-39.0;-39.35;8.0;8.25;7.5;7.97;7.75;8.5;7.75;8.12;100.0;100.0;0.0;7031.25;7031.25;0;30;0;1
05/07/2026 17:37:30;31;-41.0;-38.0;-41.0;0.68;-39.0;-39.35;-39.0;-38.0;-41.0;0.79;-39.0;-39.35;8.0;8.25;7.5;7.97;8.0;8.5;7.75;8.12;100.0;100.0;0.0;7031.25;7031.25;0;31;0;1
05/07/2026 17:37:32;32;-41.0;-38.0;-41.0;0.762;-39.0;-39.53;-41.0;-38.0;-41.0;0.847;-39.0;-39.52;8.25;8.25;7.5;7.98;7.75;8.5;7.75;8.11;100.0;100.0;0.0;7031.25;7031.25;0;32;0;1
05/07/2026 17:37:34;33;-41.0;-38.0;-41.0;0.827;-39.0;-39.72;-40.0;-38.0;-41.0;0.846;-39.0;-39.63;8.0;8.25;7.5;7.98;8.25;8.5;7.75;8.11;100.0;100.0;0.0;7031.25;7031.25;0;33;0;1
05/07/2026 17:37:36;34;-40.0;-38.0;-41.0;0.83;-39.0;-39.82;-40.0;-38.0;-41.0;0.845;-39.0;-39.63;7.75;8.25;7.5;7.97;8.25;8.5;7.75;8.12;100.0;100.0;0.0;7031.25;7031.25;0;34;0;1
05/07/2026 17:37:38;35;-40.0;-38.0;-41.0;0.832;-39.0;-39.93;-41.0;-38.0;-41.0;0.886;-39.0;-39.71;8.25;8.25;7.5;7.98;8.0;8.5;7.75;8.11;100.0;100.0;0.0;7031.25;7031.25;0;35;0;1
05/07/2026 17:37:40;36;-41.0;-38.0;-41.0;0.878;-39.0;-40.13;-41.0;-38.0;-41.0;0.92;-39.0;-39.79;8.0;8.25;7.5;7.98;7.75;8.5;7.75;8.1;100.0;100.0;0.0;7031.25;7031.25;0;36;0;1
05/07/2026 17:37:42;37;-40.0;-38.0;-41.0;0.877;-39.0;-40.25;-41.0;-38.0;-41.0;0.949;-39.0;-39.99;8.0;8.25;7.5;7.98;8.25;8.5;7.75;8.11;100.0;100.0;0.0;7031.25;7031.25;0;37;0;1
05/07/2026 17:37:44;38;-42.0;-38.0;-42.0;0.978;-39.0;-40.55;-40.0;-38.0;-41.0;0.942;-39.0;-40.25;8.25;8.25;7.5;7.99;8.25;8.5;7.75;8.11;100.0;100.0;0.0;7031.25;7031.25;0;38;0;1
05/07/2026 17:37:45;39;-40.0;-38.0;-42.0;0.972;-39.0;-40.55;-40.0;-38.0;-41.0;0.935;-39.0;-40.25;8.25;8.25;7.5;7.99;8.0;8.5;7.75;8.11;100.0;100.0;0.0;7031.25;7031.25;0;39;0;1
05/07/2026 17:37:47;40;-40.0;-38.0;-42.0;0.966;-39.0;-40.55;-41.0;-38.0;-41.0;0.958;-39.0;-40.35;8.25;8.25;7.5;8.0;8.0;8.5;7.75;8.11;100.0;100.0;0.0;7031.25;7031.25;0;40;0;1
05/07/2026 17:37:49;41;-40.0;-38.0;-42.0;0.96;-39.0;-40.45;-41.0;-38.0;-41.0;0.977;-39.0;-40.57;7.75;8.25;7.5;7.99;7.25;8.5;7.25;8.09;100.0;100.0;0.0;7031.25;7031.25;0;41;0;1
05/07/2026 17:37:51;42;-41.0;-38.0;-42.0;0.983;-39.0;-40.45;-41.0;-38.0;-41.0;0.994;-39.0;-40.57;8.25;8.25;7.5;8.0;7.75;8.5;7.25;8.08;100.0;100.0;0.0;7031.25;7031.25;0;42;0;1
05/07/2026 17:37:53;43;-41.0;-38.0;-42.0;1.003;-39.0;-40.45;-40.0;-38.0;-41.0;0.985;-39.0;-40.57;8.0;8.25;7.5;8.0;8.0;8.5;7.25;8.08;100.0;100.0;0.0;7031.25;7031.25;0;43;0;1
05/07/2026 17:37:54;44;-40.0;-38.0;-42.0;0.996;-39.0;-40.45;-39.0;-38.0;-41.0;0.976;-39.0;-40.45;8.25;8.25;7.5;8.01;7.5;8.5;7.25;8.06;100.0;100.0;0.0;7031.25;7031.25;0;44;0;1
05/07/2026 17:37:56;45;-41.0;-38.0;-42.0;1.013;-39.0;-40.55;-41.0;-38.0;-41.0;0.991;-39.0;-40.45;8.0;8.25;7.5;8.01;7.75;8.5;7.25;8.06;100.0;100.0;0.0;7031.25;7031.25;0;45;0;1
05/07/2026 17:37:58;46;-41.0;-38.0;-42.0;1.027;-39.0;-40.55;-41.0;-38.0;-41.0;1.003;-39.5;-40.45;8.5;8.5;7.5;8.02;7.5;8.5;7.25;8.04;100.0;100.0;0.0;7031.25;7031.25;0;46;0;1
05/07/2026 17:38:00;47;-40.0;-38.0;-42.0;1.019;-39.0;-40.55;-41.0;-38.0;-41.0;1.014;-40.0;-40.45;8.0;8.5;7.5;8.02;7.25;8.5;7.25;8.03;100.0;100.0;0.0;7031.25;7031.25;0;47;0;1
05/07/2026 17:38:02;48;-40.0;-38.0;-42.0;1.011;-39.0;-40.37;-40.0;-38.0;-41.0;1.005;-40.0;-40.45;8.25;8.5;7.5;8.02;7.75;8.5;7.25;8.02;100.0;100.0;0.0;7031.25;7031.25;0;48;0;1
05/07/2026 17:38:03;49;-38.0;-38.0;-42.0;1.023;-39.0;-40.1;-39.0;-38.0;-41.0;0.998;-40.0;-40.32;8.0;8.5;7.5;8.02;8.25;8.5;7.25;8.03;100.0;100.0;0.0;7031.25;7031.25;0;49;0;1
05/07/2026 17:38:05;50;-40.0;-38.0;-42.0;1.015;-39.0;-40.1;-40.0;-38.0;-41.0;0.99;-40.0;-40.23;8.0;8.5;7.5;8.02;8.25;8.5;7.25;8.03;100.0;100.0;0.0;7031.25;7031.25;0;50;0;1
05/07/2026 17:38:07;51;-39.0;-38.0;-42.0;1.007;-39.0;-39.99;-41.0;-38.0;-41.0;0.999;-40.0;-40.23;7.75;8.5;7.5;8.01;7.75;8.5;7.25;8.02;100.0;100.0;0.0;7031.25;7031.25;0;51;0;1
05/07/2026 17:38:09;52;-40.0;-38.0;-42.0;1.0;-39.0;-39.9;-40.0;-38.0;-41.0;0.991;-40.0;-40.13;8.25;8.5;7.5;8.02;7.75;8.5;7.25;8.02;100.0;100.0;0.0;7031.25;7031.25;0;52;0;1
05/07/2026 17:38:12;53;-42.0;-38.0;-42.0;1.049;-39.0;-39.97;-40.0;-38.0;-41.0;0.982;-40.0;-40.13;8.0;8.5;7.5;8.02;8.25;8.5;7.25;8.02;100.0;100.0;0.0;7031.25;7031.25;0;53;0;1
05/07/2026 17:38:17;54;-40.0;-38.0;-42.0;1.041;-39.0;-39.97;-41.0;-38.0;-41.0;0.991;-40.0;-40.35;8.25;8.5;7.5;8.02;8.0;8.5;7.25;8.02;100.0;100.0;0.0;7031.25;7031.25;0;54;0;1
05/07/2026 17:38:19;55;-40.0;-38.0;-42.0;1.033;-39.0;-39.88;-42.0;-38.0;-42.0;1.031;-40.0;-40.43;8.25;8.5;7.5;8.03;7.75;8.5;7.25;8.02;100.0;100.0;0.0;7031.25;7031.25;0;55;0;1
05/07/2026 17:38:21;56;-40.0;-38.0;-42.0;1.025;-39.0;-39.8;-41.0;-38.0;-42.0;1.036;-40.0;-40.43;7.75;8.5;7.5;8.02;8.25;8.5;7.25;8.02;100.0;100.0;0.0;7031.25;7031.25;0;56;0;1
05/07/2026 17:38:25;57;-40.0;-38.0;-42.0;1.018;-39.0;-39.8;-40.0;-38.0;-42.0;1.027;-40.0;-40.33;8.0;8.5;7.5;8.02;8.0;8.5;7.25;8.02;100.0;100.0;0.0;7031.25;7031.25;0;57;0;1
05/07/2026 17:38:30;58;-40.0;-38.0;-42.0;1.011;-39.5;-39.8;-41.0;-38.0;-42.0;1.031;-40.0;-40.43;8.25;8.5;7.5;8.03;8.25;8.5;7.25;8.03;100.0;100.0;0.0;7031.25;7031.25;0;58;0;1
05/07/2026 17:38:35;59;-40.0;-38.0;-42.0;1.004;-40.0;-40.05;-40.0;-38.0;-42.0;1.023;-40.0;-40.55;8.25;8.5;7.5;8.03;8.25;8.5;7.25;8.03;100.0;100.0;0.0;7031.25;7031.25;0;59;0;1
05/07/2026 17:38:38;60;-51.5;-38.0;-51.5;1.833;-40.0;-40.48;-54.0;-38.0;-54.0;2.099;-40.0;-41.05;7.5;8.5;7.5;8.02;6.75;8.5;6.75;8.01;100.0;100.0;0.0;7031.25;7031.25;0;60;0;1
05/07/2026 17:38:42;61;-49.5;-38.0;-51.5;2.203;-40.0;-41.07;-49.5;-38.0;-54.0;2.411;-40.0;-41.45;8.25;8.5;7.5;8.02;8.25;8.5;6.75;8.01;100.0;100.0;0.0;7031.25;7031.25;0;61;0;1
05/07/2026 17:38:46;62;-63.5;-38.0;-63.5;3.706;-40.0;-41.66;-61.5;-38.0;-61.5;3.615;-40.0;-42.1;7.75;8.5;7.5;8.02;8.5;8.5;6.75;8.02;100.0;100.0;0.0;7031.25;7031.25;0;62;0;1
