Time stamp;Medida;Luminosidade;Temperatura;Umidade;Latitude;Longitude;Altitude
05/07/2026 11:15:40;1;4095;26.8;55.0;-23.005343;-46.835369;760.7
05/07/2026 11:15:47;2;4095;27.2;54.2;-23.005339;-46.835369;760.8
05/07/2026 11:15:53;3;4095;27.5;53.6;-23.005341;-46.835369;760.7
05/07/2026 11:16:01;4;4095;27.8;53.2;-23.005336;-46.835372;761.6
05/07/2026 11:16:08;5;4095;28.2;52.3;-23.005335;-46.835373;761.8
05/07/2026 11:16:14;6;4095;28.5;51.6;-23.005336;-46.835373;761.9
05/07/2026 11:16:21;7;4095;28.8;51.3;-23.005346;-46.835371;760.8
05/07/2026 11:16:27;8;4095;29.1;50.8;-23.005362;-46.835367;758.8
05/07/2026 11:16:33;9;4095;29.4;50.1;-23.005369;-46.835364;757.8
05/07/2026 11:16:40;10;4095;29.7;49.0;-23.005373;-46.83536;757.0
05/07/2026 11:16:46;11;4095;30.0;48.0;-23.005377;-46.835361;756.8
05/07/2026 11:16:53;12;4095;30.3;47.3;-23.005377;-46.835362;757.2
05/07/2026 11:16:59;13;4095;30.6;46.6;-23.005379;-46.835364;757.1
05/07/2026 11:17:06;14;4095;30.8;46.3;-23.005382;-46.835365;757.0
05/07/2026 11:17:12;15;4095;31.0;45.9;-23.005381;-46.835363;757.0
05/07/2026 11:17:19;16;4095;31.1;45.6;-23.005374;-46.835363;757.7
05/07/2026 11:17:25;17;4095;31.3;45.4;-23.005374;-46.835362;757.7
05/07/2026 11:17:31;18;4095;31.4;44.9;-23.005377;-46.83536;757.3
05/07/2026 11:17:38;19;4095;31.6;44.6;-23.005379;-46.835359;756.4
05/07/2026 11:17:44;20;4095;31.7;44.1;-23.005387;-46.835356;755.2
05/07/2026 11:17:51;21;4095;31.8;44.1;-23.005398;-46.835354;753.9
05/07/2026 11:17:57;22;4095;32.0;44.0;-23.00541;-46.835357;753.6
05/07/2026 11:18:03;23;4095;32.2;43.5;-23.005424;-46.835361;753.2
05/07/2026 11:18:10;24;4095;32.3;43.0;-23.005438;-46.835364;752.8
05/07/2026 11:18:16;25;4095;32.5;42.6;-23.005444;-46.835368;753.4
05/07/2026 11:18:22;26;4095;32.8;42.4;-23.005449;-46.835371;754.3
05/07/2026 11:18:29;27;4095;32.9;42.2;-23.00545;-46.835377;755.9
05/07/2026 11:18:35;28;4095;33.09;41.8;-23.005443;-46.835381;757.2
05/07/2026 11:18:41;29;4095;33.09;41.1;-23.005435;-46.83538;757.7
05/07/2026 11:18:48;30;4095;33.0;40.8;-23.005429;-46.83538;757.9
05/07/2026 11:18:54;31;4095;33.0;40.7;-23.005428;-46.83538;757.9
05/07/2026 11:19:01;32;4095;33.09;40.9;-23.005427;-46.835378;757.5
05/07/2026 11:19:08;33;4095;33.2;40.59;-23.005424;-46.835375;757.2
05/07/2026 11:19:20;34;4095;33.2;40.59;-23.005424;-46.835375;757.2
05/07/2026 11:19:27;35;4095;33.59;39.9;-23.005414;-46.835361;756.9
05/07/2026 11:19:33;36;4095;33.7;39.59;-23.005408;-46.835359;757.4
05/07/2026 11:19:40;37;4095;33.8;39.3;-23.005397;-46.835352;757.1
05/07/2026 11:19:46;38;4095;34.0;39.09;-23.005384;-46.83535;758.0
05/07/2026 11:19:53;39;4095;34.09;38.9;-23.005375;-46.83535;758.8
05/07/2026 11:19:59;40;4095;34.2;38.7;-23.005363;-46.835347;759.6
05/07/2026 11:20:06;41;4095;34.3;38.5;-23.005353;-46.835345;760.2
05/07/2026 11:20:12;42;4095;34.4;38.2;-23.005352;-46.835347;760.8
05/07/2026 11:20:19;43;4095;34.3;38.0;-23.005351;-46.83535;761.4
05/07/2026 11:20:26;44;4095;34.2;38.09;-23.005346;-46.835351;762.1
05/07/2026 11:20:32;45;4095;34.2;38.4;-23.005336;-46.835352;763.2
05/07/2026 11:20:38;46;4095;34.2;38.5;-23.005324;-46.835351;764.2
05/07/2026 11:20:45;47;4095;34.3;38.4;-23.005312;-46.83535;765.2
05/07/2026 11:20:51;48;4095;34.4;38.3;-23.0053;-46.835351;766.4
05/07/2026 11:20:58;49;4095;34.59;38.09;-23.005295;-46.835354;767.8
05/07/2026 11:21:04;50;4095;34.7;38.09;-23.005294;-46.835359;768.8
05/07/2026 11:21:11;51;4095;34.9;38.0;-23.005312;-46.835351;766.5
05/07/2026 11:21:18;52;4095;35.0;37.59;-23.005328;-46.835356;765.1
05/07/2026 11:21:31;53;4095;35.0;37.59;-23.005328;-46.835356;765.1
05/07/2026 11:21:39;54;4095;35.5;37.59;-23.005226;-46.835623;760.2
05/07/2026 11:21:49;55;4095;35.7;37.59;-23.005173;-46.835732;759.7
05/07/2026 11:21:56;56;4095;35.9;37.7;-23.005175;-46.835743;761.1
05/07/2026 11:22:04;57;4095;36.0;36.9;-23.005172;-1389.013002;745.74
05/07/2026 11:22:18;58;4095;35.9;36.59;-23.005168;-46.835728;760.9
05/07/2026 11:24:43;59;4095;35.09;36.8;-23.005175;-46.835737;762.4
05/07/2026 11:24:49;60;4095;35.0;36.59;-23.005175;-46.835736;761.8
05/07/2026 11:24:56;61;4095;35.0;36.59;-23.005172;-46.835733;760.9
05/07/2026 11:25:03;62;4095;34.8;37.0;-23.005169;-46.83573;760.2
