Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
27/06/2026 10:07:58;1;0;0;1;0.0;0;0;0;0;7;500;5;14;21875.0;0.0;9.5;10.0;0;0;1;1
27/06/2026 10:08:00;2;-80.5;-80.5;1;50.0;0;-80.5;0;-80.5;7;500;5;14;21875.0;10937.5;4.0;5.25;2;1;1;1
27/06/2026 10:08:03;3;-79.5;-80.5;1;66.67;0;-80.5;0;-80.5;7;500;5;14;21875.0;14583.33333333333;4.75;5.5;3;2;1;1
27/06/2026 10:08:05;4;-80.5;-81.5;1;75.0;0;-80.5;0;-81.5;7;500;5;14;21875.0;16406.25;4.5;5.0;4;3;1;1
27/06/2026 10:08:07;5;-81.5;-82.5;1;80.0;0;-81.5;0;-82.5;7;500;5;14;21875.0;17500.0;6.25;5.25;5;4;1;1
27/06/2026 10:08:09;6;-80.5;-80.5;1;83.33;0;-81.5;0;-82.5;7;500;5;14;21875.0;18229.16666666667;4.5;5.5;6;5;1;1
27/06/2026 10:08:11;7;-80.5;-80.5;1;85.71;0;-81.5;0;-82.5;7;500;5;14;21875.0;18749.999999999996;4.5;5.25;7;6;1;1
27/06/2026 10:08:13;8;-80.5;-81.5;1;87.5;0;-81.5;0;-82.5;7;500;5;14;21875.0;19140.625;4.5;5.0;8;7;1;1
27/06/2026 10:08:15;9;-80.5;-80.5;1;88.89;0;-81.5;0;-82.5;7;500;5;14;21875.0;19444.44444444444;4.75;5.25;9;8;1;1
27/06/2026 10:08:17;10;-80.5;-80.5;1;90.0;0;-81.5;0;-82.5;7;500;5;14;21875.0;19687.5;4.75;5.25;10;9;1;1
27/06/2026 10:08:19;11;-80.5;-79.5;1;90.91;0;-81.5;0;-82.5;7;500;5;14;21875.0;19886.363636363636;5.0;5.25;11;10;1;1
27/06/2026 10:08:21;12;-80.5;-80.5;1;91.67;0;-81.5;0;-82.5;7;500;5;14;21875.0;20052.08333333333;4.5;5.25;12;11;1;1
27/06/2026 10:08:23;13;-80.5;-80.5;1;92.31;0;-81.5;0;-82.5;7;500;5;14;21875.0;20192.30769230769;4.25;5.5;13;12;1;1
27/06/2026 10:08:25;14;-79.5;-80.5;1;92.86;0;-81.5;0;-82.5;7;500;5;14;21875.0;20312.5;4.5;5.25;14;13;1;1
