Time stamp;Medida;Luminosidade;Temperatura;Umidade;Latitude;Longitude;Altitude
05/07/2026 13:58:33;1;4095;42.5;30.0;-23.005347;-46.835414;773.5
05/07/2026 13:58:39;2;4095;42.5;30.3;-23.005346;-46.835416;774.4
05/07/2026 13:58:45;3;4095;42.5;30.1;-23.005345;-46.835419;775.8
05/07/2026 13:58:52;4;4095;42.5;29.9;-23.005346;-46.835422;776.6
05/07/2026 13:58:58;5;4095;42.5;30.0;-23.005346;-46.835426;778.1
05/07/2026 13:59:04;6;4095;42.4;30.1;-23.00534;-46.835432;781.3
05/07/2026 13:59:11;7;4095;42.4;30.4;-23.005332;-46.835438;785.0
05/07/2026 13:59:17;8;4095;42.5;30.7;-23.005323;-46.83544;787.9
05/07/2026 13:59:23;9;4095;42.5;31.0;-23.005312;-46.835435;788.8
05/07/2026 13:59:30;10;4095;42.6;31.3;-23.005302;-46.835425;788.2
