Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
27/06/2026 11:38:04;1;-74.0;-75.0;0;100.0;-74.0;-74.0;-75.0;-75.0;12;125;8;17;183.10546875;183.10546875;9.25;9.5;1;1;0;1
27/06/2026 11:38:12;2;-75.0;-75.0;0;100.0;-74.0;-75.0;-75.0;-75.0;12;125;8;17;183.10546875;183.10546875;9.0;9.5;2;2;0;1
27/06/2026 11:38:20;3;-74.0;-75.0;0;100.0;-74.0;-75.0;-75.0;-75.0;12;125;8;17;183.10546875;183.10546875;9.25;9.25;3;3;0;1
27/06/2026 11:38:28;4;-76.0;-75.0;0;100.0;-74.0;-76.0;-75.0;-75.0;12;125;8;17;183.10546875;183.10546875;9.0;9.0;4;4;0;1
27/06/2026 11:38:36;5;-76.0;-75.0;0;100.0;-74.0;-76.0;-75.0;-75.0;12;125;8;17;183.10546875;183.10546875;8.5;9.25;5;5;0;1
27/06/2026 11:38:44;6;-74.0;-75.0;0;100.0;-74.0;-76.0;-75.0;-75.0;12;125;8;17;183.10546875;183.10546875;8.75;9.5;6;6;0;1
27/06/2026 11:38:52;7;-74.0;-75.0;0;100.0;-74.0;-76.0;-75.0;-75.0;12;125;8;17;183.10546875;183.10546875;8.25;9.5;7;7;0;1
27/06/2026 11:39:00;8;-74.0;-75.0;0;100.0;-74.0;-76.0;-75.0;-75.0;12;125;8;17;183.10546875;183.10546875;8.75;9.5;8;8;0;1
27/06/2026 11:39:08;9;-74.0;-74.0;0;100.0;-74.0;-76.0;-74.0;-75.0;12;125;8;17;183.10546875;183.10546875;9.75;9.0;9;9;0;1
27/06/2026 11:39:16;10;-73.0;-75.0;0;100.0;-73.0;-76.0;-74.0;-75.0;12;125;8;17;183.10546875;183.10546875;9.5;8.75;10;10;0;1
