Time stamp;medida;luminosidade;luminosidade_media_movel
27/06/2026 10:07:59;1;0.0;0.0
27/06/2026 10:08:01;2;1050.0;525.0
27/06/2026 10:08:03;3;1047.0;699.0
27/06/2026 10:08:05;4;1049.0;786.5
27/06/2026 10:08:07;5;1047.0;838.6
27/06/2026 10:08:09;6;1046.0;873.17
27/06/2026 10:08:11;7;1045.0;897.71
27/06/2026 10:08:13;8;1048.0;916.5
27/06/2026 10:08:15;9;1045.0;930.78
27/06/2026 10:08:17;10;1059.0;943.6
27/06/2026 10:08:19;11;1046.0;1048.2
27/06/2026 10:08:21;12;1059.0;1049.1
27/06/2026 10:08:23;13;1063.0;1050.7
27/06/2026 10:08:25;14;1060.0;1051.8
27/06/2026 10:08:27;15;1067.0;1053.8
27/06/2026 10:08:29;16;1069.0;1056.1
27/06/2026 10:08:31;17;1050.0;1056.6
27/06/2026 10:08:33;18;1048.0;1056.6
27/06/2026 10:08:35;19;1051.0;1057.2
27/06/2026 10:08:37;20;1051.0;1056.4
27/06/2026 10:08:39;21;1048.0;1056.6
27/06/2026 10:08:41;22;1048.0;1055.5
27/06/2026 10:08:43;23;1049.0;1054.1
27/06/2026 10:08:45;24;1048.0;1052.9
27/06/2026 10:08:47;25;1048.0;1051.0
27/06/2026 10:08:49;26;1049.0;1049.0
27/06/2026 10:08:53;27;1049.0;1048.9
27/06/2026 10:08:56;28;1046.0;1048.7
27/06/2026 10:08:58;29;1047.0;1048.3
27/06/2026 10:09:00;30;1047.0;1047.9
27/06/2026 10:09:02;31;1047.0;1047.8
27/06/2026 10:09:03;32;1049.0;1047.9
27/06/2026 10:09:06;33;1047.0;1047.7
27/06/2026 10:09:08;34;1046.0;1047.5
27/06/2026 10:09:10;35;1047.0;1047.4
27/06/2026 10:09:14;36;1047.0;1047.2
27/06/2026 10:09:16;37;1046.0;1046.9
27/06/2026 10:09:18;38;1045.0;1046.8
27/06/2026 10:09:22;39;1045.0;1046.6
27/06/2026 10:09:24;40;1045.0;1046.4
27/06/2026 10:09:26;41;1045.0;1046.2
27/06/2026 10:09:28;42;1045.0;1045.8
27/06/2026 10:09:30;43;1047.0;1045.8
27/06/2026 10:09:32;44;1043.0;1045.5
27/06/2026 10:09:34;45;1042.0;1045.0
27/06/2026 10:09:36;46;1047.0;1045.0
27/06/2026 10:09:38;47;1045.0;1044.9
27/06/2026 10:09:40;48;1042.0;1044.6
27/06/2026 10:09:42;49;1054.0;1045.5
27/06/2026 10:09:44;50;1043.0;1045.3
27/06/2026 10:09:48;51;1043.0;1045.1
27/06/2026 10:09:50;52;1043.0;1044.9
27/06/2026 10:09:52;53;1061.0;1046.3
27/06/2026 10:09:54;54;1044.0;1046.4
27/06/2026 10:09:56;55;1047.0;1046.9
27/06/2026 10:10:00;56;1047.0;1046.9
27/06/2026 10:10:02;57;1046.0;1047.0
27/06/2026 10:10:04;58;1046.0;1047.4
27/06/2026 10:10:06;59;1045.0;1046.5
27/06/2026 10:10:08;60;1047.0;1046.9
27/06/2026 10:10:10;61;1045.0;1047.1
27/06/2026 10:10:12;62;1044.0;1047.2
27/06/2026 10:10:14;63;1040.0;1045.1
27/06/2026 10:10:16;64;1042.0;1044.9
27/06/2026 10:10:19;65;1043.0;1044.5
27/06/2026 10:10:20;66;1045.0;1044.3
27/06/2026 10:10:25;67;1045.0;1044.2
27/06/2026 10:10:26;68;1043.0;1043.9
27/06/2026 10:10:29;69;1041.0;1043.5
27/06/2026 10:10:33;70;1041.0;1042.9
27/06/2026 10:10:35;71;1045.0;1042.9
27/06/2026 10:10:37;72;1045.0;1043.0
27/06/2026 10:10:39;73;1042.0;1043.2
27/06/2026 10:10:41;74;1044.0;1043.4
27/06/2026 10:10:43;75;1044.0;1043.5
27/06/2026 10:10:45;76;1045.0;1043.5
27/06/2026 10:10:47;77;1059.0;1044.9
27/06/2026 10:10:49;78;1060.0;1046.6
27/06/2026 10:10:51;79;1058.0;1048.3
27/06/2026 10:10:53;80;1063.0;1050.5
27/06/2026 10:10:55;81;1049.0;1050.9
27/06/2026 10:10:57;82;1042.0;1050.6
27/06/2026 10:10:59;83;1050.0;1051.4
27/06/2026 10:11:01;84;1042.0;1051.2
27/06/2026 10:11:03;85;1041.0;1050.9
27/06/2026 10:11:05;86;1041.0;1050.5
27/06/2026 10:11:07;87;1041.0;1048.7
27/06/2026 10:11:09;88;1042.0;1046.9
27/06/2026 10:11:11;89;1041.0;1045.2
27/06/2026 10:11:14;90;1045.0;1043.4
27/06/2026 10:11:15;91;1041.0;1042.6
27/06/2026 10:11:17;92;1041.0;1042.5
27/06/2026 10:11:21;93;1041.0;1041.6
27/06/2026 10:11:24;94;1043.0;1041.7
27/06/2026 10:11:25;95;1042.0;1041.8
27/06/2026 10:11:28;96;1041.0;1041.8
27/06/2026 10:11:32;97;1041.0;1041.8
27/06/2026 10:11:34;98;1040.0;1041.6
27/06/2026 10:11:36;99;1042.0;1041.7
27/06/2026 10:11:40;100;1042.0;1041.4
