Time stamp;Medida;Luminosidade;Temperatura;Umidade;Latitude;Longitude;Altitude
04/07/2026 11:11:13;1;1318;24.0;62.1;-23.005391;-46.83538;765.9
04/07/2026 11:11:15;2;1312;24.0;62.2;-23.005391;-46.835381;765.9
04/07/2026 11:11:17;3;1322;24.0;62.2;-23.005392;-46.835379;765.7
04/07/2026 11:11:18;4;1300;24.0;62.2;-23.005394;-46.835376;765.5
04/07/2026 11:11:20;5;1281;24.0;62.2;-23.005395;-46.835375;765.2
04/07/2026 11:11:22;6;1269;24.0;62.2;-23.005396;-46.835374;765.0
04/07/2026 11:11:24;7;1318;24.0;62.2;-23.005396;-46.835375;764.8
04/07/2026 11:11:25;8;1307;24.0;62.2;-23.005396;-46.835373;764.7
04/07/2026 11:11:27;9;1326;24.0;62.2;-23.005396;-46.835374;764.9
04/07/2026 11:11:29;10;1268;24.0;62.2;-23.005397;-46.835373;764.7
04/07/2026 11:11:31;11;1266;24.0;62.2;-23.005397;-46.835373;764.7
04/07/2026 11:11:32;12;1272;24.0;62.1;-23.005397;-46.835373;764.5
04/07/2026 11:11:34;13;1292;24.0;62.1;-23.0054;-46.83537;763.9
04/07/2026 11:11:36;14;1277;24.0;62.2;-23.0054;-46.835369;763.7
04/07/2026 11:11:37;15;1315;24.0;62.1;-23.005399;-46.835372;764.0
04/07/2026 11:11:39;16;1310;24.0;62.1;-23.005398;-46.835375;764.5
04/07/2026 11:11:41;17;1305;24.0;62.1;-23.005398;-46.835378;764.7
04/07/2026 11:11:43;18;1299;24.0;62.1;-23.005397;-46.835378;764.8
04/07/2026 11:11:44;19;1279;24.0;62.1;-23.005398;-46.83538;765.0
04/07/2026 11:11:46;20;1311;24.0;62.1;-23.005397;-46.835384;765.4
04/07/2026 11:11:48;21;1278;24.0;62.1;-23.005396;-46.835388;765.7
04/07/2026 11:11:50;22;1311;24.0;62.1;-23.005394;-46.835384;764.8
04/07/2026 11:11:51;23;1308;24.0;62.1;-23.005392;-46.835386;764.7
04/07/2026 11:11:53;24;1298;24.0;62.1;-23.005393;-46.835384;764.4
04/07/2026 11:11:55;25;1306;24.0;62.1;-23.005393;-46.835389;764.6
04/07/2026 11:11:57;26;1286;24.0;62.1;-23.005395;-46.835388;764.6
04/07/2026 11:11:59;27;1296;24.0;62.1;-23.005393;-46.835394;765.0
04/07/2026 11:12:01;28;1264;24.0;62.1;-23.005393;-46.835397;765.5
04/07/2026 11:12:02;29;1309;24.0;62.1;-23.005392;-46.835399;765.8
04/07/2026 11:12:04;30;1296;24.0;62.1;-23.005397;-46.835397;766.0
04/07/2026 11:12:06;31;1264;24.0;62.1;-23.005394;-46.835404;766.5
04/07/2026 11:12:08;32;1313;24.0;62.1;-23.005397;-46.835402;766.7
04/07/2026 11:12:09;33;1272;24.1;62.1;-23.005398;-46.835403;767.0
04/07/2026 11:12:11;34;1296;24.0;62.1;-23.0054;-46.835403;767.1
04/07/2026 11:12:13;35;1264;24.0;62.1;-23.005401;-46.835404;767.3
04/07/2026 11:12:14;36;1267;24.0;62.1;-23.005401;-46.835405;767.3
