Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
23/06/2026 22:39:11;1;-28.0;-30.5;0;100.0;-28.0;-28.0;-30.5;-30.5;7;500;8;20;13671.875;13671.875;5.25;5.25;3;0;0;1
23/06/2026 22:39:14;2;-28.0;-30.5;0;100.0;-28.0;-28.0;-30.5;-30.5;7;500;8;20;13671.875;13671.875;5.5;5.0;4;1;0;1
23/06/2026 22:39:17;3;-28.0;-30.5;0;100.0;-28.0;-28.0;-30.5;-30.5;7;500;8;20;13671.875;13671.875;5.25;5.0;5;2;0;1
23/06/2026 22:39:19;4;-28.0;-30.5;0;100.0;-28.0;-28.0;-30.5;-30.5;7;500;8;20;13671.875;13671.875;5.25;5.25;6;3;0;1
23/06/2026 22:39:22;5;-28.0;-30.5;0;100.0;-28.0;-28.0;-30.5;-30.5;7;500;8;20;13671.875;13671.875;5.25;4.75;7;4;0;1
23/06/2026 22:39:25;6;-28.0;-30.5;0;100.0;-28.0;-28.0;-30.5;-30.5;7;500;8;20;13671.875;13671.875;5.5;5.0;8;5;0;1
23/06/2026 22:39:27;7;-23.0;-24.0;0;100.0;-23.0;-28.0;-24.0;-30.5;7;500;8;20;13671.875;13671.875;5.25;5.25;9;6;0;1
23/06/2026 22:39:30;8;-20.5;-20.5;0;100.0;-20.5;-28.0;-20.5;-30.5;7;500;8;20;13671.875;13671.875;6.0;5.5;10;7;0;1
23/06/2026 22:39:33;9;-16.5;-17.5;0;100.0;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;13671.875;5.5;5.25;11;8;0;1
23/06/2026 22:39:37;10;-16.5;-17.5;1;90.0;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;12304.6875;5.5;5.25;11;8;1;1
23/06/2026 22:39:41;11;-16.5;-17.5;2;81.82;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;11186.079545454546;5.5;5.25;11;8;2;1
23/06/2026 22:39:46;12;-16.5;-17.5;3;75.0;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;10253.90625;5.5;5.25;11;8;3;1
23/06/2026 22:39:50;13;-16.5;-17.5;4;69.23;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;9465.14423076923;5.5;5.25;11;8;4;1
23/06/2026 22:39:54;14;-16.5;-17.5;5;64.29;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;8789.062500000002;5.5;5.25;11;8;5;1
23/06/2026 22:39:58;15;-16.5;-17.5;6;60.0;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;8203.125;5.5;5.25;11;8;6;1
23/06/2026 22:40:03;16;-16.5;-17.5;7;56.25;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;7690.4296875;5.5;5.25;11;8;7;1
23/06/2026 22:40:07;17;-16.5;-17.5;8;52.94;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;7238.051470588236;5.5;5.25;11;8;8;1
23/06/2026 22:40:11;18;-16.5;-17.5;9;50.0;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;6835.9375;5.5;5.25;11;8;9;1
23/06/2026 22:40:15;19;-16.5;-17.5;10;47.37;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;6476.151315789473;5.5;5.25;11;8;10;1
23/06/2026 22:40:20;20;-16.5;-17.5;11;45.0;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;6152.34375;5.5;5.25;11;8;11;1
23/06/2026 22:40:24;21;-16.5;-17.5;12;42.86;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;5859.375;5.5;5.25;11;8;12;1
23/06/2026 22:40:28;22;-16.5;-17.5;13;40.91;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;5593.039772727273;5.5;5.25;11;8;13;1
23/06/2026 22:40:33;23;-16.5;-17.5;14;39.13;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;5349.864130434783;5.5;5.25;11;8;14;1
23/06/2026 22:40:37;24;-16.5;-17.5;15;37.5;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;5126.953125;5.5;5.25;11;8;15;1
23/06/2026 22:40:41;25;-16.5;-17.5;16;36.0;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;4921.875;5.5;5.25;11;8;16;1
23/06/2026 22:40:45;26;-16.5;-17.5;17;34.62;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;4732.572115384615;5.5;5.25;11;8;17;1
23/06/2026 22:40:50;27;-16.5;-17.5;18;33.33;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;4557.291666666666;5.5;5.25;11;8;18;1
23/06/2026 22:40:54;28;-16.5;-17.5;19;32.14;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;4394.531250000001;5.5;5.25;11;8;19;1
23/06/2026 22:40:58;29;-16.5;-17.5;20;31.03;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;4242.995689655173;5.5;5.25;11;8;20;1
23/06/2026 22:41:03;30;-16.5;-17.5;21;30.0;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;4101.5625;5.5;5.25;11;8;21;1
23/06/2026 22:41:07;31;-16.5;-17.5;22;29.03;-16.5;-28.0;-17.5;-30.5;7;500;8;20;13671.875;3969.254032258065;5.5;5.25;11;8;22;1
