Time stamp;medida;luminosidade;luminosidade_media_movel
27/06/2026 11:46:13;1;504.0;504.0
27/06/2026 11:46:15;2;503.0;503.5
27/06/2026 11:46:17;3;505.0;504.0
27/06/2026 11:46:21;4;505.0;504.25
27/06/2026 11:46:23;5;509.0;505.2
27/06/2026 11:46:25;6;507.0;505.5
27/06/2026 11:46:28;7;509.0;506.0
27/06/2026 11:46:29;8;510.0;506.5
27/06/2026 11:46:32;9;510.0;506.89
27/06/2026 11:46:34;10;510.0;507.2
27/06/2026 11:46:36;11;510.0;507.8
27/06/2026 11:46:38;12;511.0;508.6
27/06/2026 11:46:40;13;511.0;509.2
27/06/2026 11:46:42;14;513.0;510.0
27/06/2026 11:46:44;15;521.0;511.2
27/06/2026 11:46:46;16;523.0;512.8
27/06/2026 11:46:48;17;520.0;513.9
27/06/2026 11:46:50;18;517.0;514.6
27/06/2026 11:46:52;19;517.0;515.3
27/06/2026 11:46:54;20;527.0;517.0
27/06/2026 11:46:56;21;526.0;518.6
27/06/2026 11:46:58;22;543.0;521.8
27/06/2026 11:47:00;23;549.0;525.6
27/06/2026 11:47:02;24;541.0;528.4
27/06/2026 11:47:04;25;551.0;531.4
27/06/2026 11:47:06;26;540.0;533.1
27/06/2026 11:47:08;27;552.0;536.3
27/06/2026 11:47:12;28;552.0;539.8
27/06/2026 11:47:14;29;556.0;543.7
27/06/2026 11:47:18;30;556.0;546.6
27/06/2026 11:47:20;31;537.0;547.7
27/06/2026 11:47:22;32;559.0;549.3
27/06/2026 11:47:24;33;540.0;548.4
27/06/2026 11:47:26;34;536.0;547.9
27/06/2026 11:47:28;35;534.0;546.2
27/06/2026 11:47:30;36;534.0;545.6
27/06/2026 11:47:32;37;537.0;544.1
27/06/2026 11:47:34;38;538.0;542.7
27/06/2026 11:47:36;39;541.0;541.2
27/06/2026 11:47:38;40;542.0;539.8
27/06/2026 11:47:40;41;541.0;540.2
27/06/2026 11:47:42;42;541.0;538.4
27/06/2026 11:47:44;43;542.0;538.6
27/06/2026 11:47:46;44;541.0;539.1
27/06/2026 11:47:48;45;542.0;539.9
27/06/2026 11:47:50;46;543.0;540.8
27/06/2026 11:47:52;47;546.0;541.7
27/06/2026 11:47:54;48;546.0;542.5
27/06/2026 11:47:56;49;545.0;542.9
27/06/2026 11:47:58;50;548.0;543.5
27/06/2026 11:48:00;51;546.0;544.0
27/06/2026 11:48:02;52;549.0;544.8
27/06/2026 11:48:06;53;549.0;545.5
27/06/2026 11:48:10;54;549.0;546.3
27/06/2026 11:48:12;55;554.0;547.5
27/06/2026 11:48:15;56;553.0;548.5
27/06/2026 11:48:16;57;553.0;549.2
27/06/2026 11:48:20;58;553.0;549.9
27/06/2026 11:48:22;59;558.0;551.2
27/06/2026 11:48:25;60;557.0;552.1
27/06/2026 11:48:26;61;559.0;553.4
27/06/2026 11:48:28;62;559.0;554.4
27/06/2026 11:48:32;63;559.0;555.4
27/06/2026 11:48:35;64;561.0;556.6
27/06/2026 11:48:36;65;559.0;557.1
27/06/2026 11:48:39;66;560.0;557.8
27/06/2026 11:48:40;67;560.0;558.5
27/06/2026 11:48:43;68;561.0;559.3
27/06/2026 11:48:47;69;561.0;559.6
27/06/2026 11:48:50;70;561.0;560.0
27/06/2026 11:48:55;71;561.0;560.2
27/06/2026 11:48:57;72;566.0;560.9
27/06/2026 11:48:59;73;568.0;561.8
27/06/2026 11:49:01;74;567.0;562.4
27/06/2026 11:49:03;75;570.0;563.5
27/06/2026 11:49:05;76;571.0;564.6
27/06/2026 11:49:09;77;571.0;565.7
27/06/2026 11:49:11;78;574.0;567.0
27/06/2026 11:49:13;79;573.0;568.2
27/06/2026 11:49:15;80;574.0;569.5
27/06/2026 11:49:17;81;574.0;570.8
27/06/2026 11:49:19;82;574.0;571.6
27/06/2026 11:49:21;83;576.0;572.4
27/06/2026 11:49:23;84;576.0;573.3
27/06/2026 11:49:25;85;577.0;574.0
27/06/2026 11:49:27;86;577.0;574.6
27/06/2026 11:49:29;87;579.0;575.4
27/06/2026 11:49:31;88;591.0;577.1
27/06/2026 11:49:33;89;578.0;577.6
27/06/2026 11:49:35;90;583.0;578.5
27/06/2026 11:49:37;91;605.0;581.6
27/06/2026 11:49:39;92;584.0;582.6
27/06/2026 11:49:41;93;585.0;583.5
27/06/2026 11:49:43;94;586.0;584.5
27/06/2026 11:49:45;95;590.0;585.8
27/06/2026 11:49:47;96;587.0;586.8
27/06/2026 11:49:49;97;587.0;587.6
27/06/2026 11:49:51;98;588.0;587.3
27/06/2026 11:49:53;99;589.0;588.4
27/06/2026 11:49:55;100;589.0;589.0
