Time stamp;medida;rssi_dl;rssi_dl_max;rssi_dl_min;rssi_dl_desvpad;rssi_dl_mediana;rssi_dl_media_movel;rssi_ul;rssi_ul_max;rssi_ul_min;rssi_ul_desvpad;rssi_ul_mediana;rssi_ul_media_movel;snr_dl;snr_dl_max;snr_dl_min;snr_dl_media;snr_ul;snr_ul_max;snr_ul_min;snr_ul_media;psr_ul;psr_ul_medio;per_geral_medio;taxa_teorica;taxa_calculada;contador_dl;contador_ul;perda_total;lss_status
04/07/2026 09:19:02;1;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;5.75;5.75;5.75;5.75;6.0;6.0;6.0;6.0;100.0;100.0;0.0;21875.0;21875.0;0;1;0;1
04/07/2026 09:19:03;2;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;-75.0;-74.0;-75.0;0.707;-74.5;-74.47;5.75;5.75;5.75;5.75;5.5;6.0;5.5;5.75;100.0;100.0;0.0;21875.0;21875.0;0;2;0;1
04/07/2026 09:19:05;3;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;-75.0;-74.0;-75.0;0.577;-75.0;-74.64;5.75;5.75;5.75;5.75;5.75;6.0;5.5;5.75;100.0;100.0;0.0;21875.0;21875.0;0;3;0;1
04/07/2026 09:19:06;4;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;-75.0;-74.0;-75.0;0.5;-75.0;-74.73;5.25;5.75;5.25;5.62;5.5;6.0;5.5;5.69;100.0;100.0;0.0;21875.0;21875.0;0;4;0;1
04/07/2026 09:19:07;5;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;-75.0;-74.0;-75.0;0.447;-75.0;-74.78;5.5;5.75;5.25;5.6;5.75;6.0;5.5;5.7;100.0;100.0;0.0;21875.0;21875.0;0;5;0;1
04/07/2026 09:19:08;6;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;-75.0;-74.0;-75.0;0.408;-75.0;-74.82;5.5;5.75;5.25;5.58;5.25;6.0;5.25;5.62;100.0;100.0;0.0;21875.0;21875.0;0;6;0;1
04/07/2026 09:19:10;7;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;-75.0;-74.0;-75.0;0.378;-75.0;-74.84;5.5;5.75;5.25;5.57;5.25;6.0;5.25;5.57;100.0;100.0;0.0;21875.0;21875.0;0;7;0;1
04/07/2026 09:19:11;8;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;-75.0;-74.0;-75.0;0.354;-75.0;-74.86;5.75;5.75;5.25;5.59;5.75;6.0;5.25;5.59;100.0;100.0;0.0;21875.0;21875.0;0;8;0;1
04/07/2026 09:19:12;9;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;-75.0;-74.0;-75.0;0.333;-75.0;-74.88;5.75;5.75;5.25;5.61;5.25;6.0;5.25;5.56;100.0;100.0;0.0;21875.0;21875.0;0;9;0;1
04/07/2026 09:19:13;10;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;-74.0;-74.0;-75.0;0.422;-75.0;-74.78;5.75;5.75;5.25;5.62;5.75;6.0;5.25;5.58;100.0;100.0;0.0;21875.0;21875.0;0;10;0;1
