Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
27/06/2026 11:46:13;1;-75.0;-75.0;0;100.0;-75.0;-75.0;-75.0;-75.0;7;500;5;14;21875.0;21875.0;6.0;5.75;1;1;0;1
27/06/2026 11:46:15;2;-74.0;-75.0;0;100.0;-74.0;-75.0;-75.0;-75.0;7;500;5;14;21875.0;21875.0;5.5;6.0;2;2;0;1
27/06/2026 11:46:17;3;-75.0;-73.0;0;100.0;-74.0;-75.0;-73.0;-75.0;7;500;5;14;21875.0;21875.0;6.0;5.75;3;3;0;1
27/06/2026 11:46:21;4;-75.0;-73.0;1;75.0;-74.0;-75.0;-73.0;-75.0;7;500;5;14;21875.0;16406.25;6.0;5.75;3;3;1;1
27/06/2026 11:46:23;5;-74.0;-75.0;1;80.0;-74.0;-75.0;-73.0;-75.0;7;500;5;14;21875.0;17500.0;5.75;5.75;5;4;1;1
27/06/2026 11:46:25;6;-75.0;-75.0;1;83.33;-74.0;-75.0;-73.0;-75.0;7;500;5;14;21875.0;18229.16666666667;5.75;5.5;6;5;1;1
27/06/2026 11:46:27;7;-74.0;-75.0;1;85.71;-74.0;-75.0;-73.0;-75.0;7;500;5;14;21875.0;18749.999999999996;5.25;6.0;7;6;1;1
27/06/2026 11:46:29;8;-74.0;-75.0;1;87.5;-74.0;-75.0;-73.0;-75.0;7;500;5;14;21875.0;19140.625;5.75;6.0;8;7;1;1
27/06/2026 11:46:31;9;-76.0;-75.0;1;88.89;-74.0;-76.0;-73.0;-75.0;7;500;5;14;21875.0;19444.44444444444;6.25;5.75;9;8;1;1
27/06/2026 11:46:33;10;-74.0;-74.0;1;90.0;-74.0;-76.0;-73.0;-75.0;7;500;5;14;21875.0;19687.5;5.5;5.75;10;9;1;1
27/06/2026 11:46:35;11;-74.0;-75.0;1;90.91;-74.0;-76.0;-73.0;-75.0;7;500;5;14;21875.0;19886.363636363636;5.75;5.75;11;10;1;1
27/06/2026 11:46:37;12;-75.0;-75.0;1;91.67;-74.0;-76.0;-73.0;-75.0;7;500;5;14;21875.0;20052.08333333333;5.5;5.75;12;11;1;1
27/06/2026 11:46:39;13;-74.0;-75.0;1;92.31;-74.0;-76.0;-73.0;-75.0;7;500;5;14;21875.0;20192.30769230769;5.25;6.0;13;12;1;1
27/06/2026 11:46:42;14;-74.0;-75.0;1;92.86;-74.0;-76.0;-73.0;-75.0;7;500;5;14;21875.0;20312.5;5.5;5.75;14;13;1;1
