Time stamp;medida;luminosidade;luminosidade_media_movel
04/07/2026 09:44:09;1;2655.0;2655.0
04/07/2026 09:44:10;2;2624.0;2639.5
04/07/2026 09:44:11;3;2598.0;2625.67
04/07/2026 09:44:13;4;2597.0;2618.5
04/07/2026 09:44:14;5;2606.0;2616.0
04/07/2026 09:44:15;6;2667.0;2624.5
04/07/2026 09:44:16;7;2559.0;2615.14
04/07/2026 09:44:20;8;2559.0;2608.12
04/07/2026 09:44:21;9;2559.0;2602.67
04/07/2026 09:44:22;10;2590.0;2601.4
04/07/2026 09:44:23;11;2598.0;2595.7
04/07/2026 09:44:25;12;2618.0;2595.1
04/07/2026 09:44:26;13;2559.0;2591.2
04/07/2026 09:44:27;14;2672.0;2598.7
04/07/2026 09:44:28;15;2603.0;2598.4
04/07/2026 09:44:30;16;2615.0;2593.2
04/07/2026 09:44:31;17;2672.0;2604.5
04/07/2026 09:44:32;18;2559.0;2604.5
04/07/2026 09:44:33;19;2673.0;2615.9
04/07/2026 09:44:35;20;2666.0;2623.5
04/07/2026 09:44:36;21;2608.0;2624.5
04/07/2026 09:44:37;22;2642.0;2626.9
04/07/2026 09:44:39;23;2674.0;2638.4
04/07/2026 09:44:41;24;2601.0;2631.3
04/07/2026 09:44:44;25;2663.0;2637.3
04/07/2026 09:44:45;26;2631.0;2638.9
04/07/2026 09:44:47;27;2621.0;2633.8
04/07/2026 09:44:49;28;2662.0;2644.1
04/07/2026 09:44:51;29;2646.0;2641.4
04/07/2026 09:44:52;30;2593.0;2634.1
04/07/2026 09:44:53;31;2635.0;2636.8
04/07/2026 09:44:55;32;2636.0;2636.2
04/07/2026 09:44:56;33;2641.0;2632.9
04/07/2026 09:44:57;34;2637.0;2636.5
04/07/2026 09:44:58;35;2641.0;2634.3
04/07/2026 09:44:59;36;2607.0;2631.9
04/07/2026 09:45:01;37;2652.0;2635.0
04/07/2026 09:45:02;38;2612.0;2630.0
04/07/2026 09:45:03;39;2663.0;2631.7
04/07/2026 09:45:04;40;2583.0;2630.7
04/07/2026 09:45:06;41;2559.0;2623.1
04/07/2026 09:45:09;42;2559.0;2615.4
04/07/2026 09:45:10;43;2613.0;2612.6
04/07/2026 09:45:12;44;2634.0;2612.3
04/07/2026 09:45:13;45;2577.0;2605.9
04/07/2026 09:45:14;46;2670.0;2612.2
04/07/2026 09:45:15;47;2594.0;2606.4
04/07/2026 09:45:17;48;2641.0;2609.3
04/07/2026 09:45:18;49;2609.0;2603.9
04/07/2026 09:45:19;50;2645.0;2610.1
04/07/2026 09:45:20;51;2604.0;2614.6
04/07/2026 09:45:21;52;2641.0;2622.8
04/07/2026 09:45:23;53;2559.0;2617.4
04/07/2026 09:45:24;54;2651.0;2619.1
04/07/2026 09:45:25;55;2559.0;2617.3
04/07/2026 09:45:27;56;2672.0;2617.5
04/07/2026 09:45:28;57;2559.0;2614.0
04/07/2026 09:45:29;58;2631.0;2613.0
04/07/2026 09:45:30;59;2632.0;2615.3
04/07/2026 09:45:32;60;2642.0;2615.0
04/07/2026 09:45:33;61;2608.0;2615.4
04/07/2026 09:45:34;62;2670.0;2618.3
04/07/2026 09:45:35;63;2607.0;2623.1
04/07/2026 09:45:37;64;2671.0;2625.1
04/07/2026 09:45:38;65;2564.0;2625.6
04/07/2026 09:45:39;66;2668.0;2625.2
04/07/2026 09:45:40;67;2610.0;2630.3
04/07/2026 09:45:42;68;2663.0;2633.5
04/07/2026 09:45:43;69;2559.0;2626.2
04/07/2026 09:45:44;70;2634.0;2625.4
04/07/2026 09:45:45;71;2559.0;2620.5
04/07/2026 09:45:47;72;2619.0;2615.4
04/07/2026 09:45:48;73;2673.0;2622.0
04/07/2026 09:45:49;74;2593.0;2614.2
04/07/2026 09:45:50;75;2672.0;2625.0
04/07/2026 09:45:51;76;2559.0;2614.1
04/07/2026 09:45:53;77;2679.0;2621.0
04/07/2026 09:45:54;78;2559.0;2610.6
04/07/2026 09:45:55;79;2624.0;2617.1
04/07/2026 09:45:56;80;2623.0;2616.0
04/07/2026 09:45:58;81;2668.0;2626.9
04/07/2026 09:45:59;82;2612.0;2626.2
04/07/2026 09:46:00;83;2622.0;2621.1
04/07/2026 09:46:01;84;2625.0;2624.3
04/07/2026 09:46:02;85;2559.0;2613.0
04/07/2026 09:46:03;86;2672.0;2624.3
04/07/2026 09:46:05;87;2559.0;2612.3
04/07/2026 09:46:06;88;2655.0;2621.9
04/07/2026 09:46:07;89;2559.0;2615.4
04/07/2026 09:46:08;90;2670.0;2620.1
04/07/2026 09:46:10;91;2559.0;2609.2
04/07/2026 09:46:11;92;2674.0;2615.4
04/07/2026 09:46:12;93;2559.0;2609.1
04/07/2026 09:46:13;94;2652.0;2611.8
04/07/2026 09:46:14;95;2587.0;2614.6
04/07/2026 09:46:16;96;2668.0;2614.2
04/07/2026 09:46:17;97;2559.0;2614.2
04/07/2026 09:46:18;98;2674.0;2616.1
04/07/2026 09:46:19;99;2625.0;2622.7
04/07/2026 09:46:21;100;2662.0;2621.9
04/07/2026 09:46:22;101;2673.0;2633.3
04/07/2026 09:46:23;102;2617.0;2627.6
04/07/2026 09:46:24;103;2671.0;2638.8
04/07/2026 09:46:25;104;2559.0;2629.5
04/07/2026 09:46:27;105;2661.0;2636.9
