392;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
393;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
394;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
395;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
396;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
397;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
398;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
399;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
400;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
401;-66.50;-67.50;20.0;86.50;87.50;48.57;63.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
402;-66.50;-67.50;20.0;86.50;87.50;48.57;63.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
403;-66.50;-67.50;20.0;86.50;87.50;48.57;63.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
404;-66.50;-67.50;20.0;86.50;87.50;48.57;63.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
405;-66.50;-66.50;20.0;86.50;86.50;48.57;63.00;63.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
406;-66.50;-66.50;20.0;86.50;86.50;48.57;63.00;63.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
407;-65.50;-66.50;20.0;85.50;86.50;48.57;64.00;63.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
408;-65.50;-66.50;20.0;85.50;86.50;48.57;64.00;63.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
409;-66.50;-65.50;20.0;86.50;85.50;48.57;63.00;64.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
410;-66.50;-66.50;20.0;86.50;86.50;48.57;63.00;63.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
