Time stamp;medida;rssi_dl;rssi_dl_max;rssi_dl_min;rssi_dl_desvpad;rssi_dl_mediana;rssi_dl_media_movel;rssi_ul;rssi_ul_max;rssi_ul_min;rssi_ul_desvpad;rssi_ul_mediana;rssi_ul_media_movel;snr_dl;snr_dl_max;snr_dl_min;snr_dl_media;snr_ul;snr_ul_max;snr_ul_min;snr_ul_media;psr_ul;psr_ul_medio;per_geral_medio;taxa_teorica;taxa_calculada;contador_dl;contador_ul;perda_total;lss_status
27/06/2026 11:38:04;1;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;-75.0;-75.0;-75.0;0.0;-75.0;-75.0;9.25;9.25;9.25;9.25;9.5;9.5;9.5;9.5;100.0;100.0;0.0;183.11;183.11;1;1;0;1
27/06/2026 11:38:12;2;-75.0;-74.0;-75.0;0.707;-74.5;-74.47;-75.0;-75.0;-75.0;0.0;-75.0;-75.0;9.0;9.25;9.0;9.12;9.5;9.5;9.5;9.5;100.0;100.0;0.0;183.11;183.11;2;2;0;1
27/06/2026 11:38:20;3;-74.0;-74.0;-75.0;0.577;-74.0;-74.31;-75.0;-75.0;-75.0;0.0;-75.0;-75.0;9.25;9.25;9.0;9.17;9.25;9.5;9.25;9.42;100.0;100.0;0.0;183.11;183.11;3;3;0;1
27/06/2026 11:38:28;4;-76.0;-74.0;-76.0;0.957;-74.5;-74.67;-75.0;-75.0;-75.0;0.0;-75.0;-75.0;9.0;9.25;9.0;9.12;9.0;9.5;9.0;9.31;100.0;100.0;0.0;183.11;183.11;4;4;0;1
27/06/2026 11:38:36;5;-76.0;-74.0;-76.0;1.0;-75.0;-74.91;-75.0;-75.0;-75.0;0.0;-75.0;-75.0;8.5;9.25;8.5;9.0;9.25;9.5;9.0;9.3;100.0;100.0;0.0;183.11;183.11;5;5;0;1
27/06/2026 11:38:44;6;-74.0;-74.0;-76.0;0.983;-74.5;-74.74;-75.0;-75.0;-75.0;0.0;-75.0;-75.0;8.75;9.25;8.5;8.96;9.5;9.5;9.0;9.33;100.0;100.0;0.0;183.11;183.11;6;6;0;1
27/06/2026 11:38:52;7;-74.0;-74.0;-76.0;0.951;-74.0;-74.63;-75.0;-75.0;-75.0;0.0;-75.0;-75.0;8.25;9.25;8.25;8.86;9.5;9.5;9.0;9.36;100.0;100.0;0.0;183.11;183.11;7;7;0;1
27/06/2026 11:39:00;8;-74.0;-74.0;-76.0;0.916;-74.0;-74.55;-75.0;-75.0;-75.0;0.0;-75.0;-75.0;8.75;9.25;8.25;8.84;9.5;9.5;9.0;9.38;100.0;100.0;0.0;183.11;183.11;8;8;0;1
27/06/2026 11:39:08;9;-74.0;-74.0;-76.0;0.882;-74.0;-74.48;-74.0;-74.0;-75.0;0.333;-75.0;-74.88;9.75;9.75;8.25;8.94;9.0;9.5;9.0;9.33;100.0;100.0;0.0;183.11;183.11;9;9;0;1
27/06/2026 11:39:16;10;-73.0;-73.0;-76.0;0.966;-74.0;-74.31;-75.0;-74.0;-75.0;0.316;-75.0;-74.89;9.5;9.75;8.25;9.0;8.75;9.5;8.75;9.28;100.0;100.0;0.0;183.11;183.11;10;10;0;1
