Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR_DL;PSR_UL;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
05/07/2026 13:58:33;1;-46.5;-45.5;0;100.0;100.0;-46.5;-46.5;-45.5;-45.5;12;125;8;20;183.10546875;183.10546875;9.5;9.0;0;1;0;1
05/07/2026 13:58:39;2;-45.5;-46.5;0;100.0;100.0;-45.5;-46.5;-45.5;-46.5;12;125;8;20;183.10546875;183.10546875;6.75;9.0;0;2;0;1
05/07/2026 13:58:45;3;-46.5;-46.5;0;100.0;100.0;-45.5;-46.5;-45.5;-46.5;12;125;8;20;183.10546875;183.10546875;8.5;9.5;0;3;0;1
05/07/2026 13:58:52;4;-45.5;-45.5;0;100.0;100.0;-45.5;-46.5;-45.5;-46.5;12;125;8;20;183.10546875;183.10546875;9.75;9.5;0;4;0;1
05/07/2026 13:58:58;5;-45.5;-46.5;0;100.0;100.0;-45.5;-46.5;-45.5;-46.5;12;125;8;20;183.10546875;183.10546875;10.5;9.25;0;5;0;1
05/07/2026 13:59:04;6;-46.5;-46.5;0;100.0;100.0;-45.5;-46.5;-45.5;-46.5;12;125;8;20;183.10546875;183.10546875;9.0;8.75;0;6;0;1
05/07/2026 13:59:11;7;-46.5;-45.5;0;100.0;100.0;-45.5;-46.5;-45.5;-46.5;12;125;8;20;183.10546875;183.10546875;10.0;10.25;0;7;0;1
05/07/2026 13:59:17;8;-46.5;-45.5;0;100.0;100.0;-45.5;-46.5;-45.5;-46.5;12;125;8;20;183.10546875;183.10546875;10.5;10.0;0;8;0;1
05/07/2026 13:59:23;9;-46.5;-46.5;0;100.0;100.0;-45.5;-46.5;-45.5;-46.5;12;125;8;20;183.10546875;183.10546875;10.0;9.5;0;9;0;1
05/07/2026 13:59:30;10;-46.5;-46.5;0;100.0;100.0;-45.5;-46.5;-45.5;-46.5;12;125;8;20;183.10546875;183.10546875;9.25;9.25;0;10;0;1
