Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR_DL;PSR_UL;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
04/07/2026 09:14:43;1;-74.0;-76.0;0;100.0;100.0;-74.0;-74.0;-76.0;-76.0;12;125;8;14;183.10546875;183.10546875;9.0;10.5;0;1;0;1
04/07/2026 09:14:49;2;-74.0;-75.0;0;100.0;100.0;-74.0;-74.0;-75.0;-76.0;12;125;8;14;183.10546875;183.10546875;9.25;9.75;0;2;0;1
04/07/2026 09:14:56;3;-74.0;-76.0;0;100.0;100.0;-74.0;-74.0;-75.0;-76.0;12;125;8;14;183.10546875;183.10546875;9.25;10.0;0;3;0;1
04/07/2026 09:15:02;4;-74.0;-77.5;0;100.0;100.0;-74.0;-74.0;-75.0;-77.5;12;125;8;14;183.10546875;183.10546875;10.0;10.5;0;4;0;1
04/07/2026 09:15:08;5;-74.0;-76.0;0;100.0;100.0;-74.0;-74.0;-75.0;-77.5;12;125;8;14;183.10546875;183.10546875;9.5;10.5;0;5;0;1
04/07/2026 09:15:15;6;-74.0;-76.0;0;100.0;100.0;-74.0;-74.0;-75.0;-77.5;12;125;8;14;183.10546875;183.10546875;9.25;10.75;0;6;0;1
04/07/2026 09:15:21;7;-74.0;-76.0;0;100.0;100.0;-74.0;-74.0;-75.0;-77.5;12;125;8;14;183.10546875;183.10546875;9.75;8.75;0;7;0;1
04/07/2026 09:15:27;8;-74.0;-76.0;0;100.0;100.0;-74.0;-74.0;-75.0;-77.5;12;125;8;14;183.10546875;183.10546875;10.25;9.75;0;8;0;1
04/07/2026 09:15:33;9;-74.0;-76.0;0;100.0;100.0;-74.0;-74.0;-75.0;-77.5;12;125;8;14;183.10546875;183.10546875;9.25;9.5;0;9;0;1
04/07/2026 09:15:40;10;-74.0;-76.0;0;100.0;100.0;-74.0;-74.0;-75.0;-77.5;12;125;8;14;183.10546875;183.10546875;9.0;10.5;0;10;0;1
