Time stamp;Medida;Luminosidade;Temperatura;Umidade;Latitude;Longitude;Altitude
05/07/2026 22:03:05;1;2200;25.7;53.0;-23.005298;-46.835329;778.8
05/07/2026 22:03:08;2;2197;25.7;53.0;-23.0053;-46.835329;778.5
05/07/2026 22:03:10;3;2198;25.7;53.0;-23.005303;-46.835329;778.0
05/07/2026 22:03:12;4;2197;25.7;53.0;-23.005303;-46.835329;778.0
05/07/2026 22:03:14;5;2198;25.7;52.9;-23.005305;-46.83533;777.6
05/07/2026 22:03:16;6;2204;25.7;52.9;-23.005307;-46.83533;777.4
05/07/2026 22:03:19;7;2201;25.7;52.9;-23.005311;-46.835331;777.0
05/07/2026 22:03:21;8;2195;25.8;52.9;-23.005313;-46.835331;776.5
05/07/2026 22:03:23;9;2200;25.8;52.9;-23.005315;-46.835332;776.1
05/07/2026 22:03:25;10;2201;25.8;52.9;-23.005317;-46.835333;775.7
05/07/2026 22:03:28;11;2199;25.8;52.9;-23.005318;-46.835333;775.3
05/07/2026 22:03:30;12;2198;25.8;52.8;-23.005321;-46.835334;774.5
05/07/2026 22:03:32;13;2203;25.8;52.8;-23.005323;-46.835334;774.2
05/07/2026 22:03:35;14;2199;25.8;52.8;-23.005325;-46.835335;773.6
05/07/2026 22:03:37;15;2194;25.8;52.8;-23.005327;-46.835336;773.4
05/07/2026 22:03:39;16;2195;25.8;52.8;-23.005328;-46.835336;772.8
05/07/2026 22:03:41;17;2198;25.8;52.8;-23.005329;-46.835337;772.7
05/07/2026 22:03:43;18;2208;25.8;52.8;-23.005329;-46.835336;772.6
05/07/2026 22:03:46;19;2200;25.8;52.7;-23.00533;-46.835337;771.9
05/07/2026 22:03:48;20;2199;25.8;52.7;-23.005332;-46.835337;771.4
05/07/2026 22:03:50;21;2200;25.8;52.7;-23.005334;-46.835339;770.8
05/07/2026 22:03:52;22;2199;25.8;52.7;-23.005335;-46.835341;770.3
05/07/2026 22:03:55;23;2201;25.8;52.7;-23.005336;-46.835341;770.4
05/07/2026 22:03:57;24;2203;25.8;52.7;-23.005339;-46.835343;770.0
05/07/2026 22:03:59;25;2195;25.8;52.6;-23.005341;-46.835346;769.7
05/07/2026 22:04:01;26;2196;25.8;52.6;-23.005343;-46.835347;769.6
05/07/2026 22:04:04;27;2198;25.8;52.7;-23.005346;-46.835349;769.4
05/07/2026 22:04:06;28;2198;25.8;52.6;-23.005347;-46.83535;769.8
05/07/2026 22:04:08;29;2197;25.8;52.6;-23.005348;-46.83535;770.0
05/07/2026 22:04:10;30;2196;25.8;52.6;-23.00535;-46.835351;769.9
05/07/2026 22:04:13;31;2196;25.8;52.6;-23.005352;-46.835352;769.7
05/07/2026 22:04:15;32;2196;25.8;52.6;-23.005355;-46.835353;769.5
05/07/2026 22:04:17;33;2196;25.8;52.6;-23.005357;-46.835353;769.5
05/07/2026 22:04:19;34;2201;25.8;52.5;-23.005359;-46.835353;769.3
05/07/2026 22:04:21;35;2201;25.8;52.5;-23.00536;-46.835352;769.1
05/07/2026 22:04:24;36;2199;25.8;52.5;-23.005363;-46.835354;769.2
05/07/2026 22:04:26;37;2198;25.8;52.5;-23.005364;-46.835355;768.9
