Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
27/06/2026 09:33:31;1;-36.5;-38.0;0;100.0;-36.5;-36.5;-38.0;-38.0;7;125;8;20;3417.96875;3417.96875;9.75;9.25;1;1;0;1
27/06/2026 09:33:33;2;-38.0;-38.0;0;100.0;-36.5;-38.0;-38.0;-38.0;7;125;8;20;3417.96875;3417.96875;9.75;10.0;2;2;0;1
27/06/2026 09:33:35;3;-36.5;-38.0;0;100.0;-36.5;-38.0;-38.0;-38.0;7;125;8;20;3417.96875;3417.96875;9.75;9.5;3;3;0;1
27/06/2026 09:33:37;4;-36.5;-38.0;0;100.0;-36.5;-38.0;-38.0;-38.0;7;125;8;20;3417.96875;3417.96875;9.5;9.5;4;4;0;1
27/06/2026 09:33:39;5;-38.0;-38.0;0;100.0;-36.5;-38.0;-38.0;-38.0;7;125;8;20;3417.96875;3417.96875;9.5;9.5;5;5;0;1
27/06/2026 09:33:41;6;-36.5;-38.0;0;100.0;-36.5;-38.0;-38.0;-38.0;7;125;8;20;3417.96875;3417.96875;9.5;9.5;6;6;0;1
27/06/2026 09:33:44;7;-36.5;-38.0;0;100.0;-36.5;-38.0;-38.0;-38.0;7;125;8;20;3417.96875;3417.96875;9.75;9.5;7;7;0;1
27/06/2026 09:33:46;8;-36.5;-38.0;0;100.0;-36.5;-38.0;-38.0;-38.0;7;125;8;20;3417.96875;3417.96875;9.5;9.25;8;8;0;1
27/06/2026 09:33:48;9;-36.5;-38.0;0;100.0;-36.5;-38.0;-38.0;-38.0;7;125;8;20;3417.96875;3417.96875;9.5;9.5;9;9;0;1
27/06/2026 09:33:50;10;-36.5;-36.5;0;100.0;-36.5;-38.0;-36.5;-38.0;7;125;8;20;3417.96875;3417.96875;9.25;9.75;10;10;0;1
