Time stamp;Medida;Luminosidade
27/06/2026 09:33:31;1;2733
27/06/2026 09:33:33;2;2839
27/06/2026 09:33:35;3;2876
27/06/2026 09:33:37;4;2733
27/06/2026 09:33:39;5;2827
27/06/2026 09:33:41;6;2770
27/06/2026 09:33:44;7;2743
27/06/2026 09:33:46;8;2861
27/06/2026 09:33:48;9;2883
27/06/2026 09:33:50;10;2832
