Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
27/06/2026 09:52:22;1;-78.5;-79.5;0;100.0;-78.5;-78.5;-79.5;-79.5;7;125;5;20;5468.75;5468.75;9.75;9.75;1;1;0;1
27/06/2026 09:52:30;2;-76.0;-77.5;0;100.0;-76.0;-78.5;-77.5;-79.5;7;125;5;20;5468.75;5468.75;9.25;10.0;2;2;0;1
27/06/2026 09:52:38;3;-78.5;-79.5;0;100.0;-76.0;-78.5;-77.5;-79.5;7;125;5;20;5468.75;5468.75;9.5;9.25;3;3;0;1
27/06/2026 09:52:54;4;-78.5;-79.5;1;75.0;-76.0;-78.5;-77.5;-79.5;7;125;5;20;5468.75;4101.5625;9.5;9.25;3;3;1;1
27/06/2026 09:53:02;5;-77.5;-78.5;1;80.0;-76.0;-78.5;-77.5;-79.5;7;125;5;20;5468.75;4375.0;9.75;9.5;5;4;1;1
27/06/2026 09:53:10;6;-75.0;-75.0;1;83.33;-75.0;-78.5;-75.0;-79.5;7;125;5;20;5468.75;4557.291666666668;9.75;9.75;6;5;1;1
27/06/2026 09:53:19;7;-76.0;-77.5;1;85.71;-75.0;-78.5;-75.0;-79.5;7;125;5;20;5468.75;4687.499999999999;9.25;9.75;7;6;1;1
27/06/2026 09:53:27;8;-74.0;-75.0;1;87.5;-74.0;-78.5;-75.0;-79.5;7;125;5;20;5468.75;4785.15625;9.25;10.0;8;7;1;1
27/06/2026 09:53:35;9;-76.0;-77.5;1;88.89;-74.0;-78.5;-75.0;-79.5;7;125;5;20;5468.75;4861.11111111111;9.25;9.5;9;8;1;1
27/06/2026 09:53:43;10;-79.5;-79.5;1;90.0;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;4921.875;9.0;9.5;10;9;1;1
27/06/2026 09:53:51;11;-76.0;-78.5;1;90.91;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;4971.590909090909;4.5;9.75;11;10;1;1
27/06/2026 09:53:59;12;-77.5;-78.5;1;91.67;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5013.020833333332;9.5;9.75;12;11;1;1
27/06/2026 09:54:07;13;-77.5;-78.5;1;92.31;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5048.076923076923;9.25;9.5;13;12;1;1
27/06/2026 09:54:15;14;-77.5;-78.5;1;92.86;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5078.125;9.5;9.75;14;13;1;1
27/06/2026 09:54:23;15;-78.5;-78.5;1;93.33;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5104.166666666666;9.75;10.25;15;14;1;1
27/06/2026 09:54:31;16;-77.5;-78.5;1;93.75;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5126.953125;9.25;10.0;16;15;1;1
27/06/2026 09:54:39;17;-77.5;-78.5;1;94.12;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5147.058823529412;9.5;9.75;17;16;1;1
27/06/2026 09:54:47;18;-77.5;-77.5;1;94.44;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5164.930555555556;9.5;9.5;18;17;1;1
27/06/2026 09:54:55;19;-77.5;-78.5;1;94.74;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5180.921052631578;4.75;9.5;19;18;1;1
27/06/2026 09:55:03;20;-76.0;-78.5;1;95.0;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5195.3125;9.25;9.75;20;19;1;1
27/06/2026 09:55:11;21;-77.5;-78.5;1;95.24;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5208.333333333332;9.5;10.0;21;20;1;1
27/06/2026 09:55:19;22;-77.5;-78.5;1;95.45;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5220.170454545455;9.5;9.75;22;21;1;1
27/06/2026 09:55:27;23;-76.0;-78.5;1;95.65;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5230.978260869565;9.25;9.5;23;22;1;1
27/06/2026 09:55:35;24;-76.0;-78.5;1;95.83;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5240.885416666668;9.25;9.5;24;23;1;1
27/06/2026 09:55:43;25;-77.5;-77.5;1;96.0;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5250.0;9.25;9.75;25;24;1;1
27/06/2026 09:55:51;26;-77.5;-78.5;1;96.15;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5258.413461538463;9.25;9.25;26;25;1;1
27/06/2026 09:55:59;27;-76.0;-78.5;1;96.3;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5266.2037037037035;9.25;9.75;27;26;1;1
27/06/2026 09:56:07;28;-77.5;-78.5;1;96.43;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5273.4375;9.25;9.5;28;27;1;1
27/06/2026 09:56:15;29;-77.5;-78.5;1;96.55;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5280.172413793104;9.25;9.75;29;28;1;1
27/06/2026 09:56:23;30;-77.5;-77.5;1;96.67;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5286.458333333334;9.5;9.5;30;29;1;1
27/06/2026 09:56:31;31;-76.0;-78.5;1;96.77;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5292.3387096774195;9.25;9.75;31;30;1;1
27/06/2026 09:56:39;32;-77.5;-78.5;1;96.88;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5297.8515625;9.25;9.75;32;31;1;1
27/06/2026 09:56:47;33;-76.0;-78.5;1;96.97;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5303.030303030303;9.5;9.75;33;32;1;1
27/06/2026 09:56:55;34;-78.5;-79.5;1;97.06;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5307.904411764706;9.25;10.0;34;33;1;1
27/06/2026 09:57:03;35;-77.5;-78.5;1;97.14;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5312.5;9.25;10.0;35;34;1;1
27/06/2026 09:57:11;36;-78.5;-79.5;1;97.22;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5316.840277777777;9.5;9.75;36;35;1;1
27/06/2026 09:57:19;37;-78.5;-79.5;1;97.3;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5320.945945945947;9.25;9.75;37;36;1;1
27/06/2026 09:57:27;38;-78.5;-79.5;1;97.37;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5324.835526315789;9.75;10.0;38;37;1;1
27/06/2026 09:57:35;39;-78.5;-79.5;1;97.44;-74.0;-79.5;-75.0;-79.5;7;125;5;20;5468.75;5328.525641025642;9.25;9.5;39;38;1;1
27/06/2026 09:57:43;40;-80.5;-82.5;1;97.5;-74.0;-80.5;-75.0;-82.5;7;125;5;20;5468.75;5332.03125;9.0;9.5;40;39;1;1
27/06/2026 09:57:51;41;-78.5;-79.5;1;97.56;-74.0;-80.5;-75.0;-82.5;7;125;5;20;5468.75;5335.365853658536;9.5;9.75;41;40;1;1
27/06/2026 09:57:59;42;-78.5;-79.5;1;97.62;-74.0;-80.5;-75.0;-82.5;7;125;5;20;5468.75;5338.541666666666;9.25;9.75;42;41;1;1
27/06/2026 09:58:07;43;-78.5;-79.5;1;97.67;-74.0;-80.5;-75.0;-82.5;7;125;5;20;5468.75;5341.56976744186;9.5;9.75;43;42;1;1
27/06/2026 09:58:15;44;-78.5;-79.5;1;97.73;-74.0;-80.5;-75.0;-82.5;7;125;5;20;5468.75;5344.460227272727;9.5;9.75;44;43;1;1
27/06/2026 09:58:23;45;-77.5;-78.5;1;97.78;-74.0;-80.5;-75.0;-82.5;7;125;5;20;5468.75;5347.222222222222;9.5;9.5;45;44;1;1
27/06/2026 09:58:31;46;-77.5;-78.5;1;97.83;-74.0;-80.5;-75.0;-82.5;7;125;5;20;5468.75;5349.864130434783;9.25;9.75;46;45;1;1
27/06/2026 09:58:39;47;-77.5;-78.5;1;97.87;-74.0;-80.5;-75.0;-82.5;7;125;5;20;5468.75;5352.393617021276;9.25;9.5;47;46;1;1
27/06/2026 09:58:47;48;-77.5;-78.5;1;97.92;-74.0;-80.5;-75.0;-82.5;7;125;5;20;5468.75;5354.817708333332;9.25;11.75;48;47;1;1
27/06/2026 09:58:55;49;-78.5;-78.5;1;97.96;-74.0;-80.5;-75.0;-82.5;7;125;5;20;5468.75;5357.142857142857;10.0;10.5;49;48;1;1
27/06/2026 09:59:03;50;-76.0;-78.5;1;98.0;-74.0;-80.5;-75.0;-82.5;7;125;5;20;5468.75;5359.375;9.5;9.5;50;49;1;1
