Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
26/06/2026 23:14:09;1;-75.0;-76.0;0;100.0;-75.0;-75.0;-76.0;-76.0;7;125;5;14;5468.75;5468.75;9.0;9.75;1;1;0;1
26/06/2026 23:14:11;2;-75.0;-76.0;0;100.0;-75.0;-75.0;-76.0;-76.0;7;125;5;14;5468.75;5468.75;9.0;9.0;2;2;0;1
26/06/2026 23:14:13;3;-75.0;-76.0;0;100.0;-75.0;-75.0;-76.0;-76.0;7;125;5;14;5468.75;5468.75;9.25;9.25;3;3;0;1
26/06/2026 23:14:15;4;-74.0;-76.0;0;100.0;-74.0;-75.0;-76.0;-76.0;7;125;5;14;5468.75;5468.75;9.25;9.75;4;4;0;1
26/06/2026 23:14:17;5;-74.0;-76.0;0;100.0;-74.0;-75.0;-76.0;-76.0;7;125;5;14;5468.75;5468.75;9.5;10.0;5;5;0;1
26/06/2026 23:14:19;6;-74.0;-76.0;0;100.0;-74.0;-75.0;-76.0;-76.0;7;125;5;14;5468.75;5468.75;9.0;9.5;6;6;0;1
26/06/2026 23:14:21;7;-75.0;-76.0;0;100.0;-74.0;-75.0;-76.0;-76.0;7;125;5;14;5468.75;5468.75;9.0;9.5;7;7;0;1
26/06/2026 23:14:23;8;-75.0;-76.0;0;100.0;-74.0;-75.0;-76.0;-76.0;7;125;5;14;5468.75;5468.75;9.25;9.5;8;8;0;1
26/06/2026 23:14:25;9;-75.0;-76.0;0;100.0;-74.0;-75.0;-76.0;-76.0;7;125;5;14;5468.75;5468.75;9.25;9.5;9;9;0;1
26/06/2026 23:14:27;10;-75.0;-77.5;0;100.0;-74.0;-75.0;-76.0;-77.5;7;125;5;14;5468.75;5468.75;9.25;9.5;10;10;0;1
26/06/2026 23:14:29;11;-76.0;-78.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.0;9.5;11;11;0;1
26/06/2026 23:14:31;12;-75.0;-78.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.25;9.75;12;12;0;1
26/06/2026 23:14:33;13;-76.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.0;9.75;13;13;0;1
26/06/2026 23:14:35;14;-75.0;-76.0;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.5;9.5;14;14;0;1
26/06/2026 23:14:38;15;-75.0;-78.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;8.75;9.25;15;15;0;1
26/06/2026 23:14:40;16;-75.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.25;9.5;16;16;0;1
26/06/2026 23:14:42;17;-75.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.25;9.5;17;17;0;1
26/06/2026 23:14:44;18;-75.0;-78.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.25;9.75;18;18;0;1
26/06/2026 23:14:46;19;-76.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.5;9.75;19;19;0;1
26/06/2026 23:14:48;20;-75.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.0;9.5;20;20;0;1
26/06/2026 23:14:50;21;-75.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.5;9.25;21;21;0;1
26/06/2026 23:14:52;22;-75.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.5;9.5;22;22;0;1
26/06/2026 23:14:54;23;-76.0;-78.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.0;9.25;23;23;0;1
26/06/2026 23:14:56;24;-75.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.25;9.5;24;24;0;1
26/06/2026 23:14:58;25;-76.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.0;9.25;25;25;0;1
26/06/2026 23:15:00;26;-75.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.25;9.25;26;26;0;1
26/06/2026 23:15:02;27;-75.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.5;9.5;27;27;0;1
26/06/2026 23:15:04;28;-76.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.25;9.5;28;28;0;1
26/06/2026 23:15:06;29;-75.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-78.5;7;125;5;14;5468.75;5468.75;9.25;9.25;29;29;0;1
26/06/2026 23:15:08;30;-76.0;-79.5;0;100.0;-74.0;-76.0;-76.0;-79.5;7;125;5;14;5468.75;5468.75;9.25;9.75;30;30;0;1
26/06/2026 23:15:10;31;-76.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-79.5;7;125;5;14;5468.75;5468.75;8.75;9.25;31;31;0;1
26/06/2026 23:15:12;32;-75.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-79.5;7;125;5;14;5468.75;5468.75;9.0;9.5;32;32;0;1
26/06/2026 23:15:14;33;-75.0;-77.5;0;100.0;-74.0;-76.0;-76.0;-79.5;7;125;5;14;5468.75;5468.75;9.0;9.5;33;33;0;1
26/06/2026 23:15:16;34;-79.5;-83.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;8.5;9.0;34;34;0;1
26/06/2026 23:15:19;35;-75.0;-78.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.75;35;35;0;1
26/06/2026 23:15:21;36;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.5;9.25;36;36;0;1
26/06/2026 23:15:23;37;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.5;37;37;0;1
26/06/2026 23:15:25;38;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.5;38;38;0;1
26/06/2026 23:15:27;39;-76.0;-78.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.5;9.5;39;39;0;1
26/06/2026 23:15:29;40;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.5;40;40;0;1
26/06/2026 23:15:31;41;-75.0;-78.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.0;9.5;41;41;0;1
26/06/2026 23:15:33;42;-76.0;-78.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.5;42;42;0;1
26/06/2026 23:15:35;43;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.75;9.25;43;43;0;1
26/06/2026 23:15:37;44;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.75;44;44;0;1
26/06/2026 23:15:39;45;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.5;9.5;45;45;0;1
26/06/2026 23:15:41;46;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.0;9.75;46;46;0;1
26/06/2026 23:15:43;47;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.5;47;47;0;1
26/06/2026 23:15:45;48;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.25;48;48;0;1
26/06/2026 23:15:47;49;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;11.25;9.25;49;49;0;1
26/06/2026 23:15:49;50;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.25;50;50;0;1
26/06/2026 23:15:51;51;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.5;51;51;0;1
26/06/2026 23:15:53;52;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.0;9.5;52;52;0;1
26/06/2026 23:15:55;53;-76.0;-78.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.5;9.75;53;53;0;1
26/06/2026 23:15:57;54;-75.0;-78.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.5;54;54;0;1
26/06/2026 23:15:59;55;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.5;55;55;0;1
26/06/2026 23:16:01;56;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.0;9.5;56;56;0;1
26/06/2026 23:16:04;57;-76.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.5;9.5;57;57;0;1
26/06/2026 23:16:06;58;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.75;58;58;0;1
26/06/2026 23:16:08;59;-75.0;-76.0;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.5;9.25;59;59;0;1
26/06/2026 23:16:10;60;-75.0;-77.5;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.75;60;60;0;1
26/06/2026 23:16:12;61;-75.0;-76.0;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.5;9.5;61;61;0;1
26/06/2026 23:16:14;62;-75.0;-76.0;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.75;62;62;0;1
26/06/2026 23:16:16;63;-74.0;-76.0;0;100.0;-74.0;-79.5;-76.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.5;63;63;0;1
26/06/2026 23:16:18;64;-74.0;-75.0;0;100.0;-74.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;9.0;9.5;64;64;0;1
26/06/2026 23:16:20;65;-74.0;-76.0;0;100.0;-74.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.25;65;65;0;1
26/06/2026 23:16:22;66;-73.0;-75.0;0;100.0;-73.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;9.0;9.5;66;66;0;1
26/06/2026 23:16:24;67;-74.0;-75.0;0;100.0;-73.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;9.0;9.5;67;67;0;1
26/06/2026 23:16:26;68;-74.0;-76.0;0;100.0;-73.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;10.0;68;68;0;1
26/06/2026 23:16:28;69;-74.0;-75.0;0;100.0;-73.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.5;69;69;0;1
26/06/2026 23:16:30;70;-74.0;-76.0;0;100.0;-73.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;9.0;9.25;70;70;0;1
26/06/2026 23:16:32;71;-74.0;-76.0;0;100.0;-73.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;9.0;9.75;71;71;0;1
26/06/2026 23:16:34;72;-74.0;-75.0;0;100.0;-73.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.75;72;72;0;1
26/06/2026 23:16:36;73;-74.0;-75.0;0;100.0;-73.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;9.25;9.5;73;73;0;1
26/06/2026 23:16:38;74;-74.0;-76.0;0;100.0;-73.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;8.75;9.5;74;74;0;1
26/06/2026 23:16:40;75;-73.0;-76.0;0;100.0;-73.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;9.5;9.5;75;75;0;1
26/06/2026 23:16:42;76;-74.0;-75.0;0;100.0;-73.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;9.0;9.5;76;76;0;1
26/06/2026 23:16:44;77;-74.0;-76.0;0;100.0;-73.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;9.5;9.5;77;77;0;1
26/06/2026 23:16:46;78;-73.0;-75.0;0;100.0;-73.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;9.75;9.25;78;78;0;1
26/06/2026 23:16:48;79;-73.0;-75.0;0;100.0;-73.0;-79.5;-75.0;-83.5;7;125;5;14;5468.75;5468.75;10.0;9.5;79;79;0;1
