Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
27/06/2026 09:13:57;1;-36.5;-38.0;0;100.0;-36.5;-36.5;-38.0;-38.0;12;125;8;20;183.10546875;183.10546875;11.75;11.25;1;1;0;1
27/06/2026 09:14:05;2;-36.5;-39.0;0;100.0;-36.5;-36.5;-38.0;-39.0;12;125;8;20;183.10546875;183.10546875;13.0;11.75;2;2;0;1
27/06/2026 09:14:13;3;-36.5;-38.0;0;100.0;-36.5;-36.5;-38.0;-39.0;12;125;8;20;183.10546875;183.10546875;12.75;11.25;3;3;0;1
27/06/2026 09:14:21;4;-36.5;-38.0;0;100.0;-36.5;-36.5;-38.0;-39.0;12;125;8;20;183.10546875;183.10546875;12.75;11.5;4;4;0;1
27/06/2026 09:14:29;5;-36.5;-38.0;0;100.0;-36.5;-36.5;-38.0;-39.0;12;125;8;20;183.10546875;183.10546875;11.25;11.25;5;5;0;1
27/06/2026 09:14:37;6;-35.5;-38.0;0;100.0;-35.5;-36.5;-38.0;-39.0;12;125;8;20;183.10546875;183.10546875;11.0;11.5;6;6;0;1
27/06/2026 09:14:45;7;-39.0;-39.0;0;100.0;-35.5;-39.0;-38.0;-39.0;12;125;8;20;183.10546875;183.10546875;8.75;10.25;7;7;0;1
27/06/2026 09:14:53;8;-39.0;-39.0;0;100.0;-35.5;-39.0;-38.0;-39.0;12;125;8;20;183.10546875;183.10546875;9.5;10.25;8;8;0;1
27/06/2026 09:15:01;9;-36.5;-38.0;0;100.0;-35.5;-39.0;-38.0;-39.0;12;125;8;20;183.10546875;183.10546875;9.5;10.25;9;9;0;1
27/06/2026 09:15:09;10;-36.5;-39.0;0;100.0;-35.5;-39.0;-38.0;-39.0;12;125;8;20;183.10546875;183.10546875;10.0;9.75;10;10;0;1
