399;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
400;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
401;-66.50;-67.50;20.0;86.50;87.50;103.57;85.57;63.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
402;-66.50;-67.50;20.0;86.50;87.50;103.57;85.57;63.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
403;-66.50;-67.50;20.0;86.50;87.50;103.57;85.57;63.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
404;-66.50;-67.50;20.0;86.50;87.50;103.57;85.57;63.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
405;-66.50;-66.50;20.0;86.50;86.50;103.57;85.57;63.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
406;-66.50;-66.50;20.0;86.50;86.50;103.57;85.57;63.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
407;-65.50;-66.50;20.0;85.50;86.50;103.57;85.57;64.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
408;-65.50;-66.50;20.0;85.50;86.50;103.57;85.57;64.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
409;-66.50;-65.50;20.0;86.50;85.50;103.57;85.57;63.00;64.00;1385.1;18.00;0.00;37.0;EXCELENTE
410;-66.50;-66.50;20.0;86.50;86.50;103.57;85.57;63.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
411;-65.50;-66.50;20.0;85.50;86.50;103.57;85.57;64.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
412;-65.50;-65.50;20.0;85.50;85.50;103.57;85.57;64.00;64.00;1385.1;18.00;0.00;37.0;EXCELENTE
413;-65.50;-66.50;20.0;85.50;86.50;103.57;85.57;64.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
414;-66.50;-66.50;20.0;86.50;86.50;103.57;85.57;63.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
415;-65.50;-66.50;20.0;85.50;86.50;103.57;85.57;64.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
416;-65.50;-66.50;20.0;85.50;86.50;103.57;85.57;64.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
417;-65.50;-66.50;20.0;85.50;86.50;103.57;85.57;64.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
418;-66.50;-67.50;20.0;86.50;87.50;103.57;85.57;63.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
419;-66.50;-67.50;20.0;86.50;87.50;103.57;85.57;63.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
420;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
421;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
422;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
423;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
424;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
425;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
426;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
427;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
428;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
429;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
430;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
431;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
432;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
433;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
434;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
435;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
436;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
437;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
438;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
439;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
440;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
441;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
442;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
443;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
444;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
445;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
446;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
447;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
448;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
449;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
450;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
451;-70.00;-68.50;20.0;90.00;88.50;103.57;85.57;59.50;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
452;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
453;-68.50;-68.50;20.0;88.50;88.50;103.57;85.57;61.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
454;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
455;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
