Time stamp;Medida;Luminosidade;Temperatura;Umidade;Latitude;Longitude;Altitude
05/07/2026 11:36:44;1;4095;25.5;52.3;-23.005174;-46.835739;757.2
05/07/2026 11:36:50;2;4095;25.5;52.4;-23.005176;-46.835743;757.9
05/07/2026 11:36:57;3;4095;25.4;52.5;-23.005177;-46.835744;758.0
05/07/2026 11:37:03;4;4095;25.4;52.7;-23.005179;-46.835745;758.2
05/07/2026 11:37:09;5;4095;25.4;52.8;-23.00518;-46.835745;758.6
05/07/2026 11:37:16;6;4095;25.4;52.7;-23.005177;-46.835745;758.7
05/07/2026 11:37:22;7;4095;25.5;52.7;-23.005176;-46.835745;758.8
05/07/2026 11:37:29;8;4095;25.5;52.7;-23.005175;-46.835745;758.9
05/07/2026 11:37:35;9;4095;25.5;52.7;-23.005172;-46.835745;759.1
05/07/2026 11:37:42;10;4095;25.5;52.6;-23.005171;-46.835746;759.1
05/07/2026 11:37:49;11;4095;25.4;52.5;-23.005173;-46.835747;759.2
05/07/2026 11:37:55;12;4095;25.3;52.5;-23.005173;-46.835747;759.3
05/07/2026 11:38:02;13;4095;25.3;52.6;-23.005173;-46.835748;759.6
05/07/2026 11:38:08;14;4095;25.2;52.7;-23.005175;-46.835746;759.3
05/07/2026 11:38:15;15;4095;25.1;52.8;-23.005177;-46.835747;759.1
05/07/2026 11:38:21;16;4095;25.1;53.0;-23.005177;-46.835748;759.5
05/07/2026 11:38:28;17;4095;25.1;53.1;-23.005181;-46.83575;759.6
05/07/2026 11:38:35;18;4095;25.0;53.2;-23.005183;-46.835753;760.3
05/07/2026 11:38:41;19;4095;25.0;53.2;-23.005186;-46.835756;760.5
05/07/2026 11:38:48;20;4095;25.0;53.4;-23.005188;-46.835757;760.2
05/07/2026 11:38:55;21;4095;25.0;53.6;-23.005187;-46.835757;760.2
05/07/2026 11:39:01;22;4095;25.0;53.6;-23.005187;-46.835755;760.1
05/07/2026 11:39:09;23;4095;25.1;53.6;-23.005187;-46.835754;760.1
05/07/2026 11:39:15;24;4095;25.1;53.7;-23.005188;-46.835753;760.6
05/07/2026 11:39:22;25;4095;25.1;53.7;-23.00519;-46.835754;761.3
05/07/2026 11:39:29;26;4095;25.1;53.6;-23.00519;-46.835753;762.0
05/07/2026 11:39:36;27;4095;25.1;53.8;-23.005189;-46.835753;762.7
05/07/2026 11:39:42;28;4095;25.1;53.8;-23.005187;-46.835751;762.7
05/07/2026 11:39:49;29;4095;25.1;53.9;-23.005188;-46.835754;763.6
05/07/2026 11:39:55;30;4095;25.1;53.9;-23.005188;-46.835756;764.5
05/07/2026 11:40:01;31;4095;25.1;53.9;-23.005188;-46.835759;765.0
05/07/2026 11:40:08;32;4095;25.1;53.8;-23.005189;-46.83576;764.8
05/07/2026 11:40:14;33;4095;25.2;53.9;-23.005192;-46.835761;764.4
05/07/2026 11:40:21;34;4095;25.2;53.9;-23.005193;-46.835759;764.0
05/07/2026 11:40:28;35;4095;25.2;53.9;-23.005194;-46.835757;763.9
05/07/2026 11:40:34;36;4095;25.2;53.9;-23.005192;-46.835757;763.5
05/07/2026 11:40:41;37;4095;25.2;53.9;-23.005189;-46.835756;763.4
05/07/2026 11:40:47;38;4095;25.2;53.8;-23.005186;-46.835756;763.5
05/07/2026 11:40:54;39;4095;25.2;53.8;-23.005183;-46.835755;763.8
05/07/2026 11:41:00;40;4095;25.3;53.7;-23.005179;-46.835756;763.7
05/07/2026 11:41:07;41;4095;25.3;53.6;-23.005177;-46.835755;763.4
05/07/2026 11:41:19;42;4095;25.3;53.6;-23.005177;-46.835755;763.4
05/07/2026 11:41:26;43;4095;25.3;53.7;-23.005179;-46.835751;762.0
05/07/2026 11:41:32;44;4095;25.3;53.6;-23.005179;-46.83575;761.3
05/07/2026 11:41:39;45;4095;25.3;53.6;-23.005176;-46.835748;760.8
05/07/2026 11:41:45;46;4095;25.2;53.5;-23.005176;-46.835746;760.5
05/07/2026 11:41:52;47;4095;25.2;53.6;-23.005177;-46.835744;760.7
05/07/2026 11:41:58;48;4095;25.2;53.6;-23.005177;-46.835743;760.6
05/07/2026 11:42:05;49;4095;25.1;53.6;-23.005176;-46.835741;760.7
05/07/2026 11:42:11;50;4095;25.1;53.7;-23.005175;-46.835738;760.7
05/07/2026 11:42:18;51;4095;25.1;53.8;-23.005174;-46.835737;760.7
05/07/2026 11:42:25;52;4095;25.0;53.8;-23.005182;-46.83574;761.5
05/07/2026 11:42:32;53;4095;25.1;54.0;-23.005188;-46.835745;761.6
05/07/2026 11:42:38;54;4095;25.1;54.0;-23.00519;-46.835747;761.7
05/07/2026 11:42:45;55;4095;25.0;54.1;-23.005193;-46.835747;761.6
05/07/2026 11:42:52;56;4095;25.0;54.1;-23.00517;-46.835821;761.7
05/07/2026 11:42:58;57;4095;25.2;54.4;-23.005123;-46.835963;760.8
05/07/2026 11:43:05;58;4095;25.4;54.5;-23.005058;-46.836129;760.3
05/07/2026 11:43:11;59;4095;25.5;54.4;-23.00503;-46.836211;760.3
05/07/2026 11:43:17;60;4095;25.6;54.4;-23.005014;-46.836264;760.2
05/07/2026 11:43:24;61;4095;25.7;54.1;-23.005016;-46.836263;759.2
05/07/2026 11:43:31;62;4095;25.8;53.6;-23.005024;-46.836266;758.9
05/07/2026 11:43:37;63;4095;25.7;53.1;-23.00503;-46.836269;758.6
05/07/2026 11:43:43;64;4095;25.7;52.9;-23.005035;-46.83627;758.8
05/07/2026 11:43:50;65;4095;25.6;52.8;-23.005038;-46.83627;759.0
05/07/2026 11:43:57;66;4095;25.5;52.7;-23.005039;-46.83627;759.6
05/07/2026 11:44:03;67;4095;25.5;52.8;-23.00504;-46.836269;760.0
05/07/2026 11:44:10;68;4095;25.4;52.7;-23.00504;-46.836268;760.4
05/07/2026 11:44:16;69;4095;25.4;52.7;-23.005041;-46.836269;760.4
05/07/2026 11:44:23;70;4095;25.5;52.7;-23.005041;-46.836271;760.4
05/07/2026 11:44:29;71;4095;25.4;52.8;-23.005037;-46.836271;760.5
05/07/2026 11:44:36;72;4095;25.4;53.0;-23.005034;-46.836272;760.8
05/07/2026 11:44:42;73;4095;25.4;53.0;-23.005033;-46.836273;761.1
05/07/2026 11:44:49;74;4095;25.4;52.9;-23.005032;-46.836273;761.4
05/07/2026 11:44:55;75;4095;25.4;53.0;-23.00503;-46.836272;761.7
05/07/2026 11:45:01;76;4095;25.4;53.1;-23.005027;-46.836272;761.9
05/07/2026 11:45:08;77;4095;25.4;53.3;-23.005024;-46.836271;761.9
05/07/2026 11:45:14;78;4095;25.4;53.3;-23.005022;-46.836271;761.7
05/07/2026 11:45:21;79;4095;25.4;53.4;-23.00502;-46.83627;761.5
05/07/2026 11:45:28;80;4095;25.4;53.3;-23.005021;-46.83627;761.6
05/07/2026 11:45:34;81;4095;25.3;53.4;-23.005021;-46.83627;761.5
05/07/2026 11:45:40;82;4095;25.2;53.3;-23.00502;-46.836269;761.1
05/07/2026 11:45:47;83;4095;25.2;53.4;-23.005019;-46.836267;760.5
05/07/2026 11:45:54;84;4095;25.0;53.4;-23.005023;-46.836266;759.8
05/07/2026 11:46:00;85;4095;24.9;53.6;-23.005024;-46.836265;759.5
05/07/2026 11:46:07;86;4095;24.9;53.8;-23.005021;-46.836262;759.3
05/07/2026 11:46:14;87;4095;24.8;53.9;-23.005018;-46.836261;759.2
05/07/2026 11:46:21;88;4095;24.8;54.0;-23.005016;-46.836261;759.3
05/07/2026 11:46:28;89;4095;24.7;54.1;-23.005014;-46.836263;759.5
05/07/2026 11:46:34;90;4095;24.6;54.2;-23.005013;-46.836264;759.3
05/07/2026 11:46:41;91;4095;24.7;54.3;-23.005015;-46.836264;759.3
05/07/2026 11:46:48;92;4095;24.6;54.3;-23.005017;-46.836264;759.3
05/07/2026 11:46:55;93;4095;24.6;54.5;-23.00502;-46.836264;759.4
05/07/2026 11:47:01;94;4095;24.6;54.7;-23.005019;-46.836263;759.2
05/07/2026 11:47:08;95;4095;24.6;54.8;-23.005017;-46.836262;759.4
05/07/2026 11:47:21;96;4095;24.6;54.8;-23.005017;-46.836262;759.4
05/07/2026 11:47:27;97;4095;24.5;54.9;-23.005013;-46.836259;759.3
05/07/2026 11:47:34;98;4095;24.4;55.0;-23.005015;-46.836259;759.3
05/07/2026 11:47:41;99;4095;24.4;55.1;-23.005016;-46.836261;759.3
05/07/2026 11:47:47;100;4095;24.3;55.2;-23.005016;-46.836265;759.8
