Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
27/06/2026 11:21:15;41;-70.0;-70.0;8;80.49;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;17606.707317073175;5.75;5.75;41;33;8;1
27/06/2026 11:21:17;42;-70.0;-70.0;8;80.95;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;17708.333333333332;5.75;6.0;42;34;8;1
27/06/2026 11:21:19;43;-71.0;-71.0;8;81.4;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;17805.232558139534;6.0;6.0;43;35;8;1
27/06/2026 11:21:21;44;-70.0;-71.0;8;81.82;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;17897.727272727276;5.75;6.0;44;36;8;1
27/06/2026 11:21:25;45;-70.0;-71.0;9;80.0;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;17500.0;5.75;6.0;44;36;9;1
27/06/2026 11:21:27;46;-70.0;-71.0;9;80.43;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;17595.108695652176;6.0;6.0;46;37;9;1
27/06/2026 11:21:29;47;-70.0;-71.0;9;80.85;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;17686.170212765956;5.5;6.25;47;38;9;1
27/06/2026 11:21:31;48;-70.0;-71.0;9;81.25;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;17773.4375;6.25;6.0;48;39;9;1
27/06/2026 11:21:33;49;-70.0;-71.0;9;81.63;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;17857.142857142855;5.5;6.25;49;40;9;1
27/06/2026 11:21:35;50;-70.0;-71.0;9;82.0;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;17937.5;5.75;6.0;50;41;9;1
27/06/2026 11:21:37;51;-70.0;-71.0;9;82.35;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;18014.70588235294;6.0;5.75;51;42;9;1
27/06/2026 11:21:39;52;-70.0;-71.0;9;82.69;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;18088.94230769231;5.75;6.25;52;43;9;1
27/06/2026 11:21:41;53;-71.0;-71.0;9;83.02;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;18160.37735849057;5.75;5.75;53;44;9;1
27/06/2026 11:21:43;54;-71.0;-71.0;9;83.33;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;18229.16666666667;5.75;6.0;54;45;9;1
27/06/2026 11:21:45;55;-70.0;-71.0;9;83.64;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;18295.454545454544;5.75;6.0;55;46;9;1
27/06/2026 11:21:47;56;-71.0;-71.0;9;83.93;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;18359.375;5.75;6.25;56;47;9;1
27/06/2026 11:21:49;57;-71.0;-71.0;9;84.21;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;18421.052631578947;6.0;6.0;57;48;9;1
27/06/2026 11:21:51;58;-70.0;-71.0;9;84.48;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;18480.603448275862;5.75;6.25;58;49;9;1
27/06/2026 11:21:53;59;-72.0;-71.0;9;84.75;-68.5;-72.0;-70.0;-72.0;7;500;5;20;21875.0;18538.135593220337;5.75;6.25;59;50;9;1
27/06/2026 11:21:55;60;-72.0;-73.0;9;85.0;-68.5;-72.0;-70.0;-73.0;7;500;5;20;21875.0;18593.75;5.75;5.5;60;51;9;1
27/06/2026 11:21:57;61;-70.0;-70.0;9;85.25;-68.5;-72.0;-70.0;-73.0;7;500;5;20;21875.0;18647.540983606556;5.75;6.0;61;52;9;1
27/06/2026 11:21:59;62;-68.5;-70.0;9;85.48;-68.5;-72.0;-70.0;-73.0;7;500;5;20;21875.0;18699.59677419355;5.75;6.0;62;53;9;1
27/06/2026 11:22:01;63;-71.0;-72.0;9;85.71;-68.5;-72.0;-70.0;-73.0;7;500;5;20;21875.0;18749.999999999996;6.0;5.75;63;54;9;1
27/06/2026 11:22:03;64;-72.0;-72.0;9;85.94;-68.5;-72.0;-70.0;-73.0;7;500;5;20;21875.0;18798.828125;6.0;6.0;64;55;9;1
27/06/2026 11:22:05;65;-70.0;-71.0;9;86.15;-68.5;-72.0;-70.0;-73.0;7;500;5;20;21875.0;18846.153846153848;5.75;6.25;65;56;9;1
27/06/2026 11:22:07;66;-70.0;-71.0;9;86.36;-68.5;-72.0;-70.0;-73.0;7;500;5;20;21875.0;18892.045454545456;5.75;6.0;66;57;9;1
27/06/2026 11:22:09;67;-70.0;-71.0;9;86.57;-68.5;-72.0;-70.0;-73.0;7;500;5;20;21875.0;18936.5671641791;6.0;6.25;67;58;9;1
27/06/2026 11:22:11;68;-72.0;-74.0;9;86.76;-68.5;-72.0;-70.0;-74.0;7;500;5;20;21875.0;18979.779411764706;5.5;5.5;68;59;9;1
27/06/2026 11:22:13;69;-73.0;-74.0;9;86.96;-68.5;-73.0;-70.0;-74.0;7;500;5;20;21875.0;19021.739130434784;5.5;5.75;69;60;9;1
27/06/2026 11:22:15;70;-67.5;-68.5;9;87.14;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;19062.5;5.75;6.0;70;61;9;1
27/06/2026 11:22:17;71;-70.0;-71.0;9;87.32;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;19102.11267605634;6.0;6.0;71;62;9;1
27/06/2026 11:22:21;72;-70.0;-71.0;10;86.11;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;18836.80555555556;6.0;6.0;71;62;10;1
27/06/2026 11:22:25;73;-70.0;-71.0;11;84.93;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;18578.76712328767;6.0;6.0;71;62;11;1
27/06/2026 11:22:27;74;-72.0;-73.0;11;85.14;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;18623.31081081081;5.75;5.75;74;63;11;1
27/06/2026 11:22:29;75;-71.0;-71.0;11;85.33;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;18666.66666666667;5.75;6.0;75;64;11;1
27/06/2026 11:22:33;76;-71.0;-71.0;12;84.21;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;18421.052631578947;5.75;6.0;75;64;12;1
27/06/2026 11:22:37;77;-71.0;-71.0;13;83.12;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;18181.81818181818;5.75;6.0;75;64;13;1
27/06/2026 11:22:41;78;-71.0;-71.0;14;82.05;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17948.71794871795;5.75;6.0;75;64;14;1
27/06/2026 11:22:45;79;-71.0;-71.0;15;81.01;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17721.518987341773;5.75;6.0;75;64;15;1
27/06/2026 11:22:49;80;-71.0;-71.0;16;80.0;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17500.0;5.75;6.0;75;64;16;1
27/06/2026 11:22:52;81;-70.0;-71.0;16;80.25;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17554.01234567901;6.0;6.25;81;66;16;1
27/06/2026 11:22:54;82;-70.0;-71.0;16;80.49;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17606.707317073175;6.0;6.25;82;67;16;1
27/06/2026 11:22:56;83;-70.0;-70.0;16;80.72;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17658.13253012048;6.0;5.75;83;68;16;1
27/06/2026 11:22:58;84;-70.0;-71.0;16;80.95;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17708.333333333332;5.75;6.0;84;69;16;1
27/06/2026 11:23:00;85;-68.5;-70.0;16;81.18;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17757.35294117647;6.0;6.0;85;70;16;1
27/06/2026 11:23:02;86;-70.0;-71.0;16;81.4;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17805.232558139534;5.5;5.75;86;71;16;1
27/06/2026 11:23:06;87;-70.0;-71.0;17;80.46;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17600.57471264368;5.5;5.75;86;71;17;1
27/06/2026 11:23:08;88;-70.0;-71.0;17;80.68;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17649.147727272724;5.75;6.25;88;72;17;1
27/06/2026 11:23:10;89;-70.0;-71.0;17;80.9;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17696.629213483146;5.75;6.0;89;73;17;1
27/06/2026 11:23:12;90;-70.0;-71.0;17;81.11;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17743.05555555556;6.0;5.75;90;74;17;1
27/06/2026 11:23:14;91;-70.0;-70.0;17;81.32;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17788.46153846154;5.75;6.0;91;75;17;1
27/06/2026 11:23:18;92;-70.0;-70.0;18;80.43;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17595.108695652176;5.75;6.0;91;75;18;1
27/06/2026 11:23:20;93;-70.0;-71.0;18;80.65;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17641.129032258064;5.5;6.0;93;77;18;1
27/06/2026 11:23:22;94;-70.0;-71.0;18;80.85;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17686.170212765956;6.0;6.5;94;78;18;1
27/06/2026 11:23:24;95;-68.5;-71.0;18;81.05;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17730.263157894737;5.75;6.0;95;79;18;1
27/06/2026 11:23:26;96;-70.0;-70.0;18;81.25;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17773.4375;6.0;6.0;96;80;18;1
27/06/2026 11:23:28;97;-70.0;-71.0;18;81.44;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17815.721649484534;5.75;6.0;97;81;18;1
27/06/2026 11:23:32;98;-70.0;-71.0;19;80.61;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17633.928571428572;5.75;6.0;97;81;19;1
27/06/2026 11:23:34;99;-72.0;-71.0;19;80.81;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17676.767676767675;6.0;6.25;99;82;19;1
27/06/2026 11:23:36;100;-71.0;-72.0;19;81.0;-67.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;17718.75;6.0;5.75;100;83;19;1
