Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR_DL;PSR_UL;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
04/07/2026 09:44:09;1;-77.5;-79.5;0;100.0;100.0;-77.5;-77.5;-79.5;-79.5;7;500;5;14;21875.0;21875.0;5.5;4.75;0;1;0;1
04/07/2026 09:44:10;2;-76.0;-78.5;0;100.0;100.0;-76.0;-77.5;-78.5;-79.5;7;500;5;14;21875.0;21875.0;5.75;4.5;0;2;0;1
04/07/2026 09:44:11;3;-77.5;-80.5;0;100.0;100.0;-76.0;-77.5;-78.5;-80.5;7;500;5;14;21875.0;21875.0;5.5;4.5;0;3;0;1
04/07/2026 09:44:12;4;-77.5;-78.5;0;100.0;100.0;-76.0;-77.5;-78.5;-80.5;7;500;5;14;21875.0;21875.0;5.5;4.75;0;4;0;1
04/07/2026 09:44:14;5;-76.0;-79.5;0;100.0;100.0;-76.0;-77.5;-78.5;-80.5;7;500;5;14;21875.0;21875.0;5.5;4.75;0;5;0;1
04/07/2026 09:44:15;6;-77.5;-79.5;0;100.0;100.0;-76.0;-77.5;-78.5;-80.5;7;500;5;14;21875.0;21875.0;5.5;4.5;0;6;0;1
04/07/2026 09:44:16;7;-76.0;-78.5;0;100.0;100.0;-76.0;-77.5;-78.5;-80.5;7;500;5;14;21875.0;21875.0;5.5;4.75;0;7;0;1
04/07/2026 09:44:19;8;-76.0;-78.5;1;100.0;87.5;-76.0;-77.5;-78.5;-80.5;7;500;5;14;21875.0;19140.625;5.5;4.75;0;7;1;1
04/07/2026 09:44:21;9;-77.5;-78.5;1;88.89;88.89;-76.0;-77.5;-78.5;-80.5;7;500;5;14;21875.0;19444.44444444444;5.75;4.5;0;8;1;1
04/07/2026 09:44:22;10;-76.0;-79.5;1;90.0;90.0;-76.0;-77.5;-78.5;-80.5;7;500;5;14;21875.0;19687.5;5.75;5.0;0;9;1;1
