Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR_DL;PSR_UL;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
05/07/2026 12:24:31;1;-65.5;-67.5;0;100.0;100.0;-65.5;-65.5;-67.5;-67.5;12;125;8;20;183.10546875;183.10546875;9.75;9.5;0;412;0;1
05/07/2026 12:24:38;2;-70.0;-66.5;0;100.0;100.0;-65.5;-70.0;-66.5;-67.5;12;125;8;20;183.10546875;183.10546875;6.75;9.25;0;413;0;1
05/07/2026 12:24:45;3;-66.5;-65.5;0;100.0;100.0;-65.5;-70.0;-65.5;-67.5;12;125;8;20;183.10546875;183.10546875;8.5;9.0;0;414;0;1
05/07/2026 12:24:53;4;-64.5;-64.5;0;100.0;100.0;-64.5;-70.0;-64.5;-67.5;12;125;8;20;183.10546875;183.10546875;9.0;7.75;0;415;0;1
05/07/2026 12:25:42;5;-48.5;-48.5;0;80.0;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;12.0;9.25;0;417;0;1
05/07/2026 12:25:48;6;-48.5;-49.5;0;83.33;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;10.25;9.0;0;418;0;1
05/07/2026 12:25:55;7;-49.5;-56.0;0;85.71;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;9.75;12.0;0;419;0;1
05/07/2026 12:26:01;8;-56.0;-56.0;0;87.5;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;9.0;11.0;0;420;0;1
05/07/2026 12:26:07;9;-57.0;-55.0;0;88.89;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;12.0;9.5;0;421;0;1
05/07/2026 12:26:14;10;-56.0;-58.0;0;90.0;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;9.25;7.75;0;422;0;1
05/07/2026 12:26:20;11;-55.0;-55.0;0;90.91;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;11.0;9.5;0;423;0;1
05/07/2026 12:26:26;12;-55.0;-54.0;0;91.67;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;9.0;9.0;0;424;0;1
05/07/2026 12:26:33;13;-55.0;-56.0;0;92.31;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;10.5;9.25;0;425;0;1
05/07/2026 12:26:39;14;-54.0;-52.5;0;92.86;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;12.75;9.0;0;426;0;1
05/07/2026 12:26:45;15;-54.0;-54.0;0;93.33;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;11.0;10.75;0;427;0;1
05/07/2026 12:26:52;16;-55.0;-55.0;0;93.75;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;10.25;9.5;0;428;0;1
05/07/2026 12:26:58;17;-55.0;-55.0;0;94.12;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;10.25;10.0;0;429;0;1
05/07/2026 12:27:04;18;-55.0;-55.0;0;94.44;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;9.25;8.0;0;430;0;1
05/07/2026 12:27:11;19;-68.5;-56.0;0;94.74;100.0;-48.5;-70.0;-48.5;-67.5;12;125;8;20;183.10546875;183.10546875;9.75;11.5;0;431;0;1
