Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR_DL;PSR_UL;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
05/07/2026 21:17:30;1;-50.5;-50.5;0;100.0;100.0;-50.5;-50.5;-50.5;-50.5;9;500;5;20;7031.25;7031.25;8.25;8.25;0;1;0;1
05/07/2026 21:17:32;2;-49.5;-49.5;0;100.0;100.0;-49.5;-50.5;-49.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.0;0;2;0;1
05/07/2026 21:17:34;3;-50.5;-49.5;0;100.0;100.0;-49.5;-50.5;-49.5;-50.5;9;500;5;20;7031.25;7031.25;8.25;8.0;0;3;0;1
05/07/2026 21:17:36;4;-50.5;-48.5;0;100.0;100.0;-49.5;-50.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.25;8.25;0;4;0;1
05/07/2026 21:17:37;5;-49.5;-48.5;0;100.0;100.0;-49.5;-50.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.25;8.0;0;5;0;1
05/07/2026 21:17:39;6;-50.5;-49.5;0;100.0;100.0;-49.5;-50.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.0;0;6;0;1
05/07/2026 21:17:41;7;-51.5;-49.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.25;8.0;0;7;0;1
05/07/2026 21:17:42;8;-49.5;-49.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.25;8.0;0;8;0;1
05/07/2026 21:17:44;9;-49.5;-49.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;7.75;8.5;0;9;0;1
05/07/2026 21:17:46;10;-49.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.5;0;10;0;1
05/07/2026 21:17:48;11;-49.5;-49.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.25;8.25;0;11;0;1
05/07/2026 21:17:49;12;-49.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.0;0;12;0;1
05/07/2026 21:17:51;13;-49.5;-49.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.25;0;13;0;1
05/07/2026 21:17:53;14;-51.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.25;7.75;0;14;0;1
05/07/2026 21:17:54;15;-49.5;-49.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.25;0;15;0;1
05/07/2026 21:17:56;16;-49.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;7.75;0;16;0;1
05/07/2026 21:17:58;17;-51.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.5;0;17;0;1
05/07/2026 21:18:00;18;-49.5;-49.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;7.75;7.75;0;18;0;1
05/07/2026 21:18:01;19;-49.5;-49.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.25;7.75;0;19;0;1
05/07/2026 21:18:03;20;-49.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.0;0;20;0;1
05/07/2026 21:18:05;21;-49.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;3.25;8.25;0;21;0;1
05/07/2026 21:18:07;22;-51.5;-49.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.25;0;22;0;1
05/07/2026 21:18:08;23;-49.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.0;0;23;0;1
05/07/2026 21:18:10;24;-49.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;7.75;8.0;0;24;0;1
05/07/2026 21:18:12;25;-49.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.25;0;25;0;1
05/07/2026 21:18:14;26;-49.5;-49.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.5;0;26;0;1
05/07/2026 21:18:15;27;-49.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.0;0;27;0;1
05/07/2026 21:18:17;28;-49.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.5;8.0;0;28;0;1
05/07/2026 21:18:19;29;-49.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.0;0;29;0;1
05/07/2026 21:18:21;30;-51.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.0;0;30;0;1
05/07/2026 21:18:22;31;-49.5;-49.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.0;0;31;0;1
05/07/2026 21:18:24;32;-49.5;-49.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.25;8.0;0;32;0;1
05/07/2026 21:18:26;33;-49.5;-48.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.0;0;33;0;1
05/07/2026 21:18:28;34;-49.5;-49.5;0;100.0;100.0;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;7031.25;8.0;8.25;0;34;0;1
05/07/2026 21:18:33;35;-49.5;-49.5;1;100.0;97.14;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;6830.357142857142;8.0;8.25;0;34;1;1
05/07/2026 21:18:34;36;-49.5;-48.5;1;97.22;97.22;-49.5;-51.5;-48.5;-50.5;9;500;5;20;7031.25;6835.9375;8.0;8.0;0;35;1;1
05/07/2026 21:18:36;37;-49.5;-47.5;1;97.3;97.3;-49.5;-51.5;-47.5;-50.5;9;500;5;20;7031.25;6841.216216216217;8.0;7.75;0;36;1;1
05/07/2026 21:18:38;38;-54.0;-54.0;1;97.37;97.37;-49.5;-54.0;-47.5;-54.0;9;500;5;20;7031.25;6846.2171052631575;8.0;6.25;0;37;1;1
05/07/2026 21:18:39;39;-50.5;-50.5;1;97.44;97.44;-49.5;-54.0;-47.5;-54.0;9;500;5;20;7031.25;6850.961538461537;8.75;8.5;0;38;1;1
05/07/2026 21:18:41;40;-47.5;-46.5;1;97.5;97.5;-47.5;-54.0;-46.5;-54.0;9;500;5;20;7031.25;6855.46875;6.0;7.5;0;39;1;1
05/07/2026 21:18:43;41;-71.0;-60.0;1;97.56;97.56;-47.5;-71.0;-46.5;-60.0;9;500;5;20;7031.25;6859.756097560976;8.25;7.75;0;40;1;1
05/07/2026 21:18:44;42;-48.5;-47.5;1;97.62;97.62;-47.5;-71.0;-46.5;-60.0;9;500;5;20;7031.25;6863.839285714286;8.0;6.0;0;41;1;1
05/07/2026 21:18:46;43;-48.5;-47.5;1;97.67;97.67;-47.5;-71.0;-46.5;-60.0;9;500;5;20;7031.25;6867.732558139534;5.75;6.25;0;42;1;1
05/07/2026 21:18:48;44;-48.5;-46.5;1;97.73;97.73;-47.5;-71.0;-46.5;-60.0;9;500;5;20;7031.25;6871.448863636364;6.25;7.25;0;43;1;1
05/07/2026 21:18:50;45;-48.5;-46.5;1;97.78;97.78;-47.5;-71.0;-46.5;-60.0;9;500;5;20;7031.25;6875.0;6.75;7.5;0;44;1;1
05/07/2026 21:18:52;46;-47.5;-46.5;1;97.83;97.83;-47.5;-71.0;-46.5;-60.0;9;500;5;20;7031.25;6878.396739130435;6.75;8.25;0;45;1;1
