Medida;Latitude;Longitude;Altitude;Distancia_3D_m;RSSI_DL_medido;RSSI_DL_previsto_shadowing
430;-23.004319;-46.838291;752.6;325.79;-105.0;-82.28
431;-23.004319;-46.838292;751.9;325.94;-104.5;-82.29
432;-23.004322;-46.83829;751.9;325.62;-111.5;-82.28
433;-23.004324;-46.838287;751.8;325.26;-109.0;-82.26
434;-23.004327;-46.838286;752.4;324.99;-103.5;-82.25
435;-23.004328;-46.838285;752.9;324.82;-116.0;-82.24
436;-23.004329;-46.838284;753.2;324.66;-105.5;-82.24
437;-23.00433;-46.838284;753.5;324.6;-99.0;-82.24
438;-23.004333;-46.838285;753.9;324.53;-101.5;-82.23
439;-23.004335;-46.838286;754.0;324.53;-102.0;-82.23
440;-23.004336;-46.838286;754.2;324.48;-98.0;-82.23
441;-23.004338;-46.838287;754.0;324.5;-108.0;-82.23
442;-23.00434;-46.838288;754.0;324.51;-109.0;-82.23
443;-23.004342;-46.838291;753.9;324.71;-106.0;-82.24
444;-23.004342;-46.838292;754.1;324.79;-106.5;-82.24
445;-23.004343;-46.838292;754.2;324.74;-105.5;-82.24
447;-23.004343;-46.838292;754.1;324.75;-116.0;-82.24
449;-23.004342;-46.838293;754.5;324.86;-111.5;-82.25
450;-23.004343;-46.838294;754.6;324.91;-105.0;-82.25
451;-23.004342;-46.838295;754.7;325.04;-106.0;-82.25
452;-23.004342;-46.838297;754.6;325.23;-100.0;-82.26
453;-23.00434;-46.838299;754.6;325.51;-107.5;-82.27
454;-23.008435;-46.838397;754.7;453.3;-109.5;-86.59
455;-23.008435;-46.838397;754.7;453.3;-109.5;-86.59
456;-23.004338;-46.838311;755.3;326.68;-105.5;-82.32
457;-23.004339;-46.838313;755.8;326.79;-110.0;-82.32
458;-23.00434;-46.838315;756.2;326.92;-107.5;-82.33
459;-23.00434;-46.838316;756.4;327.0;-106.0;-82.33
460;-23.004339;-46.838317;756.7;327.12;-106.5;-82.34
461;-23.004339;-46.838319;757.2;327.28;-108.0;-82.34
462;-23.004337;-46.838321;757.4;327.54;-106.0;-82.35
463;-23.004336;-46.838321;757.1;327.6;-110.0;-82.36
464;-23.004334;-46.838323;756.9;327.89;-112.5;-82.37
465;-23.004334;-46.838324;756.4;328.01;-103.0;-82.37
466;-23.004334;-46.838327;755.9;328.32;-115.0;-82.38
467;-23.004335;-46.838328;755.4;328.4;-110.0;-82.39
468;-23.004336;-46.838328;755.3;328.37;-104.5;-82.39
469;-23.004336;-46.838328;755.2;328.37;-98.0;-82.39
470;-23.004335;-46.838326;755.4;328.22;-100.0;-82.38
471;-23.004335;-46.838325;755.6;328.11;-100.5;-82.38
472;-23.004335;-46.838326;755.9;328.19;-100.0;-82.38
473;-23.004333;-46.838324;755.7;328.09;-98.0;-82.37
474;-23.004332;-46.838324;755.7;328.14;-98.5;-82.38
475;-23.004332;-46.83832;755.7;327.76;-95.5;-82.36
476;-23.004332;-46.838319;756.2;327.64;-90.0;-82.36
477;-23.004332;-46.838318;756.5;327.52;-95.5;-82.35
478;-23.00433;-46.838319;757.1;327.67;-90.0;-82.36
479;-23.004328;-46.838323;757.4;328.12;-95.5;-82.38
480;-23.004328;-46.838323;758.2;328.07;-92.0;-82.37
481;-23.004329;-46.838324;758.4;328.11;-95.0;-82.38
482;-23.00433;-46.838324;758.8;328.05;-96.0;-82.37
483;-23.00433;-46.838324;759.0;328.04;-95.0;-82.37
484;-23.004331;-46.838323;759.3;327.89;-94.5;-82.37
485;-23.004333;-46.838324;759.0;327.91;-102.0;-82.37
486;-23.004335;-46.838325;759.5;327.9;-98.5;-82.37
487;-23.004341;-46.838327;759.7;327.82;-100.5;-82.36
488;-23.004348;-46.838327;759.6;327.53;-97.0;-82.35
489;-23.004353;-46.838326;759.7;327.22;-99.0;-82.34
490;-23.004362;-46.838326;760.0;326.83;-99.0;-82.32
491;-23.004369;-46.838325;760.4;326.42;-98.0;-82.31
492;-23.004374;-46.838323;760.6;326.02;-97.0;-82.29
493;-23.004379;-46.83832;760.8;325.52;-99.0;-82.27
494;-23.00438;-46.838317;760.6;325.2;-100.5;-82.26
495;-23.004381;-46.838315;760.5;324.97;-99.0;-82.25
496;-23.004381;-46.838313;760.2;324.8;-100.0;-82.24
497;-23.004381;-46.838312;760.1;324.71;-97.5;-82.24
498;-23.004381;-46.838311;759.6;324.64;-98.0;-82.24
499;-23.00438;-46.838312;759.1;324.8;-98.5;-82.24
500;-23.004381;-46.838312;758.7;324.78;-100.0;-82.24
501;-23.004382;-46.838313;758.6;324.84;-99.0;-82.24
502;-23.004383;-46.838314;758.6;324.89;-99.0;-82.25
503;-23.004384;-46.838315;759.1;324.92;-99.5;-82.25
504;-23.004384;-46.838316;759.3;325.0;-100.0;-82.25
505;-23.004386;-46.838316;759.7;324.9;-100.5;-82.25
506;-23.004387;-46.838317;759.9;324.95;-97.0;-82.25
507;-23.004391;-46.838317;760.1;324.77;-99.0;-82.24
508;-23.004395;-46.838319;760.3;324.79;-97.5;-82.24
509;-23.004399;-46.838319;760.6;324.61;-100.5;-82.24
510;-23.004402;-46.838319;760.8;324.48;-98.5;-82.23
511;-23.004403;-46.838319;761.0;324.43;-97.5;-82.23
512;-23.004403;-46.838319;761.0;324.43;-99.0;-82.23
513;-23.004403;-46.838319;761.4;324.42;-101.0;-82.23
514;-23.004404;-46.838319;761.6;324.37;-97.0;-82.23
515;-23.004406;-46.83832;762.3;324.35;-97.0;-82.23
516;-23.004408;-46.838323;762.5;324.55;-98.0;-82.23
517;-23.004411;-46.838325;762.8;324.61;-96.0;-82.24
518;-23.004413;-46.838326;763.2;324.61;-97.0;-82.24
519;-23.004417;-46.838327;763.9;324.52;-96.5;-82.23
520;-23.004417;-46.838328;764.2;324.6;-97.0;-82.24
521;-23.004416;-46.838327;764.3;324.54;-100.0;-82.23
522;-23.004416;-46.838327;764.5;324.54;-96.5;-82.23
523;-23.004417;-46.838327;764.5;324.5;-96.5;-82.23
524;-23.004419;-46.83833;765.2;324.68;-99.5;-82.24
525;-23.004424;-46.838331;766.2;324.55;-91.0;-82.23
526;-23.004427;-46.838332;766.8;324.51;-98.0;-82.23
527;-23.004429;-46.838334;767.5;324.6;-101.5;-82.24
528;-23.00443;-46.838334;767.8;324.56;-98.0;-82.23
529;-23.004429;-46.838335;767.9;324.69;-97.5;-82.24
530;-23.004427;-46.838337;768.2;324.95;-96.0;-82.25
531;-23.004426;-46.838337;768.4;324.99;-96.5;-82.25
532;-23.004425;-46.838336;768.6;324.93;-98.0;-82.25
533;-23.004426;-46.838336;769.4;324.87;-97.5;-82.25
534;-23.004429;-46.838336;769.8;324.75;-98.5;-82.24
535;-23.004432;-46.838337;770.4;324.71;-90.0;-82.24
536;-23.004435;-46.838337;771.1;324.59;-99.5;-82.23
537;-23.004437;-46.838338;771.8;324.59;-96.0;-82.23
538;-23.004436;-46.838338;772.2;324.63;-99.5;-82.24
539;-23.004435;-46.838338;772.8;324.66;-96.0;-82.24
540;-23.004431;-46.838335;772.7;324.53;-99.0;-82.23
541;-23.00443;-46.838334;772.4;324.48;-96.5;-82.23
542;-23.004428;-46.838334;772.2;324.56;-97.0;-82.23
543;-23.004427;-46.838333;772.2;324.51;-97.5;-82.23
544;-23.004427;-46.838333;772.5;324.5;-97.5;-82.23
545;-23.004427;-46.838332;773.0;324.4;-97.5;-82.23
546;-23.004427;-46.838332;773.2;324.4;-97.0;-82.23
547;-23.004427;-46.838331;773.5;324.3;-98.5;-82.22
548;-23.004426;-46.83833;773.7;324.25;-94.5;-82.22
549;-23.004423;-46.838327;772.8;324.08;-96.0;-82.21
550;-23.004422;-46.838324;773.0;323.84;-97.5;-82.2
551;-23.004422;-46.838323;773.0;323.74;-97.5;-82.2
552;-23.004417;-46.838318;771.3;323.48;-99.0;-82.19
553;-23.004414;-46.838315;770.9;323.32;-96.5;-82.18
554;-23.004411;-46.838308;770.2;322.78;-98.0;-82.16
555;-23.004406;-46.838304;768.6;322.63;-99.0;-82.16
556;-23.004403;-46.838302;768.1;322.58;-99.0;-82.15
557;-23.0044;-46.838301;767.7;322.61;-98.0;-82.16
558;-23.004398;-46.838298;767.5;322.41;-101.5;-82.15
559;-23.004393;-46.838292;766.8;322.07;-94.5;-82.13
560;-23.004392;-46.838289;766.8;321.82;-97.0;-82.12
561;-23.004392;-46.838289;766.8;321.82;-95.5;-82.12
562;-23.004391;-46.838296;766.3;322.54;-97.5;-82.15
563;-23.004386;-46.838313;765.6;324.38;-88.0;-82.23
564;-23.004363;-46.838367;764.8;330.49;-100.0;-82.47
565;-23.004346;-46.838411;764.8;335.37;-100.5;-82.66
566;-23.004331;-46.838458;764.8;340.45;-94.0;-82.86
567;-23.004313;-46.838505;764.2;345.68;-95.5;-83.05
568;-23.004301;-46.838554;763.5;350.85;-92.5;-83.25
569;-23.004259;-46.838627;763.8;359.51;-95.5;-83.57
570;-23.004232;-46.838695;762.5;367.13;-91.0;-83.84
571;-23.004202;-46.838757;762.0;374.27;-89.0;-84.09
572;-23.004185;-46.838835;760.2;382.45;-99.0;-84.37
573;-23.004209;-46.838947;754.5;392.4;-96.5;-84.71
574;-23.004176;-46.839052;752.3;403.86;-90.0;-85.08
575;-23.004158;-46.839095;751.9;408.7;-89.0;-85.24
576;-23.004147;-46.839119;751.5;411.45;-90.0;-85.32
577;-23.004134;-46.839138;751.7;413.76;-98.5;-85.4
578;-23.004112;-46.839126;756.9;413.24;-98.5;-85.38
579;-23.004108;-46.839126;758.6;413.33;-97.5;-85.38
580;-23.004108;-46.839127;759.3;413.39;-103.5;-85.39
581;-23.00411;-46.839132;758.9;413.81;-100.0;-85.4
582;-23.004112;-46.839133;759.7;413.79;-99.0;-85.4
583;-23.004113;-46.839132;760.6;413.62;-96.0;-85.39
584;-23.004113;-46.839132;760.9;413.61;-98.0;-85.39
585;-23.004112;-46.839135;760.8;413.94;-100.5;-85.4
586;-23.004111;-46.839137;761.1;414.16;-98.0;-85.41
587;-23.00411;-46.83914;761.5;414.47;-99.0;-85.42
588;-23.004109;-46.839143;762.2;414.78;-107.5;-85.43
589;-23.004107;-46.839144;762.3;414.95;-102.5;-85.43
590;-23.004099;-46.83914;763.6;414.85;-102.0;-85.43
591;-23.004095;-46.839137;764.4;414.71;-97.5;-85.43
592;-23.004092;-46.839135;765.5;414.61;-99.0;-85.42
593;-23.004088;-46.839133;766.8;414.56;-97.5;-85.42
594;-23.004089;-46.839129;766.5;414.14;-100.5;-85.41
595;-23.004088;-46.83913;766.6;414.28;-103.0;-85.41
596;-23.004077;-46.839128;768.9;414.5;-102.5;-85.42
597;-23.004075;-46.839125;769.3;414.29;-100.0;-85.41
598;-23.004073;-46.839128;769.6;414.65;-106.0;-85.43
599;-23.004072;-46.839129;770.2;414.78;-99.5;-85.43
600;-23.004071;-46.83913;770.9;414.91;-99.0;-85.43
601;-23.004071;-46.839129;771.4;414.81;-100.0;-85.43
602;-23.004072;-46.839129;771.5;414.77;-106.5;-85.43
603;-23.004073;-46.839128;771.7;414.63;-102.5;-85.42
604;-23.004073;-46.839128;772.1;414.63;-102.0;-85.42
605;-23.004074;-46.839128;772.0;414.59;-105.5;-85.42
606;-23.004074;-46.839129;771.4;414.69;-99.5;-85.43
607;-23.004074;-46.839129;771.4;414.69;-113.5;-85.43
608;-23.004076;-46.839127;773.9;414.4;-109.0;-85.42
609;-23.004076;-46.839126;773.8;414.3;-110.5;-85.41
610;-23.004077;-46.839118;772.8;413.51;-104.5;-85.39
611;-23.004078;-46.83912;771.6;413.66;-107.5;-85.39
612;-23.004078;-46.839126;769.1;414.26;-106.5;-85.41
613;-23.00407;-46.839124;769.2;414.41;-112.0;-85.42
614;-23.004066;-46.839121;768.5;414.3;-106.0;-85.41
615;-23.004067;-46.839117;769.2;413.87;-107.5;-85.4
616;-23.004066;-46.839116;769.2;413.81;-107.5;-85.4
617;-23.004061;-46.839121;770.7;414.48;-101.0;-85.42
618;-23.004062;-46.839122;771.5;414.52;-99.5;-85.42
619;-23.004059;-46.839127;771.4;415.12;-98.0;-85.44
620;-23.004056;-46.839134;770.3;415.92;-100.5;-85.47
621;-23.004048;-46.839153;767.0;418.11;-102.5;-85.53
622;-23.004046;-46.839159;767.4;418.76;-101.0;-85.55
623;-23.004044;-46.839161;768.6;419.01;-104.5;-85.56
624;-23.004041;-46.839164;768.6;419.42;-105.0;-85.57
625;-23.004038;-46.839167;769.0;419.82;-101.0;-85.59
626;-23.004035;-46.839168;770.0;420.03;-101.0;-85.59
627;-23.004033;-46.839167;771.7;420.0;-100.0;-85.59
628;-23.00403;-46.839171;771.6;420.51;-100.0;-85.61
629;-23.004029;-46.839171;771.6;420.55;-98.0;-85.61
630;-23.004028;-46.839172;771.7;420.69;-101.0;-85.61
631;-23.004027;-46.839174;771.0;420.92;-101.0;-85.62
632;-23.004026;-46.839171;771.2;420.68;-102.5;-85.61
633;-23.004026;-46.83917;771.0;420.59;-99.5;-85.61
634;-23.004027;-46.839171;770.7;420.64;-98.5;-85.61
635;-23.004028;-46.839171;771.3;420.6;-101.5;-85.61
636;-23.004029;-46.839169;772.6;420.35;-100.0;-85.6
637;-23.00403;-46.839167;775.3;420.11;-97.0;-85.6
638;-23.00403;-46.839166;776.9;420.02;-101.0;-85.59
639;-23.00403;-46.839165;778.2;419.93;-102.5;-85.59
640;-23.00403;-46.839167;778.6;420.12;-101.5;-85.6
641;-23.004031;-46.839166;779.2;419.99;-96.0;-85.59
642;-23.004033;-46.839165;780.0;419.82;-99.0;-85.59
643;-23.004033;-46.839163;780.7;419.64;-99.5;-85.58
644;-23.004033;-46.839163;780.9;419.64;-99.5;-85.58
645;-23.004033;-46.839163;780.8;419.64;-100.5;-85.58
646;-23.004033;-46.839163;780.8;419.64;-100.5;-85.58
647;-23.004032;-46.839164;780.4;419.77;-101.0;-85.59
648;-23.004031;-46.839168;779.2;420.18;-100.0;-85.6
649;-23.00403;-46.839173;778.2;420.69;-101.0;-85.61
650;-23.004028;-46.839178;777.1;421.24;-100.0;-85.63
651;-23.004026;-46.839182;775.0;421.7;-99.5;-85.64
652;-23.004023;-46.839187;773.0;422.31;-100.5;-85.66
653;-23.004021;-46.83919;772.0;422.68;-100.0;-85.68
654;-23.004019;-46.839193;770.5;423.07;-102.0;-85.69
655;-23.004018;-46.839195;769.8;423.31;-102.5;-85.69
656;-23.004017;-46.839199;768.6;423.75;-98.5;-85.71
657;-23.004016;-46.839198;768.5;423.69;-99.5;-85.71
658;-23.004016;-46.839197;768.2;423.61;-99.5;-85.7
659;-23.004016;-46.839194;769.2;423.31;-99.5;-85.69
660;-23.004017;-46.839192;769.5;423.07;-98.0;-85.69
661;-23.004019;-46.83919;770.3;422.79;-98.5;-85.68
662;-23.00402;-46.839189;770.3;422.65;-100.5;-85.67
663;-23.004021;-46.839187;770.2;422.42;-98.5;-85.67
664;-23.004022;-46.839184;770.1;422.09;-99.5;-85.66
665;-23.004024;-46.839184;769.7;422.01;-98.0;-85.65
666;-23.004025;-46.839182;769.7;421.78;-100.5;-85.65
667;-23.004028;-46.83918;769.8;421.46;-100.5;-85.64
668;-23.004029;-46.839177;769.8;421.14;-100.5;-85.63
669;-23.004031;-46.839176;770.8;420.95;-104.5;-85.62
670;-23.004031;-46.839175;771.2;420.85;-101.0;-85.62
671;-23.004032;-46.839173;771.4;420.62;-108.5;-85.61
672;-23.004032;-46.839171;771.7;420.42;-101.5;-85.61
673;-23.004033;-46.839169;772.2;420.19;-109.0;-85.6
674;-23.004034;-46.839166;772.7;419.86;-101.5;-85.59
675;-23.004032;-46.83917;771.5;420.33;-97.5;-85.6
676;-23.004031;-46.839171;770.9;420.47;-100.5;-85.61
677;-23.004029;-46.839172;770.7;420.65;-102.0;-85.61
678;-23.004029;-46.83917;770.8;420.46;-98.5;-85.61
679;-23.004029;-46.839168;769.1;420.3;-97.5;-85.6
680;-23.004032;-46.839165;768.8;419.89;-95.0;-85.59
681;-23.004037;-46.83916;769.2;419.2;-96.5;-85.57
682;-23.00404;-46.839156;769.6;418.69;-96.5;-85.55
683;-23.004043;-46.839151;770.0;418.08;-96.0;-85.53
684;-23.004045;-46.839149;770.7;417.8;-94.0;-85.52
685;-23.004046;-46.839147;770.9;417.57;-95.0;-85.52
686;-23.004048;-46.839146;771.1;417.39;-95.5;-85.51
687;-23.004047;-46.839155;771.4;418.28;-87.0;-85.54
688;-23.004048;-46.839186;767.9;421.23;-86.0;-85.63
689;-23.004043;-46.839254;759.0;428.14;-88.0;-85.84
690;-23.004023;-46.839306;758.6;433.92;-101.0;-86.02
691;-23.004002;-46.839368;758.5;440.68;-89.0;-86.22
692;-23.003979;-46.839437;758.4;448.18;-91.0;-86.44
693;-23.003938;-46.839558;757.8;461.39;-99.5;-86.82
694;-23.00391;-46.839637;758.0;470.04;-107.0;-87.06
695;-23.003881;-46.839716;757.6;478.75;-102.5;-87.3
696;-23.003854;-46.839787;757.7;486.61;-102.5;-87.51
697;-23.003834;-46.839845;757.6;492.94;-104.5;-87.68
698;-23.003807;-46.839901;757.4;499.38;-105.0;-87.85
699;-23.003796;-46.839929;757.0;502.51;-107.0;-87.93
700;-23.003794;-46.839947;756.3;504.33;-103.0;-87.98
701;-23.003785;-46.839972;756.5;507.07;-110.0;-88.05
702;-23.003779;-46.839996;756.7;509.59;-108.0;-88.11
703;-23.00377;-46.840028;753.8;513.11;-105.0;-88.2
704;-23.003761;-46.840048;753.3;515.4;-102.5;-88.26
705;-23.003757;-46.840076;752.6;518.26;-103.0;-88.33
706;-23.003752;-46.8401;751.9;520.78;-103.0;-88.39
707;-23.003729;-46.840162;752.6;527.58;-109.0;-88.56
708;-23.003716;-46.840196;752.5;531.35;-106.5;-88.66
709;-23.003705;-46.840228;752.6;534.84;-108.5;-88.74
710;-23.003699;-46.84024;752.9;536.21;-107.0;-88.77
711;-23.003693;-46.840241;752.9;536.55;-106.5;-88.78
712;-23.00369;-46.840248;752.5;537.36;-104.0;-88.8
713;-23.00369;-46.84025;752.3;537.56;-103.5;-88.81
714;-23.003689;-46.840251;752.5;537.68;-105.0;-88.81
715;-23.003689;-46.840252;752.6;537.77;-105.0;-88.81
716;-23.003688;-46.84025;752.2;537.64;-105.0;-88.81
717;-23.003687;-46.840249;751.8;537.61;-103.5;-88.81
718;-23.003685;-46.84025;751.4;537.8;-103.5;-88.81
719;-23.003683;-46.84025;751.3;537.89;-104.0;-88.82
720;-23.003681;-46.840249;751.0;537.89;-103.0;-88.82
721;-23.00368;-46.840249;751.0;537.93;-103.0;-88.82
722;-23.003679;-46.840248;751.3;537.86;-103.0;-88.81
723;-23.003677;-46.840248;751.5;537.93;-101.5;-88.82
724;-23.003674;-46.840248;751.7;538.05;-103.5;-88.82
725;-23.003671;-46.840249;751.9;538.26;-104.5;-88.82
726;-23.00367;-46.840251;752.0;538.48;-103.5;-88.83
727;-23.003667;-46.840253;752.2;538.79;-106.5;-88.84
728;-23.003663;-46.840254;752.7;539.03;-104.0;-88.84
729;-23.00366;-46.840256;753.0;539.33;-104.5;-88.85
730;-23.003658;-46.840256;753.1;539.41;-103.5;-88.85
731;-23.003656;-46.840256;753.0;539.5;-103.0;-88.85
732;-23.003651;-46.840256;753.6;539.68;-105.0;-88.86
733;-23.003648;-46.840257;753.6;539.9;-104.0;-88.86
734;-23.003648;-46.840259;753.4;540.1;-103.0;-88.87
735;-23.003649;-46.840262;753.3;540.34;-109.0;-88.87
736;-23.00365;-46.840264;753.4;540.49;-104.5;-88.88
737;-23.003649;-46.840264;753.2;540.54;-105.5;-88.88
738;-23.003648;-46.840264;753.1;540.58;-106.5;-88.88
739;-23.003646;-46.840263;753.1;540.57;-105.0;-88.88
740;-23.003646;-46.840262;753.0;540.48;-106.0;-88.88
741;-23.003646;-46.840261;753.0;540.39;-105.5;-88.88
742;-23.003647;-46.840261;752.9;540.35;-105.5;-88.87
743;-23.00365;-46.840263;752.2;540.44;-105.0;-88.88
744;-23.003652;-46.840264;751.7;540.48;-104.0;-88.88
745;-23.003654;-46.840265;751.5;540.5;-104.0;-88.88
746;-23.003655;-46.840265;751.1;540.47;-104.5;-88.88
747;-23.003657;-46.840265;750.5;540.42;-103.5;-88.88
748;-23.003656;-46.840264;750.5;540.36;-104.5;-88.88
749;-23.003657;-46.840263;750.3;540.24;-102.5;-88.87
750;-23.003657;-46.840263;750.4;540.23;-103.0;-88.87
751;-23.003658;-46.840262;750.0;540.12;-103.5;-88.87
752;-23.003663;-46.840264;748.9;540.15;-104.0;-88.87
753;-23.00367;-46.840267;747.3;540.23;-105.0;-88.87
754;-23.003674;-46.840267;746.2;540.12;-103.5;-88.87
755;-23.003677;-46.840267;745.8;540.02;-105.0;-88.87
756;-23.003679;-46.840267;745.3;539.97;-104.0;-88.87
757;-23.003682;-46.840267;744.9;539.87;-107.5;-88.86
758;-23.003684;-46.840267;744.3;539.82;-104.5;-88.86
759;-23.003686;-46.840268;744.0;539.85;-102.5;-88.86
760;-23.003687;-46.840269;743.8;539.92;-103.0;-88.86
761;-23.00369;-46.840271;743.5;540.0;-104.0;-88.87
762;-23.003691;-46.840271;743.1;539.99;-105.0;-88.87
763;-23.003693;-46.840271;742.8;539.92;-103.5;-88.86
764;-23.003694;-46.840271;742.5;539.9;-105.0;-88.86
765;-23.003697;-46.840271;742.3;539.79;-105.0;-88.86
766;-23.003699;-46.840271;742.3;539.71;-104.5;-88.86
767;-23.003699;-46.840272;743.1;539.76;-103.5;-88.86
768;-23.003698;-46.840272;744.5;539.71;-103.5;-88.86
769;-23.003697;-46.840272;745.6;539.69;-104.0;-88.86
770;-23.003694;-46.840274;747.7;539.89;-103.0;-88.86
771;-23.003693;-46.840276;749.4;540.04;-105.0;-88.87
772;-23.003692;-46.840278;750.7;540.21;-102.0;-88.87
773;-23.003693;-46.840279;751.4;540.23;-102.5;-88.87
774;-23.003694;-46.84028;751.4;540.29;-102.0;-88.87
775;-23.003695;-46.84028;751.2;540.26;-104.5;-88.87
776;-23.003695;-46.84028;750.7;540.28;-105.0;-88.87
777;-23.003694;-46.840279;750.7;540.22;-104.0;-88.87
778;-23.00369;-46.840277;751.1;540.18;-104.5;-88.87
779;-23.003687;-46.840275;751.3;540.1;-104.0;-88.87
780;-23.003686;-46.840274;751.9;540.02;-103.5;-88.87
781;-23.003683;-46.840271;752.5;539.83;-103.0;-88.86
782;-23.003681;-46.840271;753.6;539.87;-109.0;-88.86
783;-23.003679;-46.840267;754.9;539.52;-105.0;-88.85
784;-23.003676;-46.840266;756.4;539.49;-103.5;-88.85
785;-23.003675;-46.840265;756.8;539.42;-102.0;-88.85
786;-23.003674;-46.840264;757.2;539.35;-103.5;-88.85
787;-23.003671;-46.840262;757.4;539.28;-104.0;-88.85
788;-23.003667;-46.840261;757.8;539.34;-105.0;-88.85
789;-23.003666;-46.840261;758.2;539.37;-103.5;-88.85
790;-23.003664;-46.840261;758.4;539.44;-103.0;-88.85
791;-23.003665;-46.840261;758.3;539.4;-104.5;-88.85
792;-23.003669;-46.840265;757.9;539.63;-104.0;-88.86
793;-23.003671;-46.840267;757.0;539.77;-104.5;-88.86
794;-23.003674;-46.840268;756.5;539.76;-104.5;-88.86
795;-23.003678;-46.840268;756.1;539.61;-104.0;-88.86
796;-23.003681;-46.840269;755.8;539.59;-104.5;-88.86
797;-23.003686;-46.840272;755.5;539.68;-103.5;-88.86
798;-23.003688;-46.840273;755.1;539.71;-103.5;-88.86
799;-23.003691;-46.840274;754.7;539.7;-103.5;-88.86
800;-23.003694;-46.840275;754.3;539.69;-103.0;-88.86
801;-23.003697;-46.840277;753.5;539.79;-104.0;-88.86
802;-23.003699;-46.840278;752.9;539.83;-103.5;-88.86
803;-23.003702;-46.840277;752.1;539.65;-102.5;-88.86
804;-23.003704;-46.840278;751.9;539.67;-103.0;-88.86
805;-23.003706;-46.840277;751.3;539.52;-104.0;-88.85
806;-23.003709;-46.840279;750.1;539.65;-105.0;-88.86
807;-23.00371;-46.840279;749.4;539.64;-104.5;-88.86
808;-23.00371;-46.84028;749.1;539.75;-104.5;-88.86
809;-23.00371;-46.840279;748.9;539.66;-104.5;-88.86
810;-23.00371;-46.840278;748.8;539.57;-104.5;-88.86
811;-23.003711;-46.840277;748.6;539.45;-103.0;-88.85
812;-23.003712;-46.840277;748.7;539.4;-104.0;-88.85
813;-23.003712;-46.840277;748.9;539.39;-104.0;-88.85
814;-23.003713;-46.840277;748.9;539.35;-103.0;-88.85
815;-23.003713;-46.840276;748.7;539.27;-104.5;-88.85
816;-23.003711;-46.840275;748.6;539.26;-102.0;-88.85
817;-23.003709;-46.840273;748.6;539.15;-103.5;-88.85
818;-23.003705;-46.840271;748.7;539.11;-106.0;-88.85
819;-23.003702;-46.840268;748.8;538.94;-105.5;-88.84
820;-23.003698;-46.840266;749.0;538.9;-104.0;-88.84
821;-23.003693;-46.840265;749.2;539.0;-103.5;-88.84
822;-23.00369;-46.840264;749.1;539.03;-104.0;-88.84
823;-23.003688;-46.840264;749.0;539.12;-103.5;-88.85
824;-23.003686;-46.840263;749.1;539.1;-103.0;-88.84
825;-23.003683;-46.840263;749.5;539.21;-105.0;-88.85
826;-23.00368;-46.840259;749.9;538.93;-104.0;-88.84
827;-23.003677;-46.840255;750.3;538.65;-103.0;-88.83
828;-23.003676;-46.840248;750.1;538.04;-103.0;-88.82
829;-23.003673;-46.840242;750.1;537.59;-103.5;-88.81
830;-23.003672;-46.840237;749.7;537.18;-103.5;-88.8
831;-23.003671;-46.840233;749.4;536.85;-104.0;-88.79
832;-23.003673;-46.840229;748.7;536.43;-104.5;-88.78
833;-23.003675;-46.840226;747.8;536.1;-104.5;-88.77
834;-23.003676;-46.840225;747.1;536.01;-104.0;-88.77
835;-23.003675;-46.840224;747.0;535.96;-101.5;-88.77
836;-23.003674;-46.840224;747.2;535.99;-102.5;-88.77
837;-23.003674;-46.840221;747.2;535.7;-104.0;-88.76
838;-23.003676;-46.840219;747.3;535.43;-102.5;-88.76
839;-23.003677;-46.84022;747.2;535.48;-102.0;-88.76
840;-23.003678;-46.840221;746.8;535.56;-104.0;-88.76
841;-23.003681;-46.840223;746.6;535.64;-104.5;-88.76
842;-23.003684;-46.840226;746.6;535.8;-105.0;-88.76
843;-23.003685;-46.840228;746.9;535.93;-103.0;-88.77
844;-23.003685;-46.84023;747.1;536.11;-103.0;-88.77
845;-23.003685;-46.840233;747.3;536.38;-103.0;-88.78
846;-23.003684;-46.840235;747.6;536.6;-102.5;-88.78
847;-23.003684;-46.840237;747.9;536.77;-103.0;-88.79
848;-23.003685;-46.840239;748.3;536.9;-102.0;-88.79
849;-23.003687;-46.84024;748.3;536.92;-106.5;-88.79
850;-23.003687;-46.84024;748.3;536.92;-106.5;-88.79
851;-23.003647;-46.840364;745.2;550.5;-113.0;-89.12
852;-23.003646;-46.840367;744.3;550.87;-111.0;-89.13
853;-23.003647;-46.840365;743.6;550.68;-111.0;-89.12
854;-23.003647;-46.840365;743.6;550.68;-111.0;-89.12
855;-23.003647;-46.840365;743.6;550.68;-111.0;-89.12
856;-23.003616;-46.84047;743.2;561.95;-110.5;-89.39
857;-23.003616;-46.840474;743.5;562.31;-111.0;-89.39
858;-23.003615;-46.840476;743.7;562.53;-108.5;-89.4
859;-23.003614;-46.840478;744.0;562.75;-109.5;-89.4
860;-23.003614;-46.84048;744.1;562.93;-109.5;-89.41
861;-23.003612;-46.840484;744.2;563.39;-110.0;-89.42
862;-23.003612;-46.840486;744.3;563.57;-109.5;-89.42
863;-23.003612;-46.840487;744.4;563.66;-110.5;-89.43
864;-23.003612;-46.840488;744.3;563.76;-109.0;-89.43
865;-23.003611;-46.84049;744.3;563.99;-109.0;-89.43
866;-23.003611;-46.84049;744.3;563.99;-109.0;-89.43
