Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR_DL;PSR_UL;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
05/07/2026 14:42:25;1;-48.5;-47.5;0;100.0;100.0;-48.5;-48.5;-47.5;-47.5;9;125;8;20;1098.6328125;1098.6328125;9.75;10.25;0;1;0;1
05/07/2026 14:42:27;2;-48.5;-48.5;0;100.0;100.0;-48.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.75;10.25;0;2;0;1
05/07/2026 14:42:30;3;-48.5;-47.5;0;100.0;100.0;-48.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.75;10.5;0;3;0;1
05/07/2026 14:42:32;4;-48.5;-48.5;0;100.0;100.0;-48.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;10.25;10.0;0;4;0;1
05/07/2026 14:42:34;5;-48.5;-48.5;0;100.0;100.0;-48.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;10.0;10.25;0;5;0;1
05/07/2026 14:42:37;6;-48.5;-47.5;0;100.0;100.0;-48.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.75;10.25;0;6;0;1
05/07/2026 14:42:39;7;-47.5;-47.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;11.75;11.0;0;7;0;1
05/07/2026 14:42:41;8;-48.5;-47.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.5;10.5;0;8;0;1
05/07/2026 14:42:43;9;-48.5;-47.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;10.0;10.5;0;9;0;1
05/07/2026 14:42:45;10;-48.5;-48.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.75;10.25;0;10;0;1
05/07/2026 14:42:48;11;-48.5;-47.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;10.25;10.25;0;11;0;1
05/07/2026 14:42:50;12;-48.5;-47.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.5;10.5;0;12;0;1
05/07/2026 14:42:52;13;-48.5;-48.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.5;10.5;0;13;0;1
05/07/2026 14:42:54;14;-48.5;-48.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.75;10.25;0;14;0;1
05/07/2026 14:42:57;15;-48.5;-47.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.75;10.5;0;15;0;1
05/07/2026 14:42:59;16;-48.5;-48.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;10.0;10.5;0;16;0;1
05/07/2026 14:43:01;17;-48.5;-47.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;10.0;10.25;0;17;0;1
05/07/2026 14:43:03;18;-48.5;-47.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.75;10.25;0;18;0;1
05/07/2026 14:43:06;19;-48.5;-47.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.75;10.5;0;19;0;1
05/07/2026 14:43:08;20;-48.5;-47.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;10.0;10.25;0;20;0;1
05/07/2026 14:43:10;21;-48.5;-47.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.75;10.25;0;21;0;1
05/07/2026 14:43:12;22;-48.5;-47.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.5;10.25;0;22;0;1
05/07/2026 14:43:15;23;-48.5;-48.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.75;10.0;0;23;0;1
05/07/2026 14:43:17;24;-48.5;-48.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.75;10.5;0;24;0;1
05/07/2026 14:43:19;25;-48.5;-48.5;0;100.0;100.0;-47.5;-48.5;-47.5;-48.5;9;125;8;20;1098.6328125;1098.6328125;9.5;10.5;0;25;0;1
