Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
24/06/2026 00:40:26;0;-55.0;-56.0;0;0.0;-55.0;-55.0;-56.0;-56.0;12;125;8;20;183.10546875;0.0;10.25;10.25;3;0;0;1
24/06/2026 00:40:34;1;-55.0;-56.0;0;100.0;-55.0;-55.0;-56.0;-56.0;12;125;8;20;183.10546875;183.10546875;9.75;9.75;4;1;0;1
24/06/2026 00:40:42;2;-52.5;-55.0;0;100.0;-52.5;-55.0;-55.0;-56.0;12;125;8;20;183.10546875;183.10546875;9.25;11.5;5;2;0;1
24/06/2026 00:40:51;3;-52.5;-55.0;0;100.0;-52.5;-55.0;-55.0;-56.0;12;125;8;20;183.10546875;183.10546875;9.5;10.0;6;3;0;1
24/06/2026 00:40:59;4;-52.5;-54.0;0;100.0;-52.5;-55.0;-54.0;-56.0;12;125;8;20;183.10546875;183.10546875;9.25;9.75;7;4;0;1
24/06/2026 00:41:07;5;-52.5;-54.0;0;100.0;-52.5;-55.0;-54.0;-56.0;12;125;8;20;183.10546875;183.10546875;9.5;9.25;8;5;0;1
24/06/2026 00:41:15;6;-51.5;-54.0;0;100.0;-51.5;-55.0;-54.0;-56.0;12;125;8;20;183.10546875;183.10546875;9.0;9.5;9;6;0;1
24/06/2026 00:41:23;7;-51.5;-54.0;0;100.0;-51.5;-55.0;-54.0;-56.0;12;125;8;20;183.10546875;183.10546875;9.25;9.75;10;7;0;1
24/06/2026 00:41:32;8;-51.5;-54.0;0;100.0;-51.5;-55.0;-54.0;-56.0;12;125;8;20;183.10546875;183.10546875;8.75;8.75;11;8;0;1
24/06/2026 00:41:40;9;-51.5;-54.0;0;100.0;-51.5;-55.0;-54.0;-56.0;12;125;8;20;183.10546875;183.10546875;10.0;8.25;12;9;0;1
