Time stamp;medida;rssi_dl;rssi_dl_max;rssi_dl_min;rssi_dl_desvpad;rssi_dl_mediana;rssi_dl_media_movel;rssi_ul;rssi_ul_max;rssi_ul_min;rssi_ul_desvpad;rssi_ul_mediana;rssi_ul_media_movel;snr_dl;snr_dl_max;snr_dl_min;snr_dl_media;snr_ul;snr_ul_max;snr_ul_min;snr_ul_media;psr_ul;psr_ul_medio;per_geral_medio;taxa_teorica;taxa_calculada;contador_dl;contador_ul;perda_total;lss_status
23/06/2026 22:33:42;1;-22.0;-22.0;-22.0;0.0;-22.0;-22.0;-23.0;-23.0;-23.0;0.0;-23.0;-23.0;9.5;9.5;9.5;9.5;9.25;9.25;9.25;9.25;100.0;100.0;0.0;183.11;183.11;1;1;0;1
23/06/2026 22:33:42;2;-22.0;-22.0;-22.0;0.0;-22.0;-22.0;-24.0;-23.0;-24.0;0.707;-23.5;-23.47;11.0;11.0;9.5;10.25;10.0;10.0;9.25;9.62;100.0;100.0;0.0;183.11;183.11;2;2;0;1
23/06/2026 22:33:42;3;-22.0;-22.0;-22.0;0.0;-22.0;-22.0;-24.0;-23.0;-24.0;0.577;-24.0;-23.64;10.25;11.0;9.5;10.25;10.25;10.25;9.25;9.83;100.0;100.0;0.0;183.11;183.11;3;3;0;1
23/06/2026 22:33:42;4;-20.5;-20.5;-22.0;0.75;-22.0;-21.57;-24.0;-23.0;-24.0;0.5;-24.0;-23.73;10.0;11.0;9.5;10.19;9.5;10.25;9.25;9.75;100.0;100.0;0.0;183.11;183.11;4;4;0;1
23/06/2026 22:33:42;5;-20.5;-20.5;-22.0;0.822;-22.0;-21.34;-24.0;-23.0;-24.0;0.447;-24.0;-23.78;9.75;11.0;9.5;10.1;10.25;10.25;9.25;9.85;100.0;100.0;0.0;183.11;183.11;5;5;0;1
23/06/2026 22:33:42;6;-20.5;-20.5;-22.0;0.822;-21.25;-21.19;-23.0;-23.0;-24.0;0.516;-24.0;-23.64;10.25;11.0;9.5;10.12;10.0;10.25;9.25;9.88;100.0;100.0;0.0;183.11;183.11;6;6;0;1
23/06/2026 22:33:42;7;-20.5;-20.5;-22.0;0.802;-20.5;-21.08;-24.0;-23.0;-24.0;0.488;-24.0;-23.69;9.5;11.0;9.5;10.04;10.0;10.25;9.25;9.89;100.0;100.0;0.0;183.11;183.11;7;7;0;1
23/06/2026 22:33:42;8;-22.0;-20.5;-22.0;0.802;-21.25;-21.19;-24.0;-23.0;-24.0;0.463;-24.0;-23.73;9.25;11.0;9.25;9.94;9.0;10.25;9.0;9.78;100.0;100.0;0.0;183.11;183.11;8;8;0;1
23/06/2026 22:33:42;9;-20.5;-20.5;-22.0;0.791;-20.5;-21.1;-24.0;-23.0;-24.0;0.441;-24.0;-23.76;9.5;11.0;9.25;9.89;9.25;10.25;9.0;9.72;100.0;100.0;0.0;183.11;183.11;9;9;0;1
23/06/2026 22:33:42;10;-20.5;-20.5;-22.0;0.775;-20.5;-21.04;-23.0;-23.0;-24.0;0.483;-24.0;-23.68;9.75;11.0;9.25;9.88;8.75;10.25;8.75;9.62;100.0;100.0;0.0;183.11;183.11;10;10;0;1
23/06/2026 22:35:02;1;-26.0;-26.0;-26.0;0.0;-26.0;-26.0;-30.5;-30.5;-30.5;0.0;-30.5;-30.5;10.0;10.0;10.0;10.0;8.5;8.5;8.5;8.5;100.0;100.0;0.0;183.11;183.11;1;1;0;1
23/06/2026 22:35:10;2;-27.0;-26.0;-27.0;0.707;-26.5;-26.47;-34.5;-30.5;-34.5;2.828;-32.5;-32.05;10.25;10.25;10.0;10.12;10.0;10.0;8.5;9.25;100.0;100.0;0.0;183.11;183.11;2;2;0;1
23/06/2026 22:35:18;3;-32.5;-26.0;-32.5;3.5;-27.0;-27.72;-34.5;-30.5;-34.5;2.309;-34.5;-32.73;10.75;10.75;10.0;10.33;9.5;10.0;8.5;9.33;100.0;100.0;0.0;183.11;183.11;3;3;0;1
23/06/2026 22:35:26;4;-32.5;-26.0;-32.5;3.488;-29.75;-28.51;-35.5;-30.5;-35.5;2.217;-34.5;-33.27;9.5;10.75;9.5;10.12;9.75;10.0;8.5;9.44;100.0;100.0;0.0;183.11;183.11;4;4;0;1
23/06/2026 22:35:34;5;-32.5;-26.0;-32.5;3.305;-32.5;-29.07;-30.5;-30.5;-35.5;2.408;-34.5;-32.56;9.25;10.75;9.25;9.95;8.75;10.0;8.5;9.3;100.0;100.0;0.0;183.11;183.11;5;5;0;1
23/06/2026 22:35:43;6;-32.5;-26.0;-32.5;3.114;-32.5;-29.48;-34.5;-30.5;-35.5;2.229;-34.5;-32.83;9.25;10.75;9.25;9.83;10.0;10.0;8.5;9.42;100.0;100.0;0.0;183.11;183.11;6;6;0;1
23/06/2026 22:35:51;7;-29.5;-26.0;-32.5;2.868;-32.5;-29.49;-34.5;-30.5;-35.5;2.082;-34.5;-33.03;9.5;10.75;9.25;9.79;9.5;10.0;8.5;9.43;100.0;100.0;0.0;183.11;183.11;7;7;0;1
23/06/2026 22:35:59;8;-31.5;-26.0;-32.5;2.686;-32.0;-29.69;-34.5;-30.5;-35.5;1.959;-34.5;-33.19;10.25;10.75;9.25;9.84;9.75;10.0;8.5;9.47;100.0;100.0;0.0;183.11;183.11;8;8;0;1
23/06/2026 22:36:07;9;-28.0;-26.0;-32.5;2.647;-31.5;-29.47;-29.5;-29.5;-35.5;2.291;-34.5;-32.59;9.25;10.75;9.25;9.78;9.25;10.0;8.5;9.44;100.0;100.0;0.0;183.11;183.11;9;9;0;1
23/06/2026 22:36:16;10;-32.5;-26.0;-32.5;2.598;-32.0;-29.69;-34.5;-29.5;-35.5;2.201;-34.5;-32.74;9.75;10.75;9.25;9.78;9.0;10.0;8.5;9.4;100.0;100.0;0.0;183.11;183.11;10;10;0;1
23/06/2026 22:38:15;1;-27.0;-27.0;-27.0;0.0;-27.0;-27.0;-29.5;-29.5;-29.5;0.0;-29.5;-29.5;6.0;6.0;6.0;6.0;5.25;5.25;5.25;5.25;100.0;100.0;0.0;13671.88;13671.88;3;0;0;3
23/06/2026 22:38:17;2;-28.0;-27.0;-28.0;0.707;-27.5;-27.47;-29.5;-29.5;-29.5;0.0;-29.5;-29.5;5.5;6.0;5.5;5.75;5.0;5.25;5.0;5.12;100.0;100.0;0.0;13671.88;13671.88;4;1;0;1
23/06/2026 22:38:20;3;-27.0;-27.0;-28.0;0.577;-27.0;-27.31;-29.5;-29.5;-29.5;0.0;-29.5;-29.5;5.5;6.0;5.5;5.67;5.25;5.25;5.0;5.17;100.0;100.0;0.0;13671.88;13671.88;5;2;0;1
23/06/2026 22:38:23;4;-28.0;-27.0;-28.0;0.577;-27.5;-27.47;-29.5;-29.5;-29.5;0.0;-29.5;-29.5;5.25;6.0;5.25;5.56;5.0;5.25;5.0;5.12;100.0;100.0;0.0;13671.88;13671.88;6;3;0;1
