Time stamp;medida;rssi_dl;rssi_dl_max;rssi_dl_min;rssi_dl_desvpad;rssi_dl_mediana;rssi_dl_media_movel;rssi_ul;rssi_ul_max;rssi_ul_min;rssi_ul_desvpad;rssi_ul_mediana;rssi_ul_media_movel;snr_dl;snr_dl_max;snr_dl_min;snr_dl_media;snr_ul;snr_ul_max;snr_ul_min;snr_ul_media;psr_ul;psr_ul_medio;per_geral_medio;taxa_teorica;taxa_calculada;contador_dl;contador_ul;perda_total;lss_status
27/06/2026 11:40:02;1;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;5.5;5.5;5.5;5.5;3.25;3.25;3.25;3.25;100.0;100.0;0.0;21875.0;21875.0;34049;1;0;1
27/06/2026 11:40:04;2;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;5.75;5.75;5.5;5.62;5.75;5.75;3.25;4.5;100.0;100.0;0.0;21875.0;21875.0;2;2;0;1
27/06/2026 11:40:06;3;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;5.5;5.75;5.5;5.58;5.75;5.75;3.25;4.92;100.0;100.0;0.0;21875.0;21875.0;3;3;0;1
27/06/2026 11:40:08;4;-72.0;-72.0;-73.0;0.5;-73.0;-72.73;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;5.5;5.75;5.5;5.56;5.75;5.75;3.25;5.12;100.0;100.0;0.0;21875.0;21875.0;4;4;0;1
27/06/2026 11:40:10;5;-72.0;-72.0;-73.0;0.548;-73.0;-72.57;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;5.75;5.75;5.5;5.6;5.75;5.75;3.25;5.25;100.0;100.0;0.0;21875.0;21875.0;5;5;0;1
27/06/2026 11:40:12;6;-73.0;-72.0;-73.0;0.516;-73.0;-72.64;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;5.75;5.75;5.5;5.62;5.5;5.75;3.25;5.29;100.0;100.0;0.0;21875.0;21875.0;6;6;0;1
27/06/2026 11:40:14;7;-73.0;-72.0;-73.0;0.488;-73.0;-72.69;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;5.5;5.75;5.5;5.61;6.0;6.0;3.25;5.39;100.0;100.0;0.0;21875.0;21875.0;7;7;0;1
27/06/2026 11:40:16;8;-73.0;-72.0;-73.0;0.463;-73.0;-72.73;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;5.75;5.75;5.5;5.62;5.75;6.0;3.25;5.44;100.0;100.0;0.0;21875.0;21875.0;8;8;0;1
27/06/2026 11:40:18;9;-73.0;-72.0;-73.0;0.441;-73.0;-72.76;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;6.0;6.0;5.5;5.67;5.75;6.0;3.25;5.47;100.0;100.0;0.0;21875.0;21875.0;9;9;0;1
27/06/2026 11:40:20;10;-73.0;-72.0;-73.0;0.422;-73.0;-72.78;-73.0;-73.0;-73.0;0.0;-73.0;-73.0;5.75;6.0;5.5;5.67;6.0;6.0;3.25;5.53;100.0;100.0;0.0;21875.0;21875.0;10;10;0;1
