Time stamp;medida;rssi_dl;rssi_dl_max;rssi_dl_min;rssi_dl_desvpad;rssi_dl_mediana;rssi_dl_media_movel;rssi_ul;rssi_ul_max;rssi_ul_min;rssi_ul_desvpad;rssi_ul_mediana;rssi_ul_media_movel;snr_dl;snr_dl_max;snr_dl_min;snr_dl_media;snr_ul;snr_ul_max;snr_ul_min;snr_ul_media;psr_ul;psr_ul_medio;per_geral_medio;taxa_teorica;taxa_calculada;contador_dl;contador_ul;perda_total;lss_status
27/06/2026 09:31:48;1;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.5;9.5;9.5;9.5;9.5;9.5;9.5;9.5;100.0;100.0;0.0;3417.97;3417.97;1;1;0;1
27/06/2026 09:31:51;2;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.5;9.5;9.5;9.5;9.5;9.5;9.5;9.5;100.0;100.0;0.0;3417.97;3417.97;2;2;0;1
27/06/2026 09:31:52;3;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.75;9.75;9.5;9.58;9.5;9.5;9.5;9.5;100.0;100.0;0.0;3417.97;3417.97;3;3;0;1
27/06/2026 09:31:55;4;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.5;9.75;9.5;9.56;9.5;9.5;9.5;9.5;100.0;100.0;0.0;3417.97;3417.97;4;4;0;1
27/06/2026 09:31:57;5;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.5;9.75;9.5;9.55;9.5;9.5;9.5;9.5;100.0;100.0;0.0;3417.97;3417.97;5;5;0;1
27/06/2026 09:31:59;6;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.5;9.75;9.5;9.54;9.5;9.5;9.5;9.5;100.0;100.0;0.0;3417.97;3417.97;6;6;0;1
27/06/2026 09:32:01;7;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.75;9.75;9.5;9.57;9.5;9.5;9.5;9.5;100.0;100.0;0.0;3417.97;3417.97;7;7;0;1
27/06/2026 09:32:03;8;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.5;9.75;9.5;9.56;9.75;9.75;9.5;9.53;100.0;100.0;0.0;3417.97;3417.97;8;8;0;1
27/06/2026 09:32:05;9;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.5;9.75;9.5;9.56;9.25;9.75;9.25;9.5;100.0;100.0;0.0;3417.97;3417.97;9;9;0;1
27/06/2026 09:32:07;10;-36.5;-36.5;-36.5;0.0;-36.5;-36.5;-38.0;-38.0;-38.0;0.0;-38.0;-38.0;9.5;9.75;9.5;9.55;9.5;9.75;9.25;9.5;100.0;100.0;0.0;3417.97;3417.97;10;10;0;1
