Time stamp;medida;luminosidade;luminosidade_media_movel
04/07/2026 10:35:49;1;2559.0;2559.0
04/07/2026 10:35:51;2;2558.0;2558.5
04/07/2026 10:35:52;3;2594.0;2570.33
04/07/2026 10:35:54;4;2593.0;2576.0
04/07/2026 10:35:56;5;2618.0;2584.4
04/07/2026 10:35:58;6;2601.0;2587.17
04/07/2026 10:35:59;7;2634.0;2593.86
04/07/2026 10:36:01;8;2654.0;2601.38
04/07/2026 10:36:03;9;2614.0;2602.78
04/07/2026 10:36:05;10;2588.0;2601.3
04/07/2026 10:36:08;11;2597.0;2605.1
04/07/2026 10:36:09;12;2607.0;2610.0
04/07/2026 10:36:11;13;2626.0;2613.2
04/07/2026 10:36:13;14;2642.0;2618.1
04/07/2026 10:36:15;15;2643.0;2620.6
04/07/2026 10:36:16;16;2572.0;2617.7
04/07/2026 10:36:18;17;2669.0;2621.2
04/07/2026 10:36:20;18;2658.0;2621.6
04/07/2026 10:36:22;19;2641.0;2624.3
04/07/2026 10:36:23;20;2643.0;2629.8
04/07/2026 10:36:25;21;2646.0;2634.7
04/07/2026 10:36:27;22;2631.0;2637.1
04/07/2026 10:36:29;23;2559.0;2630.4
04/07/2026 10:36:30;24;2559.0;2622.1
04/07/2026 10:36:32;25;2591.0;2616.9
04/07/2026 10:36:34;26;2643.0;2624.0
04/07/2026 10:36:35;27;2625.0;2619.6
04/07/2026 10:36:37;28;2559.0;2609.7
04/07/2026 10:36:39;29;2559.0;2601.5
04/07/2026 10:36:43;30;2559.0;2593.1
04/07/2026 10:36:45;31;2618.0;2590.3
04/07/2026 10:36:47;32;2672.0;2594.4
04/07/2026 10:36:49;33;2672.0;2605.7
04/07/2026 10:36:50;34;2565.0;2606.3
04/07/2026 10:36:52;35;2627.0;2609.9
04/07/2026 10:36:54;36;2558.0;2601.4
04/07/2026 10:36:59;37;2558.0;2594.7
04/07/2026 10:37:03;38;2558.0;2594.6
04/07/2026 10:37:08;39;2558.0;2594.5
04/07/2026 10:37:10;40;2607.0;2599.3
04/07/2026 10:37:12;41;2588.0;2596.3
04/07/2026 10:37:13;42;2613.0;2590.4
04/07/2026 10:37:15;43;2647.0;2587.9
04/07/2026 10:37:17;44;2559.0;2587.3
04/07/2026 10:37:19;45;2579.0;2582.5
04/07/2026 10:37:20;46;2670.0;2593.7
04/07/2026 10:37:22;47;2670.0;2604.9
04/07/2026 10:37:24;48;2657.0;2614.8
04/07/2026 10:37:25;49;2598.0;2618.8
04/07/2026 10:37:27;50;2559.0;2614.0
04/07/2026 10:37:29;51;2570.0;2612.2
04/07/2026 10:37:31;52;2641.0;2615.0
04/07/2026 10:37:32;53;2620.0;2612.3
04/07/2026 10:37:34;54;2680.0;2624.4
04/07/2026 10:37:36;55;2582.0;2624.7
04/07/2026 10:37:38;56;2657.0;2623.4
04/07/2026 10:37:39;57;2683.0;2624.7
04/07/2026 10:37:41;58;2635.0;2622.5
04/07/2026 10:37:43;59;2615.0;2624.2
04/07/2026 10:37:45;60;2643.0;2632.6
04/07/2026 10:37:46;61;2688.0;2644.4
04/07/2026 10:37:48;62;2658.0;2646.1
04/07/2026 10:37:50;63;2585.0;2642.6
04/07/2026 10:37:51;64;2559.0;2630.5
04/07/2026 10:37:53;65;2683.0;2640.6
04/07/2026 10:37:55;66;2639.0;2638.8
04/07/2026 10:37:56;67;2585.0;2629.0
04/07/2026 10:37:58;68;2605.0;2626.0
04/07/2026 10:38:00;69;2670.0;2631.5
04/07/2026 10:38:02;70;2656.0;2632.8
04/07/2026 10:38:06;71;2656.0;2629.6
04/07/2026 10:38:08;72;2634.0;2627.2
04/07/2026 10:38:10;73;2622.0;2630.9
04/07/2026 10:38:12;74;2649.0;2639.9
04/07/2026 10:38:13;75;2559.0;2627.5
04/07/2026 10:38:18;76;2559.0;2619.5
04/07/2026 10:38:20;77;2638.0;2624.8
04/07/2026 10:38:22;78;1344.0;2498.7
04/07/2026 10:38:23;79;1368.0;2368.5
04/07/2026 10:38:25;80;2431.0;2346.0
04/07/2026 10:38:27;81;2293.0;2309.7
04/07/2026 10:38:29;82;1843.0;2230.6
04/07/2026 10:38:30;83;2094.0;2177.8
04/07/2026 10:38:32;84;2051.0;2118.0
