Time stamp;medida;luminosidade;luminosidade_media_movel
23/06/2026 22:55:07;1;242.0;242.0
23/06/2026 22:55:07;2;243.0;242.5
23/06/2026 22:55:07;3;242.0;242.33
23/06/2026 22:55:07;4;264.0;247.75
23/06/2026 22:55:07;5;273.0;252.8
23/06/2026 22:55:07;6;274.0;256.33
23/06/2026 22:55:07;7;270.0;258.29
23/06/2026 22:55:07;8;266.0;259.25
23/06/2026 22:55:07;9;257.0;259.0
23/06/2026 22:55:07;10;257.0;258.8
23/06/2026 22:55:07;11;257.0;260.3
23/06/2026 22:55:07;12;257.0;261.7
23/06/2026 22:55:07;13;257.0;263.2
23/06/2026 22:55:07;14;257.0;262.5
23/06/2026 22:55:07;15;257.0;260.9
23/06/2026 22:55:07;16;257.0;259.2
23/06/2026 22:55:07;17;257.0;257.9
23/06/2026 22:55:07;18;257.0;257.0
23/06/2026 22:55:07;19;257.0;257.0
23/06/2026 22:55:07;20;257.0;257.0
23/06/2026 22:55:07;21;257.0;257.0
23/06/2026 22:55:07;22;257.0;257.0
23/06/2026 22:55:07;23;257.0;257.0
23/06/2026 22:55:07;24;257.0;257.0
23/06/2026 22:55:07;25;257.0;257.0
23/06/2026 22:55:07;26;257.0;257.0
23/06/2026 22:55:07;27;257.0;257.0
23/06/2026 22:55:07;28;257.0;257.0
23/06/2026 22:55:07;29;257.0;257.0
23/06/2026 22:55:07;30;257.0;257.0
23/06/2026 22:55:07;31;257.0;257.0
23/06/2026 22:55:50;1;0.0;0.0
23/06/2026 22:55:58;2;0.0;0.0
23/06/2026 22:56:07;3;0.0;0.0
23/06/2026 22:56:15;4;0.0;0.0
23/06/2026 22:56:23;5;0.0;0.0
23/06/2026 22:56:31;6;0.0;0.0
23/06/2026 22:56:39;7;0.0;0.0
23/06/2026 22:56:48;8;0.0;0.0
23/06/2026 22:56:56;9;0.0;0.0
23/06/2026 22:57:04;10;0.0;0.0
