Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR_DL;PSR_UL;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
05/07/2026 16:39:45;1;-43.0;-43.0;0;100.0;100.0;-43.0;-43.0;-43.0;-43.0;12;125;5;20;292.96875;292.96875;10.5;10.5;0;1;0;1
05/07/2026 16:39:50;2;-43.0;-44.0;0;100.0;100.0;-43.0;-43.0;-43.0;-44.0;12;125;5;20;292.96875;292.96875;9.75;10.75;0;2;0;1
05/07/2026 16:39:55;3;-43.0;-44.0;0;100.0;100.0;-43.0;-43.0;-43.0;-44.0;12;125;5;20;292.96875;292.96875;10.75;11.25;0;3;0;1
05/07/2026 16:40:00;4;-45.5;-43.0;0;100.0;100.0;-43.0;-45.5;-43.0;-44.0;12;125;5;20;292.96875;292.96875;10.75;12.75;0;4;0;1
05/07/2026 16:40:05;5;-44.0;-43.0;0;100.0;100.0;-43.0;-45.5;-43.0;-44.0;12;125;5;20;292.96875;292.96875;11.25;14.25;0;5;0;1
05/07/2026 16:40:10;6;-45.5;-44.0;0;100.0;100.0;-43.0;-45.5;-43.0;-44.0;12;125;5;20;292.96875;292.96875;10.75;10.75;0;6;0;1
05/07/2026 16:40:15;7;-45.5;-44.0;0;100.0;100.0;-43.0;-45.5;-43.0;-44.0;12;125;5;20;292.96875;292.96875;9.0;11.75;0;7;0;1
05/07/2026 16:40:20;8;-43.0;-44.0;0;100.0;100.0;-43.0;-45.5;-43.0;-44.0;12;125;5;20;292.96875;292.96875;9.25;9.75;0;8;0;1
05/07/2026 16:40:25;9;-45.5;-44.0;0;100.0;100.0;-43.0;-45.5;-43.0;-44.0;12;125;5;20;292.96875;292.96875;11.5;10.0;0;9;0;1
05/07/2026 16:40:29;10;-44.0;-43.0;0;100.0;100.0;-43.0;-45.5;-43.0;-44.0;12;125;5;20;292.96875;292.96875;10.0;13.25;0;10;0;1
05/07/2026 16:40:34;11;-45.5;-44.0;0;100.0;100.0;-43.0;-45.5;-43.0;-44.0;12;125;5;20;292.96875;292.96875;10.25;12.0;0;11;0;1
05/07/2026 16:40:39;12;-45.5;-44.0;0;100.0;100.0;-43.0;-45.5;-43.0;-44.0;12;125;5;20;292.96875;292.96875;10.25;11.25;0;12;0;1
05/07/2026 16:40:44;13;-45.5;-44.0;0;100.0;100.0;-43.0;-45.5;-43.0;-44.0;12;125;5;20;292.96875;292.96875;10.5;11.0;0;13;0;1
05/07/2026 16:40:49;14;-46.5;-44.0;0;100.0;100.0;-43.0;-46.5;-43.0;-44.0;12;125;5;20;292.96875;292.96875;9.5;11.75;0;14;0;1
05/07/2026 16:40:54;15;-43.0;-43.0;0;100.0;100.0;-43.0;-46.5;-43.0;-44.0;12;125;5;20;292.96875;292.96875;11.75;11.0;0;15;0;1
05/07/2026 16:40:59;16;-44.0;-47.5;0;100.0;100.0;-43.0;-46.5;-43.0;-47.5;12;125;5;20;292.96875;292.96875;9.0;9.5;0;16;0;1
05/07/2026 16:41:04;17;-44.0;-43.0;0;100.0;100.0;-43.0;-46.5;-43.0;-47.5;12;125;5;20;292.96875;292.96875;10.0;10.5;0;17;0;1
05/07/2026 16:41:09;18;-46.5;-46.5;0;100.0;100.0;-43.0;-46.5;-43.0;-47.5;12;125;5;20;292.96875;292.96875;9.5;9.5;0;18;0;1
05/07/2026 16:41:14;19;-42.0;-44.0;0;100.0;100.0;-42.0;-46.5;-43.0;-47.5;12;125;5;20;292.96875;292.96875;9.25;11.75;0;19;0;1
05/07/2026 16:41:19;20;-42.0;-43.0;0;100.0;100.0;-42.0;-46.5;-43.0;-47.5;12;125;5;20;292.96875;292.96875;9.25;10.5;0;20;0;1
05/07/2026 16:41:23;21;-42.0;-43.0;0;100.0;100.0;-42.0;-46.5;-43.0;-47.5;12;125;5;20;292.96875;292.96875;8.75;9.75;0;21;0;1
05/07/2026 16:41:28;22;-45.5;-43.0;0;100.0;100.0;-42.0;-46.5;-43.0;-47.5;12;125;5;20;292.96875;292.96875;10.25;9.75;0;22;0;1
05/07/2026 16:41:33;23;-42.0;-42.0;0;100.0;100.0;-42.0;-46.5;-42.0;-47.5;12;125;5;20;292.96875;292.96875;8.5;10.25;0;23;0;1
05/07/2026 16:41:38;24;-44.0;-42.0;0;100.0;100.0;-42.0;-46.5;-42.0;-47.5;12;125;5;20;292.96875;292.96875;9.5;10.5;0;24;0;1
05/07/2026 16:41:43;25;-43.0;-42.0;0;100.0;100.0;-42.0;-46.5;-42.0;-47.5;12;125;5;20;292.96875;292.96875;8.5;8.75;0;25;0;1
05/07/2026 16:41:48;26;-43.0;-42.0;0;100.0;100.0;-42.0;-46.5;-42.0;-47.5;12;125;5;20;292.96875;292.96875;9.0;9.25;0;26;0;1
05/07/2026 16:41:54;27;-44.0;-42.0;0;100.0;100.0;-42.0;-46.5;-42.0;-47.5;12;125;5;20;292.96875;292.96875;11.0;9.5;0;27;0;1
05/07/2026 16:41:59;28;-43.0;-42.0;0;100.0;100.0;-42.0;-46.5;-42.0;-47.5;12;125;5;20;292.96875;292.96875;9.0;8.75;0;28;0;1
05/07/2026 16:42:03;29;-39.0;-40.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;10.75;9.25;0;29;0;1
05/07/2026 16:42:08;30;-41.0;-40.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;8.75;9.0;0;30;0;1
05/07/2026 16:42:13;31;-41.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;8.5;9.5;0;31;0;1
05/07/2026 16:42:19;32;-41.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;8.5;9.75;0;32;0;1
05/07/2026 16:42:24;33;-41.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;9.0;9.0;0;33;0;1
05/07/2026 16:42:29;34;-40.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;9.0;9.0;0;34;0;1
05/07/2026 16:42:33;35;-41.0;-40.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;8.5;9.0;0;35;0;1
05/07/2026 16:42:38;36;-41.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;10.75;11.0;0;36;0;1
05/07/2026 16:42:44;37;-41.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;9.0;10.0;0;37;0;1
05/07/2026 16:42:49;38;-41.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;9.75;10.25;0;38;0;1
05/07/2026 16:42:54;39;-40.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;10.25;11.5;0;39;0;1
05/07/2026 16:42:59;40;-41.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;9.0;9.25;0;40;0;1
05/07/2026 16:43:04;41;-40.0;-40.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;9.0;9.5;0;41;0;1
05/07/2026 16:43:08;42;-41.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;9.5;9.5;0;42;0;1
05/07/2026 16:43:13;43;-41.0;-40.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;9.5;9.0;0;43;0;1
05/07/2026 16:43:18;44;-41.0;-42.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;8.75;8.75;0;44;0;1
05/07/2026 16:43:23;45;-41.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;9.5;9.25;0;45;0;1
05/07/2026 16:43:28;46;-41.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;9.0;9.0;0;46;0;1
05/07/2026 16:43:33;47;-41.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;8.75;9.0;0;47;0;1
05/07/2026 16:43:38;48;-41.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;10.25;8.25;0;48;0;1
05/07/2026 16:43:43;49;-41.0;-41.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;9.25;9.0;0;49;0;1
05/07/2026 16:43:48;50;-40.0;-42.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;10.0;9.25;0;50;0;1
05/07/2026 16:43:53;51;-41.0;-42.0;0;100.0;100.0;-39.0;-46.5;-40.0;-47.5;12;125;5;20;292.96875;292.96875;10.5;8.5;0;51;0;1
05/07/2026 16:43:58;52;-43.0;-57.0;0;100.0;100.0;-39.0;-46.5;-40.0;-57.0;12;125;5;20;292.96875;292.96875;12.0;9.25;0;52;0;1
05/07/2026 16:44:03;53;-50.5;-51.5;0;100.0;100.0;-39.0;-50.5;-40.0;-57.0;12;125;5;20;292.96875;292.96875;10.0;10.0;0;53;0;1
05/07/2026 16:44:08;54;-56.0;-64.5;0;100.0;100.0;-39.0;-56.0;-40.0;-64.5;12;125;5;20;292.96875;292.96875;11.0;9.0;0;54;0;1
05/07/2026 16:44:13;55;-71.0;-64.5;0;100.0;100.0;-39.0;-71.0;-40.0;-64.5;12;125;5;20;292.96875;292.96875;9.25;9.75;0;55;0;1
05/07/2026 16:44:18;56;-66.5;-68.5;0;100.0;100.0;-39.0;-71.0;-40.0;-68.5;12;125;5;20;292.96875;292.96875;9.25;9.75;0;56;0;1
05/07/2026 16:44:23;57;-70.0;-66.5;0;100.0;100.0;-39.0;-71.0;-40.0;-68.5;12;125;5;20;292.96875;292.96875;10.25;10.75;0;57;0;1
05/07/2026 16:44:28;58;-71.0;-66.5;0;100.0;100.0;-39.0;-71.0;-40.0;-68.5;12;125;5;20;292.96875;292.96875;8.75;12.0;0;58;0;1
05/07/2026 16:44:33;59;-71.0;-66.5;0;100.0;100.0;-39.0;-71.0;-40.0;-68.5;12;125;5;20;292.96875;292.96875;10.25;10.0;0;59;0;1
05/07/2026 16:44:37;60;-68.5;-66.5;0;100.0;100.0;-39.0;-71.0;-40.0;-68.5;12;125;5;20;292.96875;292.96875;9.25;10.5;0;60;0;1
05/07/2026 16:44:42;61;-66.5;-65.5;0;100.0;100.0;-39.0;-71.0;-40.0;-68.5;12;125;5;20;292.96875;292.96875;9.5;11.5;0;61;0;1
05/07/2026 16:44:47;62;-67.5;-66.5;0;100.0;100.0;-39.0;-71.0;-40.0;-68.5;12;125;5;20;292.96875;292.96875;9.75;10.5;0;62;0;1
05/07/2026 16:44:52;63;-66.5;-66.5;0;100.0;100.0;-39.0;-71.0;-40.0;-68.5;12;125;5;20;292.96875;292.96875;9.25;10.25;0;63;0;1
05/07/2026 16:44:57;64;-72.0;-66.5;0;100.0;100.0;-39.0;-72.0;-40.0;-68.5;12;125;5;20;292.96875;292.96875;9.5;10.25;0;64;0;1
05/07/2026 16:45:02;65;-68.5;-65.5;0;100.0;100.0;-39.0;-72.0;-40.0;-68.5;12;125;5;20;292.96875;292.96875;9.25;10.75;0;65;0;1
05/07/2026 16:45:07;66;-70.0;-68.5;0;100.0;100.0;-39.0;-72.0;-40.0;-68.5;12;125;5;20;292.96875;292.96875;9.25;10.75;0;66;0;1
05/07/2026 16:45:12;67;-67.5;-72.0;0;100.0;100.0;-39.0;-72.0;-40.0;-72.0;12;125;5;20;292.96875;292.96875;11.0;9.25;0;67;0;1
05/07/2026 16:45:17;68;-67.5;-72.0;0;100.0;100.0;-39.0;-72.0;-40.0;-72.0;12;125;5;20;292.96875;292.96875;10.5;11.0;0;68;0;1
05/07/2026 16:45:22;69;-66.5;-73.0;0;100.0;100.0;-39.0;-72.0;-40.0;-73.0;12;125;5;20;292.96875;292.96875;10.75;10.0;0;69;0;1
05/07/2026 16:45:27;70;-66.5;-65.5;0;100.0;100.0;-39.0;-72.0;-40.0;-73.0;12;125;5;20;292.96875;292.96875;10.25;10.75;0;70;0;1
05/07/2026 16:45:32;71;-67.5;-65.5;0;100.0;100.0;-39.0;-72.0;-40.0;-73.0;12;125;5;20;292.96875;292.96875;9.0;10.5;0;71;0;1
05/07/2026 16:45:37;72;-81.5;-65.5;0;100.0;100.0;-39.0;-81.5;-40.0;-73.0;12;125;5;20;292.96875;292.96875;8.5;10.5;0;72;0;1
05/07/2026 16:45:42;73;-67.5;-66.5;0;100.0;100.0;-39.0;-81.5;-40.0;-73.0;12;125;5;20;292.96875;292.96875;9.25;9.25;0;73;0;1
05/07/2026 16:45:46;74;-68.5;-70.0;0;100.0;100.0;-39.0;-81.5;-40.0;-73.0;12;125;5;20;292.96875;292.96875;9.75;11.5;0;74;0;1
05/07/2026 16:45:52;75;-73.0;-70.0;0;100.0;100.0;-39.0;-81.5;-40.0;-73.0;12;125;5;20;292.96875;292.96875;10.25;9.5;0;75;0;1
05/07/2026 16:45:58;76;-66.5;-71.0;0;100.0;100.0;-39.0;-81.5;-40.0;-73.0;12;125;5;20;292.96875;292.96875;9.0;9.25;0;76;0;1
05/07/2026 16:46:02;77;-66.5;-66.5;0;100.0;100.0;-39.0;-81.5;-40.0;-73.0;12;125;5;20;292.96875;292.96875;9.0;10.25;0;77;0;1
05/07/2026 16:46:07;78;-66.5;-71.0;0;100.0;100.0;-39.0;-81.5;-40.0;-73.0;12;125;5;20;292.96875;292.96875;9.5;10.25;0;78;0;1
05/07/2026 16:46:12;79;-71.0;-68.5;0;100.0;100.0;-39.0;-81.5;-40.0;-73.0;12;125;5;20;292.96875;292.96875;10.0;10.25;0;79;0;1
05/07/2026 16:46:17;80;-66.5;-68.5;0;100.0;100.0;-39.0;-81.5;-40.0;-73.0;12;125;5;20;292.96875;292.96875;9.5;9.5;0;80;0;1
05/07/2026 16:46:22;81;-72.0;-72.0;0;100.0;100.0;-39.0;-81.5;-40.0;-73.0;12;125;5;20;292.96875;292.96875;11.5;8.5;0;81;0;1
05/07/2026 16:46:28;82;-66.5;-71.0;0;100.0;100.0;-39.0;-81.5;-40.0;-73.0;12;125;5;20;292.96875;292.96875;11.25;10.5;0;82;0;1
05/07/2026 16:46:32;83;-70.0;-66.5;0;100.0;100.0;-39.0;-81.5;-40.0;-73.0;12;125;5;20;292.96875;292.96875;8.75;10.25;0;83;0;1
05/07/2026 16:46:37;84;-68.5;-66.5;0;100.0;100.0;-39.0;-81.5;-40.0;-73.0;12;125;5;20;292.96875;292.96875;10.0;9.75;0;84;0;1
05/07/2026 16:46:42;85;-67.5;-66.5;0;100.0;100.0;-39.0;-81.5;-40.0;-73.0;12;125;5;20;292.96875;292.96875;10.25;11.5;0;85;0;1
