Time stamp;Medida;Luminosidade
27/06/2026 09:31:48;1;2800
27/06/2026 09:31:50;2;2811
27/06/2026 09:31:52;3;2896
27/06/2026 09:31:54;4;2893
27/06/2026 09:31:56;5;2881
27/06/2026 09:31:58;6;2859
27/06/2026 09:32:00;7;2876
27/06/2026 09:32:02;8;2749
27/06/2026 09:32:05;9;2747
27/06/2026 09:32:07;10;2807
